X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,name,identifiedBy,modified,language,ownerInstitutionCode,dateIdentified,gadm,collectionKey,individualCount,continent,fieldNotes,references,institutionKey,habitat,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,preparations,startDayOfYear,collectionID,coordinateUncertaintyInMeters,georeferencedBy,http...unknown.org.recordId,georeferenceVerificationStatus,taxonID,rights,http...unknown.org.recordEnteredBy,higherClassification,georeferenceSources,elevation,elevationAccuracy,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,lifeStage,higherGeography,county,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,recordedByIDs.type,recordedByIDs.value,informationWithheld,typeStatus,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.594528,-23.711767,"1089091633",Urvillea glabra Cambess.,-23.711767,-48.594528,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7418036","6","7707728","220","933","6657","3189974","7418036","7418036",Urvillea glabra Cambess.,Plantae,Tracheophyta,Sapindales,Sapindaceae,Urvillea,Urvillea glabra,Urvillea,glabra,SPECIES,ACCEPTED,São Paulo,"1988","6","17",1988-06-17T00:00:00Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:151416,"335",Estação Ecológica de Angatuba. Mata Secundária.,Angatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089091633",UEC,BRA:UNICAMP:UEC:151416,Collection,"151416","Torres, RB; Figueiredo, N; Oliveira, AR",NA,UNICAMP,Trepadeira. Fruto com alas bordô.,Urvillea glabra Cambess.,"Torres, RB",2019-08-20T13:26:04Z,pt,Universidade Estadual de Campinas,1988-01-01T00:00:00Z,NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.35056,-23.423889,"1090578280",Urvillea glabra Cambess.,-23.423889,-48.35056,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7418036","6","7707728","220","933","6657","3189974","7418036","7418036",Urvillea glabra Cambess.,Plantae,Tracheophyta,Sapindales,Sapindaceae,Urvillea,Urvillea glabra,Urvillea,glabra,SPECIES,ACCEPTED,São Paulo,"1988","6","17",1988-06-17T00:00:00Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:51422,"335",Estação Ecológica de Angatuba (IF),Angatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090578280",IAC,BRA:IAC:IAC:51422,Collection,"51422","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)",NA,IAC,NA,Urvillea glabra Cambess.,R.B. Torres,2019-01-25T17:46:56Z,pt,Instituto Agronômico de Campinas,1988-06-17T00:00:00Z,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
