X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,gadm,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,dateIdentified,continent,modified,collectionKey,language,ownerInstitutionCode,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,geodeticDatum,institutionKey,fieldNotes,infraspecificEpithet,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,institutionID,nomenclaturalCode,preparations,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,references,higherGeography,dynamicProperties,disposition,accessRights,collectionID,reproductiveCondition,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,verbatimEventDate,endDayOfYear,startDayOfYear,higherClassification,datasetID,georeferenceProtocol,organismID,locationID,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.366389,-22.808889,"1086913723",Macropeplus dentatus (Perkins) I.Santos & Peixoto,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:45Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5576481","6","7707728","220","407","2494","3234653","5576481","5576481",Macropeplus dentatus (Perkins) I.Santos & Peixoto,Plantae,Tracheophyta,Laurales,Monimiaceae,Macropeplus,Macropeplus dentatus,Macropeplus,dentatus,SPECIES,ACCEPTED,NT,Sp,"2011","8","31",2011-08-31T00:00:00Z,2021-04-08T12:14:45Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:45398,"6382",Estação Ecológica de Bananal,Bananal,SPSF - Herbário Dom Bento José Pickel,"1086913723",SPSF,BRA:IF:SPSF:45398,Collection,"45398",N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves,NA,IF,"COLETA: Árvore 7m altura; flores em botão.;",N.M.Ivanauskas,Macropeplus dentatus (Perkins) I.Santos & Peixoto,2012-01-30T00:00:00Z,SOUTH_AMERICA,2021-03-04T18:44:24Z,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,-22.808889,-44.366389,"1123","0",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.360278,-22.779722,"1086913747",Macropeplus dentatus (Perkins) I.Santos & Peixoto,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:45Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5576481","6","7707728","220","407","2494","3234653","5576481","5576481",Macropeplus dentatus (Perkins) I.Santos & Peixoto,Plantae,Tracheophyta,Laurales,Monimiaceae,Macropeplus,Macropeplus dentatus,Macropeplus,dentatus,SPECIES,ACCEPTED,NT,Sp,"2011","8","31",2011-08-31T00:00:00Z,2021-04-08T12:14:45Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:45396,"6379",Estação Ecológica de Bananal,Bananal,SPSF - Herbário Dom Bento José Pickel,"1086913747",SPSF,BRA:IF:SPSF:45396,Collection,"45396",N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves,NA,IF,"COLETA: Arvoreta 3m altura, flores cor branca.;",N.M.Ivanauskas,Macropeplus dentatus (Perkins) I.Santos & Peixoto,2012-01-30T00:00:00Z,SOUTH_AMERICA,2021-03-04T18:44:24Z,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,-22.779722,-44.360278,"1884","0",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.896944,-22.449444,"1424261061",Macropeplus dentatus (Perkins) I.Santos & Peixoto,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:15Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5576481","6","7707728","220","407","2494","3234653","5576481","5576481",Macropeplus dentatus (Perkins) I.Santos & Peixoto,Plantae,Tracheophyta,Laurales,Monimiaceae,Macropeplus,Macropeplus dentatus,Macropeplus,dentatus,SPECIES,ACCEPTED,NT,Minas Gerais,"2005","8","9",2005-08-09T00:00:00Z,2021-04-06T14:39:15Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:545232,"1909","Serra Fina, Capim Amarelo - Baixo.",Passa Quatro,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424261061",RB,urn:catalog:JBRJ:RB:545232,Physical Object,RB00545232,"L. D. Meireles; J.A. Nunes",RB 474169,JBRJ,"Arbusto, ca. 80cm de altura; flores jovens creme, frutos verde nigrescentes.",LIRIO,Macropeplus dentatus (Perkins) I.Santos & Peixoto,NA,NA,NA,NA,NA,NA,-22.449444,-44.896944,"1808.5","233.5",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.021472,-22.887694,"1423839045",Macropeplus dentatus (Perkins) I.Santos & Peixoto,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5576481","6","7707728","220","407","2494","3234653","5576481","5576481",Macropeplus dentatus (Perkins) I.Santos & Peixoto,Plantae,Tracheophyta,Laurales,Monimiaceae,Macropeplus,Macropeplus dentatus,Macropeplus,dentatus,SPECIES,ACCEPTED,NT,Minas Gerais,"2002","5","16",2002-05-16T00:00:00Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:125750,"42","Monte Verde, Pedra Redonda",Camanducaia,UEC - Herbário da Universidade Estadual de Campinas,"1423839045",UEC,BRA:UNICAMP:UEC:125750,Collection,"125750","Kinoshita, LS; Meireles, LD; Galvão, JC; Aguirre, GH; Moraes, AR",NA,UNICAMP,"árvore 7m, frutos roxos/negros","Lirio, EJ",Macropeplus dentatus (Perkins) I.Santos & Peixoto,2016-01-01T00:00:00Z,NA,2021-03-01T19:35:44Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,-22.887694,-46.021472,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.7525,-23.219722,"1424017295",Macropeplus dentatus (Perkins) I.Santos & Peixoto,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:27Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5576481","6","7707728","220","407","2494","3234653","5576481","5576481",Macropeplus dentatus (Perkins) I.Santos & Peixoto,Plantae,Tracheophyta,Laurales,Monimiaceae,Macropeplus,Macropeplus dentatus,Macropeplus,dentatus,SPECIES,ACCEPTED,NT,São Paulo,"1976","9","29",1976-09-29T00:00:00Z,2021-04-06T14:39:27Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:221680,NA,"Reserva do Instituto Florestal, São José dos alpes, ao lado de Guaratinguetá.",Campos do Jordão,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424017295",RB,urn:catalog:JBRJ:RB:221680,Physical Object,RB00221680,"P.HA DAVIS; N. DA DA CRUZ, J. SEMIR, G.M FELIPPE, L.S. KINOSHITA, G.J SHEPHERD",RB 195687,JBRJ,"ÁRVORE. FLORES AMARELO-CREME, PERFUMADAS",PEIXOTO,Macropeplus dentatus (Perkins) I.Santos & Peixoto,2005-01-01T00:00:00Z,NA,NA,NA,NA,NA,-23.219722,-45.7525,"2000",NA,WGS84,NA,MATA ÚMIDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.660833,-22.565833,"1424017463",Macropeplus dentatus (Perkins) I.Santos & Peixoto,"cdround,cudc,cuiv,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:28Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5576481","6","7707728","220","407","2494","3234653","5576481","5576481",Macropeplus dentatus (Perkins) I.Santos & Peixoto,Plantae,Tracheophyta,Laurales,Monimiaceae,Macropeplus,Macropeplus dentatus,Macropeplus,dentatus,SPECIES,ACCEPTED,NT,NA,"1952","12","24",1952-12-24T00:00:00Z,2021-04-06T14:39:28Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:221807,"10456","PEDRA SINO, VERTENTEN. Coordenadas geográficas obtidas em http://www.eportateis.com.br/ tacio/outros/tabelas/anuario_estat_ibge.html.",Indeterminado,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424017463",RB,urn:catalog:JBRJ:RB:221807,Physical Object,RB00221807,Markgraf,RB 81641,JBRJ,"ÁRVORE, FL MASCULINA BRANCA INTERNAM, EXT VERDES",INÊS DA SILVA SANTOS,Macropeplus dentatus (Perkins) I.Santos & Peixoto,NA,NA,NA,NA,NA,NA,-22.565833,-44.660833,"2050",NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
