X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,otherCatalogNumbers,fieldNotes,gadm,coordinateUncertaintyInMeters,references,institutionKey,institutionID,county,preparations,georeferencedDate,verbatimEventDate,nomenclaturalCode,georeferenceProtocol,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,verbatimElevation,habitat,nomenclaturalStatus,taxonID,bibliographicCitation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,higherGeography,higherClassification,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,typeStatus,dynamicProperties,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,organismID,locationID,datasetID,accessRights,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.120278,-22.5025,"1946020813",Leandra riedeliana (O.Berg ex Triana) Cogn.,-22.5025,-45.120278,"gass84,ambinst,colmafu",330d773a-abe3-4234-b423-129dc4d00963,303e2432-448c-41ec-be2b-020a25c7adc4,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:12:20Z,2021-04-08T12:12:58Z,"254",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3861787","6","7707728","220","690","6683","3188558","10877791","10877791",Miconia leariedeliana R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia leariedeliana,Leandra,riedeliana,SPECIES,SYNONYM,2018-04-23T00:00:00Z,"2417","0",SOUTH_AMERICA,São Paulo,"2017","7","29",2017-07-29T00:00:00Z,2019-11-21T17:39:30Z,2021-04-08T12:12:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,0674bb79-2a22-4fe7-b657-913540e2c0ba,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,CESJ - Herbário Leopoldo Krieger,BRA:UFJF:CESJ:72026,"405","Pico dos Marins, Cume do maciço principal",Piquete,CESJ - Herbário Leopoldo Krieger,"1946020813",pt,CESJ,BRA:UFJF:CESJ:72026,Collection,"72026","L.N. Gonçalves; P. Duffles",Universidade Federal de Juiz de Fora,Universidade Federal de Juiz de Fora,"Folhas simples, opostas; flores brancas com pétalas triangulares; igual à coletada na travessia Itaguaré-Marins;",L.L. Justino,Leandra riedeliana (O.Berg ex Triana) Cogn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.908333,-22.463889,"2464826277",Leandra riedeliana (O.Berg ex Triana) Cogn.,-22.463889,-44.908333,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:53Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3861787","6","7707728","220","690","6683","3188558","10877791","10877791",Miconia leariedeliana R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia leariedeliana,Leandra,riedeliana,SPECIES,SYNONYM,2015-01-01T00:00:00Z,"1586","0",SOUTH_AMERICA,Minas Gerais,"2015","4","1",2015-04-01T00:00:00Z,2020-12-11T14:38:15Z,2021-04-08T12:21:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,b5e442dc-03c0-45f5-b326-1b481914dfde,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:200576,1404-A,"APA da Mantiqueira, Serra Fina, caminho para a Toca do Lobo.",Passa Quatro,BHCB - Herbário da Universidade Federal de Minas Gerais,"2464826277",pt,BHCB,BRA:UFMG:BHCB:200576,Collection,"200576","Baumgratz, JFA; Nadruz, M; Meneguzzo, T; Gonzaga, DR",Universidade Federal de Minas Gerais,Universidade Federal de Minas Gerais,"Arbusto ca. 1 m. alt., esciófilo; ramos, pecíolos e inflorescências verdes; folhas verdes discolares; frutos jovens verdes, maduros nigrescentes.; Floresta ombrófila alterada.",NA,Leandra riedeliana (O.Berg ex Triana) Cogn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
