X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,individualCount,gadm,depth,depthAccuracy,otherCatalogNumbers,fieldNotes,institutionKey,verbatimEventDate,higherGeography,county,georeferenceRemarks,previousIdentifications,verbatimElevation,georeferenceSources,preparations,dynamicProperties,coordinatePrecision,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,institutionID,endDayOfYear,startDayOfYear,higherClassification,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,habitat,georeferenceProtocol,eventRemarks,references,fieldNumber,verbatimLocality,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,datasetID,coordinateUncertaintyInMeters,georeferencedDate,infraspecificEpithet,accessRights,identificationRemarks,rights,typeStatus,eventID,higherGeographyID,locationID,identificationID,informationWithheld,recordedByIDs.type,recordedByIDs.value,typifiedName,http...unknown.org.combinationAuthors,http...unknown.org.verbatimScientificName,http...unknown.org.canonicalName,verbatimLabel,http...unknown.org.combinationYear,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.5,-22.75,"1087500721",Polygala brasiliensis L.,-22.75,-45.5,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:31Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7579248","6","7707728","220","1370","2417","3191366","7579248","7579248",Polygala brasiliensis L.,Plantae,Tracheophyta,Fabales,Polygalaceae,Polygala,Polygala brasiliensis,Polygala,brasiliensis,SPECIES,ACCEPTED,1998-05-01T00:00:00Z,NA,NA,NA,São Paulo,"1987","11","9",1987-11-09T00:00:00Z,2021-02-08T14:09:54Z,2021-04-08T12:17:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:17297,"20",NA,Campos do Jordão,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087500721",pt,BOTU,BRA:UNESP-IBB:BOTU:17297,Collection,"17297","Carmello, S.M.",Universidade Estadual Paulista,Universidade Estadual Paulista,Flores rosas. Campo rupestre.,"Marques, M.C.",Polygala brasiliensis L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.622423,-22.796043,"1930961100",Polygala brasiliensis L.,-22.796043,-44.622423,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:45Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7579248","6","7707728","220","1370","2417","3191366","7579248","7579248",Polygala brasiliensis L.,Plantae,Tracheophyta,Fabales,Polygalaceae,Polygala,Polygala brasiliensis,Polygala,brasiliensis,SPECIES,ACCEPTED,NA,"1600","0",SOUTH_AMERICA,São Paulo,"1957","3",NA,1957-03-01T00:00:00Z,NA,2021-03-30T13:06:45Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,e1e1ecfc-c226-4bfe-b5b4-5b408da81fdd,"2781","Serra da Bocaina, Lageado Farm",NA,Vascular plants,"1930961100",en,NY,e1e1ecfc-c226-4bfe-b5b4-5b408da81fdd,PhysicalObject,"642534",F. Segadas-Vianna,NY,NA,NA,J. J. Wurdack,Polygala brasiliensis L.,NA,NA,NA,NA,NA,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,Mar 1957,NA,Barreiro,NA,NA,5249.3 ft,"Google Maps (map data 2016), Manis Georef. Calculator",sheet,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,ICN,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,No campo,"Georeferencing Quick Reference Guide, Version 2012",NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=533898,NA,NA,NA,NA,"13926.57",2016-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.5914,-22.7394,"1090533326",Polygala brasiliensis L.,-22.7394,-45.5914,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7579248","6","7707728","220","1370","2417","3191366","7579248","7579248",Polygala brasiliensis L.,Plantae,Tracheophyta,Fabales,Polygalaceae,Polygala,Polygala brasiliensis,Polygala,brasiliensis,SPECIES,ACCEPTED,1998-05-15T00:00:00Z,NA,NA,NA,São Paulo,"1938","6","15",1938-06-15T00:00:00Z,2019-01-25T17:36:07Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:2554,s/nº,NA,Campos do Jordão,IAC - Herbário do Instituto Agronômico de Campinas,"1090533326",pt,IAC,BRA:IAC:IAC:2554,Collection,"2554",J.E. Rombouts,IAC,Instituto Agronômico de Campinas,NA,M.C.M. Marques,Polygala brasiliensis L.,NA,NA,NA,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
