X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,gadm,occurrenceRemarks,elevation,otherCatalogNumbers,fieldNotes,identificationQualifier,continent,coordinateUncertaintyInMeters,references,habitat,institutionID,county,preparations,verbatimEventDate,nomenclaturalCode,georeferenceProtocol,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,elevationAccuracy,identificationRemarks,verbatimElevation,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,individualCount,nomenclaturalStatus,taxonID,bibliographicCitation,typeStatus,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.109914,-23.360372,"1499615981",Eugenia plicata Nied.,-23.360372,-45.109914,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416956","6","7707728","220","690","5014","3177662","5416956","5416956",Eugenia plicata Nied.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia plicata,Eugenia,plicata,SPECIES,ACCEPTED,2011-03-15T00:00:00Z,São Paulo,"2011","3","15",2011-03-15T00:00:00Z,2020-11-23T14:39:08Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:54004,"61","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1499615981",pt,IAC,BRA:IAC:IAC:54004,Collection,"54004","A.C.O. Souza; L.C. Bernacci & R. Belinelo",IAC,Instituto Agronômico de Campinas,A.C.O. Souza et al.,Eugenia plicata Nied.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"1090580565",Eugenia plicata Nied.,-23.4339,-45.0711,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416956","6","7707728","220","690","5014","3177662","5416956","5416956",Eugenia plicata Nied.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia plicata,Eugenia,plicata,SPECIES,ACCEPTED,2006-07-17T00:00:00Z,São Paulo,"2006","7","17",2006-07-17T00:00:00Z,2020-11-23T14:39:08Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:53728,"846","Núcleo Picinguaba/PESM, trilha da Casa da Farinha",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090580565",pt,IAC,BRA:IAC:IAC:53728,Collection,"53728",M.C.R. Campos & R. Belinelo,IAC,Instituto Agronômico de Campinas,M.C.R. Campos & R. Belinelo,Eugenia plicata Nied.,NA,"Composição florística, estrutura e funcionamento da Floresta Ombrófila Densa dos Núcleos Picinguaba e Santa Virgínia do Parque Estadual da Serra do Mar.&nf;Parcela E, subparcela 88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.4100221657427,-23.6241676892264,"1929968925",Eugenia plicata Nied.,-23.6241676892264,-45.4100221657427,"cdrep,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:46Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416956","6","7707728","220","690","5014","3177662","5416956","5416956",Eugenia plicata Nied.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia plicata,Eugenia,plicata,SPECIES,ACCEPTED,2001-01-01T00:00:00Z,São Paulo,"2000","9","27",2000-09-27T00:00:00Z,NA,2021-03-30T13:06:46Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,9be72cd7-b617-4207-9362-9a9d9c4c2be0,"2331","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Trilha do Jequitibá",NA,Vascular plants,"1929968925",en,NY,9be72cd7-b617-4207-9362-9a9d9c4c2be0,PhysicalObject,"777088",I. Cordeiro,NY,NA,M. L. Kawasaki,Eugenia plicata Nied.,NA,NA,NA,NA,NA,NA,SOUTH_AMERICA,"30093",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=434011,Floresta ombrófila densa,http://biocol.org/urn:lsid:biocol.org:col:15556,Caraguatatuba,sheet,27 Sep 2000,ICN,Other source,"27","27",http://biocol.org/urn:lsid:biocol.org:col:15556,CRIA (Centro de Referência em Informação Ambiental),NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"1089086544",Eugenia plicata Nied.,-23.366667,-44.8,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416956","6","7707728","220","690","5014","3177662","5416956","5416956",Eugenia plicata Nied.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia plicata,Eugenia,plicata,SPECIES,ACCEPTED,NA,São Paulo,"1998","1","25",1998-01-25T00:00:00Z,2021-03-01T19:36:19Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:144989,"1867",Picinguaba. margens do Rio da Fazenda.,Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089086544",pt,UEC,BRA:UNICAMP:UEC:144989,Collection,"144989","Sanchez, M; Pedroni, F",UNICAMP,Universidade Estadual de Campinas,"Sanchez, M",Eugenia plicata Nied.,NA,"Árvore 400 com 2,5m de altura. com frutos maduros de cor atreo-purpúreo.; Mata Atlântica de enconsta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"1089110741",Eugenia plicata Nied.,-23.366667,-44.8,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416956","6","7707728","220","690","5014","3177662","5416956","5416956",Eugenia plicata Nied.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia plicata,Eugenia,plicata,SPECIES,ACCEPTED,NA,São Paulo,"1998","1","25",1998-01-25T00:00:00Z,2021-03-01T19:36:19Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:174983,"1868",Picinguaba. margens do Rio da Fazenda. altitude 100metros.,Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089110741",pt,UEC,BRA:UNICAMP:UEC:174983,Collection,"174983","Sanchez, M; Pedroni, F",UNICAMP,Universidade Estadual de Campinas,"Sanchez, M",Eugenia plicata Nied.,NA,"Árvore 411 com 5 m de altura, com frutos maduros de cor atreo-purpureo.; Mata Atlântica de enconsta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.8,-23.333333,"1089108504",Eugenia plicata Nied.,-23.333333,-44.8,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416956","6","7707728","220","690","5014","3177662","5416956","5416956",Eugenia plicata Nied.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia plicata,Eugenia,plicata,SPECIES,ACCEPTED,NA,São Paulo,"1997","1","13",1997-01-13T00:00:00Z,2021-03-01T19:36:19Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:172399,"708",Picinguaba.,Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089108504",pt,UEC,BRA:UNICAMP:UEC:172399,Collection,"172399","Sanchez, M; Pedroni, F",UNICAMP,Universidade Estadual de Campinas,"Sanchez, M",Eugenia plicata Nied.,NA,"Árvore com 3m de altura e frutos maduros de cor vinho.; Mata Atlântica de Encosta, margens do Rio da Fazenda.","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"1089110774",Eugenia plicata Nied.,-23.366667,-44.8,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416956","6","7707728","220","690","5014","3177662","5416956","5416956",Eugenia plicata Nied.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia plicata,Eugenia,plicata,SPECIES,ACCEPTED,NA,São Paulo,"1997","1","12",1997-01-12T00:00:00Z,2021-03-01T19:36:19Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:174990,"731","Picinguaba, próximo à trilha do Corisco, altitude 120 metros.",Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089110774",pt,UEC,BRA:UNICAMP:UEC:174990,Collection,"174990","Sanchez, M; Pedroni, F",UNICAMP,Universidade Estadual de Campinas,NA,Eugenia plicata Nied.,NA,"Árvore 304 com 7m de altura, poucos botões e flores amareladas.; Mata Atlantica de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"2452893384",Eugenia plicata Nied.,-23.366667,-44.8,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416956","6","7707728","220","690","5014","3177662","5416956","5416956",Eugenia plicata Nied.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia plicata,Eugenia,plicata,SPECIES,ACCEPTED,NA,São Paulo,"1997","1","13",1997-01-13T00:00:00Z,2019-11-21T13:11:36Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:321796,"708","Picinguaba, mata atlântica de encosta, margens do Rio da Fazenda",Ubatuba,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452893384",pt,SP,BRA:IBT:SP:321796,Collection,"321796","Sanchez, M; Pedroni, F",Instituto de Botânica,Instituto de Botânica,NA,Eugenia plicata Nied.,NA,"Árvore s.n., 3m alt., com frutos maduros de cor vinho","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"2452893939",Eugenia plicata Nied.,-23.366667,-44.8,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416956","6","7707728","220","690","5014","3177662","5416956","5416956",Eugenia plicata Nied.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia plicata,Eugenia,plicata,SPECIES,ACCEPTED,2017-07-25T00:00:00Z,São Paulo,"1997","1","12",1997-01-12T00:00:00Z,2019-11-21T13:11:36Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:321798,"731","Picinguaba, mata atlântica de encosta, próximo a trilha do Corisco",Ubatuba,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452893939",pt,SP,BRA:IBT:SP:321798,Collection,"321798","Sanchez, M; Pedroni, F",Instituto de Botânica,Instituto de Botânica,"Mazine, FF",Eugenia plicata Nied.,NA,"Árvore 304 com 7m alt., poucos botões e flores amarelados","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"1089109759",Eugenia plicata Nied.,-23.366667,-44.8,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416956","6","7707728","220","690","5014","3177662","5416956","5416956",Eugenia plicata Nied.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia plicata,Eugenia,plicata,SPECIES,ACCEPTED,NA,São Paulo,"1992","11","8",1992-11-08T00:00:00Z,2021-03-01T19:36:19Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:173796,"2419",Picinguaba. margens do rio da Fazenda.,Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089109759",pt,UEC,BRA:UNICAMP:UEC:173796,Collection,"173796","Sanchez, M; Pedroni, F",UNICAMP,Universidade Estadual de Campinas,"Sanchez, M",Eugenia plicata Nied.,NA,"Árvore número 488, 7 m de altura, casinha de vespa.; Mata atlantica de Encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
