X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,gadm,continent,institutionKey,otherCatalogNumbers,fieldNotes,individualCount,preparations,georeferenceVerificationStatus,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,collectionID,fieldNumber,higherGeography,georeferenceProtocol,higherClassification,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,coordinateUncertaintyInMeters,references,habitat,institutionID,verbatimElevation,verbatimEventDate,endDayOfYear,startDayOfYear,georeferenceSources,rights,verbatimCoordinateSystem,organismID,locationID,datasetID,accessRights,dynamicProperties,verbatimLocality,reproductiveCondition,identificationID,vernacularName,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,identificationQualifier,identificationRemarks,georeferencedDate,eventRemarks,taxonRemarks,infraspecificEpithet,recordedByIDs.type,recordedByIDs.value,informationWithheld,previousIdentifications,typeStatus,typifiedName,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,iucnRedListCategory,lifeStage,created,associatedSequences,projectId,namePublishedInYear,nameAccordingTo,acceptedNameUsage,parentNameUsage,disposition,organismRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.814722,-23.018611,"1086916822",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,-23.018611,-48.814722,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9302445","6","7707728","220","408","6655","3172463","9302445","9302445",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Anemopaegma,Anemopaegma arvense,Anemopaegma,arvense,SPECIES,ACCEPTED,2014-05-01T00:00:00Z,NA,NA,Sp,"2014","4","16",2014-04-16T00:00:00Z,2021-03-04T18:43:36Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:48719,"2629",Estação Ecológica de Avaré,Avaré,SPSF - Herbário Dom Bento José Pickel,"1086916822",pt,SPSF,BRA:IF:SPSF:48719,Collection,"48719",J.B.Baitello & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & R.Cielo-Filho,IF,Instituto Florestal,"COLETA: Erva, 20 cm de altura, com flores de cor verde.; GEOGRAFIA: Mozaico de Campo Cerrado, Campo sujo e Campo limpo.;",J.B.Baitello,Anemopaegma arvense (Vell.) Stellfeld ex De Souza,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.91,-22.235,"1944963872",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,-22.235,-47.91,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9302445","6","7707728","220","408","6655","3172463","9302445","9302445",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Anemopaegma,Anemopaegma arvense,Anemopaegma,arvense,SPECIES,ACCEPTED,2014-12-01T00:00:00Z,"763","0",São Paulo,"2014","12","4",2014-12-04T00:00:00Z,2021-03-15T21:25:45Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:224180,"584",Estação Ecológica de Itirapina,Itirapina,SPF - Herbário da Universidade de São Paulo,"1944963872",pt,SPF,BRA:USP:SPF:224180,Collection,"224180","Antar, GM",USP,Universidade de São Paulo,"Subarbusto prostado. Cálice esverdeado, frutos imaturos esverdeados.; Campo sujo, solo arenoso seco.","Zuntini, AR",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.885833,-22.235,"1987022314",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,-22.235,-47.885833,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:24Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"9302445","6","7707728","220","408","6655","3172463","9302445","9302445",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Anemopaegma,Anemopaegma arvense,Anemopaegma,arvense,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"2014","12","4",2014-12-04T00:00:00Z,NA,2021-04-06T14:39:24Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1399950,"584",NA,Itirapina,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1987022314",NA,RB,urn:catalog:JBRJ:RB:1399950,Physical Object,RB01399950,"G. M. Antar; P. G. Zaterka; A. Fidelis; G. Durigan",JBRJ,NA,"Prostado. Cálice esverdeado, frutos imaturos esverdeados",A. R. Zuntini,Anemopaegma arvense (Vell.) Stellfeld ex De Souza,NA,NA,NA,RB 777032,Campo sujo. Solo arenoso seco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.816944,-23.001667,"1086912347",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,-23.001667,-48.816944,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9302445","6","7707728","220","408","6655","3172463","9302445","9302445",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Anemopaegma,Anemopaegma arvense,Anemopaegma,arvense,SPECIES,ACCEPTED,2010-04-29T00:00:00Z,"785","0",Sp,"2010","3","2",2010-03-02T00:00:00Z,2021-03-04T18:43:36Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:43929,"1428",Estação Ecológica,Angatuba,SPSF - Herbário Dom Bento José Pickel,"1086912347",pt,SPSF,BRA:IF:SPSF:43929,Collection,"43929",F.A.R.D.P.Arzolla & F.E.S.P.Vilela & A.Z.Antunes & D.A.da Silva,IF,Instituto Florestal,"COLETA: Cerrado.&nf;Arvoreta, frutos imaturos verdes.;",F.A.R.D.Arzolla,Anemopaegma arvense (Vell.) Stellfeld ex De Souza,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.505556,-22.953056,"1087532746",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,-22.953056,-48.505556,"gass84,colmafu,inmano",d031156d-6ff8-4eb5-b91a-a50861e98be9,3a2b60a6-5c60-413a-8bff-a9740e774c09,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:18:26Z,2021-04-08T12:18:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9302445","6","7707728","220","408","6655","3172463","9302445","9302445",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Anemopaegma,Anemopaegma arvense,Anemopaegma,arvense,SPECIES,ACCEPTED,2004-07-01T00:00:00Z,"860","0",São Paulo,"2004","7","20",2004-07-20T00:00:00Z,2021-04-05T20:31:25Z,2021-04-08T12:18:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,27095d34-c8d7-401b-af27-00d696806080,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia,BRA:UESB:HUESB:2077,"67",Entrada empresa Duratex,Botucatu,HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia,"1087532746",pt,HUESB,BRA:UESB:HUESB:2077,Collection,"2077","Coral, D.J.",UESB,Universidade Estadual do Sudoeste da Bahia,"Subarbusto de 20cm de altura. Com três frutos.; Campo limpo.","Coral, D.J.",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.486111,-22.952778,"1087532754",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,-22.952778,-48.486111,"gass84,colmafu,inmano",d031156d-6ff8-4eb5-b91a-a50861e98be9,3a2b60a6-5c60-413a-8bff-a9740e774c09,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:18:26Z,2021-04-08T12:18:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9302445","6","7707728","220","408","6655","3172463","9302445","9302445",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Anemopaegma,Anemopaegma arvense,Anemopaegma,arvense,SPECIES,ACCEPTED,2004-07-01T00:00:00Z,"854","0",São Paulo,"2004","7","22",2004-07-22T00:00:00Z,2021-04-05T20:31:25Z,2021-04-08T12:18:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,27095d34-c8d7-401b-af27-00d696806080,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia,BRA:UESB:HUESB:2074,"74",Entrada Empresa Duratex,Botucatu,HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia,"1087532754",pt,HUESB,BRA:UESB:HUESB:2074,Collection,"2074","Coral, D.J.",UESB,Universidade Estadual do Sudoeste da Bahia,"Subarbusto de 25 cm de altura. Com fruto.; Campo Limpo.","Coral, D.J.",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.755,-22.815833,"1087532757",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,-22.815833,-48.755,"gass84,colmafu,inmano",d031156d-6ff8-4eb5-b91a-a50861e98be9,3a2b60a6-5c60-413a-8bff-a9740e774c09,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:18:26Z,2021-04-08T12:18:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9302445","6","7707728","220","408","6655","3172463","9302445","9302445",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Anemopaegma,Anemopaegma arvense,Anemopaegma,arvense,SPECIES,ACCEPTED,2004-07-01T00:00:00Z,"728","0",São Paulo,"2004","7","20",2004-07-20T00:00:00Z,2021-04-05T20:31:25Z,2021-04-08T12:18:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,27095d34-c8d7-401b-af27-00d696806080,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia,BRA:UESB:HUESB:2071,"63",Fazenda Palmeira da Serra.,Pratânia,HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia,"1087532757",pt,HUESB,BRA:UESB:HUESB:2071,Collection,"2071","Coral, D.J.",UESB,Universidade Estadual do Sudoeste da Bahia,"Subarbusto de 25 cm de altura.; Talhão de Eucalyptus.","Coral, D.J.",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.753333,-22.822222,"1087532759",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,-22.822222,-48.753333,"gass84,colmafu,inmano",d031156d-6ff8-4eb5-b91a-a50861e98be9,3a2b60a6-5c60-413a-8bff-a9740e774c09,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:18:26Z,2021-04-08T12:18:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9302445","6","7707728","220","408","6655","3172463","9302445","9302445",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Anemopaegma,Anemopaegma arvense,Anemopaegma,arvense,SPECIES,ACCEPTED,2004-07-01T00:00:00Z,"725","0",São Paulo,"2004","7","20",2004-07-20T00:00:00Z,2021-04-05T20:31:25Z,2021-04-08T12:18:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,27095d34-c8d7-401b-af27-00d696806080,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia,BRA:UESB:HUESB:2072,"57",Fazenda Palmeira da Serra,Pratânia,HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia,"1087532759",pt,HUESB,BRA:UESB:HUESB:2072,Collection,"2072","Coral, D.J.",UESB,Universidade Estadual do Sudoeste da Bahia,"Subarbusto de 30 cm de altura. Folíolos lineares pequenos.; Talhão de eucaliptos.","Coral, D.J.",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.756389,-22.825,"1087532760",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,-22.825,-48.756389,"gass84,colmafu,inmano",d031156d-6ff8-4eb5-b91a-a50861e98be9,3a2b60a6-5c60-413a-8bff-a9740e774c09,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:18:26Z,2021-04-08T12:18:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9302445","6","7707728","220","408","6655","3172463","9302445","9302445",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Anemopaegma,Anemopaegma arvense,Anemopaegma,arvense,SPECIES,ACCEPTED,2004-07-01T00:00:00Z,"732","0",São Paulo,"2004","7","14",2004-07-14T00:00:00Z,2021-04-05T20:31:25Z,2021-04-08T12:18:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,27095d34-c8d7-401b-af27-00d696806080,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia,BRA:UESB:HUESB:2075,"56","Pratânia, Fazenda Palmeira da Serra",Santana do Riacho,HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia,"1087532760",pt,HUESB,BRA:UESB:HUESB:2075,Collection,"2075","Coral, D.J.",UESB,Universidade Estadual do Sudoeste da Bahia,"Subarbusto de 30 cm de altura.; Talhão de eucalipto","Coral, D.J.",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.508333,-22.952778,"1087532770",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,-22.952778,-48.508333,"gass84,colmafu,inmano",d031156d-6ff8-4eb5-b91a-a50861e98be9,3a2b60a6-5c60-413a-8bff-a9740e774c09,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:18:26Z,2021-04-08T12:18:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9302445","6","7707728","220","408","6655","3172463","9302445","9302445",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Anemopaegma,Anemopaegma arvense,Anemopaegma,arvense,SPECIES,ACCEPTED,2004-07-01T00:00:00Z,"859","0",São Paulo,"2004","7","22",2004-07-22T00:00:00Z,2021-04-05T20:31:25Z,2021-04-08T12:18:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,27095d34-c8d7-401b-af27-00d696806080,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia,BRA:UESB:HUESB:2073,"69",Entrada empresa Duratex,Botucatu,HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia,"1087532770",pt,HUESB,BRA:UESB:HUESB:2073,Collection,"2073","Coral, D.J.",UESB,Universidade Estadual do Sudoeste da Bahia,"Subarbusto de 25cm de altura. Com frutos.; Campo Limpo","Coral, D.J.",Anemopaegma arvense (Vell.) Stellfeld ex De Souza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
