X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,continent,institutionKey,references,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,preparations,startDayOfYear,verbatimElevation,collectionID,gadm,county,http...unknown.org.recordId,taxonID,rights,http...unknown.org.recordEnteredBy,higherClassification,individualCount,nomenclaturalStatus,bibliographicCitation,fieldNotes,fieldNumber,otherCatalogNumbers,lifeStage,eventID,higherGeography,locationID,datasetID,samplingProtocol,habitat,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,locationRemarks,coordinateUncertaintyInMeters,reproductiveCondition,georeferencedDate,georeferencedBy,verbatimLocality,previousIdentifications,georeferenceSources,associatedTaxa,eventRemarks,infraspecificEpithet,dynamicProperties,organismID,accessRights,island,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,georeferenceProtocol,informationWithheld,identificationQualifier,typeStatus,disposition,identificationRemarks,coordinatePrecision,georeferenceRemarks,identificationID,taxonRemarks,typifiedName,recordedByIDs.type,recordedByIDs.value,higherGeographyID,http...unknown.org.combinationAuthors,http...unknown.org.verbatimScientificName,http...unknown.org.canonicalName,verbatimLabel,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.616639,-22.733889,"2243138066",Hymenophyllum elegans Spreng.,-22.733889,-44.616639,"gass84,incomis,diffown",52b78a58-c84a-4370-bb14-b27a007d5da6,7cf67ac2-f2f2-42bd-92e4-c2eac0b21039,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:09:11Z,2021-04-08T12:09:39Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7315544","6","7707728","7228684","7228685","2372","2651287","7315544","7315544",Hymenophyllum elegans Spreng.,Plantae,Tracheophyta,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum elegans,Hymenophyllum,elegans,SPECIES,ACCEPTED,2019-02-01T00:00:00Z,"1513","0",São Paulo,"2018","4","30",2018-04-30T00:00:00Z,2021-03-16T20:56:20Z,2021-04-08T12:09:39Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,HUCS - Herbário da Universidade de Caxias do Sul,BRA:UCS:HUCS:49228,"4374","Serra de Bocaina, Parque Nacional",São José do Barreiro,HUCS - Herbário da Universidade de Caxias do Sul,"2243138066",pt,HUCS,BRA:UCS:HUCS:49228,Collection,"49228","Gonzatti, F.",UCS,Universidade de Caxias do Sul,"Erva epífito e terrestre em solo humoso e úmido, pendente, em mata ciliar de arroio ambiente úmido","Gonzatti, F.",Hymenophyllum elegans Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.616639,-22.733889,"2243138289",Hymenophyllum elegans Spreng.,-22.733889,-44.616639,"gass84,incomis,diffown",52b78a58-c84a-4370-bb14-b27a007d5da6,7cf67ac2-f2f2-42bd-92e4-c2eac0b21039,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:09:11Z,2021-04-08T12:09:39Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7315544","6","7707728","7228684","7228685","2372","2651287","7315544","7315544",Hymenophyllum elegans Spreng.,Plantae,Tracheophyta,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum elegans,Hymenophyllum,elegans,SPECIES,ACCEPTED,2019-02-01T00:00:00Z,"1513","0",São Paulo,"2018","4","29",2018-04-29T00:00:00Z,2021-03-16T20:56:20Z,2021-04-08T12:09:39Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,HUCS - Herbário da Universidade de Caxias do Sul,BRA:UCS:HUCS:49227,"4343","Serra de Bocaina, Parque Nacional",São José do Barreiro,HUCS - Herbário da Universidade de Caxias do Sul,"2243138289",pt,HUCS,BRA:UCS:HUCS:49227,Collection,"49227","Gonzatti, F.",UCS,Universidade de Caxias do Sul,"Erva rastejante no solo e em base de Cyathea, em barranco de arroio, solo arenoso, à sombra","Gonzatti, F.",Hymenophyllum elegans Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.39578,-24.09481,"2427780503",Hymenophyllum elegans Spreng.,-24.09481,-49.39578,"gass84,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:13:58Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7315544","6","7707728","7228684","7228685","2372","2651287","7315544","7315544",Hymenophyllum elegans Spreng.,Plantae,Tracheophyta,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum elegans,Hymenophyllum,elegans,SPECIES,ACCEPTED,NA,"734","0",Paraná,"2018","4","15",2018-04-15T00:00:00Z,2021-02-11T20:19:12Z,2021-04-08T12:13:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,984ad7e0-f17d-4980-9d12-2c3c9509162e,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:94012,"224",Parque Estadual do Cerrado,Jaguariaíva,UPCB - Herbário do Departamento de Botânica,"2427780503",pt,UPCB,BRA:UFPR:UPCB:94012,Collection,"94012","Nunes, M.G. | Westphal, T.",UFPR,Universidade Federal do Paraná,Próximos a cachoeira do ribeirão Santo Antônio. Rupícola em formações areníticas.,"Nunes, M.G.",Hymenophyllum elegans Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.312972,-23.775639,"3013437715",Hymenophyllum elegans Spreng.,-23.775639,-46.312972,"gass84,colmafu,diffown",3b8e9d83-b2d4-4a97-973c-31d98b67b1e9,ab5c0b99-5af3-4958-b03c-0b7e85481cc1,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:42:12Z,2021-04-08T12:46:29Z,"244",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7315544","6","7707728","7228684","7228685","2372","2651287","7315544","7315544",Hymenophyllum elegans Spreng.,Plantae,Tracheophyta,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum elegans,Hymenophyllum,elegans,SPECIES,ACCEPTED,2018-01-01T00:00:00Z,"780","0",São Paulo,"2018","6","1",2018-06-01T00:00:00Z,2020-12-21T19:29:30Z,2021-04-08T12:46:29Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,d3b42067-b567-4d47-a136-bb5d52ed32fc,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,MBM - Herbário do Museu Botânico Municipal,BRA:MBM:MBM:429667,"1215","Reserva Biológica Alto da Serra de Paranapiacaba, trilha 9",Santo André,MBM - Herbário do Museu Botânico Municipal,"3013437715",pt,MBM,BRA:MBM:MBM:429667,Collection,"429667","Canestraro, B.K.; Lozano, E.D.; Lozano, E.D.",MBM,Museu Botânico Municipal de Curitiba,"Epífita em Cyathea, interior de floresta, beira da trilha, ciófita.; Floresta Ombrófila Densa.","Canestraro, B.K.",Hymenophyllum elegans Spreng.,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.693333,-24.539444,"1086681459",Hymenophyllum elegans Spreng.,-24.539444,-48.693333,"gass84,preneglat,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:14:03Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7315544","6","7707728","7228684","7228685","2372","2651287","7315544","7315544",Hymenophyllum elegans Spreng.,Plantae,Tracheophyta,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum elegans,Hymenophyllum,elegans,SPECIES,ACCEPTED,2012-03-05T00:00:00Z,NA,NA,São Paulo,"2011","12","4",2011-12-04T00:00:00Z,2020-09-29T17:53:26Z,2021-04-08T12:14:03Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,984ad7e0-f17d-4980-9d12-2c3c9509162e,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:77644,"987","Apiaí, Parque Estadual Turístico do Alto Ribeira (PETAR). Núcleo Santana. Floresta Ombrófila Densa.",Iporanga,UPCB - Herbário do Departamento de Botânica,"1086681459",pt,UPCB,BRA:UFPR:UPCB:77644,Collection,"77644","Mazziero, F.F.F. | Soller, A.",UFPR,Universidade Federal do Paraná,Rupícola. Crescendo em local ensolarado..,"Mazziero, F.F.F.",Hymenophyllum elegans Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.414722,-24.965278,"1802857246",Hymenophyllum elegans Spreng.,-24.965278,-48.414722,"conti,gass84,colmano,inmano",ed8e1590-62b5-48a8-8654-4ecc13554f57,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:11:31Z,2021-04-08T12:11:44Z,"265",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7315544","6","7707728","7228684","7228685","2372","2651287","7315544","7315544",Hymenophyllum elegans Spreng.,Plantae,Tracheophyta,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum elegans,Hymenophyllum,elegans,SPECIES,ACCEPTED,2005-06-01T00:00:00Z,"700","0",São Paulo,"2005","3","24",2005-03-24T00:00:00Z,2019-11-07T14:17:19Z,2021-04-08T12:11:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,BHCB-SL - Herbário UFMG - Samambaias e Licófitas,BRA:UFMG:BHCB-SL:91599,"101186","Parque Estadual do Jacupiranga, Núcleo Cedro. Trilha do Aríete. Fragmento de Floresta Ombrófila Densa Montana muito degradada.",Barra do Turvo,BHCB-SL - Herbário UFMG - Samambaias e Licófitas,"1802857246",pt,BHCB-SL,BRA:UFMG:BHCB-SL:91599,Collection,"91599","Salino, A; et al.",NA,NA,"Epífita a 1,5m de altura. Beira de trilha.","Salino, A",Hymenophyllum elegans Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.374444,-24.3075,"1802855529",Hymenophyllum elegans Spreng.,-24.3075,-48.374444,"conti,gass84,colmano,inmano",ed8e1590-62b5-48a8-8654-4ecc13554f57,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:11:31Z,2021-04-08T12:11:44Z,"265",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7315544","6","7707728","7228684","7228685","2372","2651287","7315544","7315544",Hymenophyllum elegans Spreng.,Plantae,Tracheophyta,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum elegans,Hymenophyllum,elegans,SPECIES,ACCEPTED,2003-04-01T00:00:00Z,"790","0",São Paulo,"2003","4","16",2003-04-16T00:00:00Z,2019-11-07T14:17:19Z,2021-04-08T12:11:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,BHCB-SL - Herbário UFMG - Samambaias e Licófitas,BRA:UFMG:BHCB-SL:81056,"8530","Parque Estadual Intervales, Núcleo Barra Grande. Trilha da Cachoeira das Pedrinhas, Estrada de São Pedro, Rio Carmo.",Eldorado,BHCB-SL - Herbário UFMG - Samambaias e Licófitas,"1802855529",pt,BHCB-SL,BRA:UFMG:BHCB-SL:81056,Collection,"81056","Salino, A; et al.",NA,NA,"Epífita à 1,5 de altura no interior da mata.","Salino, A",Hymenophyllum elegans Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.916667,-24.166667,"1303582874",Hymenophyllum elegans Spreng.,-24.166667,-47.916667,"gass84,ambinst,colmafu",330d773a-abe3-4234-b423-129dc4d00963,303e2432-448c-41ec-be2b-020a25c7adc4,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:12:20Z,2021-04-08T12:12:58Z,"254",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7315544","6","7707728","7228684","7228685","2372","2651287","7315544","7315544",Hymenophyllum elegans Spreng.,Plantae,Tracheophyta,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum elegans,Hymenophyllum,elegans,SPECIES,ACCEPTED,2017-02-01T00:00:00Z,NA,NA,São Paulo,"2002","9","27",2002-09-27T00:00:00Z,2019-11-21T17:52:47Z,2021-04-08T12:12:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,0674bb79-2a22-4fe7-b657-913540e2c0ba,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,CESJ - Herbário Leopoldo Krieger,BRA:UFJF:CESJ:67893,"684","Parque Estadual Carlos Botelho, Núcleo Sete Barras.",Sete Barras,CESJ - Herbário Leopoldo Krieger,"1303582874",pt,CESJ,BRA:UFJF:CESJ:67893,Collection,"67893","T.B. Breier; V.A.O. Dittrich",Universidade Federal de Juiz de Fora,Universidade Federal de Juiz de Fora,Epífita a 1-2 m.,F. Gonzatti,Hymenophyllum elegans Spreng.,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.916667,-24.2,"1802855337",Hymenophyllum elegans Spreng.,-24.2,-47.916667,"conti,gass84,colmano,inmano",ed8e1590-62b5-48a8-8654-4ecc13554f57,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:11:31Z,2021-04-08T12:11:41Z,"265",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7315544","6","7707728","7228684","7228685","2372","2651287","7315544","7315544",Hymenophyllum elegans Spreng.,Plantae,Tracheophyta,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum elegans,Hymenophyllum,elegans,SPECIES,ACCEPTED,2002-10-01T00:00:00Z,"120","0",São Paulo,"2002","9","27",2002-09-27T00:00:00Z,2019-11-07T14:17:19Z,2021-04-08T12:11:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,BHCB-SL - Herbário UFMG - Samambaias e Licófitas,BRA:UFMG:BHCB-SL:75691,"1210","Parque Estadual Carlos Botelho, Núcleo de Sete Barras. Floresta Ombrófila Densa.",Sete Barras,BHCB-SL - Herbário UFMG - Samambaias e Licófitas,"1802855337",pt,BHCB-SL,BRA:UFMG:BHCB-SL:75691,Collection,"75691","Dittrich, VAO; Breier, TB",NA,NA,"Holoepífito preferencial a aproximadamente 1,2m de altura na orla da Floresta Ombrófila Densa, próxima a rio.","Dittrich, VAO",Hymenophyllum elegans Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.367722,-22.806528,"1802852563",Hymenophyllum elegans Spreng.,-22.806528,-44.367722,"conti,gass84,colmano,inmano",ed8e1590-62b5-48a8-8654-4ecc13554f57,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:11:31Z,2021-04-08T12:11:42Z,"265",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7315544","6","7707728","7228684","7228685","2372","2651287","7315544","7315544",Hymenophyllum elegans Spreng.,Plantae,Tracheophyta,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum elegans,Hymenophyllum,elegans,SPECIES,ACCEPTED,2001-05-01T00:00:00Z,"1165","35",São Paulo,"2001","3","10",2001-03-10T00:00:00Z,2019-11-07T14:17:19Z,2021-04-08T12:11:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,BHCB-SL - Herbário UFMG - Samambaias e Licófitas,BRA:UFMG:BHCB-SL:57788,"6371","Estação Ecológica de Bananal, Na trilha entre a sétima e a sexta cachoeira do Córrego das Cobras. Floresta Ombrófila Densa Montana.",Bananal,BHCB-SL - Herbário UFMG - Samambaias e Licófitas,"1802852563",pt,BHCB-SL,BRA:UFMG:BHCB-SL:57788,Collection,"57788","Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO",NA,NA,Terrestre em barranco úmido,"Salino, A",Hymenophyllum elegans Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
