X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,elevation,elevationAccuracy,modified,institutionKey,collectionKey,language,ownerInstitutionCode,gadm,continent,identificationQualifier,fieldNotes,references,verbatimEventDate,http...unknown.org.recordId,taxonID,rights,http...unknown.org.recordEnteredBy,verbatimElevation,higherClassification,collectionID,individualCount,preparations,dynamicProperties,county,habitat,institutionID,identificationRemarks,nomenclaturalCode,endDayOfYear,startDayOfYear,georeferenceSources,infraspecificEpithet,coordinateUncertaintyInMeters,georeferencedBy,georeferenceVerificationStatus,datasetID,coordinatePrecision,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,higherGeography,georeferenceProtocol,eventRemarks,verbatimTaxonRank,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,reproductiveCondition,nomenclaturalStatus,bibliographicCitation,accessRights,fieldNumber,georeferencedDate,associatedTaxa,typeStatus,verbatimLocality,previousIdentifications,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,taxonRemarks,organismID,locationID,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,iucnRedListCategory,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,vernacularName,http...rs.tdwg.org.dwc.terms.organismQuantityType,verbatimSRS,georeferenceRemarks,verbatimCoordinateSystem,samplingEffort,locationAccordingTo,locationRemarks,nameAccordingTo,samplingProtocol,waterBody,disposition,organismQuantity,lifeStage,materialSampleID,identificationID,associatedReferences,namePublishedIn,establishmentMeans,identificationReferences,footprintWKT,island,eventID,projectId,depth,depthAccuracy,namePublishedInYear,acceptedNameUsage,parentNameUsage,eventTime,islandGroup,programmeAcronym,identifiedByIDs.type,identifiedByIDs.value,higherGeographyID,originalNameUsage,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.8515,-22.4273,"2427807339",Myrceugenia alpigena (A.DC.) Landrum,-22.4273,-44.8515,"gass84,ambinst,incomis",767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:46Z,2021-04-08T12:22:55Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185795","6","7707728","220","690","5014","3185514","3185795","3185795",Myrceugenia alpigena (A.DC.) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia alpigena,Myrceugenia,alpigena,SPECIES,ACCEPTED,2014-09-19T00:00:00Z,Minas Gerais,"2014","4","20",2014-04-20T00:00:00Z,2021-04-08T12:22:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,EFC - Herbário Escola de Florestas Curitiba,BRA:UFPR:EFC:12765,"374",Serra da Mantiqueira - trilha para o Morro Capim amarelo,Passa Quatro,EFC - Herbário Escola de Florestas Curitiba,"2427807339",EFC,BRA:UFPR:EFC:12765,Collection,"12765","Vieira, R.S.",NA,Universidade Federal do Paraná,Arbusto na borda da floresta. Com frutos.,"Vieira, R.S.",Myrceugenia alpigena (A.DC.) Landrum,NA,NA,2019-12-09T20:30:23Z,NA,NA,pt,Universidade Federal do Paraná,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.345833,-22.701944,"1913598599",Myrceugenia alpigena (A.DC.) Landrum,-22.701944,-45.345833,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185795","6","7707728","220","690","5014","3185514","3185795","3185795",Myrceugenia alpigena (A.DC.) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia alpigena,Myrceugenia,alpigena,SPECIES,ACCEPTED,2018-04-01T00:00:00Z,São Paulo,"2012","3","8",2012-03-08T00:00:00Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:223075,"844",Parque Estadual de Campos do Jordão,Campos do Jordão,SPF - Herbário da Universidade de São Paulo,"1913598599",SPF,BRA:USP:SPF:223075,Collection,"223075","Santos, MF",NA,USP,NA,"Sobral, M",Myrceugenia alpigena (A.DC.) Landrum,"1800","0",2019-11-13T14:26:54Z,NA,NA,pt,Universidade de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.685369,-20.0473,"1087652924",Myrceugenia alpigena (A.DC.) Landrum,-20.0473,-49.685369,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:52Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185795","6","7707728","220","690","5014","3185514","3185795","3185795",Myrceugenia alpigena (A.DC.) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia alpigena,Myrceugenia,alpigena,SPECIES,ACCEPTED,2011-03-01T00:00:00Z,Minas Gerais,"2011","1","13",2011-01-13T00:00:00Z,2021-04-08T12:21:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:149150,"4954","Serra Gandarela, Projeto Mina Apolo",Santa Bárbara,BHCB - Herbário da Universidade Federal de Minas Gerais,"1087652924",BHCB,BRA:UFMG:BHCB:149150,Collection,"149150","Tameirão Neto, E; Mansur, T",NA,Universidade Federal de Minas Gerais,"Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, arbóreo (1,8m)",NA,Myrceugenia alpigena (A.DC.) Landrum,"1500","0",2020-12-11T14:39:19Z,NA,b5e442dc-03c0-45f5-b326-1b481914dfde,pt,Universidade Federal de Minas Gerais,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.689019,-20.042944,"1087652944",Myrceugenia alpigena (A.DC.) Landrum,-20.042944,-49.689019,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:52Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185795","6","7707728","220","690","5014","3185514","3185795","3185795",Myrceugenia alpigena (A.DC.) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia alpigena,Myrceugenia,alpigena,SPECIES,ACCEPTED,2011-03-01T00:00:00Z,Minas Gerais,"2011","1","14",2011-01-14T00:00:00Z,2021-04-08T12:21:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:149151,"5012","Serra Gandarela, Projeto Mina Apolo",Santa Bárbara,BHCB - Herbário da Universidade Federal de Minas Gerais,"1087652944",BHCB,BRA:UFMG:BHCB:149151,Collection,"149151","Tameirão Neto, E; Mansur, T",NA,Universidade Federal de Minas Gerais,"Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, arbustivo (1,3m)",NA,Myrceugenia alpigena (A.DC.) Landrum,"1596","0",2020-12-11T14:39:19Z,NA,b5e442dc-03c0-45f5-b326-1b481914dfde,pt,Universidade Federal de Minas Gerais,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.016667,-22.333333,"1087720969",Myrceugenia alpigena (A.DC.) Landrum,-22.333333,-49.016667,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185795","6","7707728","220","690","5014","3185514","3185795","3185795",Myrceugenia alpigena (A.DC.) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia alpigena,Myrceugenia,alpigena,SPECIES,ACCEPTED,NA,São Paulo,"2010","12",NA,2010-12-01T00:00:00Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:3423,"92",Parque Estadual da Serra do Mar,Ubatuba,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1087720969",SORO,BRA:UFSCAR:SORO:3423,Collection,"3423",NA,NA,UFSCar,"2,5 m altura, frutos verdes, árvores.",NA,Myrceugenia alpigena (A.DC.) Landrum,NA,NA,2019-10-03T13:04:16Z,NA,9351dbb9-194e-4cf3-8ad2-774ee7efc326,pt,Universidade Federal de São Carlos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.888611,-22.435056,"1089102468",Myrceugenia alpigena (A.DC.) Landrum,-22.435056,-44.888611,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185795","6","7707728","220","690","5014","3185514","3185795","3185795",Myrceugenia alpigena (A.DC.) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia alpigena,Myrceugenia,alpigena,SPECIES,ACCEPTED,2009-01-01T00:00:00Z,Minas Gerais,"2006","5","5",2006-05-05T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:165004,"2341","Serra Fina, Capim Amarelo.",Passa Quatro,UEC - Herbário da Universidade Estadual de Campinas,"1089102468",UEC,BRA:UNICAMP:UEC:165004,Collection,"165004","Meireles, LD; Nunes, JA",NA,UNICAMP,"Árvore, 4m, frutos verdes.; Mata Nebular.","Sobral, M",Myrceugenia alpigena (A.DC.) Landrum,"2254","0",2021-03-01T19:36:28Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.842778,-22.428056,"1087720813",Myrceugenia alpigena (A.DC.) Landrum,-22.428056,-44.842778,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185795","6","7707728","220","690","5014","3185514","3185795","3185795",Myrceugenia alpigena (A.DC.) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia alpigena,Myrceugenia,alpigena,SPECIES,ACCEPTED,NA,São Paulo,"1997","2","19",1997-02-19T00:00:00Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:3248,NA,Pedra da Mina,Queluz,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1087720813",SORO,BRA:UFSCAR:SORO:3248,Collection,"3248","Shepherd,G.J.; Goldenberg, R.; Belinello, J.C.; Galvão.; Santos, M.V.",NA,UFSCar,"Vegetação subarbustiva e herbácea sobre pedras. Arbusto 1m, flores brancas.",NA,Myrceugenia alpigena (A.DC.) Landrum,NA,NA,2019-10-03T13:04:16Z,NA,9351dbb9-194e-4cf3-8ad2-774ee7efc326,pt,Universidade Federal de São Carlos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.842778,-22.428056,"1089051832",Myrceugenia alpigena (A.DC.) Landrum,-22.428056,-44.842778,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185795","6","7707728","220","690","5014","3185514","3185795","3185795",Myrceugenia alpigena (A.DC.) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia alpigena,Myrceugenia,alpigena,SPECIES,ACCEPTED,NA,São Paulo,"1997","2","19",1997-02-19T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:99182,"9788",Pedra da Mina.,Queluz,UEC - Herbário da Universidade Estadual de Campinas,"1089051832",UEC,BRA:UNICAMP:UEC:99182,Collection,"99182","Shepherd, GJ; Goldenberg, R; Belinello, R; Galvão, JC; Santos, MV",NA,UNICAMP,"Arbusto 1m, flores brancas.; Vegetação arbustiva e herbácea sobre pedras.",NA,Myrceugenia alpigena (A.DC.) Landrum,"2770","0",2021-03-01T19:36:28Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.842778,-22.428056,"1265912113",Myrceugenia alpigena (A.DC.) Landrum,-22.428056,-44.842778,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185795","6","7707728","220","690","5014","3185514","3185795","3185795",Myrceugenia alpigena (A.DC.) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia alpigena,Myrceugenia,alpigena,SPECIES,ACCEPTED,2018-04-01T00:00:00Z,São Paulo,"1997","2","19",1997-02-19T00:00:00Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:122921,"9788",NA,Queluz,SPF - Herbário da Universidade de São Paulo,"1265912113",SPF,BRA:USP:SPF:122921,Collection,"122921","Shepherd, GJ",NA,USP,NA,"Sobral, M",Myrceugenia alpigena (A.DC.) Landrum,"2770","0",2019-11-13T14:26:54Z,NA,NA,pt,Universidade de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.834167,-22.431389,"1265912135",Myrceugenia alpigena (A.DC.) Landrum,-22.431389,-44.834167,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185795","6","7707728","220","690","5014","3185514","3185795","3185795",Myrceugenia alpigena (A.DC.) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia alpigena,Myrceugenia,alpigena,SPECIES,ACCEPTED,2018-04-01T00:00:00Z,São Paulo,"1997","2","18",1997-02-18T00:00:00Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:122920,"9776",NA,Queluz,SPF - Herbário da Universidade de São Paulo,"1265912135",SPF,BRA:USP:SPF:122920,Collection,"122920","Shepherd, GJ",NA,USP,NA,"Sobral, M",Myrceugenia alpigena (A.DC.) Landrum,"2580","80",2019-11-13T14:26:54Z,NA,NA,pt,Universidade de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
