X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,elevation,elevationAccuracy,continent,modified,gadm,language,ownerInstitutionCode,collectionKey,institutionKey,fieldNotes,references,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,collectionID,higherGeography,accessRights,verbatimElevation,individualCount,nomenclaturalStatus,taxonID,bibliographicCitation,dynamicProperties,coordinateUncertaintyInMeters,georeferencedDate,georeferenceProtocol,georeferenceSources,habitat,identificationQualifier,higherClassification,datasetID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,depth,depthAccuracy,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,fieldNumber,eventRemarks,infraspecificEpithet,identificationRemarks,rights,verbatimLocality,previousIdentifications,identificationID,typeStatus,typifiedName,organismID,locationID,recordedByIDs.type,recordedByIDs.value,informationWithheld,locationRemarks,http...unknown.org.recordId,reproductiveCondition,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,verbatimCoordinateSystem,disposition,projectId,nameAccordingTo,parentNameUsage,taxonRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.0158,-22.887467,"2983544179",Leandra sublanata Cogn.,-22.887467,-46.0158,"gass84,colmafu,inmano",a776a61d-f01e-4a8e-8fb0-c69d08795118,56f3bf17-6cf6-4d18-ac42-c5e16dae24c7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-19T13:11:04Z,2021-04-19T13:11:09Z,"29",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3861187","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,sublanata,SPECIES,SYNONYM,2016-05-29T00:00:00Z,Minas Gerais,"2016","4","30",2016-04-30T00:00:00Z,2021-04-19T13:11:09Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SHPR - Herbário da Universidade Tecnológica Federal do Paraná (UTFPR), campus Santa Helena",BRA:UTFPR-SL:SHPR:1181,"53",Pedra Partida mountain.,Camanducaia,"SHPR - Herbário da Universidade Tecnológica Federal do Paraná (UTFPR), campus Santa Helena","2983544179",SHPR,BRA:UTFPR-SL:SHPR:1181,Collection,"1181","Ribeiro, H.L. | L.F.R. Ribeiro | A. Xavier | E.W. Ribeiro",NA,UTFPR-SL,"Treelet, 2 m high living in the border of the trail.",L.R. Henrique,Leandra sublanata Cogn.,NA,NA,SOUTH_AMERICA,2021-04-12T13:08:00Z,NA,pt,Universidade Tecnológica Federal do Paraná,c91103dd-90f9-413f-83c4-dfa52b06bb5b,NA,NA,NA,NA,NA,NA,NA,NA,exsicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.6125,-22.723056,"1424480993",Leandra carassana (DC.) Cogn.,-22.723056,-44.6125,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:21Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,2014-01-01T00:00:00Z,São Paulo,"2014","6","3",2014-06-03T00:00:00Z,2021-04-06T14:39:21Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:854778,"1322","Na Zona de Amortecimento do PARNA Serra da Bocaina, na trilha que se inicia próxima a Pousada Campos da Bocaina em direção a Pedra da Bacia (ou pedra Alta), antes do mirante.",São José do Barreiro,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424480993",RB,urn:catalog:JBRJ:RB:854778,Physical Object,RB00854778,"J.F.A. Baumgratz; M. Bovini et M. Nadruz",RB 597861,JBRJ,"Arvoreta cerca de 5 metros de altura, esciófila; ramos, pecíolos, nervuras acródromas na face abaxial das folhas, ramos da inflorescência, hipanto e cálice verdes com indumento pardacento; folhas verdes discolores; flores com pétalas e estilete alvos, estames róseos; frutos jovens verdes.",J.F.A. Baumgratz,Leandra carassana (DC.) Cogn.,"1640",NA,NA,NA,NA,NA,NA,NA,NA,"Floresta Ombrófila Alto-Montana Alterada, além de formações campestres graminóides e áreas de pastagens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.6125,-22.723056,"1424481015",Leandra carassana (DC.) Cogn.,-22.723056,-44.6125,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,2014-01-01T00:00:00Z,São Paulo,"2014","6","3",2014-06-03T00:00:00Z,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:854777,"1321","Na Zona de Amortecimento do PARNA Serra da Bocaina, na trilha que se inicia próxima a Pousada Campos da Bocaina em direção a Pedra da Bacia (ou pedra Alta), antes do mirante.",São José do Barreiro,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424481015",RB,urn:catalog:JBRJ:RB:854777,Physical Object,RB00854777,"J.F.A. Baumgratz; M. Bovini et M. Nadruz",RB 597860,JBRJ,"Arvoreta cerca de 6 metros de altura, esciófila; ramos, pecíolos, nervuras acródromas na face abaxial das folhas, ramos da inflorescência, hipanto e cálice verdes com indumento pardacento; folhas verdes discolores; flores com pétalas e estilete alvos, estames róseos; frutos jovens verdes.",J.F.A. Baumgratz,Leandra carassana (DC.) Cogn.,"1640",NA,NA,NA,NA,NA,NA,NA,NA,"Floresta Ombrófila Alto-Montana alterada, além de formações campestres graminóides e áreas de pastagens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.616389,-22.746389,"1424483210",Leandra carassana (DC.) Cogn.,-22.746389,-44.616389,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,NA,São Paulo,"2014","6","4",2014-06-04T00:00:00Z,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:858690,"1344",Estrada Trilha do Ouro.,São José do Barreiro,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424483210",RB,urn:catalog:JBRJ:RB:858690,Physical Object,RB00858690,"J.F.A. Baumgratz; M. Bovini et M. Nadruz",RB 599628,JBRJ,"Arvoreta cerca de 4 metros de altura, esciófila; ramos, pecíolos, nervuras acródromas na face abaxial das folhas verdes com indumento pardacento; folhas verdes discolores; ramos da inflorescência, hipanto e cálice verdes com indumento alvo; flores com pétalas e estilete alvos, pétalas reflexas; estames róseos; frutos jovens verdes e frutos maduros roxos-nigrescentes, ambos com indumento alvo.",J.F.A. Baumgratz,Leandra carassana (DC.) Cogn.,"1464",NA,NA,NA,NA,NA,NA,NA,NA,Em formação de Floresta Ombrófila Densa Montana Alterada.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.619167,-22.749722,"1424483676",Leandra carassana (DC.) Cogn.,-22.749722,-44.619167,"cdround,gass84,muluriiv,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,NA,São Paulo,"2014","6","4",2014-06-04T00:00:00Z,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:859462,"1354",Estrada Trilha do Ouro.,São José do Barreiro,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424483676",RB,urn:catalog:JBRJ:RB:859462,Physical Object,RB00859462,"J.F.A. Baumgratz; M. Bovini et M. Nadruz",RB 600011,JBRJ,"Arbusto cerca de 1,2 metros de altura, esciófilo; ramos, pecíolos, nervuras acródromas na face abaxial das folhas, ramos da inflorescência, hipanto e cálice verdes ou verde-claros com indumento pardacento; folhas verdes discolores; flores com pétalas e estilete alvos, pétalas reflexas; estames róseos; frutos jovens verdes a alvos-lilases a roxo-claros.",J.F.A. Baumgratz,Leandra carassana (DC.) Cogn.,"1505",NA,NA,NA,NA,NA,NA,NA,NA,Em formação de Floresta Ombrófila Densa Alto-Montana Alterada.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.612778,-22.758889,"1424484205",Leandra carassana (DC.) Cogn.,-22.758889,-44.612778,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,NA,São Paulo,"2014","6","5",2014-06-05T00:00:00Z,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:860606,"1372",NA,São José do Barreiro,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424484205",RB,urn:catalog:JBRJ:RB:860606,Physical Object,RB00860606,"J.F.A. Baumgratz; M. Bovini et M. Nadruz",RB 600354,JBRJ,"Arbusto cerca de 1,5 metros de altura, esciófilo; ramos, pecíolos, nervuras acródromas na face abaxial das folhas, ramos da inflorescência, hipanto e cálice verdes-claros com indumento alvo a pardacento; folhas verdes discolores; flores com pétalas e estilete alvos, pétalas reflexas; estames róseos; frutos jovens verdes.",J.F.A. Baumgratz,Leandra carassana (DC.) Cogn.,"1354",NA,NA,NA,NA,NA,NA,NA,NA,"Estrada Trilha do Ouro, em formação de Floresta Ombrófila Densa Montana alterada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.95,-23.266667,"1086915743",Leandra carassana (DC.) Cogn.,-23.266667,-45.95,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,2014-02-12T00:00:00Z,Sp,"2013","1","11",2013-01-11T00:00:00Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:47543,"82",PEMCJ,Campos do Jordão,SPSF - Herbário Dom Bento José Pickel,"1086915743",SPSF,BRA:IF:SPSF:47543,Collection,"47543",T.E.Barreto,NA,IF,"COLETA: Arbusto com flores lilás; GEOGRAFIA: FOM/FOD Altomontana;",M. Reginato,Leandra carassana (DC.) Cogn.,NA,NA,SOUTH_AMERICA,2021-03-04T18:44:57Z,NA,pt,Instituto Florestal,835c4b58-e96d-49cc-b711-0f3de04547c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.766667,-23.183333,"1086915736",Leandra carassana (DC.) Cogn.,-23.183333,-45.766667,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,NA,Sp,"2013","2","19",2013-02-19T00:00:00Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:47544,"83",PECJ,Campos do Jordão,SPSF - Herbário Dom Bento José Pickel,"1086915736",SPSF,BRA:IF:SPSF:47544,Collection,"47544",T.E.Barreto,NA,IF,"COLETA: Arbusto.&nf;2 duplicatas; GEOGRAFIA: FOD - Altomontana;",NA,Leandra carassana (DC.) Cogn.,NA,NA,SOUTH_AMERICA,2021-03-04T18:44:57Z,NA,pt,Instituto Florestal,835c4b58-e96d-49cc-b711-0f3de04547c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.639444,-22.746111,"1424391918",Leandra carassana (DC.) Cogn.,-22.746111,-44.639444,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:20Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,NA,São Paulo,"2011","10","5",2011-10-05T00:00:00Z,2021-04-06T14:39:20Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:686798,"99",Parque Nacional da Serra da Bocaina. Trilha Tira Chapéu.,São José do Barreiro,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424391918",RB,urn:catalog:JBRJ:RB:686798,Physical Object,RB00686798,"F. M. Pinheiro; J.F. Baumgratz, C.Mynssen, T. Meneguzzo, R. Ribeiro",RB 536309,JBRJ,"Arvore. Ramos verdes pardacentos, folhas e inflorescência verdes com indumento pardacento, folhas verde discolores, frutos maduros negrescente e em formação verdes.",J.F. Baumgratz,Leandra carassana (DC.) Cogn.,"1736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.638889,-22.743333,"1424391932",Leandra carassana (DC.) Cogn.,-22.743333,-44.638889,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:18Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,NA,São Paulo,"2011","10","5",2011-10-05T00:00:00Z,2021-04-06T14:39:18Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:686779,"83",Parque Nacional da Serra da Bocaina. Trilha Tira Chapéu.,São José do Barreiro,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424391932",RB,urn:catalog:JBRJ:RB:686779,Physical Object,RB00686779,"F. M. Pinheiro; J.F. Baumgratz, C.Mynssen, T. Meneguzzo, R. Ribeiro",RB 536291,JBRJ,"Arbusto. Ramos verdes pardacentos, folhas e inflorescência verdes com indumento pardacento, folhas verde discolores, frutos maduros negrescente e em formação verdes.",J.F. Baumgratz,Leandra carassana (DC.) Cogn.,"1679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
