X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,elevation,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,gadm,institutionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,identifier,recordNumber,dynamicProperties,county,locality,gbifID,collectionCode,occurrenceID,catalogNumber,recordedBy,institutionCode,fieldNotes,identifiedBy,name,decimalLatitude,decimalLongitude,dateIdentified,elevationAccuracy,continent,modified,collectionKey,geodeticDatum,rightsHolder,municipality,datasetName,language,type,ownerInstitutionCode,occurrenceRemarks,references,verbatimEventDate,institutionID,verbatimLocality,higherClassification,collectionID,habitat,nomenclaturalCode,organismID,datasetID,accessRights,http...unknown.org.recordId,taxonID,rights,startDayOfYear,http...unknown.org.recordEnteredBy,verbatimElevation,individualCount,nomenclaturalStatus,fieldNumber,bibliographicCitation,endDayOfYear,preparations,disposition,organismName,otherCatalogNumbers,georeferencedDate,georeferenceSources,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,lifeStage,higherGeography,georeferenceProtocol,reproductiveCondition,identificationID,coordinateUncertaintyInMeters,georeferencedBy,georeferenceVerificationStatus,georeferenceRemarks,identificationRemarks,previousIdentifications,island,typeStatus,islandGroup,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48,-25,"2512699364",Grammitis fluminensis Fée,"gass84,colmafu,diffown",3b8e9d83-b2d4-4a97-973c-31d98b67b1e9,ab5c0b99-5af3-4958-b03c-0b7e85481cc1,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:42:12Z,2021-04-08T12:46:26Z,"244",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3751038","6","7707728","7228684","392","2368","2650378","2650383","2650383",Grammitis limbata Fée,Plantae,Tracheophyta,Polypodiales,Polypodiaceae,Grammitis,Grammitis limbata,Grammitis,fluminensis,SPECIES,SYNONYM,"945",Paraná,"2018","8","11",2018-08-11T00:00:00Z,2021-04-08T12:46:26Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Polypodiopsida,BR,none,none,Brazil,BRA:MBM:MBM:414955,"1789",NA,NA,Serra Gigante,"2512699364",MBM,BRA:MBM:MBM:414955,"414955","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.",MBM,NA,"Völtz, R.R.",Grammitis fluminensis Fée,-25,-48,2018-10-02T00:00:00Z,"0",SOUTH_AMERICA,2020-12-21T19:41:36Z,d3b42067-b567-4d47-a136-bb5d52ed32fc,WGS84,MBM - Herbário do Museu Botânico Municipal,Guaraqueçaba,MBM - Herbário do Museu Botânico Municipal,pt,Collection,Museu Botânico Municipal de Curitiba,"Erva rupícola no interior de floresta de encosta; soros marrons.; Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-48,-25,"2285830308",Grammitis fluminensis Fée,"gass84,incomis,diffown",68c90cbc-e74b-4fb6-8ee4-6fa3bd247837,fe647d6c-1c4b-441b-b93b-d310d074b227,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:08:48Z,2021-04-08T12:09:03Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3751038","6","7707728","7228684","392","2368","2650378","2650383","2650383",Grammitis limbata Fée,Plantae,Tracheophyta,Polypodiales,Polypodiaceae,Grammitis,Grammitis limbata,Grammitis,fluminensis,SPECIES,SYNONYM,"1300",Paraná,"2007","9","29",2007-09-29T00:00:00Z,2021-04-08T12:09:03Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Polypodiopsida,BR,none,none,Brazil,BRA:UFV:VIC:40073,"29",NA,NA,Parque Estadual Pico Paraná,"2285830308",VIC,BRA:UFV:VIC:40073,"40073","Pereira, J.B.S.; et al.",UFV,NA,"Pereira, J.B.S.",Grammitis fluminensis Fée,-25,-48,2008-01-01T00:00:00Z,"0",NA,2020-12-21T00:19:07Z,NA,WGS84,VIC - Herbário da Universidade Federal de Viçosa,Campina Grande do Sul,VIC - Herbário da Universidade Federal de Viçosa,pt,Collection,Universidade Federal de Viçosa,"Interior da mata, rupícola, entre o início da cela e o acampamento 1, floresta ombrófila densa altomontana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
