X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,individualCount,occurrenceStatus,lifeStage,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,identifier,recordNumber,higherGeography,institutionID,endDayOfYear,locality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,startDayOfYear,higherClassification,name,modified,rightsHolder,municipality,language,ownerInstitutionCode,occurrenceRemarks,identifiedBy,coordinateUncertaintyInMeters,references,habitat,georeferencedBy,http...unknown.org.recordId,georeferenceVerificationStatus,county,taxonID,otherCatalogNumbers,rights,collectionID,reproductiveCondition,georeferenceSources,establishmentMeans,georeferenceRemarks,accessRights,dateIdentified,gadm,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,nomenclaturalCode,nomenclaturalStatus,bibliographicCitation,verbatimEventDate,dynamicProperties,verbatimLocality,identificationID,georeferenceProtocol,taxonRemarks,verbatimCoordinateSystem,preparations,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.691833,-24.098861,"1323873384",Begonia venosa Skan ex Hook.f.,-24.098861,-45.691833,"gass84,colmano,diffown",9129ec89-afa7-45af-8b73-509f1f8942ab,667644b9-7b93-4892-80c7-c4271735c515,NA,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T17:40:48Z,2021-03-30T11:55:01Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,NA,"4157897","6","7707728","220","7224005","6638","2874710","4157897","4157897",Begonia venosa Skan ex Hook.f.,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia venosa,Begonia,venosa,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"2015","2","9",2015-02-09T00:00:00Z,2021-03-30T11:55:01Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BRA:MBML:MBML-HERBARIO:50627,"74",NA,NA,NA,Ilha de Alcatrazes,MBML-Herbario - Herbário Mello Leitão,"1323873384",MBML-HERBARIO,BRA:MBML:MBML-HERBARIO:50627,Collection,"50627","L.P. Poli; et al",MBML,NA,NA,Begonia venosa Skan ex Hook.f.,2020-07-10T12:44:04Z,MBML-Herbario - Herbário Mello Leitão,São Sebastião,pt,Instituto Nacional da Mata Atlântica,"Planta rupícola, em encosta rochosa a pleno sol, junto de gramíneas, orquídeas e bromélias. Flores em botões masculinos. Frutos secos",L. Poli/09-02-2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.694,-24.10045,"1840929755",Begonia venosa Skan ex Hook.f.,-24.10045,-45.694,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,NA,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:27Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,NA,"4157897","6","7707728","220","7224005","6638","2874710","4157897","4157897",Begonia venosa Skan ex Hook.f.,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia venosa,Begonia,venosa,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,NA,NA,NA,NA,2021-04-08T12:23:27Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,fbe9447d-917e-497a-b3c5-090dbeb64222,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BRA:UNESP-RC:HRCB:64227,NA,NA,NA,NA,NA,HRCB - Herbário Rioclarense,"1840929755",HRCB,BRA:UNESP-RC:HRCB:64227,Collection,"64227",Lira,Universidade Estadual Paulista,NA,NA,Begonia venosa Skan ex Hook.f.,2020-06-15T18:29:00Z,HRCB - Herbário Rioclarense,Ilha de Alcatrazes,pt,Universidade Estadual Paulista,NA,"Assis, M.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
