X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,continent,institutionKey,otherCatalogNumbers,fieldNotes,gadm,typeStatus,higherGeography,georeferenceProtocol,higherClassification,references,habitat,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,preparations,startDayOfYear,collectionID,eventRemarks,county,taxonID,datasetID,identificationID,coordinateUncertaintyInMeters,georeferenceSources,accessRights,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,organismID,locationID,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.213056,-24.300833,"1090521295",Byrsonima cipoensis Mamede,-24.300833,-49.213056,"gass84,colmafu,inmano",bc81e05b-ed51-46ba-a0a4-90fbae9b5545,c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T13:48:41Z,2021-03-30T12:31:56Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3982478","6","7707728","220","1414","6676","3191347","3982478","3982478",Byrsonima cipoensis Mamede,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Byrsonima,Byrsonima cipoensis,Byrsonima,cipoensis,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"1994","11","22",1994-11-22T00:00:00Z,2020-07-23T15:10:50Z,2021-03-30T12:31:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,2a3c417c-d633-4838-8894-78094cfe5e49,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,CEPEC - Herbário do Centro de Pesquisas do Cacau,BRA:CEPLAC:CEPEC:139533,"3250",Pedreira Cobastalco.,ITARARÉ,CEPEC - Herbário do Centro de Pesquisas do Cacau,"1090521295",pt,CEPEC,BRA:CEPLAC:CEPEC:139533,Collection,"139533",K. D. Barreto,Comissão Executiva do Plano da Lavoura Cacaueira,Comissão Executiva do Plano da Lavoura Cacaueira,NA,A. Francener,Byrsonima cipoensis Mamede,NA,NA,06/12/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.5,-22.916667,"1087501053",Byrsonima cipoensis Mamede,-22.916667,-48.5,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:31Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3982478","6","7707728","220","1414","6676","3191347","3982478","3982478",Byrsonima cipoensis Mamede,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Byrsonima,Byrsonima cipoensis,Byrsonima,cipoensis,SPECIES,ACCEPTED,2003-08-01T00:00:00Z,NA,NA,São Paulo,"1989","9","20",1989-09-20T00:00:00Z,2021-02-08T14:09:13Z,2021-04-08T12:17:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:17790,"3",NA,Botucatu,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087501053",pt,BOTU,BRA:UNESP-IBB:BOTU:17790,Collection,"17790","Carmello, S.M.",Universidade Estadual Paulista,Universidade Estadual Paulista,"Arbusto com 1 m de altura, estéril","Elias, S.I.",Byrsonima cipoensis Mamede,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
