X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,identifiedBy,name,modified,language,ownerInstitutionCode,occurrenceRemarks,elevation,elevationAccuracy,continent,collectionKey,identificationQualifier,gadm,fieldNotes,institutionKey,higherGeography,institutionID,fieldNumber,verbatimLocality,preparations,previousIdentifications,higherClassification,references,verbatimEventDate,nomenclaturalCode,endDayOfYear,county,startDayOfYear,collectionID,accessRights,coordinateUncertaintyInMeters,habitat,verbatimElevation,georeferenceProtocol,georeferenceSources,georeferencedDate,individualCount,nomenclaturalStatus,taxonID,bibliographicCitation,infraspecificEpithet,rights,georeferenceVerificationStatus,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimCoordinateSystem,lifeStage,organismID,locationID,datasetID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,recordedByIDs.type,recordedByIDs.value,informationWithheld,typeStatus,typifiedName,identificationRemarks,dynamicProperties,disposition,reproductiveCondition,locationRemarks,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,iucnRedListCategory,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,vernacularName,http...rs.tdwg.org.dwc.terms.organismQuantityType,georeferencedBy,verbatimSRS,georeferenceRemarks,samplingProtocol,island,associatedTaxa,organismQuantity,materialSampleID,samplingEffort,locationAccordingTo,nameAccordingTo,http...unknown.org.recordId,verbatimTaxonRank,dataGeneralizations,taxonConceptID,projectId,programmeAcronym,acceptedNameUsage,eventID,http...unknown.org.recordEnteredBy,gadm.level0.gid,gadm.level0.name,islandGroup,depth,depthAccuracy,namePublishedInYear,namePublishedIn,identificationID,parentNameUsage,establishmentMeans,eventRemarks,waterBody,associatedReferences,created,associatedSequences,organismName,coordinatePrecision,organismRemarks,higherGeographyID,taxonRemarks,identificationVerificationStatus,eventTime,source,parentNameUsageID,acceptedNameUsageID,identificationReferences,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,originalNameUsage,http...unknown.org.combinationAuthors,http...unknown.org.verbatimScientificName,http...unknown.org.canonicalName,verbatimLabel,http...unknown.org.combinationYear,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.94,-24.284722,"1086916469",Chrysophyllum flexuosum Mart.,-24.284722,-47.94,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885593","6","7707728","220","1353","8802","2885576","2885593","2885593",Chrysophyllum flexuosum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum flexuosum,Chrysophyllum,flexuosum,SPECIES,ACCEPTED,2013-03-28T00:00:00Z,Sp,"2013","3","28",2013-03-28T00:00:00Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:48373,"69",Reserva Particular da Votorantim (CBA),Tapiraí,SPSF - Herbário Dom Bento José Pickel,"1086916469",SPSF,BRA:IF:SPSF:48373,Collection,"48373",C.B. Virillo & R.B. Caramez & F.G. Florido & M.F.B. Costa & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas,NA,IF,N.M.Ivanauskas,Chrysophyllum flexuosum Mart.,2021-03-04T18:42:56Z,pt,Instituto Florestal,"COLETA: Árvore de 14m e botões esverdeados.; GEOGRAFIA: UHE da Barra, Trilha Casa de Pedra.;","45","0",SOUTH_AMERICA,835c4b58-e96d-49cc-b711-0f3de04547c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.940069,-24.284858,"1089114227",Chrysophyllum flexuosum Mart.,-24.284858,-47.940069,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885593","6","7707728","220","1353","8802","2885576","2885593","2885593",Chrysophyllum flexuosum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum flexuosum,Chrysophyllum,flexuosum,SPECIES,ACCEPTED,2017-11-09T00:00:00Z,São Paulo,"2013","3","28",2013-03-28T00:00:00Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:179779,"69","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.",Tapiraí,UEC - Herbário da Universidade Estadual de Campinas,"1089114227",UEC,BRA:UNICAMP:UEC:179779,Collection,"179779","Virillo, CB; Caramez, RB; Florido, FG; Costa, MFB; Sousa, VC; et al.",NA,UNICAMP,"Lima, RGVN",Chrysophyllum flexuosum Mart.,2021-03-01T19:41:05Z,pt,Universidade Estadual de Campinas,"Árvore 14m, botões esverdeados.","45","0",NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.294444,-24.010833,"1089114915",Chrysophyllum flexuosum Mart.,-24.010833,-47.294444,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885593","6","7707728","220","1353","8802","2885576","2885593","2885593",Chrysophyllum flexuosum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum flexuosum,Chrysophyllum,flexuosum,SPECIES,ACCEPTED,2013-04-04T00:00:00Z,São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:180541,"888","Trilha do Chagas, UHE da Fumaça.",Tapiraí,UEC - Herbário da Universidade Estadual de Campinas,"1089114915",UEC,BRA:UNICAMP:UEC:180541,Collection,"180541","Cabral, FN; Potascheff, CM; Liboni, AP; Fagundes, IC; Sousa, VC; et al.",NA,UNICAMP,"Souza, VC",Chrysophyllum flexuosum Mart.,2021-03-01T19:41:05Z,pt,Universidade Estadual de Campinas,"Árvore de 7m. Com flor.; Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.",NA,NA,NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47,-24,"1094927035",Chrysophyllum flexuosum Mart.,-24,-47,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:31Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885593","6","7707728","220","1353","8802","2885576","2885593","2885593",Chrysophyllum flexuosum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum flexuosum,Chrysophyllum,flexuosum,SPECIES,ACCEPTED,NA,São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2021-04-08T12:39:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:210546,"888","Trilha do Chagas, UHE da Fumaça.",Tapiraí,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1094927035",HUEFS,BRA:UEFS:HUEFS:210546,Collection,"210546","Cabral, F.N.",NA,UEFS,NA,Chrysophyllum flexuosum Mart.,2019-10-07T12:12:53Z,pt,Universidade Estadual de Feira de Santana,"Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.","324","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47,-24,"1094927085",Chrysophyllum flexuosum Mart.,-24,-47,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:31Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885593","6","7707728","220","1353","8802","2885576","2885593","2885593",Chrysophyllum flexuosum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum flexuosum,Chrysophyllum,flexuosum,SPECIES,ACCEPTED,NA,São Paulo,"2013","3","28",2013-03-28T00:00:00Z,2021-04-08T12:39:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:210564,"69","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de pedra.",Tapiraí,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1094927085",HUEFS,BRA:UEFS:HUEFS:210564,Collection,"210564","Virillo, C.B.",NA,UEFS,NA,Chrysophyllum flexuosum Mart.,2019-10-07T12:12:53Z,pt,Universidade Estadual de Feira de Santana,NA,"45","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.483333,-24.016667,"1424483387",Chrysophyllum flexuosum Mart.,-24.016667,-47.483333,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"2885593","6","7707728","220","1353","8802","2885576","2885593","2885593",Chrysophyllum flexuosum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum flexuosum,Chrysophyllum,flexuosum,SPECIES,ACCEPTED,2013-04-04T00:00:00Z,São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:859088,"888","Trilha do Chagas, UHE da Fumaça.",Tapiraí,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424483387",RB,urn:catalog:JBRJ:RB:859088,Physical Object,RB00859088,"F.N. Cabral; et al",RB 599763,JBRJ,V.C. Souza,Chrysophyllum flexuosum Mart.,NA,NA,NA,Árvore de 7m. Com flor,NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa, à margem esquerda do Rio Juquiá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47,-24,"1424483429",Chrysophyllum flexuosum Mart.,-24,-47,"gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:22Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"2885593","6","7707728","220","1353","8802","2885576","2885593","2885593",Chrysophyllum flexuosum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum flexuosum,Chrysophyllum,flexuosum,SPECIES,ACCEPTED,2013-03-28T00:00:00Z,São Paulo,"2013","3","28",2013-03-28T00:00:00Z,2021-04-06T14:39:22Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:859093,"69","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.",Tapiraí,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424483429",RB,urn:catalog:JBRJ:RB:859093,Physical Object,RB00859093,"C.B. Virillo; et al",RB 599764,JBRJ,N.M. Ivanauskas,Chrysophyllum flexuosum Mart.,NA,NA,NA,"Árvore 14m, botões esverdeados","45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.29445,-24.01097,"2459849481",Chrysophyllum flexuosum Mart.,-24.01097,-47.29445,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885593","6","7707728","220","1353","8802","2885576","2885593","2885593",Chrysophyllum flexuosum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum flexuosum,Chrysophyllum,flexuosum,SPECIES,ACCEPTED,2013-04-04T00:00:00Z,São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128158,"888.0","Trilha do Chagas, UHE da Fumaça, Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459849481",ESA,BRA:ESALQ:ESA:128158,Collection,"128158","Cabral, F.N.",NA,Universidade de São Paulo,"Souza, V.C.",Chrysophyllum flexuosum Mart.,2020-11-04T14:19:37Z,pt,Universidade de São Paulo,Árvore de 7m. Com flor.,NA,NA,NA,51c61583-68fb-4e49-bc5d-729aa098bc43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.31,-24.02,"2459850688",Chrysophyllum flexuosum Mart.,-24.02,-47.31,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885593","6","7707728","220","1353","8802","2885576","2885593","2885593",Chrysophyllum flexuosum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum flexuosum,Chrysophyllum,flexuosum,SPECIES,ACCEPTED,2013-03-26T00:00:00Z,São Paulo,"2013","3","26",2013-03-26T00:00:00Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128161,"1076.0","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459850688",ESA,BRA:ESALQ:ESA:128161,Collection,"128161","Polisel, R.T.",NA,Universidade de São Paulo,"Ivanauskas, N.M.",Chrysophyllum flexuosum Mart.,2020-11-04T14:19:37Z,pt,Universidade de São Paulo,"Planta jovem de 1,2 m de altura. Presença de látex.","516","0",NA,51c61583-68fb-4e49-bc5d-729aa098bc43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.558425,-24.166549,"2459850950",Chrysophyllum flexuosum Mart.,-24.166549,-47.558425,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885593","6","7707728","220","1353","8802","2885576","2885593","2885593",Chrysophyllum flexuosum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum flexuosum,Chrysophyllum,flexuosum,SPECIES,ACCEPTED,2013-03-28T00:00:00Z,São Paulo,"2013","3","28",2013-03-28T00:00:00Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128156,"69.0","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459850950",ESA,BRA:ESALQ:ESA:128156,Collection,"128156","Virillo, C.B.",NA,Universidade de São Paulo,"Ivanauskas, N.M.",Chrysophyllum flexuosum Mart.,2020-11-04T14:19:37Z,pt,Universidade de São Paulo,"árvore 14 m, botões esverdeados","45","0",NA,51c61583-68fb-4e49-bc5d-729aa098bc43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
