X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,name,gadm,institutionKey,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,continent,higherGeography,institutionID,endDayOfYear,startDayOfYear,verbatimElevation,higherClassification,dateIdentified,occurrenceRemarks,identifiedBy,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,preparations,fieldNotes,fieldNumber,verbatimLocality,infraspecificEpithet,recordedByIDs.type,recordedByIDs.value,informationWithheld,nomenclaturalCode,typeStatus,georeferenceProtocol,organismID,locationID,datasetID,accessRights,collectionID,taxonRemarks,habitat,eventRemarks,verbatimEventDate,otherCatalogNumbers,references,georeferencedDate,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.506722,-23.38525,"1089062601",Cuphea arenarioides A.St.-Hil.,-23.38525,-48.506722,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7286206","6","7707728","220","690","6684","3188676","7286206","7286206",Cuphea arenarioides A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Cuphea,Cuphea arenarioides,Cuphea,arenarioides,SPECIES,ACCEPTED,São Paulo,"2000","7","18",2000-07-18T00:00:00Z,2019-08-20T13:17:07Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:114074,"200","Estrada de terra Angatuba - Itatinga, Cerca de 30 Km de Angatuba.",Angatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089062601",pt,UEC,BRA:UNICAMP:UEC:114074,Collection,"114074","Ferreira, MCC; Pansarin, ER; Faria, AD; Belinello, R; Gonçalves, RS",UNICAMP,Universidade Estadual de Campinas,Cuphea arenarioides A.St.-Hil.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49,-22,"1228515739",Cuphea arenarioides var. myriophylloides A.St.-Hil.,-22,-49,"gass84,ambcol,inmafu",90c853e6-56bd-480b-8e8f-6285c3f8d42b,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,DWC_ARCHIVE,2021-03-28T07:22:01Z,2021-03-30T11:52:53Z,"165",7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3989200","6","7707728","220","690","6684","3188676","7286206","7286206",Cuphea arenarioides A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Cuphea,Cuphea arenarioides,Cuphea,arenarioides,VARIETY,SYNONYM,São Paulo,NA,NA,NA,NA,NA,2021-03-30T11:52:53Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,The Field Museum of Natural History,d7d2d1dd-a670-4e61-85ff-fcdc32dd6b6c,s.n.,NA,NA,vTypes,"1228515739",en,Botany,d7d2d1dd-a670-4e61-85ff-fcdc32dd6b6c,PhysicalObject,V0062473F,A. Saint-Hilaire,F,F,Cuphea arenarioides var. myriophylloides A.St.-Hil.,NA,689b4219-8256-4c6e-890b-2e81405d4c58,NA,NA,SOUTH_AMERICA,"South America, Brazil, São Paulo",F,NA,NA,NA,Plantae Spermatophyta Dicotyledoneae Lythraceae,NA,NA,NA,NA,NA,NA,NA,NA,myriophylloides,NA,NA,NA,ICBN,ISOTYPE,TGN - Centroid,"346885",5824e63c-ac9d-4257-aebe-39fc017f9c9c,seeds-11-may-2020,http://fieldmuseum.org/about/copyright-information,Botany,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
