X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,otherCatalogNumbers,collectionKey,elevation,elevationAccuracy,continent,fieldNotes,gadm,institutionKey,typeStatus,individualCount,preparations,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.283056,-23.769722,"1090147251",Calyptranthes fusiformis M.L.Kawas.,-23.769722,-46.283056,"gass84,colmafu,inmano",3f6a3304-f66f-4ba8-be57-92a70f3aac3f,3f41d988-faf2-4a9f-811e-8dac728c05d4,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:35Z,2021-04-08T12:22:42Z,"275",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181607","6","7707728","220","690","5014","3173889","10746547","10746547",Myrcia fusiformis (M.L.Kawas.) A.R.Lourenço & E.Lucas,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia fusiformis,Calyptranthes,fusiformis,SPECIES,SYNONYM,NA,São Paulo,"2012","11","21",2012-11-21T00:00:00Z,2019-02-27T17:02:36Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUFSJ - Herbário da Universidade Federal de São João Del Rei,BRA:UFSJ:HUFSJ:6624,"3035","Paranapiacaba, parcela H3 do Marcos Enoque, árvore 1885, Parque Natural Municipal Nascentes de Paranapiacaba",NA,HUFSJ - Herbário da Universidade Federal de São João Del Rei,"1090147251",pt,HUFSJ,BRA:UFSJ:HUFSJ:6624,Collection,"6624","Faria, JEQ; Lima, MEL",UFSJ,Universidade Federal de São João Del Rei,"árvore ca. 7 m de altura, caule rugoso castanho, botões florais verdes. (coletado material em sílica gel)",NA,Calyptranthes fusiformis M.L.Kawas.,NA,af314548-b20e-41e3-9120-47467ad8a9cf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.283056,-23.769722,"1213655585",Calyptranthes fusiformis M.L.Kawas.,-23.769722,-46.283056,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:07Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181607","6","7707728","220","690","5014","3173889","10746547","10746547",Myrcia fusiformis (M.L.Kawas.) A.R.Lourenço & E.Lucas,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia fusiformis,Calyptranthes,fusiformis,SPECIES,SYNONYM,2012-11-01T00:00:00Z,São Paulo,"2012","11","21",2012-11-21T00:00:00Z,2019-11-01T18:05:07Z,2021-03-30T12:56:07Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:199098,"3035","Paranapiacaba, parcela H3 do Marcos Enoque, árvore 1885, Parque Natural Municipal Nascentes de Paranapiacaba",Santo André,UB - Herbário da Universidade de Brasília,"1213655585",pt,UB,BRA:UNB:UB:199098,Collection,"199098","Faria, JEQ; Lima, MEL",UnB,Universidade de Brasília,"árvore ca. 7 m de altura, caule rugoso castanho, botões florais verdes. (coletado material em sílica gel); Floresta ombrófila densa","Faria, JEQ",Calyptranthes fusiformis M.L.Kawas.,NA,8b3ca7ca-6147-496a-8c97-7109f988ea2a,"954","0",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.266667,-23.766667,"1424488294",Calyptranthes fusiformis M.L.Kawas.,-23.766667,-46.266667,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3181607","6","7707728","220","690","5014","3173889","10746547","10746547",Myrcia fusiformis (M.L.Kawas.) A.R.Lourenço & E.Lucas,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia fusiformis,Calyptranthes,fusiformis,SPECIES,SYNONYM,NA,São Paulo,"2012","12","21",2012-12-21T00:00:00Z,NA,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:871353,"3035","Paranapiaçaba, parcela H3 do Marcos Enoque; árvore 1885, Parque Natural Municipal Nascentes de Paranapiaçaba.",Santo André,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424488294",NA,RB,urn:catalog:JBRJ:RB:871353,Physical Object,RB00871353,"J.E.Q. Faria; M.E.L. Lima",JBRJ,NA,"Árvore ca 7 m alt.; caule rugoso castanho, botões florais verdes; coletado material em silica gel",J.E.Q. Faria,Calyptranthes fusiformis M.L.Kawas.,RB 603269,NA,"954",NA,NA,Floresta Ombrófila Densa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.081944,-23.373611,"1090577363",Calyptranthes fusiformis M.L.Kawas.,-23.373611,-45.081944,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181607","6","7707728","220","690","5014","3173889","10746547","10746547",Myrcia fusiformis (M.L.Kawas.) A.R.Lourenço & E.Lucas,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia fusiformis,Calyptranthes,fusiformis,SPECIES,SYNONYM,2016-03-15T00:00:00Z,São Paulo,"2009","1","3",2009-01-03T00:00:00Z,2020-11-23T14:38:56Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:50461,"654","Fazenda Capricórnio, Parcela H (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090577363",pt,IAC,BRA:IAC:IAC:50461,Collection,"50461",J.A.M.A. Gomes & C.B. Virillo,IAC,Instituto Agronômico de Campinas,"coordenadas do material: 23°22#?#25""S, 45°04#?#55""W",E. Ramos,Calyptranthes fusiformis M.L.Kawas.,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.081944,-23.373611,"1099623334",Calyptranthes fusiformis M.L.Kawas.,-23.373611,-45.081944,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181607","6","7707728","220","690","5014","3173889","10746547","10746547",Myrcia fusiformis (M.L.Kawas.) A.R.Lourenço & E.Lucas,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia fusiformis,Calyptranthes,fusiformis,SPECIES,SYNONYM,2013-01-01T00:00:00Z,São Paulo,"2009","1","3",2009-01-03T00:00:00Z,2021-03-01T19:36:02Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:178187,"654","Brasil; São Paulo; Município de Ubatuba; Fazenda Capricórnio, Parcela H (Parque Estadual da Serra do Mar, Núcleo Picinguaba); Floresta Ombrófila Densa Submontana.",Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1099623334",pt,UEC,BRA:UNICAMP:UEC:178187,Collection,"178187","Gomes, JAMA; Virillo, CB",UNICAMP,Universidade Estadual de Campinas,"2,5m alt., ramos escandentes, flores brancas, raque vermelha.; Floresta Ombrófila Densa Submontana.","Meireles, LD",Calyptranthes fusiformis M.L.Kawas.,NA,a995cf02-345c-46db-8674-3415572615a6,"207","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.082318,-23.373776,"1090579674",Calyptranthes fusiformis M.L.Kawas.,-23.373776,-45.082318,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181607","6","7707728","220","690","5014","3173889","10746547","10746547",Myrcia fusiformis (M.L.Kawas.) A.R.Lourenço & E.Lucas,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia fusiformis,Calyptranthes,fusiformis,SPECIES,SYNONYM,2012-06-08T00:00:00Z,São Paulo,"2009","11","8",2009-11-08T00:00:00Z,2020-11-23T14:38:56Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:52841,s/nº,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, Fazenda Capricórnio",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090579674",pt,IAC,BRA:IAC:IAC:52841,Collection,"52841","E. Ramos; M. Eltink; J.F. Benedito & S. Santos",IAC,Instituto Agronômico de Campinas,"indivíduo presente na parcela H, subparcela 10, sem DAP para inclusão no projeto",M.E.G. Sobral,Calyptranthes fusiformis M.L.Kawas.,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.080223,-23.373498,"1090577325",Calyptranthes fusiformis M.L.Kawas.,-23.373498,-45.080223,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181607","6","7707728","220","690","5014","3173889","10746547","10746547",Myrcia fusiformis (M.L.Kawas.) A.R.Lourenço & E.Lucas,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia fusiformis,Calyptranthes,fusiformis,SPECIES,SYNONYM,2016-03-15T00:00:00Z,São Paulo,"2008","12","19",2008-12-19T00:00:00Z,2020-11-23T14:38:56Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:50456,"653","Fazenda Capricórnio, parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090577325",pt,IAC,BRA:IAC:IAC:50456,Collection,"50456",J.A.M.A. Gomes & C.B. Virillo,IAC,Instituto Agronômico de Campinas,parcela G,E. Ramos,Calyptranthes fusiformis M.L.Kawas.,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.084167,-23.366389,"1089089228",Calyptranthes fusiformis M.L.Kawas.,-23.366389,-45.084167,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181607","6","7707728","220","690","5014","3173889","10746547","10746547",Myrcia fusiformis (M.L.Kawas.) A.R.Lourenço & E.Lucas,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia fusiformis,Calyptranthes,fusiformis,SPECIES,SYNONYM,2008-10-01T00:00:00Z,São Paulo,"2007","1","12",2007-01-12T00:00:00Z,2019-08-20T13:20:54Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:148802,"384","Fazenda Capricórnio, Parcela J, 380-msm",Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089089228",pt,UEC,BRA:UNICAMP:UEC:148802,Collection,"148802","Aranha, BA",UNICAMP,Universidade Estadual de Campinas,NA,"Sobral, M",Calyptranthes fusiformis M.L.Kawas.,NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46,-23.58333,"1260889999",Calyptranthes fusiformis M.L.Kawas.,-23.58333,-46,"gass84,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:22:30Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181607","6","7707728","220","690","5014","3173889","10746547","10746547",Myrcia fusiformis (M.L.Kawas.) A.R.Lourenço & E.Lucas,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia fusiformis,Calyptranthes,fusiformis,SPECIES,SYNONYM,2004-01-01T00:00:00Z,São Paulo,"1987","2","4",1987-02-04T00:00:00Z,NA,2021-04-13T11:22:30Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:3469373,Custodio Filho 4674,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Transect 9.",NA,Tropicos,"1260889999",NA,MO,urn:catalog:MO:Tropicos:3469373,PhysicalObject,"3469373",A. Custodio Filho|Alwyn H. Gentry,MO,MOBOT,NA,M. L. Kawaski,Calyptranthes fusiformis M.L.Kawas.,NA,NA,"870",NA,SOUTH_AMERICA,NA,NA,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,NA,NA,No opinion,ICNafp,"50315719",http://www.tropicos.org/Specimen/3469373,http://biocol.org/urn:lsid:biocol.org:col:15859,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46,-23.58333,"1260890048",Calyptranthes fusiformis M.L.Kawas.,-23.58333,-46,"gass84,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:23:17Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3181607","6","7707728","220","690","5014","3173889","10746547","10746547",Myrcia fusiformis (M.L.Kawas.) A.R.Lourenço & E.Lucas,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia fusiformis,Calyptranthes,fusiformis,SPECIES,SYNONYM,2006-01-01T00:00:00Z,São Paulo,"1987","2","4",1987-02-04T00:00:00Z,NA,2021-04-13T11:23:17Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:3469378,Custodio Filho 4657,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 8.",NA,Tropicos,"1260890048",NA,MO,urn:catalog:MO:Tropicos:3469378,PhysicalObject,"3469378",A. Custodio Filho|Alwyn H. Gentry,MO,MOBOT,NA,M. L. Kawasaki,Calyptranthes fusiformis M.L.Kawas.,NA,NA,"860",NA,SOUTH_AMERICA,NA,NA,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,NA,NA,No opinion,ICNafp,"50315719",http://www.tropicos.org/Specimen/3469378,http://biocol.org/urn:lsid:biocol.org:col:15859,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
