X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,otherCatalogNumbers,collectionKey,institutionKey,continent,gadm,preparations,county,verbatimLocality,references,habitat,institutionID,identificationRemarks,verbatimElevation,verbatimEventDate,nomenclaturalCode,endDayOfYear,startDayOfYear,collectionID,individualCount,nomenclaturalStatus,taxonID,bibliographicCitation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,higherClassification,fieldNotes,georeferenceSources,dynamicProperties,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,eventRemarks,organismName,disposition,organismID,identificationQualifier,coordinateUncertaintyInMeters,georeferenceProtocol,verbatimCoordinateSystem,previousIdentifications,samplingProtocol,datasetID,accessRights,georeferencedDate,georeferenceRemarks,identificationID,projectId,depth,depthAccuracy,namePublishedInYear,eventTime,nameAccordingTo,acceptedNameUsage,locationID,parentNameUsage,rights,typeStatus,reproductiveCondition,georeferencedBy,http...unknown.org.recordId,georeferenceVerificationStatus,http...unknown.org.recordEnteredBy,infraspecificEpithet,establishmentMeans,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,informationWithheld,recordedByIDs.type,recordedByIDs.value,eventID,higherGeographyID,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48,-25,"2512693359",Elaphoglossum glaziovii (Fée) Brade,-25,-48,"gass84,colmafu,diffown",3b8e9d83-b2d4-4a97-973c-31d98b67b1e9,ab5c0b99-5af3-4958-b03c-0b7e85481cc1,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:42:12Z,2021-04-08T12:46:26Z,"244",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7466348","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,glaziovii,SPECIES,SYNONYM,2018-10-02T00:00:00Z,"70","0",Paraná,"2018","8","12",2018-08-12T00:00:00Z,2020-12-21T19:23:04Z,2021-04-08T12:46:26Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,MBM - Herbário do Museu Botânico Municipal,BRA:MBM:MBM:414958,"1792",Serra Gigante,Guaraqueçaba,MBM - Herbário do Museu Botânico Municipal,"2512693359",pt,MBM,BRA:MBM:MBM:414958,Collection,"414958","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.",MBM,Museu Botânico Municipal de Curitiba,"Erva epífita no interior de floresta aluvial; soros marrons.; Floresta Ombrófila Densa Aluvial.","Völtz, R.R.",Elaphoglossum glaziovii (Fée) Brade,NA,d3b42067-b567-4d47-a136-bb5d52ed32fc,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.419361,-22.797472,"1837108440",Elaphoglossum glaziovii (Fée) Brade,-22.797472,-44.419361,"gass84,ambinst,colmafu",330d773a-abe3-4234-b423-129dc4d00963,303e2432-448c-41ec-be2b-020a25c7adc4,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:12:20Z,2021-04-08T12:12:54Z,"254",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7466348","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,glaziovii,SPECIES,SYNONYM,2017-10-01T00:00:00Z,"1270","0",São Paulo,"2017","10","13",2017-10-13T00:00:00Z,2019-11-21T17:52:23Z,2021-04-08T12:12:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,CESJ - Herbário Leopoldo Krieger,BRA:UFJF:CESJ:70494,"2217","Serra da Bocaina, Rodovia SP-247 (trecho asfaltado)",Bananal,CESJ - Herbário Leopoldo Krieger,"1837108440",pt,CESJ,BRA:UFJF:CESJ:70494,Collection,"70494",V.A.O. Dittrich,Universidade Federal de Juiz de Fora,Universidade Federal de Juiz de Fora,Terrícola em borda de Floresta Ombrófila Densa,V.A.O. Dittrich,Elaphoglossum glaziovii (Fée) Brade,NA,0674bb79-2a22-4fe7-b657-913540e2c0ba,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.024444,-23.233611,"1587297544",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,-23.233611,-45.024444,"gass84,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:13:59Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7288694","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,scolopendrifolium,SPECIES,ACCEPTED,2013-06-01T00:00:00Z,"1060","0",São Paulo,"2013","2","20",2013-02-20T00:00:00Z,2020-09-29T17:53:20Z,2021-04-08T12:13:59Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Polypodiopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:90600,"2253","Parque Estadual da Serra do Mar. Núcleo cunha, Trinha do Rio Paraibuna.",Cunha,UPCB - Herbário do Departamento de Botânica,"1587297544",pt,UPCB,BRA:UFPR:UPCB:90600,Collection,"90600","Matos, F.B. | Matos, C.A.T.",UFPR,Universidade Federal do Paraná,Floresta Ombrófila Densa. Epífeta na borda da trilha. Folhas arqueadas. .,"Matos, F.B.",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,NA,984ad7e0-f17d-4980-9d12-2c3c9509162e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.0244,-23.2336,"1675920138",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,-23.2336,-45.0244,"gass84,osiic,colmafu,inmafu",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,b2ff19b5-d74f-40d2-82f1-ec5db01e8e31,US,DWC_ARCHIVE,2021-03-29T08:59:35Z,2021-03-30T11:28:16Z,"200",bc092ff0-02e4-11dc-991f-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7288694","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,scolopendrifolium,SPECIES,ACCEPTED,NA,"1060",NA,São Paulo,"2013","2","20",2013-02-20T00:00:00Z,NA,2021-03-30T11:28:16Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,TRUE,WGS84,Polypodiopsida,BR,none,none,Brazil,NA,http://n2t.net/ark:/65665/3872ed008-bf2e-4bdf-9c0c-74c4e1eeebbd,"2253","Cunha, Parque Estadual da Serra do Mar, Nucleo Cunha, Trilha do Rio Paraibuna.",NA,NMNH Extant Biology,"1675920138",NA,Botany,http://n2t.net/ark:/65665/3872ed008-bf2e-4bdf-9c0c-74c4e1eeebbd,PhysicalObject,"3701755",F. Matos & C. Matos,US,NA,NA,NA,Elaphoglossum scolopendrifolium (Raddi) J.Sm.,NA,151c91ba-a521-4735-8c11-5abf8db7fb67,586ee56e-b0fe-4dff-b7f9-aeb104f3308a,SOUTH_AMERICA,NA,NA,NA,NA,NA,Epifita na borda da trilha.,http://biocol.org/urn:lsid:biocol.org:col:34871,NA,NA,NA,NA,"51","51",NA,"1",NA,NA,NA,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,"South America - Neotropics, Brazil, São Paulo","Plantae, Pteridophyte, Polypodiales, Dryopteridaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.024444,-23.233611,"1819183827",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,-23.233611,-45.024444,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:24Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"7288694","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,scolopendrifolium,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"2013","2","20",2013-02-20T00:00:00Z,NA,2021-04-06T14:39:24Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Polypodiopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1379125,"2253","Parque Estadual da Serra do Mar, Núcleo Cunha, Trilha do Rio Paraibuna.",Cunha,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1819183827",NA,RB,urn:catalog:JBRJ:RB:1379125,Physical Object,RB01379125,"F. B. Matos; C.A.T. Matos",JBRJ,NA,Epifita na borda da trilha. Folhas arqueadas,F.B. Matos & J.T. Mickel,Elaphoglossum scolopendrifolium (Raddi) J.Sm.,RB 756667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Floresta Ombrófila Densa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.0244,-23.2336,"1931205559",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,-23.2336,-45.0244,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:47Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7288694","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,scolopendrifolium,SPECIES,ACCEPTED,2013-11-16T00:00:00Z,"1060",NA,São Paulo,"2013","2","20",2013-02-20T00:00:00Z,NA,2021-03-30T13:06:47Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,TRUE,WGS84,Polypodiopsida,BR,none,none,Brazil,The New York Botanical Garden,f3398cf8-dfbb-471e-9100-f58e1b99b227,"2253","Parque Estadual da Serra do Mar, Núcleo Cunha, Trilha do Rio Paraibuna",NA,Vascular plants,"1931205559",en,NY,f3398cf8-dfbb-471e-9100-f58e1b99b227,PhysicalObject,"02696031",F. B. Matos,NY,NA,NA,F. B. Matos,Elaphoglossum scolopendrifolium (Raddi) J.Sm.,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,SOUTH_AMERICA,NA,sheet,Cunha,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2972192,Floresta Ombrófila Densa,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,3478 ft,20 Feb 2013,ICN,"51","51",http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,NA,NA,NA,label,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.023889,-23.233611,"2269030307",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,-23.233611,-45.023889,"cdround,gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:22:43Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7288694","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,scolopendrifolium,SPECIES,ACCEPTED,2014-01-01T00:00:00Z,"1060",NA,São Paulo,"2013","2","20",2013-02-20T00:00:00Z,NA,2021-04-13T11:22:43Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Polypodiopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:101136796,Matos 2253,"Parque Estadual da Serra do Mar, Núcleo Cunha Trhilha do Rio Paraibuna Floresta Ombrófila Densa.",NA,Tropicos,"2269030307",NA,MO,urn:catalog:MO:Tropicos:101136796,PhysicalObject,"101136796",Fernando B. Matos|et al.,MO,MOBOT,NA,F. B. Matos,Elaphoglossum scolopendrifolium (Raddi) J.Sm.,NA,NA,1be3aa67-8f90-4309-92f4-bd55426a8c09,SOUTH_AMERICA,NA,NA,Cunha,NA,NA,NA,NA,NA,NA,NA,ICNafp,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15859,"1",No opinion,"50009363",http://www.tropicos.org/Specimen/101136796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.315833,-24.020278,"1089111759",Elaphoglossum glaziovii (Fée) Brade,-24.020278,-47.315833,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7466348","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,glaziovii,SPECIES,SYNONYM,2018-08-01T00:00:00Z,"562","0",São Paulo,"2013","3","26",2013-03-26T00:00:00Z,2021-03-01T19:43:39Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Polypodiopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:176157,"15593","Reserva Votoramtim, Complexo Juquiá, Trilha entre Caixa d'Água e a Vila de Moradores - UHE Barra.",Miracatu,UEC - Herbário da Universidade Estadual de Campinas,"1089111759",pt,UEC,BRA:UNICAMP:UEC:176157,Collection,"176157","Salino, A; Almeida, TE; Cabral, FN; Potascheff, CM; Fagundes, IC; Liboni, AP",UNICAMP,Universidade Estadual de Campinas,"Curso de Taxonomia de Campo USP/ESALQ - Unicamp.&nf;Prensado em álcool.; Erva epífita a 2,m de altura.; Floresta Ombrófila Densa.&nf;Beira de trilha, no interior de floresta.","Dittrich, VAO",Elaphoglossum glaziovii (Fée) Brade,NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.315833,-24.020278,"1802867453",Elaphoglossum glaziovii (Fée) Brade,-24.020278,-47.315833,"conti,gass84,colmano,inmano",ed8e1590-62b5-48a8-8654-4ecc13554f57,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:11:31Z,2021-04-08T12:11:44Z,"265",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7466348","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,glaziovii,SPECIES,SYNONYM,2013-03-26T00:00:00Z,"562","0",São Paulo,"2013","3","26",2013-03-26T00:00:00Z,2019-11-07T14:16:23Z,2021-04-08T12:11:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Polypodiopsida,BR,none,none,Brazil,BHCB-SL - Herbário UFMG - Samambaias e Licófitas,BRA:UFMG:BHCB-SL:163072,"15593","Curso Taxonomia de Campo USP/ESALQ - UNICAMP.Reserva Votorantim, Complexo Juquiá, trilha entre a Caixa d'água e a Vila de Moradores - UHE Barra.Floresta ombrófila densa.",Miracatu,BHCB-SL - Herbário UFMG - Samambaias e Licófitas,"1802867453",pt,BHCB-SL,BRA:UFMG:BHCB-SL:163072,Collection,"163072","Salino, A; et al.",NA,NA,"Erva epífita a 2,5m de altura, beira de trilha, no interior de floresta.","Salino, A",Elaphoglossum glaziovii (Fée) Brade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.619722,-22.427778,"2452711761",Elaphoglossum prestonii (Baker) J.Sm.,-22.427778,-47.619722,"gass84,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:13:58Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7929690","6","7707728","7228684","392","2373","2651032","7288694","7288694",Elaphoglossum scolopendrifolium (Raddi) J.Sm.,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum scolopendrifolium,Elaphoglossum,prestonii,SPECIES,SYNONYM,2014-01-01T00:00:00Z,"1100","0",Rio de Janeiro,"2012","2","8",2012-02-08T00:00:00Z,2021-02-11T20:18:45Z,2021-04-08T12:13:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:94861,"2050",Parque Nacional do Itatiaia. Cachoeira Véu-de-Noiva,Itatiaia,UPCB - Herbário do Departamento de Botânica,"2452711761",pt,UPCB,BRA:UFPR:UPCB:94861,Collection,"94861","Matos, F.B. | Ollgaard, B. | Mynssen, C. | Pereira, J.B. | Sylvestre, L. | Arana, M. | Windisch, P.G.",UFPR,Universidade Federal do Paraná,"Floresta Ombrófila Densa. Rupícola em local sombreado e úmido, ao lado da cachoeira véu-de-noiva","Matos, F.B. | Mickel, J.T.",Elaphoglossum prestonii (Baker) J.Sm.,NA,984ad7e0-f17d-4980-9d12-2c3c9509162e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
