X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,individualCount,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,preparations,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,institutionKey,gadm,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,lifeStage,elevation,continent,habitat,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,elevationAccuracy,otherCatalogNumbers,fieldNotes,references,verbatimEventDate,nomenclaturalCode,county,collectionID,georeferenceProtocol,eventRemarks,nomenclaturalStatus,taxonID,bibliographicCitation,fieldNumber,identificationQualifier,verbatimElevation,coordinateUncertaintyInMeters,georeferencedBy,dynamicProperties,http...unknown.org.recordId,georeferenceVerificationStatus,rights,http...unknown.org.recordEnteredBy,georeferenceSources,georeferencedDate,verbatimCoordinateSystem,verbatimLocality,disposition,reproductiveCondition,projectId,locationAccordingTo,acceptedNameUsage,verbatimSRS,materialSampleID,parentNameUsageID,acceptedNameUsageID,datasetID,samplingProtocol,accessRights,parentNameUsage,organismID,locationID,identificationID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,typeStatus,taxonRemarks,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,locationRemarks,identificationRemarks,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.303889,-21.275,"1086915614",Ocotea minarum (Nees & Mart.) Mez,-21.275,-47.303889,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"7694265","6","7707728","220","407","6688","3034076","7304327","7304327",Ocotea minarum Mart. ex Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea minarum,Ocotea,minarum,SPECIES,SYNONYM,LC,2013-06-20T00:00:00Z,Sp,"2013","5","23",2013-05-23T00:00:00Z,2021-03-04T18:44:14Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:47406,"6457",Fazenda Santa Carlota,Cajuru,SPSF - Herbário Dom Bento José Pickel,"1086915614",pt,SPSF,BRA:IF:SPSF:47406,Collection,NA,"47406",N.M.Ivanauskas & D.F.Bertani & I.A.Mattos & P.S.Espíndola,IF,Instituto Florestal,"COLETA: Árvore de 4,5 metros de altura. Flores em botão.; GEOGRAFIA: Floresta Estacional Semidecidual. Mata da Estiva. Borda do fragmento (WGS84, Zona 23K).;",J.B.Baitello,Ocotea minarum (Nees & Mart.) Mez,NA,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.745889,-20.852694,"1090697593",Ocotea minarum (Nees & Mart.) Mez,-20.852694,-47.745889,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:25Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"7694265","6","7707728","220","407","6688","3034076","7304327","7304327",Ocotea minarum Mart. ex Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea minarum,Ocotea,minarum,SPECIES,SYNONYM,LC,2011-11-27T00:00:00Z,São Paulo,"2011","11","27",2011-11-27T00:00:00Z,2020-06-15T18:30:57Z,2021-04-08T12:23:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,fbe9447d-917e-497a-b3c5-090dbeb64222,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:56488,"3419",NA,Batatais,HRCB - Herbário Rioclarense,"1090697593",pt,HRCB,BRA:UNESP-RC:HRCB:56488,Collection,NA,"56488","Moraes, P.L.R. de",Universidade Estadual Paulista,Universidade Estadual Paulista,"Arvoreta 5 m, frutos maduros atro-purpúreos, cúpulas vermelhas.","Moraes, P.",Ocotea minarum (Nees & Mart.) Mez,NA,NA,NA,NA,"781",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.745889,-20.852694,"1090697614",Ocotea minarum (Nees & Mart.) Mez,-20.852694,-47.745889,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:25Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"7694265","6","7707728","220","407","6688","3034076","7304327","7304327",Ocotea minarum Mart. ex Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea minarum,Ocotea,minarum,SPECIES,SYNONYM,LC,2011-11-27T00:00:00Z,São Paulo,"2011","11","27",2011-11-27T00:00:00Z,2020-06-15T18:30:57Z,2021-04-08T12:23:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,fbe9447d-917e-497a-b3c5-090dbeb64222,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:56487,"3418",NA,Batatais,HRCB - Herbário Rioclarense,"1090697614",pt,HRCB,BRA:UNESP-RC:HRCB:56487,Collection,NA,"56487","Moraes, P.L.R. de",Universidade Estadual Paulista,Universidade Estadual Paulista,"Arvoreta 4 m, frutos maduros atro-purpúreos, cúpulas vermelhas.","Moraes, P.",Ocotea minarum (Nees & Mart.) Mez,NA,NA,NA,NA,"781",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.929167,-20.742778,"1989887830",Ocotea minarum (Nees & Mart.) Mez,-20.742778,-49.929167,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:13Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"7694265","6","7707728","220","407","6688","3034076","7304327","7304327",Ocotea minarum Mart. ex Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea minarum,Ocotea,minarum,SPECIES,SYNONYM,LC,NA,São Paulo,"2008","4","5",2008-04-05T00:00:00Z,2020-06-22T17:18:29Z,2021-04-08T12:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:32691,"2383.0","Distrito de Ida Iolanda, Fazenda Pauã",Macaubal (P2),SJRP - Herbário de São José do Rio Preto,"1989887830",pt,SJRP,BRA:UNESP-IBILCE:SJRP:32691,Collection,NA,"32691","Stranghetti, V.; Ranga, N. T. & Rezende A. A.",UNESP-IBILCE,Universidade Estadual Paulista,"Árvore, 3m, botão verde; fruto imaturo verde. Biota",NA,Ocotea minarum (Nees & Mart.) Mez,NA,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.348611,-20.926111,"1989887869",Ocotea minarum (Nees & Mart.) Mez,-20.926111,-50.348611,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:13Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"7694265","6","7707728","220","407","6688","3034076","7304327","7304327",Ocotea minarum Mart. ex Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea minarum,Ocotea,minarum,SPECIES,SYNONYM,LC,NA,São Paulo,"2007","4","28",2007-04-28T00:00:00Z,2020-06-22T17:18:29Z,2021-04-08T12:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:32692,"2384.0","Distrito de Vicentinópolis (P1), Fazenda Rancho Alegre",Santo Antônio do Aracanguá (P1),SJRP - Herbário de São José do Rio Preto,"1989887869",pt,SJRP,BRA:UNESP-IBILCE:SJRP:32692,Collection,NA,"32692","Stranghetti, V.; Ranga, N. T. & Rezende A. A.",UNESP-IBILCE,Universidade Estadual Paulista,"Árvore, 6m, flor creme. Biota",NA,Ocotea minarum (Nees & Mart.) Mez,NA,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.935778,-23.230444,"1090694173",Ocotea minarum (Nees & Mart.) Mez,-23.230444,-46.935778,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:25Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"7694265","6","7707728","220","407","6688","3034076","7304327","7304327",Ocotea minarum Mart. ex Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea minarum,Ocotea,minarum,SPECIES,SYNONYM,LC,2009-06-30T00:00:00Z,São Paulo,"2007","10","23",2007-10-23T00:00:00Z,2020-06-15T18:30:57Z,2021-04-08T12:23:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,fbe9447d-917e-497a-b3c5-090dbeb64222,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:48658,"6973",Reserva Biológica Municipal da Serra do Japi,Jundiaí,HRCB - Herbário Rioclarense,"1090694173",pt,HRCB,BRA:UNESP-RC:HRCB:48658,Collection,NA,"48658",Lombardi,Universidade Estadual Paulista,Universidade Estadual Paulista,"Árvore ca. 15m, ramo caído, folhas cartáceas, pedúnculo amarelo, cúpula verde a amarelo-avermelhado, frutos imaturos verdes.","Moraes, P.",Ocotea minarum (Nees & Mart.) Mez,NA,NA,NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.935778,-23.230444,"1252620208",Ocotea minarum (Nees & Mart.) Mez,-23.230444,-46.935778,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"7694265","6","7707728","220","407","6688","3034076","7304327","7304327",Ocotea minarum Mart. ex Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea minarum,Ocotea,minarum,SPECIES,SYNONYM,LC,2009-06-01T00:00:00Z,São Paulo,"2007","10","23",2007-10-23T00:00:00Z,2019-11-13T14:21:13Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:195589,"6973","Reserva Biológica Municipal da Serra do Japi, Base-Mirante- estrada para DAE-Base.&nf;Coordenadas: 23°13'49,6'' - 33,7''S, 46°56'08,8'' - 57'33,4''W.",Jundiaí,SPF - Herbário da Universidade de São Paulo,"1252620208",pt,SPF,BRA:USP:SPF:195589,Collection,NA,"195589","Lombardi, JA",USP,Universidade de São Paulo,NA,"Moraes, PLR",Ocotea minarum (Nees & Mart.) Mez,NA,NA,NA,NA,"917.5",NA,NA,NA,NA,NA,NA,NA,"67.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.9525,-20.638889,"2812908424",Ocotea minarum (Nees & Mart.) Mez,-20.638889,-48.9525,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"7694265","6","7707728","220","407","6688","3034076","7304327","7304327",Ocotea minarum Mart. ex Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea minarum,Ocotea,minarum,SPECIES,SYNONYM,LC,2001-07-31T00:00:00Z,Sp,"2001","5","9",2001-05-09T00:00:00Z,2021-03-04T18:44:14Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:53726,s/n,NA,Olímpia,SPSF - Herbário Dom Bento José Pickel,"2812908424",pt,SPSF,BRA:IF:SPSF:53726,Collection,NA,"53726",G. Durigan et al.,IF,Instituto Florestal,NA,G.A.D.C.Franco,Ocotea minarum (Nees & Mart.) Mez,NA,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1090566253",Ocotea minarum (Nees & Mart.) Mez,-22.863721,-47.086761,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"7694265","6","7707728","220","407","6688","3034076","7304327","7304327",Ocotea minarum Mart. ex Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea minarum,Ocotea,minarum,SPECIES,SYNONYM,LC,2006-01-25T00:00:00Z,São Paulo,"1999","10","25",1999-10-25T00:00:00Z,2019-01-25T17:41:52Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:39333,"22","IAC, Fazenda Santa Elisa, Monjolinho, quadra Dr. Cione, Linha 1 planta 64a, nascida junto à planta 64 que está rebrotando",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090566253",pt,IAC,BRA:IAC:IAC:39333,Collection,NA,"39333",J.E.A. Bertoni & A. Geremias,IAC,Instituto Agronômico de Campinas,NA,J.B. Baitello,Ocotea minarum (Nees & Mart.) Mez,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48,-23.566667,"1089095616",Ocotea minarum (Nees & Mart.) Mez,-23.566667,-48,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"7694265","6","7707728","220","407","6688","3034076","7304327","7304327",Ocotea minarum Mart. ex Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea minarum,Ocotea,minarum,SPECIES,SYNONYM,LC,1998-01-28T00:00:00Z,São Paulo,"1998","4","20",1998-04-20T00:00:00Z,2021-03-01T19:32:40Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:156683,"326",Estação Experimental,Itapetininga,UEC - Herbário da Universidade Estadual de Campinas,"1089095616",pt,UEC,BRA:UNICAMP:UEC:156683,Collection,NA,"156683","Souza, LC",UNICAMP,Universidade Estadual de Campinas,"Arvoreta 2,5m altura, flores cor bege.; Campo.","Baitello, JB",Ocotea minarum (Nees & Mart.) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
