X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,elevation,elevationAccuracy,locality,occurrenceRemarks,individualCount,gadm,preparations,continent,references,institutionKey,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,startDayOfYear,verbatimElevation,collectionID,georeferenceSources,otherCatalogNumbers,fieldNotes,habitat,higherGeography,georeferenceProtocol,eventRemarks,higherClassification,rights,coordinateUncertaintyInMeters,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,identificationRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,nomenclaturalStatus,taxonID,bibliographicCitation,fieldNumber,organismID,locationID,datasetID,accessRights,verbatimLocality,taxonRemarks,georeferencedDate,typeStatus,verbatimCoordinateSystem,identificationQualifier,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.569864,-23.413194,"1914110310",Ormosia minor Vogel,-23.413194,-47.569864,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5355553","6","7707728","220","1370","5386","2960439","5355553","5355553",Ormosia minor Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Ormosia,Ormosia minor,Ormosia,minor,SPECIES,ACCEPTED,VU,2018-06-22T00:00:00Z,São Paulo,"2018","4","26",2018-04-26T00:00:00Z,2019-08-20T13:14:33Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:201441,"433",Jundiaí,UEC - Herbário da Universidade Estadual de Campinas,"1914110310",pt,UEC,BRA:UNICAMP:UEC:201441,Collection,"201441","Silva, BG; Bissoli, VF; Duarte, LSC",UNICAMP,Universidade Estadual de Campinas,"Silva, BG",Ormosia minor Vogel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.999167,-24.065278,"1316183688",Ormosia minor Vogel,-24.065278,-47.999167,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5355553","6","7707728","220","1370","5386","2960439","5355553","5355553",Ormosia minor Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Ormosia,Ormosia minor,Ormosia,minor,SPECIES,ACCEPTED,VU,NA,São Paulo,"2015","1","6",2015-01-06T00:00:00Z,2021-03-01T19:31:07Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:189055,"188",São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1316183688",pt,UEC,BRA:UNICAMP:UEC:189055,Collection,"189055","Silva, BG; Koch, I; Castello, ACD; Vidal Junior, JD",UNICAMP,Universidade Estadual de Campinas,NA,Ormosia minor Vogel,"800","0",Parque Estadual Carlos Botelho,"Árvore, 12 m de altura e 18,5 cm de DAP; Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"1899744895",Ormosia minor Vogel,-23.4,-45.183333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:58Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5355553","6","7707728","220","1370","5386","2960439","5355553","5355553",Ormosia minor Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Ormosia,Ormosia minor,Ormosia,minor,SPECIES,ACCEPTED,VU,NA,São Paulo,"2009",NA,NA,2009-01-01T00:00:00Z,2021-03-01T19:31:07Z,2021-04-08T12:43:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:200157,M152,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1899744895",pt,UEC,BRA:UNICAMP:UEC:200157,Collection,"200157","Padgurschi, MCG; Belinello, R",UNICAMP,Universidade Estadual de Campinas,NA,Ormosia minor Vogel,"1017.5","27.5",Parque Estadual da Serra do Mar,Parcela M - Projeto Biota-FAPESP. Árvore com 8 metros de altura. Frequência da espécie na parcela: n=9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.068333,-23.325,"1135951910",Ormosia minor Vogel,-23.325,-45.068333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5355553","6","7707728","220","1370","5386","2960439","5355553","5355553",Ormosia minor Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Ormosia,Ormosia minor,Ormosia,minor,SPECIES,ACCEPTED,VU,2009-01-01T00:00:00Z,São Paulo,"2008","7","12",2008-07-12T00:00:00Z,2021-03-01T19:31:07Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:186034,"78",São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1135951910",pt,UEC,BRA:UNICAMP:UEC:186034,Collection,"186034","Padgurschi, MCG; Tamashiro, JY; Belinello, R",UNICAMP,Universidade Estadual de Campinas,"Silva, E",Ormosia minor Vogel,"1083","10",PESM - Núcleo Santa Virgínia - Parcela K,"Árvore, ca. 12m, material vegetativo. Projeto Biota Gradiente Funcional: Parcela K, indivíduo K0083; Floresta Ombrófila Densa Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.683333,-23.633333,"1087615035",Ormosia minor Vogel,-23.633333,-45.683333,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:49Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5355553","6","7707728","220","1370","5386","2960439","5355553","5355553",Ormosia minor Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Ormosia,Ormosia minor,Ormosia,minor,SPECIES,ACCEPTED,VU,2014-10-10T00:00:00Z,São Paulo,"2000","4","25",2000-04-25T00:00:00Z,2020-12-11T14:36:18Z,2021-04-08T12:21:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,b5e442dc-03c0-45f5-b326-1b481914dfde,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:60518,"3691",Salesópolis,BHCB - Herbário da Universidade Federal de Minas Gerais,"1087615035",pt,BHCB,BRA:UFMG:BHCB:60518,Collection,"60518","Oliveira, AA; Stella, A; Siqueira, LP; Muniz, MRA; Souza, PCA; Vaz da Silva, PP; Souza, SC; P",Universidade Federal de Minas Gerais,Universidade Federal de Minas Gerais,NA,Ormosia minor Vogel,"1095","35","Parque Estadual da Serra do Mar, estrada intermediária, Km 45","Árvore, 4m altura. Frutos imaturos castanhos; Interior de mata. Floresta ombrófila densa com diferentes graus de degradação",NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.25,-23.25,"1089063447",Ormosia minor Vogel,-23.25,-46.25,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5355553","6","7707728","220","1370","5386","2960439","5355553","5355553",Ormosia minor Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Ormosia,Ormosia minor,Ormosia,minor,SPECIES,ACCEPTED,VU,NA,São Paulo,"1999","2","2",1999-02-02T00:00:00Z,2019-08-20T13:14:33Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:115103,"816",Jundiaí,UEC - Herbário da Universidade Estadual de Campinas,"1089063447",pt,UEC,BRA:UNICAMP:UEC:115103,Collection,"115103","Leite, EC",UNICAMP,Universidade Estadual de Campinas,NA,Ormosia minor Vogel,NA,NA,Reserva Biológica Municipal da Serra do,"folha, 8,5m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.080556,-23.523889,"1089038103",Ormosia minor Vogel,-23.523889,-48.080556,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5355553","6","7707728","220","1370","5386","2960439","5355553","5355553",Ormosia minor Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Ormosia,Ormosia minor,Ormosia,minor,SPECIES,ACCEPTED,VU,2001-02-01T00:00:00Z,São Paulo,"1993","9","1",1993-09-01T00:00:00Z,2020-05-29T18:48:18Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:80424,"185",São Roque,UEC - Herbário da Universidade Estadual de Campinas,"1089038103",pt,UEC,BRA:UNICAMP:UEC:80424,Collection,"80424","Leite, EC; Oliveira, A",UNICAMP,Universidade Estadual de Campinas,"Lima, HC",Ormosia minor Vogel,NA,NA,"Mata da Câmara, mata mesófila semidecídual","folha, 5m alt., nome popular: ""olho de cabra""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.989722,-24.058333,"1089073368",Ormosia minor Vogel,-24.058333,-47.989722,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5355553","6","7707728","220","1370","5386","2960439","5355553","5355553",Ormosia minor Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Ormosia,Ormosia minor,Ormosia,minor,SPECIES,ACCEPTED,VU,2001-02-01T00:00:00Z,São Paulo,"1992","5","15",1992-05-15T00:00:00Z,2021-03-01T19:31:07Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:128390,"686",São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089073368",pt,UEC,BRA:UNICAMP:UEC:128390,Collection,"128390","Moraes, PLR",UNICAMP,Universidade Estadual de Campinas,"Lima, HC",Ormosia minor Vogel,NA,NA,Parque Estadual Carlos Botelho,"Árvore, +- 25m de altura, meio de encosta, frutos cápsula, marrom-claro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.4581,-23.5017,"1090548704",Ormosia minor Vogel,-23.5017,-47.4581,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5355553","6","7707728","220","1370","5386","2960439","5355553","5355553",Ormosia minor Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Ormosia,Ormosia minor,Ormosia,minor,SPECIES,ACCEPTED,VU,1967-11-05T00:00:00Z,São Paulo,"1967","11","5",1967-11-05T00:00:00Z,2019-01-25T17:41:04Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:19689,s/nº,Sorocaba,IAC - Herbário do Instituto Agronômico de Campinas,"1090548704",pt,IAC,BRA:IAC:IAC:19689,Collection,"19689",H.M. Souza,IAC,Instituto Agronômico de Campinas,H.F. Leitão Filho,Ormosia minor Vogel,NA,NA,NA,Observar que as folhas não muito maiores por serem de ramos novos. Duplicata n.19603,NA,NA,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.96441,-22.87921,"1090537252",Ormosia minor Vogel,-22.87921,-46.96441,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5355553","6","7707728","220","1370","5386","2960439","5355553","5355553",Ormosia minor Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Ormosia,Ormosia minor,Ormosia,minor,SPECIES,ACCEPTED,VU,1997-07-30T00:00:00Z,São Paulo,"1942","8","30",1942-08-30T00:00:00Z,2019-06-28T19:52:39Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:6816,s/nº,Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090537252",pt,IAC,BRA:IAC:IAC:6816,Collection,"6816",P. Zink,IAC,Instituto Agronômico de Campinas,A.L.B. Sartori,Ormosia minor Vogel,NA,NA,"Sousas, Três Ilhas",NA,NA,NA,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
