X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,decimalLatitude,decimalLongitude,individualCount,dateIdentified,elevation,continent,institutionKey,geodeticDatum,nomenclaturalStatus,nomenclaturalCode,county,locality,fieldNumber,taxonID,bibliographicCitation,collectionID,identifiedBy,elevationAccuracy,coordinateUncertaintyInMeters,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,habitat,vernacularName,http...rs.tdwg.org.dwc.terms.organismQuantityType,georeferencedDate,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,verbatimSRS,georeferenceRemarks,verbatimCoordinateSystem,verbatimLocality,previousIdentifications,identificationQualifier,preparations,higherGeography,accessRights,otherCatalogNumbers,fieldNotes,verbatimEventDate,institutionID,datasetID,identificationID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,endDayOfYear,startDayOfYear,higherClassification,references,rights,informationWithheld,georeferenceSources,organismID,locationID,projectId,dynamicProperties,namePublishedInYear,nameAccordingTo,acceptedNameUsage,parentNameUsage,verbatimElevation,lifeStage,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,http...unknown.org.recordId,eventID,samplingProtocol,organismQuantity,depth,depthAccuracy,reproductiveCondition,identificationRemarks,typeStatus,disposition,taxonRemarks,infraspecificEpithet,typifiedName,recordedByIDs.type,recordedByIDs.value,eventRemarks,eventTime,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.516667,-19.916667,"2592191815",Nectandra cissiflora Nees,"gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:12Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5685370","6","7707728","220","407","6688","3034018","5685370","5685370",Nectandra cissiflora Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Nectandra,Nectandra cissiflora,Nectandra,cissiflora,SPECIES,ACCEPTED,LC,São Paulo,"2019","11","5",2019-11-05T00:00:00Z,2020-09-09T16:31:23Z,2021-04-08T12:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:34287,"263.0",Paulo de Faria,SJRP - Herbário de São José do Rio Preto,"2592191815",pt,SJRP,BRA:UNESP-IBILCE:SJRP:34287,Collection,"34287","Soares-Silva, J.P.",UNESP-IBILCE,Universidade Estadual Paulista,"Árvore de 12 metros, borda de mata, fruto imaturo verde.",Nectandra cissiflora Nees,-19.916667,-49.516667,NA,2019-11-08T00:00:00Z,NA,SOUTH_AMERICA,NA,WGS84,NA,NA,NA,Estação Ecológica de Paulo de Faria,NA,NA,NA,NA,"Soares-Silva, J.P.; Sampaio, D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.354451,-20.776945,"2273362816",Nectandra cissiflora Nees,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:12Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5685370","6","7707728","220","407","6688","3034018","5685370","5685370",Nectandra cissiflora Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Nectandra,Nectandra cissiflora,Nectandra,cissiflora,SPECIES,ACCEPTED,LC,São Paulo,"2018","2","15",2018-02-15T00:00:00Z,2020-06-22T17:18:29Z,2021-04-08T12:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:34098,"75.0",São José do Rio Preto,SJRP - Herbário de São José do Rio Preto,"2273362816",pt,SJRP,BRA:UNESP-IBILCE:SJRP:34098,Collection,"34098","Soares-Silva, J.P.",UNESP-IBILCE,Universidade Estadual Paulista,"Árvore de 10 metros, sem látex.",Nectandra cissiflora Nees,-20.776945,-49.354451,NA,2018-07-17T00:00:00Z,NA,SOUTH_AMERICA,NA,WGS84,NA,NA,NA,Bosque e Zoológico Municipal,NA,NA,NA,NA,"Soares-Silva, J. P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.354453,-20.776945,"2273362882",Nectandra cissiflora Nees,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:12Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5685370","6","7707728","220","407","6688","3034018","5685370","5685370",Nectandra cissiflora Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Nectandra,Nectandra cissiflora,Nectandra,cissiflora,SPECIES,ACCEPTED,LC,São Paulo,"2018","2","15",2018-02-15T00:00:00Z,2020-06-22T17:18:29Z,2021-04-08T12:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:34187,"86.0",São José do Rio Preto,SJRP - Herbário de São José do Rio Preto,"2273362882",pt,SJRP,BRA:UNESP-IBILCE:SJRP:34187,Collection,"34187","Soares-Silva, J.P.",UNESP-IBILCE,Universidade Estadual Paulista,"Árvore de 25 metros, com látex.",Nectandra cissiflora Nees,-20.776945,-49.354453,NA,2018-07-30T00:00:00Z,NA,SOUTH_AMERICA,NA,WGS84,NA,NA,NA,Bosque e Zoológico Municipal,NA,NA,NA,NA,"Soares-Silva, J. P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.354444,-20.776944,"1989887857",Nectandra cissiflora Nees,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:13Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5685370","6","7707728","220","407","6688","3034018","5685370","5685370",Nectandra cissiflora Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Nectandra,Nectandra cissiflora,Nectandra,cissiflora,SPECIES,ACCEPTED,LC,São Paulo,"2015","4","1",2015-04-01T00:00:00Z,2020-06-22T17:18:29Z,2021-04-08T12:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:32460,NA,São José do Rio Preto,SJRP - Herbário de São José do Rio Preto,"1989887857",pt,SJRP,BRA:UNESP-IBILCE:SJRP:32460,Collection,"32460",A.G. Lopes,UNESP-IBILCE,Universidade Estadual Paulista,Árvore 2 m.,Nectandra cissiflora Nees,-20.776944,-49.354444,NA,NA,NA,SOUTH_AMERICA,NA,WGS84,NA,NA,NA,Bosque Municipal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.890278,-21.022778,"1077479716",Nectandra cissiflora Nees,"gass84,ambinst,colmafu",dd31ac22-63d4-4bb4-a987-5eece5ffadb8,042a7696-696b-492b-ad3e-4076807eaeed,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:34Z,2021-04-08T12:21:23Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5685370","6","7707728","220","407","6688","3034018","5685370","5685370",Nectandra cissiflora Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Nectandra,Nectandra cissiflora,Nectandra,cissiflora,SPECIES,ACCEPTED,LC,Sp,"2013","9","22",2013-09-22T00:00:00Z,2019-08-16T11:39:43Z,2021-04-08T12:21:23Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,5d4b5501-35cf-4435-b6d7-b66252375c55,TRUE,Magnoliopsida,BR,none,none,Brazil,HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão,BRA:UTFPR:HCF:14450,"206",Valparaíso,HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão,"1077479716",pt,HCF,BRA:UTFPR:HCF:14450,Collection,"14450",P. Larocca,Universidade Tecnológica Federal do Paraná,Universidade Tecnológica Federal do Paraná,"árvore de 4 m; flores alvas-cremes. Floresta Estacional Semidecidual, borda de mata.",Nectandra cissiflora Nees,-21.022778,-50.890278,NA,2013-01-01T00:00:00Z,"420",NA,NA,WGS84,NA,NA,NA,"Fazenda Luiz Tanaka, Primeira Aliança",NA,NA,NA,NA,M. Petean,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.890225,-21.022656,"1095633125",Nectandra cissiflora Nees,"gass84,colmafu,diffown",3b8e9d83-b2d4-4a97-973c-31d98b67b1e9,ab5c0b99-5af3-4958-b03c-0b7e85481cc1,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:42:12Z,2021-04-08T12:46:25Z,"244",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5685370","6","7707728","220","407","6688","3034018","5685370","5685370",Nectandra cissiflora Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Nectandra,Nectandra cissiflora,Nectandra,cissiflora,SPECIES,ACCEPTED,LC,São Paulo,"2013","9","22",2013-09-22T00:00:00Z,2020-12-21T19:30:50Z,2021-04-08T12:46:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,d3b42067-b567-4d47-a136-bb5d52ed32fc,TRUE,Magnoliopsida,BR,none,none,Brazil,MBM - Herbário do Museu Botânico Municipal,BRA:MBM:MBM:388408,"206",Valparaíso,MBM - Herbário do Museu Botânico Municipal,"1095633125",pt,MBM,BRA:MBM:MBM:388408,Collection,"388408","Larocca, P.",MBM,Museu Botânico Municipal de Curitiba,"Árvore de 4m; flores alvas-cremes.; Floresta Estacional Semidecidual, borda da mata.",Nectandra cissiflora Nees,-21.022656,-50.890225,NA,2013-01-01T00:00:00Z,"420",SOUTH_AMERICA,NA,WGS84,NA,NA,NA,"Fazenda Luiz Tanaka, Primeira Aliança",NA,NA,NA,NA,"Petean, M.","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.8903,-21.0228,"2427812162",Nectandra cissiflora Nees,"gass84,ambinst,incomis",767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:46Z,2021-04-08T12:22:56Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5685370","6","7707728","220","407","6688","3034018","5685370","5685370",Nectandra cissiflora Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Nectandra,Nectandra cissiflora,Nectandra,cissiflora,SPECIES,ACCEPTED,LC,São Paulo,"2013","9","22",2013-09-22T00:00:00Z,2019-12-09T20:30:05Z,2021-04-08T12:22:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,EFC - Herbário Escola de Florestas Curitiba,BRA:UFPR:EFC:17042,"206",Valparaíso,EFC - Herbário Escola de Florestas Curitiba,"2427812162",pt,EFC,BRA:UFPR:EFC:17042,Collection,"17042","Larocca, P.",Universidade Federal do Paraná,Universidade Federal do Paraná,"Árvore de 4 m, flores alvas-cremes. Borda da mata",Nectandra cissiflora Nees,-21.0228,-50.8903,NA,2013-01-01T00:00:00Z,"420",NA,NA,WGS84,NA,NA,NA,"Fazenda Luiz Tanaka, Primeira Aliança",NA,NA,NA,NA,"Petean, M.","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.503889,-23.625833,"1089099585",Nectandra cissiflora Nees,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5685370","6","7707728","220","407","6688","3034018","5685370","5685370",Nectandra cissiflora Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Nectandra,Nectandra cissiflora,Nectandra,cissiflora,SPECIES,ACCEPTED,LC,São Paulo,"2010","5","29",2010-05-29T00:00:00Z,2021-03-01T19:32:27Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:161056,"80",Caraguatatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089099585",pt,UEC,BRA:UNICAMP:UEC:161056,Collection,"161056","Stefani, EJF; Belinello, R; Galvão, JC",UNICAMP,Universidade Estadual de Campinas,"Árvore com 7 m.; Mata atlântica.",Nectandra cissiflora Nees,-23.625833,-45.503889,NA,2010-12-01T00:00:00Z,"90",NA,NA,WGS84,NA,NA,NA,Parque Estadual da Serra do Mar.,NA,NA,NA,NA,"Barbosa, TDM","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-52.525464,-22.35359,"1089276297",Nectandra cissiflora Nees,"gass84,colmafu,inmano",08a179fe-9cd1-4d33-afef-266dd55c59cf,6cfcf69e-9ec1-48e1-be34-5201bdb63bd7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:11:52Z,2021-04-08T12:12:06Z,"263",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5685370","6","7707728","220","407","6688","3034018","5685370","5685370",Nectandra cissiflora Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Nectandra,Nectandra cissiflora,Nectandra,cissiflora,SPECIES,ACCEPTED,LC,Paraná,"2010","12","2",2010-12-02T00:00:00Z,2020-11-04T20:29:13Z,2021-04-08T12:12:06Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,d4c2a220-e300-4ffa-9004-f6d98ac5a9b2,FALSE,Magnoliopsida,BR,none,none,Brazil,HUEM - Herbário UEM,BRA:UEM:HUEM:20976,"577",Diamante do Norte,HUEM - Herbário UEM,"1089276297",pt,HUEM,BRA:UEM:HUEM:20976,Collection,"20976","G.F.Pereira; V.L.Silva; Rosa, GS",UEM,Universidade Estadual de Maringá,"Arbórea, 5,0m de altura. Flores senescentes; frutos imaturos.",Nectandra cissiflora Nees,-22.35359,-52.525464,NA,2017-01-01T00:00:00Z,"257",NA,NA,WGS84,NA,NA,NA,"Estação Ecológica do Caiuá., Ribeirão Scherer, próximo ao rio Paranapanema.",NA,NA,NA,NA,"! Brotto, ML","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.316389,-20.708056,"1090577945",Nectandra cissiflora Nees,"cdround,gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5685370","6","7707728","220","407","6688","3034018","5685370","5685370",Nectandra cissiflora Nees,Plantae,Tracheophyta,Laurales,Lauraceae,Nectandra,Nectandra cissiflora,Nectandra,cissiflora,SPECIES,ACCEPTED,LC,São Paulo,"2009","7","9",2009-07-09T00:00:00Z,2019-01-25T17:41:50Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:51108,"121",São José do Rio Preto,IAC - Herbário do Instituto Agronômico de Campinas,"1090577945",pt,IAC,BRA:IAC:IAC:51108,Collection,"51108",I.M. Silva,IAC,Instituto Agronômico de Campinas,Coordenadas medidas 20o42`29`` S e 49o18`59`` W,Nectandra cissiflora Nees,-20.708056,-49.316389,NA,2009-07-09T00:00:00Z,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,WGS84,NA,NA,NA,"Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",NA,NA,NA,NA,I.M. Silva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
