X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,preparations,county,fieldNumber,verbatimLocality,elevation,elevationAccuracy,occurrenceRemarks,gadm,continent,otherCatalogNumbers,fieldNotes,typeStatus,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,nomenclaturalCode,georeferenceProtocol,organismID,locationID,datasetID,accessRights,collectionID,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.304747,-23.774703,"2452931937",Ocotea serrana Coe-Teix.,-23.774703,-46.304747,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:17Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4182650","6","7707728","220","407","6688","3034076","4182650","4182650",Ocotea serrana Coe-Teix.,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea serrana,Ocotea,serrana,SPECIES,ACCEPTED,2008-10-01T00:00:00Z,São Paulo,"2008","5","20",2008-05-20T00:00:00Z,2019-11-21T13:07:35Z,2021-04-12T14:22:17Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:426694,"27","Subprefeitura de Paranapiacaba e Parque Andreense, Rabique II",Santo André,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452931937",pt,SP,BRA:IBT:SP:426694,Collection,"426694","Indriunas, A; Almeida Scabbia, RJ; Oliveira, TR; Galvão, TPS",Instituto de Botânica,Instituto de Botânica,"Almeida Scabbia, RJ",Ocotea serrana Coe-Teix.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.40694,-23.79222,"730537209",Ocotea serrana Coe-Teix.,-23.79222,-46.40694,"gass84,incomis,inmafu",b5cdf794-8fa4-4a85-8b26-755d087bf531,2cd829bb-b713-433d-99cf-64bef11e5b3e,86c2834b-fcd6-418d-9b32-aca45110a0fe,FR,DWC_ARCHIVE,2021-04-14T13:48:43Z,2021-04-14T14:29:48Z,"331",2cd829bb-b713-433d-99cf-64bef11e5b3e,PRESERVED_SPECIMEN,PRESENT,"4182650","6","7707728","220","407","6688","3034076","4182650","4182650",Ocotea serrana Coe-Teix.,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea serrana,Ocotea,serrana,SPECIES,ACCEPTED,NA,São Paulo,"2007","12","18",2007-12-18T00:00:00Z,NA,2021-04-14T14:29:48Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,cc3e1f45-e430-4835-951e-4dd33c4b7201,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06837107,NA,NA,NA,NA,"730537209",NA,P,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06837107,NA,P06837107,"Almeida-Scabbia, R.J.|Santos, L.C.|Bugola-Silva, F.|Oliveira, T.R.",MNHN,NA,NA,Ocotea serrana Coe-Teix.,17abcf75-2f1e-46dd-bf75-a5b21dd02655,hb,Santo André,"5281","Subprefeitura de Paranapiacaba e Parque Andreense, estrada do gasoduto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.40694,-23.79222,"730537210",Ocotea serrana Coe-Teix.,-23.79222,-46.40694,"gass84,incomis,inmafu",b5cdf794-8fa4-4a85-8b26-755d087bf531,2cd829bb-b713-433d-99cf-64bef11e5b3e,86c2834b-fcd6-418d-9b32-aca45110a0fe,FR,DWC_ARCHIVE,2021-04-14T13:48:43Z,2021-04-14T14:30:41Z,"331",2cd829bb-b713-433d-99cf-64bef11e5b3e,PRESERVED_SPECIMEN,PRESENT,"4182650","6","7707728","220","407","6688","3034076","4182650","4182650",Ocotea serrana Coe-Teix.,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea serrana,Ocotea,serrana,SPECIES,ACCEPTED,NA,São Paulo,"2007","12","18",2007-12-18T00:00:00Z,NA,2021-04-14T14:30:41Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,cc3e1f45-e430-4835-951e-4dd33c4b7201,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06837106,NA,NA,NA,NA,"730537210",NA,P,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06837106,NA,P06837106,"Almeida-Scabbia, R.J.|Oliveira, T.R.|Santos, F.Búgola-Silva e L.C.",MNHN,NA,NA,Ocotea serrana Coe-Teix.,17abcf75-2f1e-46dd-bf75-a5b21dd02655,hb,Santo André,"5281","Subprefeitura de Paranapiacaba e Parque Andreense, estrada do gasoduto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.407083,-23.792222,"2452931940",Ocotea serrana Coe-Teix.,-23.792222,-46.407083,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4182650","6","7707728","220","407","6688","3034076","4182650","4182650",Ocotea serrana Coe-Teix.,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea serrana,Ocotea,serrana,SPECIES,ACCEPTED,2008-10-01T00:00:00Z,São Paulo,"2007","12","18",2007-12-18T00:00:00Z,2019-11-21T13:07:35Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:426695,"5281","Subprefeitura de Paranapiacaba e Parque Andreense, estrada do gasoduto",Santo André,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452931940",pt,SP,BRA:IBT:SP:426695,Collection,"426695","Almeida Scabbia, RJ; Oliveira, TR; Búgola Silva, F; Santos, LC",Instituto de Botânica,Instituto de Botânica,"Almeida Scabbia, RJ",Ocotea serrana Coe-Teix.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.733333,-23.983333,"1089068186",Ocotea serrana Coe-Teix.,-23.983333,-46.733333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4182650","6","7707728","220","407","6688","3034076","4182650","4182650",Ocotea serrana Coe-Teix.,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea serrana,Ocotea,serrana,SPECIES,ACCEPTED,NA,São Paulo,"2001","4","11",2001-04-11T00:00:00Z,2021-03-01T19:32:45Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121465,"63",Parque Estadual da Serra do Mar. Núcleo Curucutu. Trilha do Campo.,São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1089068186",pt,UEC,BRA:UNICAMP:UEC:121465,Collection,"121465","Meireles, LD; Gonçalves, APS; Soares Júnior, FJ; Meneghetti, GIP; Rodrigues, RR",UNICAMP,Universidade Estadual de Campinas,"Baitello, JB",Ocotea serrana Coe-Teix.,NA,NA,NA,NA,NA,"800","0","Arvoreta, 2 m alt.; Flores amareladas. Próximo ao curso d'água.; Floresta de neblina com campo adjacente.&nf;Borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.775417,-23.989083,"1089068242",Ocotea serrana Coe-Teix.,-23.989083,-46.775417,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4182650","6","7707728","220","407","6688","3034076","4182650","4182650",Ocotea serrana Coe-Teix.,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea serrana,Ocotea,serrana,SPECIES,ACCEPTED,NA,São Paulo,"2001","4","13",2001-04-13T00:00:00Z,2021-03-01T19:32:45Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121561,"2220",Parque Estadual da Serra do Mar. Núcleo Curucutu.,São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1089068242",pt,UEC,BRA:UNICAMP:UEC:121561,Collection,"121561","Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY",UNICAMP,Universidade Estadual de Campinas,"Baitello, JB",Ocotea serrana Coe-Teix.,NA,NA,NA,NA,NA,NA,NA,"Flores amarelas-esverdeadas.; Floresta ribeirinha ao longo do Rio Mambu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.733333,-23.983333,"1089068249",Ocotea serrana Coe-Teix.,-23.983333,-46.733333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4182650","6","7707728","220","407","6688","3034076","4182650","4182650",Ocotea serrana Coe-Teix.,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea serrana,Ocotea,serrana,SPECIES,ACCEPTED,NA,São Paulo,"2001","4","10",2001-04-10T00:00:00Z,2021-03-01T19:32:45Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121558,"553",Parque Estadual da Serra do Mar. Núcleo Curucutu. Trilha do Campo.,São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1089068249",pt,UEC,BRA:UNICAMP:UEC:121558,Collection,"121558","Romão, GO; Herrerias, C; Pereira, M; Zevallos, P; Rodrigues, RR",UNICAMP,Universidade Estadual de Campinas,"Baitello, JB",Ocotea serrana Coe-Teix.,NA,NA,NA,NA,NA,"800","0","Arbusto, ca. 2 m alt.; flores esverdeadas. Folhas aromáticas. Borda de mata.; Floresta de neblica com campo adjacente.&nf;Borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.775417,-23.989083,"1089068262",Ocotea serrana Coe-Teix.,-23.989083,-46.775417,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4182650","6","7707728","220","407","6688","3034076","4182650","4182650",Ocotea serrana Coe-Teix.,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea serrana,Ocotea,serrana,SPECIES,ACCEPTED,NA,São Paulo,"2001","4","13",2001-04-13T00:00:00Z,2021-03-01T19:32:45Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121615,"643",Parque Estadual da Serra do Mar. Núcleo Curucutu.,São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1089068262",pt,UEC,BRA:UNICAMP:UEC:121615,Collection,"121615","Romão, GO; Herrerias, C; Pereira, M; Zevallos, P; Rodrigues, RR",UNICAMP,Universidade Estadual de Campinas,NA,Ocotea serrana Coe-Teix.,NA,NA,NA,NA,NA,"750","0",Floresta ribeirinha ao longo do Rio Mambu.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.775417,-23.989083,"1089068265",Ocotea serrana Coe-Teix.,-23.989083,-46.775417,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4182650","6","7707728","220","407","6688","3034076","4182650","4182650",Ocotea serrana Coe-Teix.,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea serrana,Ocotea,serrana,SPECIES,ACCEPTED,NA,São Paulo,"2001","4","13",2001-04-13T00:00:00Z,2021-03-01T19:32:45Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121560,"2191",Parque Estadual da Serra do Mar. Núcleo Curucutu.,São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1089068265",pt,UEC,BRA:UNICAMP:UEC:121560,Collection,"121560","Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY",UNICAMP,Universidade Estadual de Campinas,"Baitello, JB",Ocotea serrana Coe-Teix.,NA,NA,NA,NA,NA,NA,NA,"Arbusto, ca. 3 m alt. Botões verdes.; Floresta ribeirinha ao longo do Rio Mambu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.733333,-23.983333,"1089068270",Ocotea serrana Coe-Teix.,-23.983333,-46.733333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4182650","6","7707728","220","407","6688","3034076","4182650","4182650",Ocotea serrana Coe-Teix.,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea serrana,Ocotea,serrana,SPECIES,ACCEPTED,NA,São Paulo,"2001","4","11",2001-04-11T00:00:00Z,2021-03-01T19:32:45Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121607,"45","Parque Estadual da Serra do Mar. Núcleo Curucutu. &nf;Trilha do Campo.",São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1089068270",pt,UEC,BRA:UNICAMP:UEC:121607,Collection,"121607","Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; et al.",UNICAMP,Universidade Estadual de Campinas,NA,Ocotea serrana Coe-Teix.,NA,NA,NA,NA,NA,NA,NA,"Árvore, ca. 3 m alt. Flores amarelas. Interior de mata.; Floresta ribeirinha altomontana com campo adjacente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
