X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,continent,geodeticDatum,institutionKey,otherCatalogNumbers,fieldNotes,individualCount,references,habitat,http...unknown.org.recordId,taxonID,rights,startDayOfYear,http...unknown.org.recordEnteredBy,higherClassification,collectionID,coordinateUncertaintyInMeters,georeferencedBy,dynamicProperties,georeferenceVerificationStatus,reproductiveCondition,georeferenceSources,higherGeography,institutionID,fieldNumber,verbatimLocality,preparations,previousIdentifications,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,endDayOfYear,county,verbatimEventDate,nomenclaturalCode,georeferenceProtocol,datasetID,identificationID,projectId,namePublishedInYear,nameAccordingTo,acceptedNameUsage,verbatimCoordinateSystem,locationID,bibliographicCitation,parentNameUsage,nomenclaturalStatus,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,infraspecificEpithet,typeStatus,organismID,accessRights,georeferencedDate,identificationRemarks,verbatimElevation,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.014444,-23.229722,"1889169288",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,2018-02-11T00:00:00Z,Sp,"2018","2","11",2018-02-11T00:00:00Z,2021-03-04T18:45:30Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:52623,"1007",NA,Cunha,SPSF - Herbário Dom Bento José Pickel,"1889169288",pt,SPSF,BRA:IF:SPSF:52623,Collection,"52623",A.Maruyama & L.Cicco,IF,Instituto Florestal,"COLETA: Árvore com aprox. 5m de altura. Frutos maduros amarronzados.; GEOGRAFIA: Floresta Ombrófila Densa. Sítio Vivenda das Meninas, próximo à estrada do Paraibuna. Zona de amortecimento do PESM - Núcleo Cunha.;",A.Maruyama,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.229722,-45.014444,"1120","0",SOUTH_AMERICA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.014444,-23.229722,"2452711582",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:13:55Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,2018-02-11T00:00:00Z,São Paulo,"2018","2","11",2018-02-11T00:00:00Z,2021-02-11T20:20:42Z,2021-04-08T12:13:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,984ad7e0-f17d-4980-9d12-2c3c9509162e,TRUE,Magnoliopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:95060,"1007",Sítio Vivenda das Meninas,Cunha,UPCB - Herbário do Departamento de Botânica,"2452711582",pt,UPCB,BRA:UFPR:UPCB:95060,Collection,"95060","Maruyama, A. | Cicco, L.",UFPR,Universidade Federal do Paraná,"Floresta Ombrófila densa. Árvore ca. 5,0 m alt. Frutos maduros amarronzados","Maruyama, A.",Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.229722,-45.014444,"1120","0",NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.013889,-23.229167,"1434685865",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmafu",fce21d43-c0c7-4d1f-b6d2-fc048f053456,22524448-c309-474f-8f07-d576a021868c,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:16:09Z,2021-04-08T12:16:53Z,"271",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,2016-09-07T00:00:00Z,São Paulo,"2016","9","7",2016-09-07T00:00:00Z,2020-10-01T17:24:09Z,2021-04-08T12:16:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,18777945-df95-47c6-98d4-4a4532222493,TRUE,Magnoliopsida,BR,none,none,Brazil,HEPH - Herbário Ezechias Paulo Heringer,BRA:JBB:HEPH:32368,"550",NA,Cunha,HEPH - Herbário Ezechias Paulo Heringer,"1434685865",pt,HEPH,BRA:JBB:HEPH:32368,Collection,"32368","Maruyama, A; Cicco, L",Jardim Botânico de Brasília,Jardim Botânico de Brasília,Floresta Ombrófila,"Meireles, L; Maruyama, A",Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.229167,-45.013889,"1046","0",SOUTH_AMERICA,WGS84,0611e8c3-91e0-4764-8edb-7c1f15118c20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.013889,-23.229167,"1563169473",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,2016-09-14T00:00:00Z,Sp,"2016","9","7",2016-09-07T00:00:00Z,2021-03-04T18:45:30Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:51184,"550",NA,Cunha,SPSF - Herbário Dom Bento José Pickel,"1563169473",pt,SPSF,BRA:IF:SPSF:51184,Collection,"51184",A. Maruyama & L. Cicco,IF,Instituto Florestal,"COLETA: Árvore ca. 5,3 m alt. Flores maturas, com sépalas e bractéolas com indumentos de coloração ferrugínea.; GEOGRAFIA: Campo Antrópico;",L. Meireles,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.229167,-45.013889,"1046","0",SOUTH_AMERICA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.453056,-22.6825,"1801188743",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,2016-06-10T00:00:00Z,Sp,"2015","9","12",2015-09-12T00:00:00Z,2021-03-04T18:45:30Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:52027,"486",P.E. de Campos do Jordão,Campos do Jordão,SPSF - Herbário Dom Bento José Pickel,"1801188743",pt,SPSF,BRA:IF:SPSF:52027,Collection,"52027",M.G.K. Cornia & N.M.Ivanauskas & R.Esteves,IF,Instituto Florestal,"COLETA: Árvore 5,5m de altura. Indivíduo 70 da fitissociologia. Material infértil.; GEOGRAFIA: Trilha do córrego Galharada.Parcela da fitossociologia, Floresta Ombrófila Mista, (WGS84, Zona 23K).;",A.Maruyama,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-22.6825,-45.453056,"1467","0",SOUTH_AMERICA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.772778,-22.934722,"1424451875",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:33Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,NA,São Paulo,"2006","11","18",2006-11-18T00:00:00Z,NA,2021-04-06T14:39:33Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:785817,"469","Distrito de Campos Novos, próximo a Sete.",Cunha,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424451875",NA,RB,urn:catalog:JBRJ:RB:785817,Physical Object,RB00785817,"E. J. Lucas; Et al",JBRJ,NA,"Árvore de ca. 8 m de altura; frutos jovens verde.",L.D. Meireles,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-22.934722,-44.772778,"1099",NA,NA,WGS84,NA,RB 577221,Floresta Ombrófila densa alto-montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.77278,-22.93472,"2270556693",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,incomis,inmafu",e05fd4c2-4d77-4c50-880e-1b22096af300,814cdfb5-d4f8-4453-815f-ea5df98e76bf,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2021-03-26T02:55:33Z,2021-03-30T13:03:53Z,"84",96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,NA,Sao Paulo,"2006","11","18",2006-11-18T00:00:00Z,2018-03-08T09:13:18Z,2021-03-30T13:03:53Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,NA,"3076111","469","Mun. Cunha. Distrito de Campos Novos, próximo a Sete.",NA,NA,"2270556693",NA,Plants,dc9124dc-6f66-4d5d-8bd3-15953eff39e2,NA,ASU0018742,"E. J. Lucas; F. F. Mazine, N. A. Brummitt, C. P. Caliari, T .B. Flores, L. V. S. Jennings, R. P. M. Souza, V. C. Souza, M. T. G. Lima",ASU,NA,"Árvore de ca. 8 m de altura, frutos jovens verde.",NA,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-22.93472,-44.77278,"1099",NA,NA,WGS84,530c45d0-e0f7-401d-b3f6-34f58482c485,"272357",NA,NA,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3076111,Floresta ombrófila densa alto-montana.,urn:uuid:dc9124dc-6f66-4d5d-8bd3-15953eff39e2,"48028",http://creativecommons.org/licenses/by-nc/3.0/,"322",Jordan 2012_03_08,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia,a2e32c87-d320-4a01-bafd-a9182ae2e191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.072921,-23.715509,"1090567923",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,2001-01-11T00:00:00Z,São Paulo,"2001","1","11",2001-01-11T00:00:00Z,2020-11-23T14:39:09Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:41027,"3008","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Beto Borracheiro",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090567923",pt,IAC,BRA:IAC:IAC:41027,Collection,"41027",L.C. Bernacci & G.F. Árbocz,IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci & G.F. Árbocz,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.715509,-47.072921,NA,NA,NA,WGS84,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.072134,-23.708332,"1090567266",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,2001-04-26T00:00:00Z,São Paulo,"2001","4","26",2001-04-26T00:00:00Z,2020-11-23T14:39:09Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:40375,"3058","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Tereza",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090567266",pt,IAC,BRA:IAC:IAC:40375,Collection,"40375",L.C. Bernacci & G. Durigan,IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci & G. Durigan,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.708332,-47.072134,NA,NA,NA,WGS84,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.072168,-23.72448,"1090568740",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,2001-08-08T00:00:00Z,São Paulo,"2001","8","8",2001-08-08T00:00:00Z,2020-11-23T14:39:09Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:41835,"3268","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Godoy",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090568740",pt,IAC,BRA:IAC:IAC:41835,Collection,"41835","L.C. Bernacci; G.A.D.C. Franco; E. Quirino & E. Furlan",IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci et al.,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.72448,-47.072168,NA,NA,NA,WGS84,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
