X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,institutionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,collectionKey,geodeticDatum,elevation,elevationAccuracy,otherCatalogNumbers,fieldNotes,continent,references,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,collectionID,habitat,verbatimElevation,georeferenceSources,created,associatedSequences,higherClassification,taxonID,nomenclaturalStatus,bibliographicCitation,individualCount,georeferencedDate,georeferenceProtocol,coordinateUncertaintyInMeters,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,fieldNumber,rights,identificationQualifier,accessRights,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimLocality,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,dynamicProperties,datasetID,taxonRemarks,organismID,locationID,verbatimCoordinateSystem,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,identificationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.7,-22.41,"2309555175",Esenbeckia leiocarpa Engl.,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:31Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,NA,"2011","12","1",2011-12-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:31Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,NA,MG718444,NA,"Brazil:Parcela permanente 10.24ha, Estacao Ecologica de Caetetus, Galia county, Sao Paulo State",NA,NA,"2309555175",NA,NA,MG718444,NA,NA,R.A.F. Lima & I. Marechaux,NA,NA,NA,NA,Esenbeckia leiocarpa Engl.,-22.41,-49.7,NA,WGS84,"590",NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-04,MG718444,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Sapindales;Rutaceae;Esenbeckia","1344466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.533333,-23.383333,"1089108319",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,São Paulo,"2009","12","14",2009-12-14T00:00:00Z,2021-03-01T19:40:26Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:172192,"442","Distrito de Souzas, Condomínio Colinas do Atibaia,Mata Ribeirão Cachoeira.",Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089108319",pt,UEC,BRA:UNICAMP:UEC:172192,Collection,"172192","Garcia, LC",UNICAMP,Universidade Estadual de Campinas,"Árvore de 16m, flores creme.; Mata Atlântica. Floresta Estacional Semidecídua.","Garcia, LC",Esenbeckia leiocarpa Engl.,-23.383333,-47.533333,a995cf02-345c-46db-8674-3415572615a6,WGS84,"711","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.758611,-23.454722,"1086908597",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,2008-02-29T00:00:00Z,Sp,"2008","1","30",2008-01-30T00:00:00Z,2021-03-04T18:46:29Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:39963,"1044",Parque Estadual do Jaraguá,São Paulo,SPSF - Herbário Dom Bento José Pickel,"1086908597",pt,SPSF,BRA:IF:SPSF:39963,Collection,"39963",F.M.Souza & R.C.Sousa & D.Souza & R.L.M.Garcia,IF,Instituto Florestal,"COLETA: Árvore, 14m. Flores creme e frutos jovens.; GEOGRAFIA: Trilha do Pai Zé;",G.A.D.C. Franco,Esenbeckia leiocarpa Engl.,-23.454722,-46.758611,835c4b58-e96d-49cc-b711-0f3de04547c0,WGS84,"854","0",NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.535186,-23.368519,"1089105384",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,2008-09-01T00:00:00Z,São Paulo,"2008","8",NA,2008-08-01T00:00:00Z,2020-02-10T20:57:14Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:168788,"1337",Mata Ribeirão Cachoeira.,Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089105384",pt,UEC,BRA:UNICAMP:UEC:168788,Collection,"168788","Sims; Melis, J van",UNICAMP,Universidade Estadual de Campinas,NA,"Melis, J van",Esenbeckia leiocarpa Engl.,-23.368519,-47.535186,a995cf02-345c-46db-8674-3415572615a6,WGS84,"705","55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.519109,-22.576559,"2459842620",Esenbeckia leiocarpa Engl.,"cdround,gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,São Paulo,"2008","11","1",2008-11-01T00:00:00Z,2020-11-04T14:19:05Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:121334,"186.0",Reserva de Abastecimento Público.,Iracemápolis,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459842620",pt,ESA,BRA:ESALQ:ESA:121334,Collection,"121334","Garcia, L.C.",Universidade de São Paulo,Universidade de São Paulo,NA,"Garcia, L.C.",Esenbeckia leiocarpa Engl.,-22.576559,-47.519109,51c61583-68fb-4e49-bc5d-729aa098bc43,WGS84,"608","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.932778,-22.836944,"1089083223",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,São Paulo,"2005","6",NA,2005-06-01T00:00:00Z,2019-08-20T13:25:27Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:140871,s.n.,"Distrito de Sousas, Condomínio Colina do Atibaia - Mata do Ribeirão Cachoeira.",Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089083223",pt,UEC,BRA:UNICAMP:UEC:140871,Collection,"140871","Nascimento, SL; Galvão, JC; Tozzi, AMGA; Aguiar, AC; Fortuna-Perez, AP; Rodrigues, G",UNICAMP,Universidade Estadual de Campinas,"Floresta Estacional Semidecidual. Árvore; Frutos deicentes.",NA,Esenbeckia leiocarpa Engl.,-22.836944,-46.932778,a995cf02-345c-46db-8674-3415572615a6,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.916667,-22.833333,"1089105501",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,São Paulo,"2005","6","10",2005-06-10T00:00:00Z,2021-03-01T19:40:26Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:168902,"27","Sousas, Mata Ribeirão Cachoeira.",Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089105501",pt,UEC,BRA:UNICAMP:UEC:168902,Collection,"168902","Vieira, LT",UNICAMP,Universidade Estadual de Campinas,"Indivíduo jovem de árvore.; Floresta Estacional Semidecídua.","Vieira, LT",Esenbeckia leiocarpa Engl.,-22.833333,-46.916667,a995cf02-345c-46db-8674-3415572615a6,WGS84,"700","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1090581892",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,2005-10-07T00:00:00Z,São Paulo,"2005","10","7",2005-10-07T00:00:00Z,2020-01-27T21:26:09Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:55048,"919","IAC, Fazenda Santa Elisa, CEC em frente ao prédio da Genética",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090581892",pt,IAC,BRA:IAC:IAC:55048,Collection,"55048",J.E.A. Bertoni & A. Geremias,IAC,Instituto Agronômico de Campinas,NA,J.E.A. Bertoni & A. Geremias,Esenbeckia leiocarpa Engl.,-22.870251,-47.077171,cb38d6b5-89fd-4aac-9ea7-7d37201df368,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.105601,-22.823444,"1090572568",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,2004-12-10T00:00:00Z,São Paulo,"2004","12","10",2004-12-10T00:00:00Z,2020-01-27T21:26:09Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:45695,"1519",Reserva Municipal da Mata de Santa Genebra,Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090572568",pt,IAC,BRA:IAC:IAC:45695,Collection,"45695","R.B. Torres; M.S. Dechoum; E.G. Lima; E.L. João & A. Simão",IAC,Instituto Agronômico de Campinas,"borda da mata, próximo ao borboletário",R.B. Torres et al.,Esenbeckia leiocarpa Engl.,-22.823444,-47.105601,cb38d6b5-89fd-4aac-9ea7-7d37201df368,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.801994,-21.170624,"1090574663",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:54Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,2001-01-29T00:00:00Z,São Paulo,"2001","1","29",2001-01-29T00:00:00Z,2020-01-27T21:26:09Z,2021-03-30T09:40:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:47791,"613",Parque Municipal do Morro de São Bento,Ribeirão Preto,IAC - Herbário do Instituto Agronômico de Campinas,"1090574663",pt,IAC,BRA:IAC:IAC:47791,Collection,"47791",O. Kotchetkoff-Henriques & Osmir Venâncio,IAC,Instituto Agronômico de Campinas,"UTM W0209026, S7656368 zona 23",L.C. Bernacci & O. Kotchetkoff-Henriques,Esenbeckia leiocarpa Engl.,-21.170624,-47.801994,cb38d6b5-89fd-4aac-9ea7-7d37201df368,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.916667,-22.816667,"1089108090",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,São Paulo,"2000","12","13",2000-12-13T00:00:00Z,2021-03-01T19:40:26Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:171941,"3709","Mata Ribeirão Cachoeira (área C3); área total: 244.9ha.",Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089108090",pt,UEC,BRA:UNICAMP:UEC:171941,Collection,"171941","Santos, K; Belinello, R",UNICAMP,Universidade Estadual de Campinas,"Árvore semidecídua, autocórica, córtex rugoso, madeira pesada; alt. total: 18m; alt. do fuste: 10m; PAP: 104cm. 01-25% da copa infestada por lianas. NP: guarantã.; Floresta estacional semidecidual.","Santos, K",Esenbeckia leiocarpa Engl.,-22.816667,-46.916667,a995cf02-345c-46db-8674-3415572615a6,WGS84,"756","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.933333,-22.783333,"1089108070",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,São Paulo,"1999","7","22",1999-07-22T00:00:00Z,2021-03-01T19:40:26Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:171902,"329","Mata do macuco (Fragmento G1); área total: 41,8ha.",Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089108070",pt,UEC,BRA:UNICAMP:UEC:171902,Collection,"171902","Santos, K; Belinello, R",UNICAMP,Universidade Estadual de Campinas,"Árvore semidecídua, autocórica; córtex rugoso, madeira pesada; altura total: 8m; altura do fuste: 5m; PAP: 45cm.; Floresta estacional semidecidual, -739 msm.",NA,Esenbeckia leiocarpa Engl.,-22.783333,-46.933333,a995cf02-345c-46db-8674-3415572615a6,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.916667,-22.816667,"1089108074",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,São Paulo,"1999","8","3",1999-08-03T00:00:00Z,2021-03-01T19:40:26Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:171906,"373","Mata Ribeirão Cachoeira (Área C1); área total: 244,9ha.",Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089108074",pt,UEC,BRA:UNICAMP:UEC:171906,Collection,"171906","Santos, K; Belinello, R",UNICAMP,Universidade Estadual de Campinas,"Árvore semidecídua, autocórica; córtex rugoso, madeira pesada; altura: 8,5m; altura do fuste: 4m; PAP: 51cm. 26-50% da copa infestada por lianas.; Floresta estacional semidecidual, 653 msm.",NA,Esenbeckia leiocarpa Engl.,-22.816667,-46.916667,a995cf02-345c-46db-8674-3415572615a6,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
