X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,name,occurrenceRemarks,identifiedBy,dateIdentified,continent,gadm,otherCatalogNumbers,fieldNotes,identificationQualifier,individualCount,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,verbatimEventDate,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,verbatimCoordinateSystem,references,habitat,preparations,verbatimElevation,county,accessRights,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,lifeStage,georeferenceProtocol,taxonRemarks,typeStatus,coordinateUncertaintyInMeters,georeferenceSources,eventRemarks,verbatimLocality,previousIdentifications,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.295472,-24.936361,"2452936663",Apoclada simplex McClure & L.B.Sm.,-24.936361,-48.295472,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:15Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4132080","6","7707728","196","1369","3073","4132081","4132080","4132080",Apoclada simplex McClure & L.B.Sm.,Plantae,Tracheophyta,Poales,Poaceae,Apoclada,Apoclada simplex,Apoclada,simplex,SPECIES,ACCEPTED,"678","0",São Paulo,"2012","4","19",2012-04-19T00:00:00Z,2019-11-21T13:14:41Z,2021-04-12T14:22:15Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:454412A,"3024",Parque Estadual do Rio Turvo,Barra do Turvo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452936663",pt,SP,BRA:IBT:SP:454412A,Collection,454412A,"Shirasuna, RT; Guaratini, MTG",Instituto de Botânica,Instituto de Botânica,Apoclada simplex McClure & L.B.Sm.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.295472,-24.936361,"2452936858",Apoclada simplex McClure & L.B.Sm.,-24.936361,-48.295472,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:14Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4132080","6","7707728","196","1369","3073","4132081","4132080","4132080",Apoclada simplex McClure & L.B.Sm.,Plantae,Tracheophyta,Poales,Poaceae,Apoclada,Apoclada simplex,Apoclada,simplex,SPECIES,ACCEPTED,"678","0",São Paulo,"2012","4","19",2012-04-19T00:00:00Z,2019-11-21T13:14:41Z,2021-04-12T14:22:14Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:454412,"3024",Parque Estadual do Rio Turvo,Barra do Turvo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452936858",pt,SP,BRA:IBT:SP:454412,Collection,"454412","Shirasuna, RT; Guaratini, MTG",Instituto de Botânica,Instituto de Botânica,Apoclada simplex McClure & L.B.Sm.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48,-24,"1275056077",Apoclada simplex McClure & L.B.Sm.,-24,-48,"gass84,incomis,diffown",68c90cbc-e74b-4fb6-8ee4-6fa3bd247837,fe647d6c-1c4b-441b-b93b-d310d074b227,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:08:48Z,2021-04-08T12:09:03Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4132080","6","7707728","196","1369","3073","4132081","4132080","4132080",Apoclada simplex McClure & L.B.Sm.,Plantae,Tracheophyta,Poales,Poaceae,Apoclada,Apoclada simplex,Apoclada,simplex,SPECIES,ACCEPTED,"670","0",São Paulo,"2009","10","5",2009-10-05T00:00:00Z,2020-12-21T00:18:53Z,2021-04-08T12:09:03Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,VIC - Herbário da Universidade Federal de Viçosa,BRA:UFV:VIC:45825,"2565","Parque Estadual de Jacupiranga., Margem de pequeno córrego de mata atlântica.",Barra do Turvo,VIC - Herbário da Universidade Federal de Viçosa,"1275056077",pt,VIC,BRA:UFV:VIC:45825,Collection,"45825","R.T.Shirasuna; T.S.Filgueiras",UFV,Universidade Federal de Viçosa,Apoclada simplex McClure & L.B.Sm.,"Bambu lignificado com aproximadamente 6 m de altura; folhas estreitas; estéril; rara.; Folhas estreitas; estéril.; Bambu lignificado com aproximadamente 6 m de altura.",T.S.Filgueiras,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.2875,-24.934167,"2452929594",Apoclada simplex McClure & L.B.Sm.,-24.934167,-48.2875,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:17Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4132080","6","7707728","196","1369","3073","4132081","4132080","4132080",Apoclada simplex McClure & L.B.Sm.,Plantae,Tracheophyta,Poales,Poaceae,Apoclada,Apoclada simplex,Apoclada,simplex,SPECIES,ACCEPTED,"670","0",São Paulo,"2009","10","5",2009-10-05T00:00:00Z,2019-11-21T13:14:41Z,2021-04-12T14:22:17Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:415202A,"2565","Parque Estadual de Jacupiranga, Mata de pequeno córrego de Mata Atlântica",Barra do Turvo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452929594",pt,SP,BRA:IBT:SP:415202A,Collection,415202A,"Shirasuna, RT; Filgueiras, TS",Instituto de Botânica,Instituto de Botânica,Apoclada simplex McClure & L.B.Sm.,NA,"Filgueiras, TS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.2875,-24.934167,"2452929829",Apoclada simplex McClure & L.B.Sm.,-24.934167,-48.2875,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4132080","6","7707728","196","1369","3073","4132081","4132080","4132080",Apoclada simplex McClure & L.B.Sm.,Plantae,Tracheophyta,Poales,Poaceae,Apoclada,Apoclada simplex,Apoclada,simplex,SPECIES,ACCEPTED,"670","0",São Paulo,"2009","10","5",2009-10-05T00:00:00Z,2019-11-21T13:14:41Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:415202,"2565","Parque Estadual de Jacupiranga, Mata de pequeno córrego de Mata Atlântica",Barra do Turvo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452929829",pt,SP,BRA:IBT:SP:415202,Collection,"415202","Shirasuna, RT; Filgueiras, TS",Instituto de Botânica,Instituto de Botânica,Apoclada simplex McClure & L.B.Sm.,NA,"Filgueiras, TS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.2875,-24.934444,"2575907989",Apoclada simplex McClure & L.B.Sm.,-24.934444,-48.2875,"gass84,ambinst,colmafu",121275a3-dcce-44f4-9868-37326e9f64ef,d254f613-d4dd-4553-9fe3-b9485ca28371,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:12:06Z,2021-04-08T12:12:50Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4132080","6","7707728","196","1369","3073","4132081","4132080","4132080",Apoclada simplex McClure & L.B.Sm.,Plantae,Tracheophyta,Poales,Poaceae,Apoclada,Apoclada simplex,Apoclada,simplex,SPECIES,ACCEPTED,NA,NA,São Paulo,"2009","10","5",2009-10-05T00:00:00Z,2020-08-20T17:59:28Z,2021-04-08T12:12:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,399681e8-e58d-4828-8907-00d1d9b22e97,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina,BRA:UFSC:FLOR:64023,"2565",Parque Estadual da Jucupiranga.,Barra do Turvo,FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina,"2575907989",pt,FLOR,BRA:UFSC:FLOR:64023,Collection,"64023","Shirausa, R.T.; Filgueiras, T.S.",Universidade Federal de Santa Catarina,Universidade Federal de Santa Catarina,Apoclada simplex McClure & L.B.Sm.,"Bambu lignificado; Folhas estreitas; Estéril; Coletadas mudas para o IBT. N.P: Taraquaruçu","Filgueiras, T.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.2875,-24.934167,"1089107996",Apoclada simplex McClure & L.B.Sm.,-24.934167,-48.2875,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4132080","6","7707728","196","1369","3073","4132081","4132080","4132080",Apoclada simplex McClure & L.B.Sm.,Plantae,Tracheophyta,Poales,Poaceae,Apoclada,Apoclada simplex,Apoclada,simplex,SPECIES,ACCEPTED,NA,NA,Paraná,"2002","2","23",2002-02-23T00:00:00Z,2021-03-01T19:20:22Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:171824,"411","Morro dos perdidos, próximo do posto a polícia civil de barra do turvo sentido PR-SP.",Curitiba,UEC - Herbário da Universidade Estadual de Campinas,"1089107996",pt,UEC,BRA:UNICAMP:UEC:171824,Collection,"171824","Santos, AG; Matsemeoto, K; Belinello, R",UNICAMP,Universidade Estadual de Campinas,Apoclada simplex McClure & L.B.Sm.,Bambu lignificado coletadona estrada BR 116.,"Santos, AG",2002-02-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.35,-24.966667,"1259023791",Apoclada simplex McClure & L.B.Sm.,-24.966667,-48.35,"cdround,gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:22:19Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4132080","6","7707728","196","1369","3073","4132081","4132080","4132080",Apoclada simplex McClure & L.B.Sm.,Plantae,Tracheophyta,Poales,Poaceae,Apoclada,Apoclada simplex,Apoclada,simplex,SPECIES,ACCEPTED,"620",NA,São Paulo,"1992","2","17",1992-02-17T00:00:00Z,NA,2021-04-13T11:22:19Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:1775757,Clark 1027,"Km 528 of BR-116, just across the highway from Posto Alto da Serra Paraiso, between Rio Barreiro and Rio Caapora. In secondary forest on the W side of the highway just before the gas station (heading toward Curitiba)",NA,Tropicos,"1259023791",NA,MO,urn:catalog:MO:Tropicos:1775757,PhysicalObject,"1775757",Lynn G. Clark,MO,MOBOT,Apoclada simplex McClure & L.B.Sm.,NA,E. Ruiz-Sanchez,2010-01-01T00:00:00Z,SOUTH_AMERICA,NA,NA,NA,NA,"1",No opinion,ICNafp,"25519620",http://www.tropicos.org/Specimen/1775757,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.35,-24.9667,"1322433794",Apoclada simplex McClure & L.B.Sm.,-24.9667,-48.35,"gass84,osiic,colmafu,inmafu",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,b2ff19b5-d74f-40d2-82f1-ec5db01e8e31,US,DWC_ARCHIVE,2021-03-29T08:59:35Z,2021-03-30T11:27:50Z,"200",bc092ff0-02e4-11dc-991f-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4132080","6","7707728","196","1369","3073","4132081","4132080","4132080",Apoclada simplex McClure & L.B.Sm.,Plantae,Tracheophyta,Poales,Poaceae,Apoclada,Apoclada simplex,Apoclada,simplex,SPECIES,ACCEPTED,"620","0",São Paulo,"1992","2","17",1992-02-17T00:00:00Z,NA,2021-03-30T11:27:50Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,586ee56e-b0fe-4dff-b7f9-aeb104f3308a,151c91ba-a521-4735-8c11-5abf8db7fb67,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,NA,http://n2t.net/ark:/65665/3e76cc0c1-2f31-4704-be2f-a0460b4ad136,"1027","Km 528 of br116, just across hwy from posto alto da serra paraiso, between rio barreiro and rio caapora",NA,NMNH Extant Biology,"1322433794",NA,Botany,http://n2t.net/ark:/65665/3e76cc0c1-2f31-4704-be2f-a0460b4ad136,PhysicalObject,"3289648","L. G. Clark, X. Londoño & W. De Oliveira",US,NA,Apoclada simplex McClure & L.B.Sm.,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,17 Feb 1992,"South America - Neotropics, Brazil, São Paulo",http://biocol.org/urn:lsid:biocol.org:col:34871,"48","48","Plantae, Monocotyledonae, Poales, Poaceae, Bambusoideae",Degrees Minutes Seconds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.35,-24.9667,"1322903287",Apoclada simplex McClure & L.B.Sm.,-24.9667,-48.35,"gass84,osiic,colmafu,inmafu",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,b2ff19b5-d74f-40d2-82f1-ec5db01e8e31,US,DWC_ARCHIVE,2021-03-29T08:59:35Z,2021-03-30T11:28:02Z,"200",bc092ff0-02e4-11dc-991f-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4132080","6","7707728","196","1369","3073","4132081","4132080","4132080",Apoclada simplex McClure & L.B.Sm.,Plantae,Tracheophyta,Poales,Poaceae,Apoclada,Apoclada simplex,Apoclada,simplex,SPECIES,ACCEPTED,"620","0",São Paulo,"1992","2","17",1992-02-17T00:00:00Z,NA,2021-03-30T11:28:02Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,586ee56e-b0fe-4dff-b7f9-aeb104f3308a,151c91ba-a521-4735-8c11-5abf8db7fb67,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,NA,http://n2t.net/ark:/65665/3fc39aa32-a460-4b9c-88f2-2e8d26e7cffa,"1027","Km 528 of br116, just across the highway from posto alto da serra paraiso, between rio barreiro and rio caapora",NA,NMNH Extant Biology,"1322903287",NA,Botany,http://n2t.net/ark:/65665/3fc39aa32-a460-4b9c-88f2-2e8d26e7cffa,PhysicalObject,"3289647","L. G. Clark, X. Londoño & W. De Oliveira",US,NA,Apoclada simplex McClure & L.B.Sm.,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,17 Feb 1992,"South America - Neotropics, Brazil, São Paulo",http://biocol.org/urn:lsid:biocol.org:col:34871,"48","48","Plantae, Monocotyledonae, Poales, Poaceae, Bambusoideae",Degrees Minutes Seconds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
