X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,elevation,elevationAccuracy,typeStatus,gadm,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.7739,-22.5369,"1090563960",Galium shepherdii Jung-Mend.,-22.5369,-44.7739,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2914575","6","7707728","220","412","8798","2913027","2914575","2914575",Galium shepherdii Jung-Mend.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium shepherdii,Galium,shepherdii,SPECIES,ACCEPTED,2011-11-07T00:00:00Z,São Paulo,"1997","2","18",1997-02-18T00:00:00Z,2020-02-20T17:37:25Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:36995,"51",Crista da montanha vizinha à Pedra da Mina,Queluz,IAC - Herbário do Instituto Agronômico de Campinas,"1090563960",pt,IAC,BRA:IAC:IAC:36995,Collection,"36995","G.J. Shepherd; R. Goldenberg; R. Belinelo & J.C. Galvão",IAC,Instituto Agronômico de Campinas,"Isótipo&nf;Acta Botanica Brasilica 17(4): 605-608, 2003",S.L. Jung-Mendaçolli,Galium shepherdii Jung-Mend.,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.834167,-22.431389,"2452886291",Galium shepherdii Jung-Mend.,-22.431389,-44.834167,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2914575","6","7707728","220","412","8798","2913027","2914575","2914575",Galium shepherdii Jung-Mend.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium shepherdii,Galium,shepherdii,SPECIES,ACCEPTED,2007-01-01T00:00:00Z,São Paulo,"1997","2","18",1997-02-18T00:00:00Z,2019-11-21T13:17:58Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:312703,97-51,Crista da montanha vizinha à Pedra da Mina. Vegetação subarbustiva e herbácea sobre pedras.,Queluz,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452886291",pt,SP,BRA:IBT:SP:312703,Collection,"312703","Shepherd, GJ; Goldenberg, R; Belinello, R; Galvão, JC; Santos, MV",Instituto de Botânica,Instituto de Botânica,"Herbácea rasteira, flores amarelo-esverdeadas","Jung Mendaçolli, SL",Galium shepherdii Jung-Mend.,"2580","80",ISOTYPE,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
