X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,dateIdentified,gadm,modified,collectionKey,language,ownerInstitutionCode,fieldNotes,elevation,elevationAccuracy,georeferenceVerificationStatus,continent,institutionKey,references,habitat,institutionID,county,preparations,identificationRemarks,verbatimElevation,verbatimEventDate,nomenclaturalCode,endDayOfYear,startDayOfYear,collectionID,individualCount,nomenclaturalStatus,taxonID,bibliographicCitation,higherGeography,georeferenceProtocol,organismID,locationID,datasetID,accessRights,higherClassification,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,coordinateUncertaintyInMeters,georeferenceSources,identificationQualifier,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,typeStatus,fieldNumber,verbatimLocality,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,taxonRemarks,dynamicProperties,disposition,reproductiveCondition,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.144167,-22.507222,"2565880426",Mollinedia gilgiana Perkins,-22.507222,-45.144167,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:25Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3782676","6","7707728","220","407","2494","3034105","3782676","3782676",Mollinedia gilgiana Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia gilgiana,Mollinedia,gilgiana,SPECIES,ACCEPTED,CR,São Paulo,"2019","12","10",2019-12-10T00:00:00Z,2021-04-06T14:39:25Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1426378,"1161",Caminho para o Pico dos Marins. Mata antes do Morro do Careca.,Piquete,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"2565880426",RB,urn:catalog:JBRJ:RB:1426378,Physical Object,RB01426378,"J.Külkamp; G.P.Coelho, F. Gonzatti, B. Botura",RB 801533,JBRJ,NA,C. Baez,Mollinedia gilgiana Perkins,2020-01-27T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.536111,-23.605833,"1089103822",Mollinedia gilgiana Perkins,-23.605833,-45.536111,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3782676","6","7707728","220","407","2494","3034105","3782676","3782676",Mollinedia gilgiana Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia gilgiana,Mollinedia,gilgiana,SPECIES,ACCEPTED,CR,São Paulo,"2011","6","28",2011-06-28T00:00:00Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:167027,"187",Parque Estadual da Serra do Mar.,Paraibuna,UEC - Herbário da Universidade Estadual de Campinas,"1089103822",UEC,BRA:UNICAMP:UEC:167027,Collection,"167027","Stefani, EJF; Belinello, R; Galvão, JC",NA,UNICAMP,"Árvore com 7 m.; Mata Atlântica.","Lirio, EJ",Mollinedia gilgiana Perkins,2016-01-01T00:00:00Z,NA,2021-03-01T19:35:45Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,"850","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.535833,-23.5925,"1089103856",Mollinedia gilgiana Perkins,-23.5925,-45.535833,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3782676","6","7707728","220","407","2494","3034105","3782676","3782676",Mollinedia gilgiana Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia gilgiana,Mollinedia,gilgiana,SPECIES,ACCEPTED,CR,São Paulo,"2011","6","29",2011-06-29T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:167061,"223",Parque Estadual da Serra do Mar.,Paraibuna,UEC - Herbário da Universidade Estadual de Campinas,"1089103856",UEC,BRA:UNICAMP:UEC:167061,Collection,"167061","Stefani, EJF; Belinello, R; Galvão, JC",NA,UNICAMP,"Árvore com 9 m.; Mata Atlântica.","Stefani, EJF",Mollinedia gilgiana Perkins,2011-10-01T00:00:00Z,NA,2021-03-01T19:35:45Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,"850","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.945278,-23.330333,"1089098976",Mollinedia gilgiana Perkins,-23.330333,-45.945278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3782676","6","7707728","220","407","2494","3034105","3782676","3782676",Mollinedia gilgiana Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia gilgiana,Mollinedia,gilgiana,SPECIES,ACCEPTED,CR,São Paulo,"2011","11","30",2011-11-30T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:160412,"595",Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1089098976",UEC,BRA:UNICAMP:UEC:160412,Collection,"160412","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC",NA,UNICAMP,"Material vegetativo. Cerca de 9 m de altura e 1 indivíduo distribuído em 1 ha.; Floresta Ombrófila Densa Montana.","Lirio, EJ",Mollinedia gilgiana Perkins,2016-01-01T00:00:00Z,NA,2021-03-01T19:35:45Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,"999","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.081769,-23.373117,"1090578811",Mollinedia gilgiana Perkins,-23.373117,-45.081769,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3782676","6","7707728","220","407","2494","3034105","3782676","3782676",Mollinedia gilgiana Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia gilgiana,Mollinedia,gilgiana,SPECIES,ACCEPTED,CR,São Paulo,"2009","11","7",2009-11-07T00:00:00Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:51965,"654","Parque Estadual da Serra do Mar, Fazenda Capricórnio",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090578811",IAC,BRA:IAC:IAC:51965,Collection,"51965","E. Ramos; M. Eltink; J.F. Benedito & S. Santos",NA,IAC,"Parcela H, subparcela 74, indivíduo n°1137",Elton John De Lírio,Mollinedia gilgiana Perkins,2016-11-29T00:00:00Z,NA,2019-01-25T17:42:56Z,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,NA,NA,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"1899744923",Mollinedia gilgiana Perkins,-23.4,-45.183333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:58Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3782676","6","7707728","220","407","2494","3034105","3782676","3782676",Mollinedia gilgiana Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia gilgiana,Mollinedia,gilgiana,SPECIES,ACCEPTED,CR,São Paulo,"2009",NA,NA,2009-01-01T00:00:00Z,2021-04-08T12:43:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:200202,M1047,Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1899744923",UEC,BRA:UNICAMP:UEC:200202,Collection,"200202","Padgurschi, MCG; Belinello, R",NA,UNICAMP,Parcela M - Projeto Biota-FAPESP. Árvore com 6 metros de altura. Frequência da espécie na parcela: n=17,NA,Mollinedia gilgiana Perkins,NA,NA,2021-03-01T19:35:45Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,"1017.5","27.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.297311,-23.769289,"2452931482",Mollinedia gilgiana Perkins,-23.769289,-46.297311,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3782676","6","7707728","220","407","2494","3034105","3782676","3782676",Mollinedia gilgiana Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia gilgiana,Mollinedia,gilgiana,SPECIES,ACCEPTED,CR,São Paulo,"2008","4","24",2008-04-24T00:00:00Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:426673,"61","Paranapiacaba, Trilha da Pontinha",Santo André,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452931482",SP,BRA:IBT:SP:426673,Collection,"426673","Santos Neta, AC; Búgola Silva, F; Almeida Scabbia, RJ; Yang, AMK",NA,Instituto de Botânica,NA,"Lírio, EJ",Mollinedia gilgiana Perkins,2016-01-01T00:00:00Z,NA,2019-11-21T13:10:53Z,ef48401a-d9e5-467c-b40a-0146618d38de,pt,Instituto de Botânica,NA,NA,NA,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.068056,-23.325278,"1089103606",Mollinedia gilgiana Perkins,-23.325278,-45.068056,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3782676","6","7707728","220","407","2494","3034105","3782676","3782676",Mollinedia gilgiana Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia gilgiana,Mollinedia,gilgiana,SPECIES,ACCEPTED,CR,São Paulo,"2008",NA,NA,2008-01-01T00:00:00Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:166771,"694",PESM. Núcleo Santa Virgínia. Parcela K.,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1089103606",UEC,BRA:UNICAMP:UEC:166771,Collection,"166771","Padgurschi, MCG; Tamashiro, JY; Belinello, R",NA,UNICAMP,"K0781 Árvore, ca. 9,5 m, sem flores ou frutos.&nf;Abundância: 4 ind ha(-1).; Floresta Ombrófila Densa Montana.",Peixoto,Mollinedia gilgiana Perkins,2009-01-01T00:00:00Z,NA,2021-03-01T19:35:45Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,"1073.5","19.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.084167,-23.366389,"1089089339",Mollinedia gilgiana Perkins,-23.366389,-45.084167,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3782676","6","7707728","220","407","2494","3034105","3782676","3782676",Mollinedia gilgiana Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia gilgiana,Mollinedia,gilgiana,SPECIES,ACCEPTED,CR,São Paulo,"2007","1","9",2007-01-09T00:00:00Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:148913,"553","Fazenda Capricórnio, Parcela J",Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089089339",UEC,BRA:UNICAMP:UEC:148913,Collection,"148913","Aranha, BA",NA,UNICAMP,Individuo regenerante no sobosque.,"Aranha, BA",Mollinedia gilgiana Perkins,2008-01-01T00:00:00Z,NA,2021-03-01T19:35:45Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,"380","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.661444,-22.638611,"1213516346",Mollinedia gilgiana Perkins,-22.638611,-44.661444,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3782676","6","7707728","220","407","2494","3034105","3782676","3782676",Mollinedia gilgiana Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia gilgiana,Mollinedia,gilgiana,SPECIES,ACCEPTED,CR,São Paulo,"2007","8","3",2007-08-03T00:00:00Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:200372,"46",Fazenda Atibaia (Mata do Mascote). Acesso pelo km 258 da Rodovia dos Tropeiros (SP068).,São José do Barreiro,SPF - Herbário da Universidade de São Paulo,"1213516346",SPF,BRA:USP:SPF:200372,Collection,"200372","Freitas, HS",NA,USP,NA,"Lírio, EJ",Mollinedia gilgiana Perkins,2016-12-01T00:00:00Z,NA,2019-11-13T14:26:21Z,NA,pt,Universidade de São Paulo,NA,"482","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
