X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,dateIdentified,elevation,elevationAccuracy,modified,collectionKey,language,ownerInstitutionCode,continent,gadm,references,institutionKey,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,verbatimElevation,collectionID,individualCount,nomenclaturalStatus,taxonID,bibliographicCitation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,higherClassification,habitat,georeferenceProtocol,accessRights,typeStatus,organismID,locationID,datasetID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,fieldNotes,taxonRemarks,eventRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.823611,-22.432778,"1587296832",Hindsia glabra K.Schum.,-22.432778,-44.823611,"gass84,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:13:59Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5338984","6","7707728","220","412","8798","2908472","5338984","5338984",Hindsia glabra K.Schum.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Hindsia,Hindsia glabra,Hindsia,glabra,SPECIES,ACCEPTED,São Paulo,"2016","9","5",2016-09-05T00:00:00Z,2021-04-08T12:13:59Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:89881,"958","Serra Fina, região da Pedra da Mina",Queluz,UPCB - Herbário do Departamento de Botânica,"1587296832",UPCB,BRA:UFPR:UPCB:89881,Collection,"89881","Völtz, R.R. | Brotto, M.L.",NA,UFPR,"Arvoreta 1 m alt; botões e flores azuladas; fisionomia herbáceo-arbustiva de encosta rochosa..","Völtz, R.R.",Hindsia glabra K.Schum.,2016-09-01T00:00:00Z,"2480","0",2021-02-11T20:21:33Z,984ad7e0-f17d-4980-9d12-2c3c9509162e,pt,Universidade Federal do Paraná,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.823611,-22.433056,"1848248790",Hindsia glabra K.Schum.,-22.433056,-44.823611,"gass84,colmafu,diffown",3b8e9d83-b2d4-4a97-973c-31d98b67b1e9,ab5c0b99-5af3-4958-b03c-0b7e85481cc1,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:42:12Z,2021-04-08T12:46:26Z,"244",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5338984","6","7707728","220","412","8798","2908472","5338984","5338984",Hindsia glabra K.Schum.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Hindsia,Hindsia glabra,Hindsia,glabra,SPECIES,ACCEPTED,São Paulo,"2016","9","5",2016-09-05T00:00:00Z,2021-04-08T12:46:26Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,MBM - Herbário do Museu Botânico Municipal,BRA:MBM:MBM:406601,"958","Serra Fina, região da Pedra da Mina",Queluz,MBM - Herbário do Museu Botânico Municipal,"1848248790",MBM,BRA:MBM:MBM:406601,Collection,"406601","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.",NA,MBM,"Arvoreta 1 m alt; botões e flores azuladas; fisionomia herbáceo-arbustiva de encosta rochosa.; Refúgio Vegetacional Altomontano.","Völtz, R.R.",Hindsia glabra K.Schum.,2016-09-14T00:00:00Z,"2480","0",2020-12-21T19:43:28Z,d3b42067-b567-4d47-a136-bb5d52ed32fc,pt,Museu Botânico Municipal de Curitiba,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.8236,-22.433,"2427810330",Hindsia glabra K.Schum.,-22.433,-44.8236,"gass84,ambinst,incomis",767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:46Z,2021-04-08T12:22:56Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5338984","6","7707728","220","412","8798","2908472","5338984","5338984",Hindsia glabra K.Schum.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Hindsia,Hindsia glabra,Hindsia,glabra,SPECIES,ACCEPTED,São Paulo,"2016","9","5",2016-09-05T00:00:00Z,2021-04-08T12:22:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,EFC - Herbário Escola de Florestas Curitiba,BRA:UFPR:EFC:15281,"958","Serra Fina, região da Pedra da Mina",Queluz,EFC - Herbário Escola de Florestas Curitiba,"2427810330",EFC,BRA:UFPR:EFC:15281,Collection,"15281","Völtz, R.R.; Brotto, M.L.",NA,Universidade Federal do Paraná,"Arvoreta 1 m alt; botões e flores azuladas; fisionomia herbáceo-arbustiva de encosta rochosa.","Völtz, R.R.",Hindsia glabra K.Schum.,2016-09-14T00:00:00Z,"2480","0",2019-12-09T20:30:51Z,NA,pt,Universidade Federal do Paraná,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.893222,-22.442056,"1099623324",Hindsia glabra K.Schum.,-22.442056,-44.893222,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5338984","6","7707728","220","412","8798","2908472","5338984","5338984",Hindsia glabra K.Schum.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Hindsia,Hindsia glabra,Hindsia,glabra,SPECIES,ACCEPTED,Minas Gerais,"2007","4","24",2007-04-24T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:175517,"3131","Serra fina, Pedra da Mina,",Passa Quatro,UEC - Herbário da Universidade Estadual de Campinas,"1099623324",UEC,BRA:UNICAMP:UEC:175517,Collection,"175517","Meireles, LD; Nunes, JA; Neto, JOC",NA,UNICAMP,"Arbusto, cc. 30cm, flor violeta.","Meireles, LD",Hindsia glabra K.Schum.,2009-01-01T00:00:00Z,NA,NA,2021-03-01T19:39:34Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
