X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,dateIdentified,elevation,elevationAccuracy,modified,institutionKey,collectionKey,language,ownerInstitutionCode,continent,gadm,fieldNotes,references,created,associatedSequences,higherClassification,taxonID,higherGeography,institutionID,fieldNumber,verbatimLocality,preparations,previousIdentifications,coordinateUncertaintyInMeters,habitat,county,identificationRemarks,verbatimEventDate,nomenclaturalCode,georeferenceProtocol,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,individualCount,nomenclaturalStatus,bibliographicCitation,rights,lifeStage,organismID,locationID,datasetID,accessRights,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,verbatimElevation,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typeStatus,typifiedName,georeferencedDate,dynamicProperties,infraspecificEpithet,identificationQualifier,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.92,-24.18,"2305778752",Buchenavia kleinii Exell,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:53Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"7327050","6","7707728","220","690","2431","3189387","9285062","9285062",Terminalia kleinii (Exell) Gere & Boatwr.,Plantae,Tracheophyta,Myrtales,Combretaceae,Terminalia,Terminalia kleinii,Buchenavia,kleinii,SPECIES,SYNONYM,NA,"2012","6","1",2012-06-01T00:00:00Z,2021-03-30T12:22:53Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718052,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2305778752",NA,MG718052,NA,NA,R.A.F. Lima,NA,NA,NA,NA,Buchenavia kleinii Exell,NA,"400",NA,2018-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718052,2018-10-04,MG718052,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Combretaceae;Buchenavia","1924160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.502778,-23.621944,"1089099592",Buchenavia kleinii Exell,-23.621944,-45.502778,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7327050","6","7707728","220","690","2431","3189387","9285062","9285062",Terminalia kleinii (Exell) Gere & Boatwr.,Plantae,Tracheophyta,Myrtales,Combretaceae,Terminalia,Terminalia kleinii,Buchenavia,kleinii,SPECIES,SYNONYM,São Paulo,"2010","5","25",2010-05-25T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:161047,"178","Parque Est. da Serra do Mar, Mata Atlântica, 50-90 msm",Caraguatatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089099592",UEC,BRA:UNICAMP:UEC:161047,Collection,"161047","Stefani, EJF; Belinello, R; Galvão, J",NA,UNICAMP,Árvore com 13 m,"Stefani, EJF",Buchenavia kleinii Exell,NA,NA,NA,2021-03-01T19:28:25Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.502778,-23.621944,"1089103675",Buchenavia kleinii Exell,-23.621944,-45.502778,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7327050","6","7707728","220","690","2431","3189387","9285062","9285062",Terminalia kleinii (Exell) Gere & Boatwr.,Plantae,Tracheophyta,Myrtales,Combretaceae,Terminalia,Terminalia kleinii,Buchenavia,kleinii,SPECIES,SYNONYM,São Paulo,"2010","5","25",2010-05-25T00:00:00Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:166873,"178","Parque Est. da Serra do Mar, Mata Atlântica, 50-90 msm",Caraguatatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089103675",UEC,BRA:UNICAMP:UEC:166873,Collection,"166873","Stefani, EJF; Belinello, R; Galvão, J",NA,UNICAMP,Árvore com 13 m,"Stefani, EJF",Buchenavia kleinii Exell,NA,NA,NA,2021-03-01T19:28:25Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.081672,-23.373117,"1090576622",Buchenavia kleinii Exell,-23.373117,-45.081672,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7327050","6","7707728","220","690","2431","3189387","9285062","9285062",Terminalia kleinii (Exell) Gere & Boatwr.,Plantae,Tracheophyta,Myrtales,Combretaceae,Terminalia,Terminalia kleinii,Buchenavia,kleinii,SPECIES,SYNONYM,São Paulo,"2008","4","3",2008-04-03T00:00:00Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:49774,s/nº,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090576622",IAC,BRA:IAC:IAC:49774,Collection,"49774","J.A.M.A. Gomes; F. Benedetti; J.F. Benedito & O. Santos",NA,IAC,"Subparcela 73, Indivíduo H1127",J.A.M.A. Gomes et al.,Buchenavia kleinii Exell,2008-04-03T00:00:00Z,NA,NA,2019-01-25T17:39:22Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.866667,-24.966667,"1086903033",Buchenavia kleinii Exell,-24.966667,-47.866667,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7327050","6","7707728","220","690","2431","3189387","9285062","9285062",Terminalia kleinii (Exell) Gere & Boatwr.,Plantae,Tracheophyta,Myrtales,Combretaceae,Terminalia,Terminalia kleinii,Buchenavia,kleinii,SPECIES,SYNONYM,Sp,"2004","1","16",2004-01-16T00:00:00Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:34294,"5021","Bairro Rio Preto, 6a Gleba, Sítio do Zé Fogão, Floresta Ombrófila Densa.",Sete Barras,SPSF - Herbário Dom Bento José Pickel,"1086903033",SPSF,BRA:IF:SPSF:34294,Collection,"34294",Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes,NA,IF,"COLETA: XLS: SPSFNovo; Árvore de 28m de altura e 118cm de perímetro à altura do peito. Matriz 2217;",Natália M. Ivanauskas,Buchenavia kleinii Exell,2005-05-01T00:00:00Z,NA,NA,2021-03-04T18:44:53Z,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,SOUTH_AMERICA,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.113671,-23.715386,"1090570063",Buchenavia kleinii Exell,-23.715386,-47.113671,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7327050","6","7707728","220","690","2431","3189387","9285062","9285062",Terminalia kleinii (Exell) Gere & Boatwr.,Plantae,Tracheophyta,Myrtales,Combretaceae,Terminalia,Terminalia kleinii,Buchenavia,kleinii,SPECIES,SYNONYM,São Paulo,"2001","5","22",2001-05-22T00:00:00Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:43140,"3433","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Lacerda, indivíduo Q 8.2",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090570063",IAC,BRA:IAC:IAC:43140,Collection,"43140","L.C. Bernacci; G.A.D.C. Franco; J.P.W. Metzger; G.F. Árbocz & E. Furlan",NA,IAC,NA,L.C. Bernacci et al.,Buchenavia kleinii Exell,2001-05-22T00:00:00Z,NA,NA,2019-01-25T17:34:30Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1090568961",Buchenavia igarataensis N.F.Mattos,-22.870251,-47.077171,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:53Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3698667","6","7707728","220","690","2431","3189387","9285062","9285062",Terminalia kleinii (Exell) Gere & Boatwr.,Plantae,Tracheophyta,Myrtales,Combretaceae,Terminalia,Terminalia kleinii,Buchenavia,igarataensis,SPECIES,SYNONYM,São Paulo,"2001","10","17",2001-10-17T00:00:00Z,2021-03-30T09:40:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:42088,"607","IAC, Fazenda Santa Elisa",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090568961",IAC,BRA:IAC:IAC:42088,Collection,"42088",A. Geremias,NA,IAC,"Determinador: ""UNICAMP""",Unicamp,Buchenavia igarataensis N.F.Mattos,2007-06-17T00:00:00Z,NA,NA,2019-01-25T17:39:22Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"1090687657",Buchenavia kleinii Exell,-24.675833,-47.876944,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:25Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7327050","6","7707728","220","690","2431","3189387","9285062","9285062",Terminalia kleinii (Exell) Gere & Boatwr.,Plantae,Tracheophyta,Myrtales,Combretaceae,Terminalia,Terminalia kleinii,Buchenavia,kleinii,SPECIES,SYNONYM,São Paulo,"1996","2","24",1996-02-24T00:00:00Z,2021-04-08T12:23:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:28467,"700",Propriedade de Antonio povinski,Pariquera-Açu,HRCB - Herbário Rioclarense,"1090687657",HRCB,BRA:UNESP-RC:HRCB:28467,Collection,"28467",S.N.,NA,Universidade Estadual Paulista,Árvore de 22m. Flores verdes,"Ivanauskas, N.M.",Buchenavia kleinii Exell,1996-05-22T00:00:00Z,NA,NA,2020-06-15T18:30:01Z,NA,fbe9447d-917e-497a-b3c5-090dbeb64222,pt,Universidade Estadual Paulista,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"1427601197",Buchenavia kleinii Exell,-24.675833,-47.876944,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:23Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"7327050","6","7707728","220","690","2431","3189387","9285062","9285062",Terminalia kleinii (Exell) Gere & Boatwr.,Plantae,Tracheophyta,Myrtales,Combretaceae,Terminalia,Terminalia kleinii,Buchenavia,kleinii,SPECIES,SYNONYM,São Paulo,"1996","2","24",1996-02-24T00:00:00Z,2021-04-06T14:39:23Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1219785,"700",Propriedade de Antônio Povinski,Pariquera-Açu,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1427601197",RB,urn:catalog:JBRJ:RB:1219785,Physical Object,RB01219785,N.M. Ivanauskas,RB 674519,JBRJ,NA,N.M. Ivanauskas,Buchenavia kleinii Exell,1996-05-22T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"1089049178",Buchenavia kleinii Exell,-24.675833,-47.876944,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7327050","6","7707728","220","690","2431","3189387","9285062","9285062",Terminalia kleinii (Exell) Gere & Boatwr.,Plantae,Tracheophyta,Myrtales,Combretaceae,Terminalia,Terminalia kleinii,Buchenavia,kleinii,SPECIES,SYNONYM,São Paulo,"1996","4","24",1996-04-24T00:00:00Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:95718,"700","Prop. Antônio Povinski, Floresta Atlântica.",Pariquera-Açu,UEC - Herbário da Universidade Estadual de Campinas,"1089049178",UEC,BRA:UNICAMP:UEC:95718,Collection,"95718",?,NA,UNICAMP,Árvore de 22m. Flores verdes.,"Ivanauskas, NM",Buchenavia kleinii Exell,NA,NA,NA,2021-03-01T19:28:25Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
