X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,dateIdentified,identifiedBy,continent,gadm,otherCatalogNumbers,verbatimEventDate,higherGeography,county,higherClassification,fieldNotes,individualCount,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,dynamicProperties,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,institutionID,endDayOfYear,startDayOfYear,coordinateUncertaintyInMeters,references,habitat,georeferenceProtocol,preparations,georeferenceSources,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,eventRemarks,verbatimElevation,fieldNumber,verbatimLocality,previousIdentifications,georeferenceRemarks,typeStatus,verbatimCoordinateSystem,organismID,locationID,datasetID,accessRights,taxonRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.838028,-24.887389,"1077475989",Lepidaploa chamissonis (Less.) H.Rob.,-24.887389,-47.838028,"gass84,ambinst,colmafu",dd31ac22-63d4-4bb4-a987-5eece5ffadb8,042a7696-696b-492b-ad3e-4076807eaeed,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:34Z,2021-04-08T12:21:22Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3124084","6","7707728","220","414","3065","3099651","3124084","3124084",Lepidaploa chamissonis (Less.) H.Rob.,Plantae,Tracheophyta,Asterales,Asteraceae,Lepidaploa,Lepidaploa chamissonis,Lepidaploa,chamissonis,SPECIES,ACCEPTED,"49","0",Sp,"2012","4","30",2012-04-30T00:00:00Z,2019-08-16T11:38:33Z,2021-04-08T12:21:22Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,5d4b5501-35cf-4435-b6d7-b66252375c55,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão,BRA:UTFPR:HCF:10702,"4131",Fazenda Aroeira - Arredores,Cananéia,HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão,"1077475989",pt,HCF,BRA:UTFPR:HCF:10702,Collection,"10702",M.G. Caxambu,Universidade Tecnológica Federal do Paraná,Universidade Tecnológica Federal do Paraná,"erva heliófita, ca. 1,80 m. Capítulos lilases.",Lepidaploa chamissonis (Less.) H.Rob.,2013-01-01T00:00:00Z,J. Cordeiro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.838028,-24.887389,"1095628398",Lepidaploa chamissonis (Less.) H.Rob.,-24.887389,-47.838028,"gass84,colmafu,diffown",3b8e9d83-b2d4-4a97-973c-31d98b67b1e9,ab5c0b99-5af3-4958-b03c-0b7e85481cc1,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:42:12Z,2021-04-08T12:46:28Z,"244",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3124084","6","7707728","220","414","3065","3099651","3124084","3124084",Lepidaploa chamissonis (Less.) H.Rob.,Plantae,Tracheophyta,Asterales,Asteraceae,Lepidaploa,Lepidaploa chamissonis,Lepidaploa,chamissonis,SPECIES,ACCEPTED,"49","0",São Paulo,"2012","4","30",2012-04-30T00:00:00Z,2020-12-21T19:16:19Z,2021-04-08T12:46:28Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,d3b42067-b567-4d47-a136-bb5d52ed32fc,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,MBM - Herbário do Museu Botânico Municipal,BRA:MBM:MBM:382968,"4131",Fazenda Aroiera,Cananéia,MBM - Herbário do Museu Botânico Municipal,"1095628398",pt,MBM,BRA:MBM:MBM:382968,Collection,"382968","Caxambu, M.G.",MBM,Museu Botânico Municipal de Curitiba,"Erva heliófita, ca. 1,8m. Capítulos lilases.; Floresta Ombrófila Densa Submontana. Relevo ondulado.",Lepidaploa chamissonis (Less.) H.Rob.,2013-01-01T00:00:00Z,"Cordeiro, J.",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.838028,-24.887389,"1324960006",Lepidaploa chamissonis (Less.) H.Rob.,-24.887389,-47.838028,"gass84,colmafu,inmafu",f9040e31-ee85-4b92-9963-a0272a44ec96,a84dccda-c5b2-4319-abbf-3c24601e89a2,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:21:02Z,2021-04-08T12:21:52Z,"242",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3124084","6","7707728","220","414","3065","3099651","3124084","3124084",Lepidaploa chamissonis (Less.) H.Rob.,Plantae,Tracheophyta,Asterales,Asteraceae,Lepidaploa,Lepidaploa chamissonis,Lepidaploa,chamissonis,SPECIES,ACCEPTED,"49","0",São Paulo,"2012","4","30",2012-04-30T00:00:00Z,2018-10-04T00:33:12Z,2021-04-08T12:21:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,4bbb3e94-174e-4866-a7c4-3c2e7ba60d97,d0c5fd4f-9eea-4afe-a03d-1de95f6039ed,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UFMT - Herbário UFMT,BRA:UFMT:UFMT:41276,"4131",Fazenda Aroeira - Arredores,Cananéia,UFMT - Herbário UFMT,"1324960006",pt,UFMT,BRA:UFMT:UFMT:41276,Collection,"41276","Caxambu, M.G.",UFMT,Universidade Federal de Mato Grosso,"Amostra retirada para Atlas Polínico; Erva heliófita, ca. 1,80 m, capítulos lilases; Relevo suave ondulado- vegetação floresta ombrófila densa submontana",Lepidaploa chamissonis (Less.) H.Rob.,2013-01-01T00:00:00Z,"Cordeiro, I.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.838055,-24.8875,"2237750828",Lepidaploa chamissonis (Less.) H.Rob.,-24.8875,-47.838055,"cdround,gass84,incomis,inmafu",ec20771d-5c61-409f-825c-3eea4118c437,658207e3-b01f-4007-b14d-64b13022cd5a,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:29Z,2021-04-08T12:15:35Z,"259",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3124084","6","7707728","220","414","3065","3099651","3124084","3124084",Lepidaploa chamissonis (Less.) H.Rob.,Plantae,Tracheophyta,Asterales,Asteraceae,Lepidaploa,Lepidaploa chamissonis,Lepidaploa,chamissonis,SPECIES,ACCEPTED,"49","0",Paraná,"2012","4","30",2012-04-30T00:00:00Z,2021-04-07T14:41:29Z,2021-04-08T12:15:35Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51d55915-4f00-4c61-8809-1268a055f9b4,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul,BRA:UFMS:CGMS:43891,"4131",Arrededores da Fazenda Aroeira.,Cananéia,CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul,"2237750828",pt,CGMS,BRA:UFMS:CGMS:43891,Collection,"43891",M.G. Caxambu,Universidade Federal de Mato Grosso do Sul,Universidade Federal de Mato Grosso do Sul,Flor lilás. Fruto ausente.Capítulos lilases. Habitat: Floresta Ombrófila Densa Submontana. Relevo suave-ondulado. Habito: Erva. 1.8m de altura.,Lepidaploa chamissonis (Less.) H.Rob.,2013-01-01T00:00:00Z,J. Cordeiro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.316667,-22.166667,"1438491236",Vernonia chamissonis Less.,-22.166667,-49.316667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5396813","6","7707728","220","414","3065","3099651","3124084","3124084",Lepidaploa chamissonis (Less.) H.Rob.,Plantae,Tracheophyta,Asterales,Asteraceae,Lepidaploa,Lepidaploa chamissonis,Vernonia,chamissonis,SPECIES,SYNONYM,NA,NA,São Paulo,"1999","1","19",1999-01-19T00:00:00Z,2021-03-01T19:25:42Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:118171,"968",Aldeia Guarani.,Avaí,UEC - Herbário da Universidade Estadual de Campinas,"1438491236",pt,UEC,BRA:UNICAMP:UEC:118171,Collection,"118171","Bertoncini, AP; Bertoncini, MP",UNICAMP,Universidade Estadual de Campinas,"Arbusto, 3,0m de altura, caule com casca rugosa, folhas membranáceas, corola branca na base e rosada no ápice.; Floresta Estacional Semidecidual Submontana pertubada.",Vernonia chamissonis Less.,1999-09-03T00:00:00Z,"Bertoncini, AP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.518389,-23.358222,"1090686610",Vernonia chamissonis Less.,-23.358222,-48.518389,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:26Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5396813","6","7707728","220","414","3065","3099651","3124084","3124084",Lepidaploa chamissonis (Less.) H.Rob.,Plantae,Tracheophyta,Asterales,Asteraceae,Lepidaploa,Lepidaploa chamissonis,Vernonia,chamissonis,SPECIES,SYNONYM,NA,NA,São Paulo,"1996","1","27",1996-01-27T00:00:00Z,2020-06-15T18:28:56Z,2021-04-08T12:23:26Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,fbe9447d-917e-497a-b3c5-090dbeb64222,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:25497,"10663",NA,Angatuba,HRCB - Herbário Rioclarense,"1090686610",pt,HRCB,BRA:UNESP-RC:HRCB:25497,Collection,"25497","Souza, V.C.",Universidade Estadual Paulista,Universidade Estadual Paulista,"Arbusto ca. 1,6m altura, corola alvo-rosada. Prensado em álcool 70º.",Vernonia chamissonis Less.,2007-01-01T00:00:00Z,"Dematteis, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.566667,-22.366667,"1086982627",Lepidaploa chamissonis (Less.) H.Rob.,-22.366667,-50.566667,"gass84,colmafu,inmano",aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4,3b3975ee-23fb-4943-a00e-4d6e6115b194,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:07:31Z,2021-04-08T12:07:43Z,"261",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3124084","6","7707728","220","414","3065","3099651","3124084","3124084",Lepidaploa chamissonis (Less.) H.Rob.,Plantae,Tracheophyta,Asterales,Asteraceae,Lepidaploa,Lepidaploa chamissonis,Lepidaploa,chamissonis,SPECIES,ACCEPTED,"550","0",São Paulo,"1965","2","6",1965-02-06T00:00:00Z,2021-03-22T20:44:37Z,2021-04-08T12:07:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,00562dbf-b6f9-4639-8473-f1945ae2e9b2,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,TEPB - Herbário Graziela Barroso,BRA:UFPI:TEPB:28470,"5839",6 km north of cuty of Paraguaçu Paulista.,Paraguaçu Paulista,TEPB - Herbário Graziela Barroso,"1086982627",pt,TEPB,BRA:UFPI:TEPB:28470,Collection,"28470",George Eiten,UFPI,Universidade Federal do Piauí,"Remant cerradão with trees (mostly ""angico"") 10-12 m tall with broken canopy cover & almost continuous undercover of lower trees. Shrub-filled clearings here & there (Doação) Ambiente: Cerradão",Lepidaploa chamissonis (Less.) H.Rob.,2012-08-29T00:00:00Z,H. Robinson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.566667,-22.366667,"1213581142",Lepidaploa chamissonis (Less.) H.Rob.,-22.366667,-50.566667,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:07Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3124084","6","7707728","220","414","3065","3099651","3124084","3124084",Lepidaploa chamissonis (Less.) H.Rob.,Plantae,Tracheophyta,Asterales,Asteraceae,Lepidaploa,Lepidaploa chamissonis,Lepidaploa,chamissonis,SPECIES,ACCEPTED,"525","25",São Paulo,"1965","2","6",1965-02-06T00:00:00Z,2019-11-01T17:54:00Z,2021-03-30T12:56:07Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,8b3ca7ca-6147-496a-8c97-7109f988ea2a,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:124522,"5839",6km north of city of Paraguaçu Paulista. At Forest Station.,Paraguaçu Paulista,UB - Herbário da Universidade de Brasília,"1213581142",pt,UB,BRA:UNB:UB:124522,Collection,"124522","Eiten, G; Eiten, LT",UnB,Universidade de Brasília,"Petals, style & stigma white.; Shrub.; Soil light reddish-brown fine sand.",Lepidaploa chamissonis (Less.) H.Rob.,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.6,-22.43,"1252648349",Vernonia chamissonis Less.,-22.43,-50.6,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2021-03-28T02:51:35Z,2021-03-30T12:53:55Z,"153",061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5396813","6","7707728","220","414","3065","3099651","3124084","3124084",Lepidaploa chamissonis (Less.) H.Rob.,Plantae,Tracheophyta,Asterales,Asteraceae,Lepidaploa,Lepidaploa chamissonis,Vernonia,chamissonis,SPECIES,SYNONYM,"500",NA,NA,"1965","2","8",1965-02-08T00:00:00Z,NA,2021-03-30T12:53:55Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,K001066357,"5931",Along road 5km SW of center of city of Paraguaçu Paulista.,Paraguaçu Paulista,NA,"1252648349",NA,Herbarium,http://specimens.kew.org/herbarium/K001066357,NA,K001066357,"Eiten, G.; Eiten, L.T.; Mimura, I.",K,NA,NA,Vernonia chamissonis Less.,NA,NA,NA,NA,NA,NA,Paraguaçu Paulista,NA,COMPOSITAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Data not transcribed.,Label,NA,NA,NA,Data not transcribed.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.6,-22.43333,"1260753209",Vernonia chamissonis Less.,-22.43333,-50.6,"gass84,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:23:16Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5396813","6","7707728","220","414","3065","3099651","3124084","3124084",Lepidaploa chamissonis (Less.) H.Rob.,Plantae,Tracheophyta,Asterales,Asteraceae,Lepidaploa,Lepidaploa chamissonis,Vernonia,chamissonis,SPECIES,SYNONYM,"500",NA,São Paulo,"1965","2","8",1965-02-08T00:00:00Z,NA,2021-04-13T11:23:16Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:3345621,Eiten 5931,"Município de Paraguacu Paulista: along road 5 km SW of center of city of PARAGUACU PAULISTA. Closed shrubby ""cerrado"" vegetation. Soil pH is 3-3 1/2. This cerrado said to have regenerated during the last 50 years from clear pasture. Every 3 or 4 years a grass fire sweeps through it.",NA,Tropicos,"1260753209",NA,MO,urn:catalog:MO:Tropicos:3345621,PhysicalObject,"3345621",George Eiten|Liene T. Eiten|Itiriki Mimura,MO,MOBOT,NA,Vernonia chamissonis Less.,1975-01-01T00:00:00Z,H. Robinson,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,No opinion,ICNafp,"2708699",http://www.tropicos.org/Specimen/3345621,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
