X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,continent,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,institutionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,higherGeography,county,locality,gbifID,collectionCode,occurrenceID,preparations,catalogNumber,recordedBy,institutionCode,accessRights,identifiedBy,name,individualCount,modified,collectionKey,municipality,datasetName,language,type,ownerInstitutionCode,occurrenceRemarks,elevation,elevationAccuracy,otherCatalogNumbers,fieldNotes,gadm,references,habitat,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,startDayOfYear,verbatimElevation,collectionID,nomenclaturalStatus,taxonID,bibliographicCitation,rights,coordinateUncertaintyInMeters,georeferencedDate,georeferenceProtocol,georeferenceSources,taxonRemarks,higherClassification,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,fieldNumber,verbatimLocality,previousIdentifications,organismID,locationID,datasetID,identificationRemarks,typeStatus,infraspecificEpithet,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.400278,-24.639444,"1086905113",Ipomoea cynanchifolia Meisn.,-24.639444,-48.400278,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3680601","6","7707728","220","1176","2389","2928509","3680601","3680601",Ipomoea cynanchifolia Meisn.,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea cynanchifolia,Ipomoea,cynanchifolia,SPECIES,ACCEPTED,LC,NA,SOUTH_AMERICA,Sp,"2005","3","22",2005-03-22T00:00:00Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:36456,"1",NA,NA,P.E.Jacupiranga- Núcleo Caverna do Diabo,"1086905113",SPSF,BRA:IF:SPSF:36456,NA,"36456",J.C.Braidotti,IF,NA,NA,Ipomoea cynanchifolia Meisn.,NA,2021-03-04T18:46:40Z,835c4b58-e96d-49cc-b711-0f3de04547c0,Eldorado,SPSF - Herbário Dom Bento José Pickel,pt,Collection,Instituto Florestal,"COLETA: XLS: SPSFNovo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.400278,-24.639444,"1089085674",Ipomoea cynanchifolia Meisn.,-24.639444,-48.400278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3680601","6","7707728","220","1176","2389","2928509","3680601","3680601",Ipomoea cynanchifolia Meisn.,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea cynanchifolia,Ipomoea,cynanchifolia,SPECIES,ACCEPTED,LC,NA,NA,São Paulo,"2005","3","22",2005-03-22T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:143779,"1",NA,NA,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Araçá.","1089085674",UEC,BRA:UNICAMP:UEC:143779,NA,"143779","Braidotti, JC; Foresto, EB; Lopes, LE; Rodrigues, MEF; Udulutsch, RG; Rodrigues, RR",UNICAMP,NA,"Udulutsch, RG",Ipomoea cynanchifolia Meisn.,NA,2021-03-01T19:28:38Z,a995cf02-345c-46db-8674-3415572615a6,Eldorado,UEC - Herbário da Universidade Estadual de Campinas,pt,Collection,Universidade Estadual de Campinas,"Liana, volúvel, ca. 1.8m. Cálice verde, corola lilás, interior do tubo mais escuro e anteras brancas.; Floresta Ombrófila Densa Baixo Montana Ribeirinha Degradada com afloramento de calcário.","400","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-51.955278,-21.530556,"2237720389",Ipomoea cynanchifolia Meisn.,-21.530556,-51.955278,"cdround,gass84,incomis,inmafu",ec20771d-5c61-409f-825c-3eea4118c437,658207e3-b01f-4007-b14d-64b13022cd5a,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:29Z,2021-04-08T12:15:36Z,"259",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3680601","6","7707728","220","1176","2389","2928509","3680601","3680601",Ipomoea cynanchifolia Meisn.,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea cynanchifolia,Ipomoea,cynanchifolia,SPECIES,ACCEPTED,LC,NA,NA,São Paulo,"1999","4","11",1999-04-11T00:00:00Z,2021-04-08T12:15:36Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51d55915-4f00-4c61-8809-1268a055f9b4,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul,BRA:UFMS:CGMS:8588,"402",NA,NA,"Margem esquerda do Rio Paraná, Rio do Peixe, faixa de terra no meio do rio.","2237720389",CGMS,BRA:UFMS:CGMS:8588,NA,"8588","A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos",Universidade Federal de Mato Grosso do Sul,NA,G. Staples,Ipomoea cynanchifolia Meisn.,NA,2021-04-07T14:42:27Z,NA,Panorama - Caiuá,CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul,pt,Collection,Universidade Federal de Mato Grosso do Sul,Flor lilás-rosa de fundo vinho.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-51.955167,-21.530583,"2464848086",Ipomoea cynanchifolia Meisn.,-21.530583,-51.955167,"gass84,colmafu,inmafu",78dcee36-b0a2-4679-802d-bc0b5016518b,eec37c7c-2dce-440e-8de1-966214931e74,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:40Z,2021-04-08T12:18:06Z,"254",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3680601","6","7707728","220","1176","2389","2928509","3680601","3680601",Ipomoea cynanchifolia Meisn.,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea cynanchifolia,Ipomoea,cynanchifolia,SPECIES,ACCEPTED,LC,2016-05-01T00:00:00Z,NA,São Paulo,"1999","4","11",1999-04-11T00:00:00Z,2021-04-08T12:18:06Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,515c3a20-01fa-4794-9e5c-4a5d888b9f79,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,FUEL - Herbário da Universidade Estadual de Londrina,BRA:UEL:FUEL:29383,"402",NA,NA,"margem esquerda do Rio Paraná. Rio do Peixe, faixa de terra no meio do rio","2464848086",FUEL,BRA:UEL:FUEL:29383,NA,"29383","Amaral Jr, A; et al.",Universidade Estadual de Londrina,NA,"Staples, G",Ipomoea cynanchifolia Meisn.,NA,2020-11-12T20:03:29Z,f817d0ad-f92a-43d3-a82c-f0d1e1d39b2c,Panorama /Caiuá,FUEL - Herbário da Universidade Estadual de Londrina,pt,Collection,Universidade Estadual de Londrina,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.478694,-24.784611,"1089029506",Ipomoea cynanchifolia Meisn.,-24.784611,-48.478694,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:55Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3680601","6","7707728","220","1176","2389","2928509","3680601","3680601",Ipomoea cynanchifolia Meisn.,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea cynanchifolia,Ipomoea,cynanchifolia,SPECIES,ACCEPTED,LC,NA,NA,São Paulo,"1995","2","8",1995-02-08T00:00:00Z,2021-04-08T12:43:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:68626,"32751",NA,NA,Estrada para Barra do Turvo.,"1089029506",UEC,BRA:UNICAMP:UEC:68626,NA,"68626","Leitão Filho, HF; Rodrigues, RR; Kim, AC; Arzolla, FARDP; Fonseca, RCB; Galvão, JC",UNICAMP,NA,"Simão-Bianchini, R",Ipomoea cynanchifolia Meisn.,NA,2021-03-01T19:28:38Z,a995cf02-345c-46db-8674-3415572615a6,NA,UEC - Herbário da Universidade Estadual de Campinas,pt,Collection,Universidade Estadual de Campinas,"Liana, flor lilás, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.478694,-24.784611,"1090684924",Ipomoea cynanchifolia Meisn.,-24.784611,-48.478694,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:25Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3680601","6","7707728","220","1176","2389","2928509","3680601","3680601",Ipomoea cynanchifolia Meisn.,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea cynanchifolia,Ipomoea,cynanchifolia,SPECIES,ACCEPTED,LC,NA,NA,São Paulo,"1995","2","8",1995-02-08T00:00:00Z,2021-04-08T12:23:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:20319,s.n,NA,NA,Estrada para Barra do Turvo,"1090684924",HRCB,BRA:UNESP-RC:HRCB:20319,NA,"20319","Leitão Filho, H.F.",Universidade Estadual Paulista,NA,"Bianchini, R.S.",Ipomoea cynanchifolia Meisn.,NA,2020-06-15T18:30:05Z,fbe9447d-917e-497a-b3c5-090dbeb64222,NA,HRCB - Herbário Rioclarense,pt,Collection,Universidade Estadual Paulista,"Liana, flor lilás, frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.478611,-24.784444,"2814663336",Ipomoea cynanchifolia Meisn.,-24.784444,-48.478611,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3680601","6","7707728","220","1176","2389","2928509","3680601","3680601",Ipomoea cynanchifolia Meisn.,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea cynanchifolia,Ipomoea,cynanchifolia,SPECIES,ACCEPTED,LC,NA,NA,São Paulo,"1995","2","8",1995-02-08T00:00:00Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:279264,"32751",NA,NA,NA,"2814663336",SP,BRA:IBT:SP:279264,NA,"279264","Leitão Filho, HF",Instituto de Botânica,NA,NA,Ipomoea cynanchifolia Meisn.,NA,2020-07-02T11:39:51Z,ef48401a-d9e5-467c-b40a-0146618d38de,Barra do Turvo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",pt,Collection,Instituto de Botânica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"1090566530",Ipomoea cynanchifolia Meisn.,-22.9056,-47.0608,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3680601","6","7707728","220","1176","2389","2928509","3680601","3680601",Ipomoea cynanchifolia Meisn.,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea cynanchifolia,Ipomoea,cynanchifolia,SPECIES,ACCEPTED,LC,1974-07-15T00:00:00Z,NA,São Paulo,"1974","7","15",1974-07-15T00:00:00Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:39609,s/nº,NA,NA,"Instituto Biologico, Estação Experimental","1090566530",IAC,BRA:IAC:IAC:39609,NA,"39609",H.G. Blanco,IAC,NA,H.G. Blanco,Ipomoea cynanchifolia Meisn.,NA,2020-02-20T17:36:39Z,cb38d6b5-89fd-4aac-9ea7-7d37201df368,Campinas,IAC - Herbário do Instituto Agronômico de Campinas,pt,Collection,Instituto Agronômico de Campinas,obtida do IZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"1090566514",Ipomoea cynanchifolia Meisn.,-22.9056,-47.0608,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3680601","6","7707728","220","1176","2389","2928509","3680601","3680601",Ipomoea cynanchifolia Meisn.,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea cynanchifolia,Ipomoea,cynanchifolia,SPECIES,ACCEPTED,LC,1974-09-15T00:00:00Z,NA,São Paulo,"1974","9","15",1974-09-15T00:00:00Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:39610,s/nº,NA,NA,"Instituto Biológico, Estação Experimental","1090566514",IAC,BRA:IAC:IAC:39610,NA,"39610",H.G. Blanco,IAC,NA,C. Aranha,Ipomoea cynanchifolia Meisn.,NA,2020-02-20T17:36:39Z,cb38d6b5-89fd-4aac-9ea7-7d37201df368,Campinas,IAC - Herbário do Instituto Agronômico de Campinas,pt,Collection,Instituto Agronômico de Campinas,obtida do IZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"1090550370",Ipomoea cynanchifolia Meisn.,-22.9056,-47.0608,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3680601","6","7707728","220","1176","2389","2928509","3680601","3680601",Ipomoea cynanchifolia Meisn.,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea cynanchifolia,Ipomoea,cynanchifolia,SPECIES,ACCEPTED,LC,1970-10-15T00:00:00Z,NA,São Paulo,"1970","10","15",1970-10-15T00:00:00Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:21526,s/nº,NA,NA,NA,"1090550370",IAC,BRA:IAC:IAC:21526,NA,"21526",C. Aranha & H.F. Leitão Filho,IAC,NA,C. Aranha,Ipomoea cynanchifolia Meisn.,NA,2020-02-20T17:36:39Z,cb38d6b5-89fd-4aac-9ea7-7d37201df368,Campinas,IAC - Herbário do Instituto Agronômico de Campinas,pt,Collection,Instituto Agronômico de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
