X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,continent,references,institutionKey,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,collectionID,decimalLatitude,decimalLongitude,geodeticDatum,otherCatalogNumbers,fieldNotes,elevation,elevationAccuracy,depth,depthAccuracy,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,coordinateUncertaintyInMeters,verbatimElevation,georeferencedDate,georeferenceProtocol,georeferenceSources,habitat,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,higherGeography,higherClassification,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typeStatus,typifiedName,previousIdentifications,organismID,locationID,datasetID,accessRights,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.983333,-24.05,"1424482671",Leandra brackenridgei (A.Gray) Cogn.,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:21Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3866330","6","7707728","220","690","6683","3188558","10861265","10861265",Miconia brackenridgei (A.Gray) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia brackenridgei,Leandra,brackenridgei,SPECIES,SYNONYM,NT,2014-01-01T00:00:00Z,São Paulo,"2012","4","22",2012-04-22T00:00:00Z,NA,2021-04-06T14:39:21Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:857474,"87","Parque Estadual carlos Botelho; Núcleo S;M; Archanjo; Trilha do Rio Taquaral. Beira da Trilha.",São Miguel Arcanjo,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424482671",NA,RB,urn:catalog:JBRJ:RB:857474,Physical Object,RB00857474,"S. Bortoleto et. al.;",JBRJ,NA,"Árvore ca 3 m alt.; fruto imaturo verde, maduro vinho",R. Goldenberg,Leandra brackenridgei (A.Gray) Cogn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.05,-47.983333,WGS84,RB 599195,Floresta estacional semidecidual/Floresta Ombrófila densa montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.9925,-24.061944,"1424480521",Leandra brackenridgei (A.Gray) Cogn.,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:22Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3866330","6","7707728","220","690","6683","3188558","10861265","10861265",Miconia brackenridgei (A.Gray) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia brackenridgei,Leandra,brackenridgei,SPECIES,SYNONYM,NT,2014-01-01T00:00:00Z,São Paulo,"2011","12","7",2011-12-07T00:00:00Z,NA,2021-04-06T14:39:22Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:854115,"573","Parque Estadual Carlos Botelho, Trilha da Canela.",São Miguel Arcanjo,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424480521",NA,RB,urn:catalog:JBRJ:RB:854115,Physical Object,RB00854115,"M.O. Bünger; F.F. Mazine; F.C.M. Pina-Rodrigues",JBRJ,NA,"Arbóreo ca. 5,0 m. Flores brancas",R. Goldenberg,Leandra brackenridgei (A.Gray) Cogn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.061944,-47.9925,WGS84,RB 597491,NA,"907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.401667,-24.312222,"1086912672",Leandra brackenridgei (A.Gray) Cogn.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:40Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866330","6","7707728","220","690","6683","3188558","10861265","10861265",Miconia brackenridgei (A.Gray) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia brackenridgei,Leandra,brackenridgei,SPECIES,SYNONYM,NT,2014-02-14T00:00:00Z,Sp,"2010","6","27",2010-06-27T00:00:00Z,2021-03-04T18:44:57Z,2021-04-08T12:14:40Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:44263,"96",Parque Estadual de Intervales,Iporanga,SPSF - Herbário Dom Bento José Pickel,"1086912672",pt,SPSF,BRA:IF:SPSF:44263,Collection,"44263",R.L.Miashike & N.M.Ivanauskas & B.M.Beisiegel & Y.E.Tuermorezow & L.A.Ribeiro & E.T.R.Costa,IF,Instituto Florestal,"COLETA: Floresta Ombrófila Densa&nf;Arvoreta 2,5m; frutos imaturos verdes.; GEOGRAFIA: Base do Carmo&nf;Trilha do Carmo Acima;",M. Reginato,Leandra brackenridgei (A.Gray) Cogn.,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.312222,-48.401667,WGS84,NA,NA,"659","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.446389,-23.776389,"1424407079",Leandra brackenridgei (A.Gray) Cogn.,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:33Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3866330","6","7707728","220","690","6683","3188558","10861265","10861265",Miconia brackenridgei (A.Gray) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia brackenridgei,Leandra,brackenridgei,SPECIES,SYNONYM,NT,NA,São Paulo,"2008","8","14",2008-08-14T00:00:00Z,NA,2021-04-06T14:39:33Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:704237,"128","Parque Andreense, Rua Belga.",Santo André,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424407079",NA,RB,urn:catalog:JBRJ:RB:704237,Physical Object,RB00704237,"G. Pelissari; R.J.A. Scabbia, A.M.K. Yang",JBRJ,NA,"Árvore ca. de 3,0m alt. Início de formação de botçoes florais. Frutos verdes até arroxeados.",M.K. Caddah,Leandra brackenridgei (A.Gray) Cogn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.776389,-46.446389,WGS84,RB 544641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.400278,-24.643333,"1086904640",Leandra brackenridgei (A.Gray) Cogn.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:45Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866330","6","7707728","220","690","6683","3188558","10861265","10861265",Miconia brackenridgei (A.Gray) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia brackenridgei,Leandra,brackenridgei,SPECIES,SYNONYM,NT,2014-02-12T00:00:00Z,Sp,"2005","3","22",2005-03-22T00:00:00Z,2021-03-04T18:44:57Z,2021-04-08T12:14:45Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:35967,"54","Parque Estadual Jacupiranga, trilha do mirante do angico",Eldorado,SPSF - Herbário Dom Bento José Pickel,"1086904640",pt,SPSF,BRA:IF:SPSF:35967,Collection,"35967",A.C.C.Destefani & R.A.F.Lima & S.B. Vosgueritchian & A.C.C. Jacovac & E.M. Campos-Filho & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro,IF,Instituto Florestal,"COLETA: Arvoreta com 3 metros de altura e fruto maduro arroxeado; GEOGRAFIA: Núcleo Caverna do Diabo. Trilha do Rolado. Florestal ombrófila densa baixo montana. Ribeirinha degradada com afloramento de calcário;",M. Reginato,Leandra brackenridgei (A.Gray) Cogn.,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.643333,-48.400278,WGS84,NA,NA,NA,NA,"400","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.400278,-24.643333,"1089084838",Leandra brackenridgei (A.Gray) Cogn.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866330","6","7707728","220","690","6683","3188558","10861265","10861265",Miconia brackenridgei (A.Gray) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia brackenridgei,Leandra,brackenridgei,SPECIES,SYNONYM,NT,2012-01-01T00:00:00Z,São Paulo,"2005","3","22",2005-03-22T00:00:00Z,2019-08-20T13:18:32Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,TRUE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:142728,"54",Parque Estadual de Jacupiranga,Eldorado,UEC - Herbário da Universidade Estadual de Campinas,"1089084838",pt,UEC,BRA:UNICAMP:UEC:142728,Collection,"142728","Destefani, ACC; Jacovac, ACC; Campos-Filho, EM; Lima, RAF; Vosgueritchian, SB",UNICAMP,Universidade Estadual de Campinas,Arvoreta com 3 metros de altura e fruto maduro arroxeado.,"Goldenberg, R",Leandra brackenridgei (A.Gray) Cogn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.643333,-48.400278,WGS84,NA,NA,"400","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48,-24.552778,"1089079295",Leandra brackenridgei (A.Gray) Cogn.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866330","6","7707728","220","690","6683","3188558","10861265","10861265",Miconia brackenridgei (A.Gray) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia brackenridgei,Leandra,brackenridgei,SPECIES,SYNONYM,NT,2012-01-01T00:00:00Z,São Paulo,"2004","10","13",2004-10-13T00:00:00Z,2021-03-01T19:34:11Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:136221,"175","Parque Estadual Carlos Botelho, Trilha do Rio Taquaral.",São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089079295",pt,UEC,BRA:UNICAMP:UEC:136221,Collection,"136221","Kinoshita, LS; Galvão, JC; Moraes, PLR; Antunes, RM; Seco, RC; Arzolla, FARDP",UNICAMP,Universidade Estadual de Campinas,"Arbusto ca. 1m. Flores creme-esverdeadas.; Mata Atlântica.","Goldenberg, R",Leandra brackenridgei (A.Gray) Cogn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.552778,-48,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.35,-24.291,"1086684821",Leandra brackenridgei (A.Gray) Cogn.,"gass84,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:13:55Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866330","6","7707728","220","690","6683","3188558","10861265","10861265",Miconia brackenridgei (A.Gray) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia brackenridgei,Leandra,brackenridgei,SPECIES,SYNONYM,NT,2013-01-01T00:00:00Z,São Paulo,"2003","4","16",2003-04-16T00:00:00Z,2021-02-11T20:19:42Z,2021-04-08T12:13:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,984ad7e0-f17d-4980-9d12-2c3c9509162e,FALSE,Magnoliopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:81483,"138","Parque Estadual Intervles, trilha da cachoeira das pedrinhas. Floresta Ombrófila Densa, 790m.",Ribeirão Grande,UPCB - Herbário do Departamento de Botânica,"1086684821",pt,UPCB,BRA:UFPR:UPCB:81483,Collection,"81483","Aguiar, A.C.",UFPR,Universidade Federal do Paraná,"Árvore, 6m alt. Frutos imaturos verdes..","Goldenberg, R.",Leandra brackenridgei (A.Gray) Cogn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.291,-48.35,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.986944,-24.062222,"1089073224",Leandra brackenridgei (A.Gray) Cogn.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866330","6","7707728","220","690","6683","3188558","10861265","10861265",Miconia brackenridgei (A.Gray) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia brackenridgei,Leandra,brackenridgei,SPECIES,SYNONYM,NT,2012-01-01T00:00:00Z,São Paulo,"2002","4","25",2002-04-25T00:00:00Z,2021-03-01T19:34:11Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:128232,"385",Parque Estadual de Carlos Botelho Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana. Trilha da Represa.,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089073224",pt,UEC,BRA:UNICAMP:UEC:128232,Collection,"128232","Savassi, APG; Silva, FD; Campos, LM; Duarte, AR; Arango, B; et al.",UNICAMP,Universidade Estadual de Campinas,"Arbusto de 1,50 m coletado na borda da trilha. Frutos imaturos verdes.","Goldenberg, R",Leandra brackenridgei (A.Gray) Cogn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.062222,-47.986944,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.989722,-24.058333,"1089073235",Leandra brackenridgei (A.Gray) Cogn.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866330","6","7707728","220","690","6683","3188558","10861265","10861265",Miconia brackenridgei (A.Gray) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia brackenridgei,Leandra,brackenridgei,SPECIES,SYNONYM,NT,2012-01-01T00:00:00Z,São Paulo,"2002","4","19",2002-04-19T00:00:00Z,2021-03-01T19:34:11Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:128231,"537",Parque Estadual de Carlos Botelho Núcelo S.M. Arcanjo. Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana.,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089073235",pt,UEC,BRA:UNICAMP:UEC:128231,Collection,"128231","Udulutsch, RG; Berndt, A; Giannotti, M; Muniz, MRA; Botrel, RT; Vieira, S; et al.",UNICAMP,Universidade Estadual de Campinas,Arbusto. Frutos imaturos verdes e maduros violetas.,"Goldenberg, R",Leandra brackenridgei (A.Gray) Cogn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.058333,-47.989722,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
