X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,identifiedBy,gadm,individualCount,preparations,institutionKey,georeferenceProtocol,identificationQualifier,higherClassification,establishmentMeans,verbatimEventDate,higherGeography,georeferenceRemarks,previousIdentifications,verbatimElevation,georeferenceSources,county,otherCatalogNumbers,fieldNotes,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,references,institutionID,endDayOfYear,startDayOfYear,habitat,eventRemarks,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,lifeStage,fieldNumber,organismID,locationID,datasetID,accessRights,dynamicProperties,coordinateUncertaintyInMeters,georeferencedDate,verbatimLocality,disposition,reproductiveCondition,typeStatus,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,georeferencedBy,http...unknown.org.recordId,georeferenceVerificationStatus,rights,http...unknown.org.recordEnteredBy,taxonRemarks,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,infraspecificEpithet,locationRemarks,identificationID,organismRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.724373,-23.565521,"1929974889",Habenaria hexaptera Lindl.,-23.565521,-46.724373,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:26Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2828458","6","7707728","196","1169","7689","2828306","2828458","2828458",Habenaria hexaptera Lindl.,Plantae,Tracheophyta,Asparagales,Orchidaceae,Habenaria,Habenaria hexaptera,Habenaria,hexaptera,SPECIES,ACCEPTED,NA,NA,NA,SOUTH_AMERICA,São Paulo,"1931","2",NA,1931-02-01T00:00:00Z,NA,2021-03-30T13:07:26Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,The New York Botanical Garden,9c50e3fa-1cb7-4ea6-ada8-9e6699487941,"27371",Butantan.,NA,Vascular plants,"1929974889",en,NY,9c50e3fa-1cb7-4ea6-ada8-9e6699487941,PhysicalObject,"1032092",A. Gehrt,NY,NA,NA,Habenaria hexaptera Lindl.,F. C. Hoehne,NA,NA,sheet,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,Feb 1931,NA,NA,NA,NA,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,NA,NA,ICN,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1190463,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,Campo secco,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2766.57",2016-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.65,-22.5231,"1090534252",Habenaria hexaptera Lindl.,-22.5231,-46.65,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:54Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2828458","6","7707728","196","1169","7689","2828306","2828458","2828458",Habenaria hexaptera Lindl.,Plantae,Tracheophyta,Asparagales,Orchidaceae,Habenaria,Habenaria hexaptera,Habenaria,hexaptera,SPECIES,ACCEPTED,1998-09-15T00:00:00Z,NA,NA,NA,São Paulo,NA,NA,NA,NA,2019-01-25T17:35:36Z,2021-03-30T09:40:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:3572,s/nº,NA,Lindóia,IAC - Herbário do Instituto Agronômico de Campinas,"1090534252",pt,IAC,BRA:IAC:IAC:3572,Collection,"3572",A.P. Viégas & G.P. Viégas,IAC,Instituto Agronômico de Campinas,NA,Habenaria hexaptera Lindl.,J.A.N. Batista,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
