X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,institutionKey,locality,identifiedBy,gadm,individualCount,preparations,otherCatalogNumbers,fieldNotes,identificationQualifier,georeferenceVerificationStatus,references,habitat,dynamicProperties,http...unknown.org.recordId,taxonID,rights,startDayOfYear,http...unknown.org.recordEnteredBy,higherClassification,collectionID,higherGeography,georeferenceProtocol,eventRemarks,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,verbatimElevation,coordinateUncertaintyInMeters,reproductiveCondition,georeferencedBy,georeferenceSources,identificationRemarks,verbatimCoordinateSystem,associatedTaxa,nomenclaturalStatus,bibliographicCitation,accessRights,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,fieldNumber,verbatimLocality,previousIdentifications,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,georeferencedDate,organismID,locationID,datasetID,infraspecificEpithet,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.93,-22.27,"912287020",Myrcia linguiformis (Berg) N.Silveira,-22.27,-47.93,"gass84,txmatfuz,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2021-03-28T02:51:35Z,2021-03-30T12:53:58Z,"153",061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3174359","6","7707728","220","690","5014","3173889","3174346","3174346",Myrcia vestita DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia vestita,Myrcia,linguiformis,SPECIES,SYNONYM,NA,NA,NA,NA,NA,NA,"2003","1","28",2003-01-28T00:00:00Z,2008-07-09T10:15:07Z,2021-03-30T12:53:58Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,K000331648,"93",Brotas,NA,"912287020",NA,Herbarium,http://specimens.kew.org/herbarium/K000331648,NA,K000331648,"Souza, V.C.; Lucas, E.J.; Mazine, F.F.; Goncales Sauassi, A.P.",K,NA,NA,Myrcia linguiformis (Berg) N.Silveira,fa252605-26f6-426c-9892-94d071c2c77f,Cerca de 25km de Itirapine em direcao e Brotas.,"Sobral, M.",NA,NA,NA,NA,NA,aff.,NA,NA,Cerrado perturbado.,NA,NA,NA,NA,NA,NA,MYRTACEAE,NA,Brotas,label,"Tree 1m., mature fruit yellow/red.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.277222,-20.157777,"1095238454",Myrcia linguiformis (Berg) N.Silveira,-20.157777,-47.277222,"gass84,osiic,colmafu,inmano",e38d4c95-3a1d-4594-9ae9-883b48042e6d,7ef169f9-81f8-46a2-a7f7-240df6a1889c,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:09Z,2021-04-08T12:21:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3174359","6","7707728","220","690","5014","3173889","3174346","3174346",Myrcia vestita DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia vestita,Myrcia,linguiformis,SPECIES,SYNONYM,NA,2004-01-01T00:00:00Z,"720","0",NA,Sp,"2003","8","23",2003-08-23T00:00:00Z,2020-09-02T19:34:01Z,2021-04-08T12:21:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,24c42d8b-3272-4695-8fb8-c187d933d718,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,BRA:CENARGEN:CEN:62353,"658",PEDREGULHO,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,"1095238454",pt,CEN,BRA:CENARGEN:CEN:62353,Collection,"62353",Denise Sasaki,Cenargen,Empresa Brasileira de Pesquisa Agropecuária,"Caule castanho-avermelhado. Folhas discolores, mais claras na face abaxial. Ramos com indumento acinzentado. Hipanto verde. Cálice verde. Corola alva. Estames alvos. Frutos imaturos verdes. Doação do Herbário SPF - Universidade de São Paulo.",Myrcia linguiformis (Berg) N.Silveira,NA,"Estreito. Usina de Estreito (""Acampamento de Estreito""). Encosta a margem da represa, próxima à barragem.",M. Sobral,NA,"1",Exsicatas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.2772,-20.1578,"1930010733",Myrcia linguiformis (Berg) N.Silveira,-20.1578,-47.2772,"gass84,txmatfuz,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:47Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3174359","6","7707728","220","690","5014","3173889","3174346","3174346",Myrcia vestita DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia vestita,Myrcia,linguiformis,SPECIES,SYNONYM,NA,2004-01-01T00:00:00Z,"720","0",SOUTH_AMERICA,São Paulo,"2003","9","28",2003-09-28T00:00:00Z,NA,2021-03-30T13:06:47Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,9edac20a-30ce-43ff-ba04-88df0c73a8a2,"753",NA,Vascular plants,"1930010733",en,NY,9edac20a-30ce-43ff-ba04-88df0c73a8a2,PhysicalObject,"1018473",D. Sasaki,NY,NA,NA,Myrcia linguiformis (Berg) N.Silveira,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,"Estreito. Usina de Estreito (""Acampamento de Estreito"")",M. Sobral,NA,NA,sheet,NA,NA,NA,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1259811,"Encosta à margem da represa, próxima à barragem. Campo sujo pedregoso com afloramentos rochosos.",NA,NA,NA,NA,"27",NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,28 Sep 2003,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,"27",Pedregulho,2362 ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
