X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,continent,collectionKey,geodeticDatum,recordNumber,occurrenceRemarks,institutionKey,otherCatalogNumbers,fieldNotes,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,typeStatus,verbatimEventDate,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,county,preparations,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.013611,-23.23,"1455395552",Vriesea pabstii McWill. & L.B.Sm.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289347","6","7707728","196","1369","3740","2699764","5289347","5289347",Vriesea pabstii McWill. & L.B.Sm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea pabstii,Vriesea,pabstii,SPECIES,ACCEPTED,2016-11-14T00:00:00Z,Sp,"2016","11","14",2016-11-14T00:00:00Z,2021-03-04T18:42:00Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Liliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:51487,NA,Cunha,SPSF - Herbário Dom Bento José Pickel,"1455395552",pt,SPSF,BRA:IF:SPSF:51487,Collection,"51487",A. Maruyama & L. Cicco,IF,Instituto Florestal,S.E. Martins,Vriesea pabstii McWill. & L.B.Sm.,-23.23,-45.013611,"1105","0",SOUTH_AMERICA,835c4b58-e96d-49cc-b711-0f3de04547c0,WGS84,"642","COLETA: Epífita com inflorescência alongada e vistosa de coloração verde.; GEOGRAFIA: Floresta Aluvial;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.088611,-23.324444,"3001056833",Vriesea pabstii McWill. & L.B.Sm.,"gass84,incomis,diffown",cd6905cf-54d7-4628-b762-f63d269e239b,4205110f-3f0f-40d8-bd0f-2fa71bc827b5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-28T18:00:59Z,2021-03-30T12:45:26Z,"270",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289347","6","7707728","196","1369","3740","2699764","5289347","5289347",Vriesea pabstii McWill. & L.B.Sm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea pabstii,Vriesea,pabstii,SPECIES,ACCEPTED,NA,São Paulo,"2015","2","6",2015-02-06T00:00:00Z,2021-02-07T11:35:21Z,2021-03-30T12:45:26Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Liliopsida,BR,none,none,Brazil,R - Herbário do Museu Nacional,BRA:MN:R:225179,Parque Estadual da Serra do Mar- Núcleo Santa Virgínia,São Luiz do Paraitinga,R - Herbário do Museu Nacional,"3001056833",pt,R,BRA:MN:R:225179,Collection,"225179","Neves, B.F.S. 230; Almeida, M.C.",MN,Universidade Federal do Rio de Janeiro,"Neves, B.F.S.",Vriesea pabstii McWill. & L.B.Sm.,-23.324444,-45.088611,NA,NA,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.122222,-23.357611,"3001056813",Vriesea pabstii McWill. & L.B.Sm.,"gass84,incomis,diffown",cd6905cf-54d7-4628-b762-f63d269e239b,4205110f-3f0f-40d8-bd0f-2fa71bc827b5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-28T18:00:59Z,2021-03-30T12:45:26Z,"270",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289347","6","7707728","196","1369","3740","2699764","5289347","5289347",Vriesea pabstii McWill. & L.B.Sm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea pabstii,Vriesea,pabstii,SPECIES,ACCEPTED,2015-10-23T00:00:00Z,São Paulo,"2015","10","6",2015-10-06T00:00:00Z,2021-02-07T11:35:21Z,2021-03-30T12:45:26Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Liliopsida,BR,none,none,Brazil,R - Herbário do Museu Nacional,BRA:MN:R:225329,Divisa São Luís do Paraitinga/ Ubatuba. Parque Estadual da Serra do Mar- Núcleo Santa Virgínia,NA,R - Herbário do Museu Nacional,"3001056813",pt,R,BRA:MN:R:225329,Collection,"225329","Neves, B.F.S. 381; Costa, A.F. & Zanella, C.M.",MN,Universidade Federal do Rio de Janeiro,"Neves, B.F.S.",Vriesea pabstii McWill. & L.B.Sm.,-23.357611,-45.122222,NA,NA,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.985278,-23.238889,"1265932887",Vriesea pabstii McWill. & L.B.Sm.,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:26Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289347","6","7707728","196","1369","3740","2699764","5289347","5289347",Vriesea pabstii McWill. & L.B.Sm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea pabstii,Vriesea,pabstii,SPECIES,ACCEPTED,2014-07-01T00:00:00Z,São Paulo,"2013","9","12",2013-09-12T00:00:00Z,2020-06-15T18:29:42Z,2021-04-08T12:23:26Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Liliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:62984,Parque Estadual da Serra do Mar,Cunha,HRCB - Herbário Rioclarense,"1265932887",pt,HRCB,BRA:UNESP-RC:HRCB:62984,Collection,"62984","Marcusso, G.M.",Universidade Estadual Paulista,Universidade Estadual Paulista,"Marcusso, G.M.",Vriesea pabstii McWill. & L.B.Sm.,-23.238889,-44.985278,"1150","0",NA,fbe9447d-917e-497a-b3c5-090dbeb64222,WGS84,"235",Epífita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.884917,-23.655917,"3001056595",Vriesea pabstii McWill. & L.B.Sm.,"gass84,incomis,diffown",cd6905cf-54d7-4628-b762-f63d269e239b,4205110f-3f0f-40d8-bd0f-2fa71bc827b5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-28T18:00:59Z,2021-03-30T12:45:24Z,"270",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289347","6","7707728","196","1369","3740","2699764","5289347","5289347",Vriesea pabstii McWill. & L.B.Sm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea pabstii,Vriesea,pabstii,SPECIES,ACCEPTED,NA,São Paulo,"2012","10","8",2012-10-08T00:00:00Z,2021-02-07T11:35:21Z,2021-03-30T12:45:24Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Liliopsida,BR,none,none,Brazil,R - Herbário do Museu Nacional,BRA:MN:R:224029,Estação Biológica de Boracéia,Boracéia,R - Herbário do Museu Nacional,"3001056595",pt,R,BRA:MN:R:224029,Collection,"224029","Uribbe, F.P. 88; Neves, B.F.S.; Néri, J. & Gonçalves, L.F.",MN,Universidade Federal do Rio de Janeiro,NA,Vriesea pabstii McWill. & L.B.Sm.,-23.655917,-45.884917,NA,NA,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.133333,-23.316667,"2564843835",Vriesea pabstii McWill. & L.B.Sm.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:58Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289347","6","7707728","196","1369","3740","2699764","5289347","5289347",Vriesea pabstii McWill. & L.B.Sm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea pabstii,Vriesea,pabstii,SPECIES,ACCEPTED,2012-02-10T00:00:00Z,São Paulo,"2011","11",NA,2011-11-01T00:00:00Z,2021-03-01T19:19:09Z,2021-04-08T12:43:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Liliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:206929,"Trilha da Pirapitinga, Núcleo Santa Virgínia, Parque Estadual da Serra do Mar",São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"2564843835",pt,UEC,BRA:UNICAMP:UEC:206929,Collection,"206929","Vizentin-Bugoni, J",UNICAMP,Universidade Estadual de Campinas,"Wanderley, MGL",Vriesea pabstii McWill. & L.B.Sm.,-23.316667,-45.133333,"640","560",NA,a995cf02-345c-46db-8674-3415572615a6,WGS84,2011/92,"Erva epífita.; Floresta Ombrófila Densa Sub-Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.835278,-24.517222,"2521092643",Vriesea pabstii McWill. & L.B.Sm.,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:13Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289347","6","7707728","196","1369","3740","2699764","5289347","5289347",Vriesea pabstii McWill. & L.B.Sm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea pabstii,Vriesea,pabstii,SPECIES,ACCEPTED,2007-04-01T00:00:00Z,São Paulo,"2007","4","23",2007-04-23T00:00:00Z,2019-12-05T12:46:15Z,2021-04-12T14:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:412472,Parque Natural Municipal Morro do Ouro,Apiaí,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2521092643",pt,SP,BRA:IBT:SP:412472,Collection,"412472","Martins, SE; et al.",Instituto de Botânica,Instituto de Botânica,"Wanderley, MGL",Vriesea pabstii McWill. & L.B.Sm.,-24.517222,-48.835278,"900","0",NA,ef48401a-d9e5-467c-b40a-0146618d38de,WGS84,"1016",NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.433333,-22.8,"2452928872",Vriesea pabstii McWill. & L.B.Sm.,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289347","6","7707728","196","1369","3740","2699764","5289347","5289347",Vriesea pabstii McWill. & L.B.Sm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea pabstii,Vriesea,pabstii,SPECIES,ACCEPTED,2006-12-01T00:00:00Z,São Paulo,"2006","12","16",2006-12-16T00:00:00Z,2019-11-21T13:02:54Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:402705,"Serra da Bocaina, Trilha para a Cachoeira do Bracuí.",Bananal,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452928872",pt,SP,BRA:IBT:SP:402705,Collection,"402705","Trindade Lima, T; et al.",Instituto de Botânica,Instituto de Botânica,"Trindade Lima, T",Vriesea pabstii McWill. & L.B.Sm.,-22.8,-44.433333,"1200","0",NA,ef48401a-d9e5-467c-b40a-0146618d38de,WGS84,"173",NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.203889,-23.459167,"1423963263",Vriesea pabstii McWill. & L.B.Sm.,"cdround,gass84,muluriiv,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:10Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5289347","6","7707728","196","1369","3740","2699764","5289347","5289347",Vriesea pabstii McWill. & L.B.Sm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea pabstii,Vriesea,pabstii,SPECIES,ACCEPTED,NA,São Paulo,"1999","10","13",1999-10-13T00:00:00Z,NA,2021-04-06T14:39:10Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,Liliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:141229,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia. Parque Estadual da Serra do Mar",São Luís do Paraitinga,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423963263",NA,RB,urn:catalog:JBRJ:RB:141229,Physical Object,RB00141229,"Martinelli, G.; T. Barbará, G. M. Souza, R. Azoury",JBRJ,NA,G. Martinelli,Vriesea pabstii McWill. & L.B.Sm.,-23.459167,-45.203889,"750","50",NA,NA,WGS84,"15925","Epífita, ciófila, folhas na face ventral verde, face dorsal verde-clara, bainha alvacenta; infrut. passada de cor castanha com frutos passados castanho paleáceos.",NA,RB 342568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.455944,-24.277222,"2452923041",Vriesea pabstii McWill. & L.B.Sm.,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289347","6","7707728","196","1369","3740","2699764","5289347","5289347",Vriesea pabstii McWill. & L.B.Sm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea pabstii,Vriesea,pabstii,SPECIES,ACCEPTED,2007-05-04T00:00:00Z,São Paulo,"1999","10","2",1999-10-02T00:00:00Z,2019-11-21T13:02:54Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:384925,Parque Estadual de Intervales,Ribeirão Grande,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452923041",pt,SP,BRA:IBT:SP:384925,Collection,"384925","Martinelli, G; et al.",Instituto de Botânica,Instituto de Botânica,"Wanderley, MGL",Vriesea pabstii McWill. & L.B.Sm.,-24.277222,-48.455944,"875","75",NA,ef48401a-d9e5-467c-b40a-0146618d38de,WGS84,"15809",NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
