X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,name,dateIdentified,continent,references,institutionKey,collectionKey,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,verbatimElevation,collectionID,identifiedBy,georeferenceSources,habitat,coordinateUncertaintyInMeters,typeStatus,georeferenceProtocol,occurrenceRemarks,higherClassification,nomenclaturalStatus,taxonID,bibliographicCitation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,higherGeography,verbatimCoordinateSystem,lifeStage,otherCatalogNumbers,fieldNotes,gadm,identificationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.208611,-24.877778,"2397872329",Chusquea pulchella L.G.Clark,-24.877778,-48.208611,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:26Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4130446","6","7707728","196","1369","3073","2706422","4130446","4130446",Chusquea pulchella L.G.Clark,Plantae,Tracheophyta,Poales,Poaceae,Chusquea,Chusquea pulchella,Chusquea,pulchella,SPECIES,ACCEPTED,"520","0",São Paulo,"2011","8","2",2011-08-02T00:00:00Z,2019-10-07T12:21:48Z,2021-04-08T12:39:26Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:229910,"407",Margem do Rio da Grota Funda.,Jacupiranga,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"2397872329",pt,HUEFS,BRA:UEFS:HUEFS:229910,Collection,"229910","Mota, A.C.",UEFS,Universidade Estadual de Feira de Santana,Chusquea pulchella L.G.Clark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.205833,-24.876944,"2397872325",Chusquea pulchella L.G.Clark,-24.876944,-48.205833,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:31Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4130446","6","7707728","196","1369","3073","2706422","4130446","4130446",Chusquea pulchella L.G.Clark,Plantae,Tracheophyta,Poales,Poaceae,Chusquea,Chusquea pulchella,Chusquea,pulchella,SPECIES,ACCEPTED,"555","0",São Paulo,"2009","10","2",2009-10-02T00:00:00Z,2019-10-07T12:21:48Z,2021-04-08T12:39:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:229842,"316",Rio do Braço Feio.,Jacupiranga,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"2397872325",pt,HUEFS,BRA:UEFS:HUEFS:229842,Collection,"229842","Mota, A.C.",UEFS,Universidade Estadual de Feira de Santana,Chusquea pulchella L.G.Clark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.32,-24.95,"912684402",Chusquea pulchella L.G.Clark,-24.95,-48.32,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2021-03-28T02:51:35Z,2021-03-30T12:53:55Z,"153",061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4130446","6","7707728","196","1369","3073","2706422","4130446","4130446",Chusquea pulchella L.G.Clark,Plantae,Tracheophyta,Poales,Poaceae,Chusquea,Chusquea pulchella,Chusquea,pulchella,SPECIES,ACCEPTED,NA,NA,NA,"1991","3","19",1991-03-19T00:00:00Z,2016-08-23T09:41:55Z,2021-03-30T12:53:55Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,NA,K000925370,"939","BR-116, ca. km 517, heading N to São Paulo, Rio Braço Feio, 60 km.",NA,NA,"912684402",NA,Herbarium,http://specimens.kew.org/herbarium/K000925370,NA,K000925370,"Oliveira, W.; Clark, L.",K,NA,Chusquea pulchella L.G.Clark,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clark, L.G.",NA,NA,"0.2",ISOTYPE,Label,"Collected under the auspices of the National Science Foundation, Iowa State University, and the Universidade Estadual de São Paulo",POACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.31666,-24.95,"1258580613",Chusquea pulchella L.G.Clark,-24.95,-48.31666,"gass84,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:22:17Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4130446","6","7707728","196","1369","3073","2706422","4130446","4130446",Chusquea pulchella L.G.Clark,Plantae,Tracheophyta,Poales,Poaceae,Chusquea,Chusquea pulchella,Chusquea,pulchella,SPECIES,ACCEPTED,"560",NA,São Paulo,"1991","3","19",1991-03-19T00:00:00Z,NA,2021-04-13T11:22:17Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:1360515,Clark 939,"BR-116, ca Km 517, heading N to São Paulo, Rio Braço Fcio, ca. 60 km before the spring.",NA,Tropicos,"1258580613",NA,MO,urn:catalog:MO:Tropicos:1360515,PhysicalObject,"1360515",Lynn G. Clark|W. Oliveira,MO,MOBOT,Chusquea pulchella L.G.Clark,1993-01-01T00:00:00Z,SOUTH_AMERICA,NA,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,NA,NA,ICNafp,NA,NA,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15859,L.G. Clark,NA,NA,NA,ISOTYPE,NA,NA,NA,No opinion,"25558269",http://www.tropicos.org/Specimen/1360515,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.3167,-24.95,"1320210670",Chusquea pulchella L.G.Clark,-24.95,-48.3167,"gass84,osiic,colmafu,inmafu",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,b2ff19b5-d74f-40d2-82f1-ec5db01e8e31,US,DWC_ARCHIVE,2021-03-29T08:59:35Z,2021-03-30T11:27:44Z,"200",bc092ff0-02e4-11dc-991f-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4130446","6","7707728","196","1369","3073","2706422","4130446","4130446",Chusquea pulchella L.G.Clark,Plantae,Tracheophyta,Poales,Poaceae,Chusquea,Chusquea pulchella,Chusquea,pulchella,SPECIES,ACCEPTED,"560","0",São Paulo,"1991","3","19",1991-03-19T00:00:00Z,NA,2021-03-30T11:27:44Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,NA,http://n2t.net/ark:/65665/3850abd67-e19a-4fc2-9483-8c6414dd0af4,"939","BR-116, ca. km 517, heading N to Sao Paulo, Rio Braco Feio, ca. 60 km before spring.",NA,NMNH Extant Biology,"1320210670",NA,Botany,http://n2t.net/ark:/65665/3850abd67-e19a-4fc2-9483-8c6414dd0af4,PhysicalObject,"3278485",L. G. Clark & W. de Oliveira,US,NA,Chusquea pulchella L.G.Clark,NA,SOUTH_AMERICA,NA,586ee56e-b0fe-4dff-b7f9-aeb104f3308a,151c91ba-a521-4735-8c11-5abf8db7fb67,19 Mar 1991,http://biocol.org/urn:lsid:biocol.org:col:34871,NA,"78",NA,NA,"78",NA,NA,NA,NA,NA,NA,ISOTYPE,NA,NA,"Plantae, Monocotyledonae, Poales, Poaceae, Bambusoideae",NA,NA,NA,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,"1","South America - Neotropics, Brazil, São Paulo",Degrees Minutes Seconds,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.316667,-24.95,"2452853655",Chusquea pulchella L.G.Clark,-24.95,-48.316667,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4130446","6","7707728","196","1369","3073","2706422","4130446","4130446",Chusquea pulchella L.G.Clark,Plantae,Tracheophyta,Poales,Poaceae,Chusquea,Chusquea pulchella,Chusquea,pulchella,SPECIES,ACCEPTED,"560","0",São Paulo,"1991","3","19",1991-03-19T00:00:00Z,2019-11-21T13:15:09Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:249398,"939","BR-116, ca. Km 517, heading N to São Paulo, Rio Braço Feio, ca. 60 km before the spring",Barra do Turvo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452853655",pt,SP,BRA:IBT:SP:249398,Collection,"249398","Clark, L; Oliveira, W",Instituto de Botânica,Instituto de Botânica,Chusquea pulchella L.G.Clark,1994-01-14T00:00:00Z,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clark, LG",NA,NA,NA,HOLOTYPE,NA,"One small colony in the woods across the road from the spring, near a big rock, bamboo in forest patch facing the river. THis year completely in flower. Central branch always developing and rebranching, the branches viny and climbing, i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.25,-24.9,"912684383",Chusquea pulchella L.G.Clark,-24.9,-48.25,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2021-03-28T02:51:35Z,2021-03-30T12:54:01Z,"153",061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4130446","6","7707728","196","1369","3073","2706422","4130446","4130446",Chusquea pulchella L.G.Clark,Plantae,Tracheophyta,Poales,Poaceae,Chusquea,Chusquea pulchella,Chusquea,pulchella,SPECIES,ACCEPTED,"530",NA,NA,"1990","3","4",1990-03-04T00:00:00Z,NA,2021-03-30T12:54:01Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,NA,K000925371,"726","BR-116, ca. km 517, heading N to São Paulo, Rio Braço Feio, ca. 60 km before spring.",NA,NA,"912684383",NA,Herbarium,http://specimens.kew.org/herbarium/K000925371,NA,K000925371,"Windisch, P.; Clark, L.",K,NA,Chusquea pulchella L.G.Clark,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clark, L.G.",NA,NA,NA,NA,Label,Collected with the aid of a grant from the National Science Foudation.,POACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.25,-24.9,"1260193950",Chusquea pulchella L.G.Clark,-24.9,-48.25,"gass84,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:22:28Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4130446","6","7707728","196","1369","3073","2706422","4130446","4130446",Chusquea pulchella L.G.Clark,Plantae,Tracheophyta,Poales,Poaceae,Chusquea,Chusquea pulchella,Chusquea,pulchella,SPECIES,ACCEPTED,"530",NA,São Paulo,"1990","3","4",1990-03-04T00:00:00Z,NA,2021-04-13T11:22:28Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:2839093,Clark 726,"BR-116, ca. Km 517, heading N to Sao Paulo, Rio Braço Feio, ca. 60 km before spring,",NA,Tropicos,"1260193950",NA,MO,urn:catalog:MO:Tropicos:2839093,PhysicalObject,"2839093",Lynn G. Clark|Paulo G. Windisch,MO,MOBOT,Chusquea pulchella L.G.Clark,1993-01-01T00:00:00Z,SOUTH_AMERICA,NA,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,NA,NA,ICNafp,NA,NA,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15859,L.G. Clark,NA,NA,NA,NA,NA,NA,NA,No opinion,"25558269",http://www.tropicos.org/Specimen/2839093,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.25,-24.9,"1317693822",Chusquea pulchella L.G.Clark,-24.9,-48.25,"gass84,osiic,colmafu,inmafu",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,b2ff19b5-d74f-40d2-82f1-ec5db01e8e31,US,DWC_ARCHIVE,2021-03-29T08:59:35Z,2021-03-30T11:28:12Z,"200",bc092ff0-02e4-11dc-991f-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4130446","6","7707728","196","1369","3073","2706422","4130446","4130446",Chusquea pulchella L.G.Clark,Plantae,Tracheophyta,Poales,Poaceae,Chusquea,Chusquea pulchella,Chusquea,pulchella,SPECIES,ACCEPTED,"530","0",São Paulo,"1990","3","4",1990-03-04T00:00:00Z,NA,2021-03-30T11:28:12Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,NA,http://n2t.net/ark:/65665/315b9d951-98d7-477a-8d1e-99560f80f475,"726","N of sao paulo, rio braco feio",NA,NMNH Extant Biology,"1317693822",NA,Botany,http://n2t.net/ark:/65665/315b9d951-98d7-477a-8d1e-99560f80f475,PhysicalObject,"3310691",L. G. Clark & P. G. Windisch,US,NA,Chusquea pulchella L.G.Clark,NA,SOUTH_AMERICA,NA,586ee56e-b0fe-4dff-b7f9-aeb104f3308a,151c91ba-a521-4735-8c11-5abf8db7fb67,04 Mar 1990,http://biocol.org/urn:lsid:biocol.org:col:34871,NA,"63",NA,NA,"63",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae, Monocotyledonae, Poales, Poaceae, Bambusoideae",NA,NA,NA,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,"1","South America - Neotropics, Brazil, São Paulo",Degrees Minutes Seconds,Vegetative,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.25,-24.9,"1424323958",Chusquea pulchella L.G.Clark,-24.9,-48.25,"gass84,muluriiv,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:31Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"4130446","6","7707728","196","1369","3073","2706422","4130446","4130446",Chusquea pulchella L.G.Clark,Plantae,Tracheophyta,Poales,Poaceae,Chusquea,Chusquea pulchella,Chusquea,pulchella,SPECIES,ACCEPTED,"530",NA,São Paulo,"1990","3","4",1990-03-04T00:00:00Z,NA,2021-04-06T14:39:31Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:613887,"726","Br-116,ca.Km517, heading N to São Paulo, Rio Braço Feio, ca.60Km .",São Paulo,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424323958",NA,RB,urn:catalog:JBRJ:RB:613887,Physical Object,RB00613887,"L.Clark; P. Windisch",JBRJ,NA,Chusquea pulchella L.G.Clark,2018-03-15T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luber, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RB 376366,"Forest remant on a small ridge above Rio Braço Feio. Small, delicate bamboo, culms to 2-3mm diam., to2-3 long, trailing and hanging, mostly at edge of forest patch, but also entering the woods. Branching infravaginal; central branch usually developing. Foliage leaf sheats hispid.",NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
