X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,individualCount,institutionKey,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,elevation,elevationAccuracy,typeStatus,decimalLatitude,decimalLongitude,geodeticDatum,fieldNumber,references,habitat,verbatimEventDate,institutionID,endDayOfYear,preparations,startDayOfYear,verbatimElevation,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,county,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47,-24.2,"1261193631",Handroanthus botelhensis (A.H.Gentry) S.O.Grose,"gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:22:08Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4092510","6","7707728","220","408","6655","6401269","4092510","4092510",Handroanthus botelhensis (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus botelhensis,Handroanthus,botelhensis,SPECIES,ACCEPTED,2017-01-01T00:00:00Z,SOUTH_AMERICA,São Paulo,"1987","9","2",1987-09-02T00:00:00Z,NA,2021-04-13T11:22:08Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:487806,Gentry 58849,"Carlos Botelho State Park, ca. 12 km S of Park Headquarters. Edges of open swampy area.",NA,Tropicos,"1261193631",NA,MO,urn:catalog:MO:Tropicos:487806,PhysicalObject,"487806","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco",MO,MOBOT,NA,NA,Handroanthus botelhensis (A.H.Gentry) S.O.Grose,"6",1be3aa67-8f90-4309-92f4-bd55426a8c09,No opinion,ICNafp,"50314201",http://www.tropicos.org/Specimen/487806,http://biocol.org/urn:lsid:biocol.org:col:15859,"760",NA,ISOTYPE,-24.2,-47,WGS84,87-197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47,-24.2,"1261193643",Handroanthus botelhensis (A.H.Gentry) S.O.Grose,"gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:22:58Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4092510","6","7707728","220","408","6655","6401269","4092510","4092510",Handroanthus botelhensis (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus botelhensis,Handroanthus,botelhensis,SPECIES,ACCEPTED,2017-01-01T00:00:00Z,SOUTH_AMERICA,São Paulo,"1987","9","2",1987-09-02T00:00:00Z,NA,2021-04-13T11:22:58Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:487813,Gentry 58850,"Carlos Botelho State Park, ca. 12 km S of Park Headquarters. Edges of open swampy area.",NA,Tropicos,"1261193643",NA,MO,urn:catalog:MO:Tropicos:487813,PhysicalObject,"487813","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco",MO,MOBOT,NA,NA,Handroanthus botelhensis (A.H.Gentry) S.O.Grose,"5",1be3aa67-8f90-4309-92f4-bd55426a8c09,No opinion,ICNafp,"50314201",http://www.tropicos.org/Specimen/487813,http://biocol.org/urn:lsid:biocol.org:col:15859,"760",NA,NA,-24.2,-47,WGS84,87-197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47,-24.2,"1930221998",Tabebuia botelhensis A.H.Gentry,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:42Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4091038","6","7707728","220","408","6655","6401269","4092510","4092510",Handroanthus botelhensis (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus botelhensis,Tabebuia,botelhensis,SPECIES,SYNONYM,NA,SOUTH_AMERICA,São Paulo,"1987","9","2",1987-09-02T00:00:00Z,NA,2021-03-30T13:06:42Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,TRUE,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,ad8d58fa-7a63-45f6-b5bf-a4e612b37a07,"58849","Carlos Botelho State Park, ca. 12 km S of Park Headquarters.",NA,Vascular plants,"1930221998",en,NY,ad8d58fa-7a63-45f6-b5bf-a4e612b37a07,PhysicalObject,"7442",A. H. Gentry,NY,NA,NA,NA,Tabebuia botelhensis A.H.Gentry,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,ICN,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,"760","0",ISOTYPE,-24.2,-47,WGS84,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=389335,Edges of open swampy areas,02 Sep 1987,http://biocol.org/urn:lsid:biocol.org:col:15556,"24",sheet,"24",2493 ft,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48,-24.552778,"1088981817",Tabebuia botelhensis A.H.Gentry,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:55Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4091038","6","7707728","220","408","6655","6401269","4092510","4092510",Handroanthus botelhensis (A.H.Gentry) S.O.Grose,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Handroanthus,Handroanthus botelhensis,Tabebuia,botelhensis,SPECIES,SYNONYM,NA,NA,São Paulo,"1978","2","1",1978-02-01T00:00:00Z,2021-02-12T13:02:15Z,2021-04-08T12:43:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:856,"6918","Reserva Carlos Botelho, Entre São Miguel Arcanjo e Sete Barras.",São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1088981817",pt,UEC,BRA:UNICAMP:UEC:856,Collection,"856","Prance, GT; Shepherd, GJ; Benson, WW",UNICAMP,Universidade Estadual de Campinas,"flor, Árvore 10 m x 15 cm de diâmetro, florescendo sem folhas. Flores de cor amarelada. Em mata e beira de mata.",NA,Tabebuia botelhensis A.H.Gentry,NA,NA,NA,NA,NA,NA,NA,"400","0",PARATYPE,-24.552778,-48,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
