X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,geodeticDatum,institutionKey,otherCatalogNumbers,fieldNotes,dynamicProperties,county,georeferenceVerificationStatus,references,created,associatedSequences,higherClassification,taxonID,identificationQualifier,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,institutionID,nomenclaturalCode,individualCount,preparations,nomenclaturalStatus,bibliographicCitation,collectionID,habitat,verbatimEventDate,endDayOfYear,startDayOfYear,verbatimElevation,higherGeography,fieldNumber,verbatimLocality,previousIdentifications,rights,identificationRemarks,coordinateUncertaintyInMeters,georeferencedBy,http...unknown.org.recordId,http...unknown.org.recordEnteredBy,georeferenceSources,georeferenceProtocol,accessRights,reproductiveCondition,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,georeferencedDate,organismID,locationID,datasetID,typeStatus,recordedByIDs.type,recordedByIDs.value,informationWithheld,typifiedName,infraspecificEpithet,locationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.020706,-23.722619,"2564843361",Trichilia casaretti C.de Candolle,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:58Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7271406","6","7707728","220","933","2397","3190490","7271406","7271406",Trichilia casaretti C.de Candolle,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia casaretti,Trichilia,casaretti,SPECIES,ACCEPTED,VU,2019-03-20T00:00:00Z,NA,NA,NA,São Paulo,"2019","3","20",2019-03-20T00:00:00Z,2021-03-01T19:35:36Z,2021-04-08T12:43:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:202756,"507","Floresta Nacional de Ipanema - FLONA -Trilha da Pe, Local: interior da mata, sombreado. Solo úmido com serrapilheira.",Iperó,UEC - Herbário da Universidade Estadual de Campinas,"2564843361",pt,UEC,BRA:UNICAMP:UEC:202756,Collection,"202756","Silva, BG; Pires, TP; Patara, IM",UNICAMP,Universidade Estadual de Campinas,Hábito: arbóreo. Látex: ausente. Odor: ausente. Altura: 9 m. Outros:,"Pires, TP",Trichilia casaretti C.de Candolle,-23.722619,-48.020706,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.055728,-23.741228,"2564843191",Trichilia casaretti C.de Candolle,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:58Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7271406","6","7707728","220","933","2397","3190490","7271406","7271406",Trichilia casaretti C.de Candolle,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia casaretti,Trichilia,casaretti,SPECIES,ACCEPTED,VU,2019-06-17T00:00:00Z,NA,NA,NA,São Paulo,"2019","6","17",2019-06-17T00:00:00Z,2021-03-01T19:35:36Z,2021-04-08T12:43:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:203229,"224","Floresta Nacional de Ipanema - FLONA, Local: Fora da trilha, pleno sol. Solo: úmido com serrapilheira",Iperó,UEC - Herbário da Universidade Estadual de Campinas,"2564843191",pt,UEC,BRA:UNICAMP:UEC:203229,Collection,"203229","Pires, TP; Padua, CN; Brocanello, BO",UNICAMP,Universidade Estadual de Campinas,"Hábito: Arbóreo. Altura: 1,9 m. Base: reta. Fuste: tortuoso (fino). Casca externa: lisa com coloração verde. Casca interna: branca . Folhas: concolor, verde, membranaceae. Flores: vermelho. Frutos: carnoso avermelhado.","Pires, TP",Trichilia casaretti C.de Candolle,-23.741228,-48.055728,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.498606,-23.269411,"2564842944",Trichilia casaretti C.de Candolle,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7271406","6","7707728","220","933","2397","3190490","7271406","7271406",Trichilia casaretti C.de Candolle,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia casaretti,Trichilia,casaretti,SPECIES,ACCEPTED,VU,2019-02-22T00:00:00Z,NA,NA,NA,São Paulo,"2018","11","28",2018-11-28T00:00:00Z,2021-03-01T19:35:36Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:161217,"489","Floresta Nacional de Ipanema - FLONA - Trilha Afon, Local: Interior da mata, copa sombreada. Solo: Arenoso, em meio à serrapilheira.",Iperó,UEC - Herbário da Universidade Estadual de Campinas,"2564842944",pt,UEC,BRA:UNICAMP:UEC:161217,Collection,"161217","Silva, BG; Duarte, LSC; Lima, GM; Pires, TP",UNICAMP,Universidade Estadual de Campinas,"Hábito: Arbóreo. Altura: 1,7m. Látex: Ausente. Cor: Botão floral branco. Odor: Ausente. Outros: O tronco da árvore estava deitado sobre o córrego.","Pires, TP",Trichilia casaretti C.de Candolle,-23.269411,-47.498606,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.4975,-23.221111,"2242327766",Trichilia casaretti C.de Candolle,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:36Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"7271406","6","7707728","220","933","2397","3190490","7271406","7271406",Trichilia casaretti C.de Candolle,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia casaretti,Trichilia,casaretti,SPECIES,ACCEPTED,VU,NA,NA,NA,NA,Santa Catarina,"2016","12","26",2016-12-26T00:00:00Z,NA,2021-04-06T14:39:36Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1408771,"1597",Balneário Enseada.,São Francisco do Sul,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"2242327766",NA,RB,urn:catalog:JBRJ:RB:1408771,Physical Object,RB01408771,R.R. Volt,JBRJ,NA,NA,R.R. Volt,Trichilia casaretti C.de Candolle,-23.221111,-48.4975,WGS84,NA,RB 784982,Interior de floresta ombrófila densa submontana.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.106333,-24.554361,"1095182492",Trichilia casaretti C.de Candolle,"gass84,ambinst,colmafu",dd31ac22-63d4-4bb4-a987-5eece5ffadb8,042a7696-696b-492b-ad3e-4076807eaeed,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:34Z,2021-04-08T12:21:23Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7271406","6","7707728","220","933","2397","3190490","7271406","7271406",Trichilia casaretti C.de Candolle,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia casaretti,Trichilia,casaretti,SPECIES,ACCEPTED,VU,2017-01-01T00:00:00Z,"49","0",NA,Sp,"2015","3","27",2015-03-27T00:00:00Z,2019-08-16T11:40:08Z,2021-04-08T12:21:23Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,5d4b5501-35cf-4435-b6d7-b66252375c55,FALSE,Magnoliopsida,BR,none,none,Brazil,HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão,BRA:UTFPR:HCF:16550,"5982",Fazenda Itaipava/ Catre,Eldorado,HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão,"1095182492",pt,HCF,BRA:UTFPR:HCF:16550,Collection,"16550",M.G. Caxambu,Universidade Tecnológica Federal do Paraná,Universidade Tecnológica Federal do Paraná,arvoreta ca. 2 m. Frutos imaturos e maduros verdes. Sementes envoltas em arilo avermelhado.,E. Barboza,Trichilia casaretti C.de Candolle,-24.554361,-48.106333,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.65926,-22.92675,"2459855067",Trichilia casaretti C.de Candolle,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7271406","6","7707728","220","933","2397","3190490","7271406","7271406",Trichilia casaretti C.de Candolle,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia casaretti,Trichilia,casaretti,SPECIES,ACCEPTED,VU,2015-06-07T00:00:00Z,"550","0",NA,São Paulo,"2015","7","7",2015-07-07T00:00:00Z,2020-11-04T13:56:11Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:133303,"166.0",Mata do Pinheirinho. Fragmento de Floresta Estacional Semidecidual conservado.,Mombuca,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459855067",pt,ESA,BRA:ESALQ:ESA:133303,Collection,"133303","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.",Universidade de São Paulo,Universidade de São Paulo,"Arbusto, 2,5 m, frutos imaturos verdes, coletado na borda da mata.","Tamashiro, J. Y.",Trichilia casaretti C.de Candolle,-22.92675,-47.65926,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.66292,-22.9241,"2459858401",Trichilia casaretti C.de Candolle,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7271406","6","7707728","220","933","2397","3190490","7271406","7271406",Trichilia casaretti C.de Candolle,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia casaretti,Trichilia,casaretti,SPECIES,ACCEPTED,VU,2015-07-06T00:00:00Z,"585","0",NA,São Paulo,"2015","7","4",2015-07-04T00:00:00Z,2020-11-04T14:14:00Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:134514,"909.0",Mata do Pinheirinho. Floresta Estacional Semidecidual em área agrílcola da COSAN.,Mombuca,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459858401",pt,ESA,BRA:ESALQ:ESA:134514,Collection,"134514","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.",Universidade de São Paulo,Universidade de São Paulo,"Árvore, ca. 5m. Frutos imaturos verdes.","Rodrigues, S. S.",Trichilia casaretti C.de Candolle,-22.9241,-47.66292,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.13,-24.366389,"1086916593",Trichilia casaretti C.de Candolle,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7271406","6","7707728","220","933","2397","3190490","7271406","7271406",Trichilia casaretti C.de Candolle,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia casaretti,Trichilia,casaretti,SPECIES,ACCEPTED,VU,2014-03-31T00:00:00Z,"300","0",SOUTH_AMERICA,Sp,"2014","2","4",2014-02-04T00:00:00Z,2021-03-04T18:46:24Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:48500,"1646",Fazenda Nova Trieste,Eldorado,SPSF - Herbário Dom Bento José Pickel,"1086916593",pt,SPSF,BRA:IF:SPSF:48500,Collection,"48500",F. A. R. D. P. Arzolla & A.Z.Antunes,IF,Instituto Florestal,"COLETA: Árvore com frutos maduros.; GEOGRAFIA: Moquem.&nf;Floresta Ombrófila Densa Submontana.;",B.V. Ferrato,Trichilia casaretti C.de Candolle,-24.366389,-48.13,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.624722,-22.709167,"1423916133",Trichilia casaretti C.de Candolle,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:22Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"7271406","6","7707728","220","933","2397","3190490","7271406","7271406",Trichilia casaretti C.de Candolle,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia casaretti,Trichilia,casaretti,SPECIES,ACCEPTED,VU,NA,"550",NA,NA,São Paulo,"2014","12","4",2014-12-04T00:00:00Z,NA,2021-04-06T14:39:22Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1140622,"2058","Campis da Esalq, próxima a guarita da engenharia",Piracicaba,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423916133",NA,RB,urn:catalog:JBRJ:RB:1140622,Physical Object,RB01140622,G.D. Colletta,JBRJ,NA,NA,T.B. Flores,Trichilia casaretti C.de Candolle,-22.709167,-47.624722,WGS84,NA,RB 653821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.843861,-24.802583,"1077475905",Trichilia casaretti C.de Candolle,"gass84,ambinst,colmafu",dd31ac22-63d4-4bb4-a987-5eece5ffadb8,042a7696-696b-492b-ad3e-4076807eaeed,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:34Z,2021-04-08T12:21:22Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7271406","6","7707728","220","933","2397","3190490","7271406","7271406",Trichilia casaretti C.de Candolle,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia casaretti,Trichilia,casaretti,SPECIES,ACCEPTED,VU,2013-01-01T00:00:00Z,"48","0",NA,Sp,"2012","4","29",2012-04-29T00:00:00Z,2019-08-16T11:40:08Z,2021-04-08T12:21:22Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,5d4b5501-35cf-4435-b6d7-b66252375c55,TRUE,Magnoliopsida,BR,none,none,Brazil,HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão,BRA:UTFPR:HCF:10634,"4063",Propriedade do Sr. Flávio,Pariquera-Açu,HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão,"1077475905",pt,HCF,BRA:UTFPR:HCF:10634,Collection,"10634",M.G. Caxambu,Universidade Tecnológica Federal do Paraná,Universidade Tecnológica Federal do Paraná,"arbusto ciófilo, ca. 1 m. Frutos imaturos verdes.",J. Cordeiro & E. Barboza,Trichilia casaretti C.de Candolle,-24.802583,-47.843861,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
