X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,elevation,elevationAccuracy,institutionKey,locality,occurrenceRemarks,continent,gadm,otherCatalogNumbers,fieldNotes,individualCount,nomenclaturalStatus,nomenclaturalCode,county,fieldNumber,taxonID,bibliographicCitation,collectionID,references,verbatimEventDate,institutionID,endDayOfYear,preparations,startDayOfYear,georeferenceSources,coordinateUncertaintyInMeters,georeferenceProtocol,habitat,verbatimElevation,georeferencedDate,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,higherClassification,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,identificationQualifier,identificationRemarks,verbatimLocality,previousIdentifications,datasetID,identificationID,organismID,locationID,accessRights,typeStatus,dynamicProperties,eventRemarks,recordedByIDs.type,recordedByIDs.value,informationWithheld,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.82393,-22.7782,"2459855081",Trichilia silvatica C.DC.,-22.7782,-47.82393,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3851119","6","7707728","220","933","2397","3190490","3851119","3851119",Trichilia silvatica C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia silvatica,Trichilia,silvatica,SPECIES,ACCEPTED,VU,2015-07-15T00:00:00Z,São Paulo,"2015","7","3",2015-07-03T00:00:00Z,2020-11-04T13:56:11Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:133071,"122.0",Piracicaba,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459855081",pt,ESA,BRA:ESALQ:ESA:133071,Collection,"133071","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.",Universidade de São Paulo,Universidade de São Paulo,"Flores, T. B.",Trichilia silvatica C.DC.,"553","0",NA,"Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.",Árvore.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.109914,-23.360372,"1499615996",Trichilia silvatica C.DC.,-23.360372,-45.109914,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:54Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3851119","6","7707728","220","933","2397","3190490","3851119","3851119",Trichilia silvatica C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia silvatica,Trichilia,silvatica,SPECIES,ACCEPTED,VU,2011-02-23T00:00:00Z,São Paulo,"2011","2","23",2011-02-23T00:00:00Z,2020-01-27T21:25:09Z,2021-03-30T09:40:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:56490,"112",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1499615996",pt,IAC,BRA:IAC:IAC:56490,Collection,"56490","A.C.O. Souza; L.C. Bernacci & R. Belinelo",IAC,Instituto Agronômico de Campinas,A.C.O. Souza et al.,Trichilia silvatica C.DC.,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,"Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.884991,-24.611816,"1090576327",Trichilia silvatica C.DC.,-24.611816,-47.884991,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3851119","6","7707728","220","933","2397","3190490","3851119","3851119",Trichilia silvatica C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia silvatica,Trichilia,silvatica,SPECIES,ACCEPTED,VU,2008-01-15T00:00:00Z,São Paulo,"2008","1","15",2008-01-15T00:00:00Z,2020-01-27T21:25:09Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:49464,"1864",Pariquera-Açu,IAC - Herbário do Instituto Agronômico de Campinas,"1090576327",pt,IAC,BRA:IAC:IAC:49464,Collection,"49464","R.B. Torres; A.S. Oliveira & M.G. Silva (2)",IAC,Instituto Agronômico de Campinas,R.B. Torres,Trichilia silvatica C.DC.,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,Estação Experimental do IAC,"Coodernadas do material: UTM (23) 207.875E, 7274.933N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.618333,-23.4375,"1086906069",Trichilia silvatica C.DC.,-23.4375,-46.618333,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3851119","6","7707728","220","933","2397","3190490","3851119","3851119",Trichilia silvatica C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia silvatica,Trichilia,silvatica,SPECIES,ACCEPTED,VU,2007-01-17T00:00:00Z,Sp,"2007","1","17",2007-01-17T00:00:00Z,2021-03-04T18:46:27Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:37393,"82",São Paulo,SPSF - Herbário Dom Bento José Pickel,"1086906069",pt,SPSF,BRA:IF:SPSF:37393,Collection,"37393",C Moura & F. A. R. D. P. Arzolla & F.E.S.P.Vilela,IF,Instituto Florestal,F. A. R. D. P. Arzolla,Trichilia silvatica C.DC.,"950","0",NA,NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Arvoreta 4m., frutos imaturos verdes.; GEOGRAFIA: proximidades da estrada da Roseira.;",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.083511,-23.367009,"1090577220",Trichilia silvatica C.DC.,-23.367009,-45.083511,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3851119","6","7707728","220","933","2397","3190490","3851119","3851119",Trichilia silvatica C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia silvatica,Trichilia,silvatica,SPECIES,ACCEPTED,VU,2007-03-12T00:00:00Z,São Paulo,"2007","3","12",2007-03-12T00:00:00Z,2020-01-27T21:25:09Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:50337,"506",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090577220",pt,IAC,BRA:IAC:IAC:50337,Collection,"50337","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti",IAC,Instituto Agronômico de Campinas,"J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.",Trichilia silvatica C.DC.,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,"Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","subparcela 85, indivíduo I 1716.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.824444,-24.041111,"1086898419",Trichilia silvatica C.DC.,-24.041111,-46.824444,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3851119","6","7707728","220","933","2397","3190490","3851119","3851119",Trichilia silvatica C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia silvatica,Trichilia,silvatica,SPECIES,ACCEPTED,VU,2012-03-23T00:00:00Z,Sp,"2001","4","17",2001-04-17T00:00:00Z,2021-03-04T18:46:27Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:29560,"2304",Itanhaém,SPSF - Herbário Dom Bento José Pickel,"1086898419",pt,SPSF,BRA:IF:SPSF:29560,Collection,"29560",F.T.Farah & S.Aguiar & T.B.Breier,IF,Instituto Florestal,J.A.Pastore,Trichilia silvatica C.DC.,"105","75",NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu","COLETA: XLS: SPSFAntigo&nf;Floresta Ombrófila Densa Baixomontana e Montana&nf;Arbusto 2m altura.; GEOGRAFIA: No entorno do Vale dos rios Mambu e dos Macacos;",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.241111,-24.547778,"1424468186",Trichilia silvatica C.DC.,-24.547778,-47.241111,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:21Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3851119","6","7707728","220","933","2397","3190490","3851119","3851119",Trichilia silvatica C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia silvatica,Trichilia,silvatica,SPECIES,ACCEPTED,VU,NA,São Paulo,"2001","5","8",2001-05-08T00:00:00Z,NA,2021-04-06T14:39:21Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:822912,"2433",Iguape,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424468186",NA,RB,urn:catalog:JBRJ:RB:822912,Physical Object,RB00822912,P.L.R. de Moraes,JBRJ,NA,P.C.C.E. Camargo,Trichilia silvatica C.DC.,NA,NA,NA,"Estação Ecológica Juréia-Itatíns, Núcleo Rio Verde.","Árvore 15m, flores brancas, frutos imaturos esverdeados",NA,NA,RB 588508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.4100221657427,-23.6241676892264,"1928016166",Trichilia silvatica C.DC.,-23.6241676892264,-45.4100221657427,"cdrep,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:56Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3851119","6","7707728","220","933","2397","3190490","3851119","3851119",Trichilia silvatica C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia silvatica,Trichilia,silvatica,SPECIES,ACCEPTED,VU,2006-01-01T00:00:00Z,São Paulo,"2000","9","28",2000-09-28T00:00:00Z,NA,2021-03-30T13:06:56Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,119ff407-3a46-4239-b205-ae7030f1ceb4,"2335",NA,Vascular plants,"1928016166",en,NY,119ff407-3a46-4239-b205-ae7030f1ceb4,PhysicalObject,"776895",I. Cordeiro,NY,NA,T. D. Pennington,Trichilia silvatica C.DC.,NA,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Trilha da Captaçao",NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,ICN,Caraguatatuba,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=125064,28 Sep 2000,http://biocol.org/urn:lsid:biocol.org:col:15556,"27",sheet,"27",CRIA (Centro de Referência em Informação Ambiental),"30093",Other source,Mata ombrófila densa de encosta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.43,-23.58,"1930728521",Trichilia silvatica C.DC.,-23.58,-45.43,"gass84,iddatunl,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:26Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3851119","6","7707728","220","933","2397","3190490","3851119","3851119",Trichilia silvatica C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia silvatica,Trichilia,silvatica,SPECIES,ACCEPTED,VU,2066-01-01T00:00:00Z,São Paulo,"2000","9","21",2000-09-21T00:00:00Z,NA,2021-03-30T13:07:26Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,d180520e-35df-4e24-a430-cd664417370e,"2195",NA,Vascular plants,"1930728521",en,NY,d180520e-35df-4e24-a430-cd664417370e,PhysicalObject,"776896",L. Rossi,NY,NA,T. D. Pennington,Trichilia silvatica C.DC.,"72.5","12.5",ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Trilha do Poçao",NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,ICN,Caraguatatuba,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=125062,21 Sep 2000,http://biocol.org/urn:lsid:biocol.org:col:15556,"26",sheet,"26",From another label,NA,Other collections,Mata ombrófila densa,197-279 ft,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.812222,-23.311111,"1089109714",Trichilia silvatica C.DC.,-23.311111,-44.812222,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3851119","6","7707728","220","933","2397","3190490","3851119","3851119",Trichilia silvatica C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia silvatica,Trichilia,silvatica,SPECIES,ACCEPTED,VU,NA,São Paulo,"1997","1","22",1997-01-22T00:00:00Z,2021-03-01T19:35:40Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:173762,"1464",Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089109714",pt,UEC,BRA:UNICAMP:UEC:173762,Collection,"173762","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R",UNICAMP,Universidade Estadual de Campinas,"Sanchez, M",Trichilia silvatica C.DC.,"300","0",NA,"Picinguaba, Morro do Corisco.","Árvore 72 com 7m de altura, com frutos abertos, casca amarela e arilo vermelho.; Mata Atlântica de Encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
