X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,dateIdentified,elevation,elevationAccuracy,continent,collectionKey,identifiedBy,gadm,references,institutionKey,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,collectionID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,eventRemarks,higherClassification,taxonRemarks,typeStatus,higherGeography,georeferenceProtocol,organismID,locationID,datasetID,accessRights,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.509444,-23.625833,"1089099596",Ocotea estrellensis (Meisn.) P.L.R.Moraes,-23.625833,-45.509444,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7869536","6","7707728","220","407","6688","3034076","7869536","7869536",Ocotea estrellensis (Meisn.) P.L.R.Moraes,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea estrellensis,Ocotea,estrellensis,SPECIES,ACCEPTED,São Paulo,"2010","5","29",2010-05-29T00:00:00Z,2021-03-01T19:32:40Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:161057,"61",Parque Estadual da Serra do Mar.,Caraguatatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089099596",pt,UEC,BRA:UNICAMP:UEC:161057,Collection,"161057","Stefani, EJF; Belinello, R; Galvão, JC",UNICAMP,Universidade Estadual de Campinas,"Árvore com 17 m; com flores imatura, creme, esverdeada.; Mata atlântica.",Ocotea estrellensis (Meisn.) P.L.R.Moraes,2010-12-01T00:00:00Z,"70","20",NA,a995cf02-345c-46db-8674-3415572615a6,"Barbosa, TDM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.5,-22.55,"2452861409",Cinnamomum estrellense (Meisn.) Kosterm.,-22.55,-47.5,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4175980","6","7707728","220","407","6688","3034076","7869536","7869536",Ocotea estrellensis (Meisn.) P.L.R.Moraes,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea estrellensis,Cinnamomum,estrellense,SPECIES,SYNONYM,Rio de Janeiro,"1991","12","16",1991-12-16T00:00:00Z,2019-11-21T13:07:18Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:266219,"723",Reserva Ecológica de Macaé de Cima,Nova Friburgo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452861409",pt,SP,BRA:IBT:SP:266219,Collection,"266219","Nadruz, M; et al.",Instituto de Botânica,Instituto de Botânica,NA,Cinnamomum estrellense (Meisn.) Kosterm.,NA,NA,NA,NA,ef48401a-d9e5-467c-b40a-0146618d38de,NA,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
