X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,elevation,elevationAccuracy,continent,collectionKey,occurrenceRemarks,gadm,institutionKey,habitat,higherGeography,georeferenceProtocol,eventRemarks,higherClassification,otherCatalogNumbers,fieldNotes,verbatimEventDate,institutionID,taxonID,datasetID,identificationID,typeStatus,nomenclaturalCode,organismID,locationID,accessRights,collectionID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,individualCount,coordinateUncertaintyInMeters,references,georeferencedBy,http...unknown.org.recordId,georeferenceVerificationStatus,rights,startDayOfYear,http...unknown.org.recordEnteredBy,georeferenceSources,fieldNumber,verbatimLocality,preparations,previousIdentifications,infraspecificEpithet,dynamicProperties,reproductiveCondition,county,nomenclaturalStatus,bibliographicCitation,identificationRemarks,verbatimElevation,endDayOfYear,lifeStage,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,informationWithheld,created,associatedSequences,georeferencedDate,recordedByIDs.type,recordedByIDs.value,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.82,-23.33,"1096808135",Eugenia neoaustralis Sobral,-23.33,-44.82,"conti,gass84,incomis",0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,4346b227-ca68-4d54-8a77-909148492e0b,SE,DWC_ARCHIVE,2021-03-28T11:06:05Z,2021-03-30T09:44:46Z,"130",4c415e40-1e21-11de-9e40-a0d6ecebb8bf,PRESERVED_SPECIMEN,PRESENT,"5416776","6","7707728","220","690","5014","3177662","5416776","5416776",Eugenia neoaustralis Sobral,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia neoaustralis,Eugenia,neoaustralis,SPECIES,ACCEPTED,NA,NA,São Paulo,"1993","11","10",1993-11-10T00:00:00Z,2018-04-16T15:14:42Z,2021-03-30T09:44:46Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,S:VascularPlants:S13-15246,"29253","Flora fanerogâmica do estado de São Paulo. Projeto Temático financiado pela FAPESP. Brasil, São Paulo, Ubatuba, Próximo à margem do Rio da Fazenda, Picinguaba.",NA,NA,"1096808135",NA,VascularPlants,S:VascularPlants:S13-15246,PhysicalObject,S13-15246,E. C. Leite et al.,S,NA,NA,Eugenia neoaustralis Sobral,NA,NA,NA,NA,NA,NA,4128c918-2aab-4610-8e72-d3aa6dfc48fc,NA,"South and Central America, Caribbean & Antarctica; Brazil; São Paulo",NA,NA,"Plantae;Magnoliophyta;Myrtales;Myrtaceae;Eugenia",NA,NA,NA,urn:lsid:biocol.org:col:15668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29253","Flora fanerogâmica do estado de São Paulo. Projeto Temático financiado pela FAPESP. Brasil, São Paulo, Ubatuba, Próximo à margem do Rio da Fazenda, Picinguaba.",Internationella herbariet,Calycorectes australis Legr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.088333,-23.370833,"1089113377",Eugenia neoaustralis Sobral,-23.370833,-45.088333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416776","6","7707728","220","690","5014","3177662","5416776","5416776",Eugenia neoaustralis Sobral,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia neoaustralis,Eugenia,neoaustralis,SPECIES,ACCEPTED,NA,2008-03-01T00:00:00Z,São Paulo,NA,NA,NA,NA,2021-03-01T19:36:19Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:178233,J1887,Fazenda Capricórnio - Bairro Taquaral.,Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089113377",pt,UEC,BRA:UNICAMP:UEC:178233,Collection,"178233","Rochelle, ALC",UNICAMP,Universidade Estadual de Campinas,"Sobral, M",Eugenia neoaustralis Sobral,"450","0",NA,a995cf02-345c-46db-8674-3415572615a6,"Indivíduo J1887 da parcela J do Projeto Temático BIOTA - Gradiente funcional.&nf;; Floresta Ombrófila Densa Submontana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.986111,-24.070556,"1316183585",Eugenia brevistyla D.Legrand,-24.070556,-47.986111,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,2015-01-01T00:00:00Z,São Paulo,"2015","2","11",2015-02-11T00:00:00Z,2021-03-01T19:36:14Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:188983,"270",Parque Estadual Carlos Botelho,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1316183585",pt,UEC,BRA:UNICAMP:UEC:188983,Collection,"188983","Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD",UNICAMP,Universidade Estadual de Campinas,"Mazine, FF",Eugenia brevistyla D.Legrand,"800","0",NA,a995cf02-345c-46db-8674-3415572615a6,"Árvore, 8,5 m de altura e 10,2 cm de DAP; Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.315,-24.024,"2459850035",Eugenia brevistyla D.Legrand,-24.024,-47.315,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,NA,São Paulo,"2013","3","26",2013-03-26T00:00:00Z,2020-11-04T14:14:28Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128117,"1099.0","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459850035",pt,ESA,BRA:ESALQ:ESA:128117,Collection,"128117","Polisel, R.T.",Universidade de São Paulo,Universidade de São Paulo,NA,Eugenia brevistyla D.Legrand,"516","0",NA,51c61583-68fb-4e49-bc5d-729aa098bc43,"Planta jovem de 1,5 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.92,-24.18,"2304507240",Eugenia brevistyla D.Legrand,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:16Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,NA,NA,"2012","6","1",2012-06-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:16Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718095,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2304507240",NA,NA,MG718095,NA,NA,R.A.F. Lima,NA,NA,NA,Eugenia brevistyla D.Legrand,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Eugenia group;Eugenia",NA,NA,NA,NA,"1453371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-04,MG718095,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.92,-24.18,"2308123104",Eugenia brevistyla D.Legrand,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:28Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,NA,NA,"2012","6","1",2012-06-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:28Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718641,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2308123104",NA,NA,MG718641,NA,NA,R.A.F. Lima,NA,NA,NA,Eugenia brevistyla D.Legrand,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Eugenia group;Eugenia",NA,NA,NA,NA,"1453371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-04,MG718641,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.613889,-23.641667,"2452937078",Eugenia brevistyla D.Legrand,-23.641667,-46.613889,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:14Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,NA,São Paulo,"2012","10","10",2012-10-10T00:00:00Z,2019-11-21T13:11:22Z,2021-04-12T14:22:14Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:454680,"5","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 1, espécime nº 494",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452937078",pt,SP,BRA:IBT:SP:454680,Collection,"454680","Kondrat, H",Instituto de Botânica,Instituto de Botânica,"Aguiar, OT",Eugenia brevistyla D.Legrand,"833","0",NA,ef48401a-d9e5-467c-b40a-0146618d38de,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.445,-22.8858,"1090582343",Eugenia brevistyla D.Legrand,-22.8858,-48.445,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,2012-06-14T00:00:00Z,São Paulo,"2009","10","14",2009-10-14T00:00:00Z,2020-11-23T14:39:07Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:55571,"406","Parque Ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeira, depois até bifurcação final á direita e a esquerda",Botucatu,IAC - Herbário do Instituto Agronômico de Campinas,"1090582343",pt,IAC,BRA:IAC:IAC:55571,Collection,"55571",L. Biral & F.L.S. Ferreira,IAC,Instituto Agronômico de Campinas,M.E.G. Sobral,Eugenia brevistyla D.Legrand,NA,NA,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,"coordenadas do material: 22°50#?#15""S, 46°30#?#40""W",NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.920833,-25.074444,"1213659660",Eugenia brevistyla D.Legrand,-25.074444,-47.920833,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:09Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,2016-05-01T00:00:00Z,São Paulo,"2007","10","5",2007-10-05T00:00:00Z,2019-11-01T18:05:28Z,2021-03-30T12:56:09Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:203198,"111",Parque Estadual da Ilha do Cardoso,Cananeia,UB - Herbário da Universidade de Brasília,"1213659660",pt,UB,BRA:UNB:UB:203198,Collection,"203198","Staggemeier, VG",UnB,Universidade de Brasília,"Giaretta, A",Eugenia brevistyla D.Legrand,"10","0",SOUTH_AMERICA,8b3ca7ca-6147-496a-8c97-7109f988ea2a,"Porte arbóreo apresentando caulifloria. Os frutos maduros são de coloração atropúrpura. Fenologia: floração em outubro; frutos verdes em novembro; frutos maduros com maior intensidade em dezembro. Esta exsicata contém botões florais e flores.; Flores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.661444,-22.638611,"1090148164",Eugenia vattimoana Mattos,-22.638611,-44.661444,"gass84,colmafu,inmano",3f6a3304-f66f-4ba8-be57-92a70f3aac3f,3f41d988-faf2-4a9f-811e-8dac728c05d4,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:35Z,2021-04-08T12:22:41Z,"275",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416778","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,vattimoana,SPECIES,SYNONYM,NA,2009-01-01T00:00:00Z,São Paulo,"2007","12","16",2007-12-16T00:00:00Z,2019-12-20T21:46:42Z,2021-04-08T12:22:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUFSJ - Herbário da Universidade Federal de São João Del Rei,BRA:UFSJ:HUFSJ:7532,"52",Fazenda Atibaia. Mata do Mascote. Acesso pelo Km 258 da Rodovia dos Tropeiros (SP068). Interior de mata.,São José do Barreiro,HUFSJ - Herbário da Universidade Federal de São João Del Rei,"1090148164",pt,HUFSJ,BRA:UFSJ:HUFSJ:7532,Collection,"7532","Serafim, H",UFSJ,Universidade Federal de São João Del Rei,"Sobral, M",Eugenia vattimoana Mattos,"482","0",NA,af314548-b20e-41e3-9120-47467ad8a9cf,"Arvoreta de 6m de altura, com 20cm de DAP. Tronco liso. Folhas discolores. Frutos imaturos verdes passando a alranjados, arroxeados quando maduros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.661389,-22.638611,"1264693069",Eugenia vattimoana Mattos,-22.638611,-44.661389,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416778","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,vattimoana,SPECIES,SYNONYM,NA,2009-01-01T00:00:00Z,São Paulo,"2007","12","16",2007-12-16T00:00:00Z,2019-11-13T14:26:52Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:200398,"52",NA,São José do Barreiro,SPF - Herbário da Universidade de São Paulo,"1264693069",pt,SPF,BRA:USP:SPF:200398,Collection,"200398","Freitas, HS",USP,Universidade de São Paulo,"Sobral, M",Eugenia vattimoana Mattos,"482","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.079504,-23.380534,"1090576076",Eugenia brevistyla D.Legrand,-23.380534,-45.079504,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,2017-09-15T00:00:00Z,São Paulo,"2006","10","11",2006-10-11T00:00:00Z,2020-11-23T14:39:07Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:49236,"421","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090576076",pt,IAC,BRA:IAC:IAC:49236,Collection,"49236","E. Ramos; H.R. Gonçalves & S. Santos",IAC,Instituto Agronômico de Campinas,L.D. Meireles,Eugenia brevistyla D.Legrand,NA,NA,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,"Subparcela 69 indivíduo F0984.&nf;Nome popular: araçarana",NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"1090574927",Eugenia vattimoana Mattos,-23.4339,-45.0711,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:56Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416778","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,vattimoana,SPECIES,SYNONYM,NA,2018-07-08T00:00:00Z,São Paulo,"2006","12","6",2006-12-06T00:00:00Z,2020-11-23T14:39:09Z,2021-03-30T09:40:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:48069,"4312","IAC, Estação Experimental (Horto), beira do rio Ipiranguinha",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090574927",pt,IAC,BRA:IAC:IAC:48069,Collection,"48069","L.C. Bernacci; F.R.G. Amaral & J.A.M.A. Gomes",IAC,Instituto Agronômico de Campinas,M.E.G. Sobral,Eugenia vattimoana Mattos,NA,NA,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
