X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,gadm,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,fieldNotes,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,continent,modified,institutionKey,geodeticDatum,language,ownerInstitutionCode,collectionKey,georeferenceVerificationStatus,elevation,elevationAccuracy,institutionID,county,rights,higherGeography,georeferenceProtocol,higherClassification,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,endDayOfYear,startDayOfYear,typeStatus,infraspecificEpithet,coordinateUncertaintyInMeters,references,habitat,preparations,verbatimEventDate,nomenclaturalCode,collectionID,georeferenceSources,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.166667,-23.490833,"1585338411",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:24Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5405431","6","7707728","220","414","3065","3149154","5405431","5405431",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,Plantae,Tracheophyta,Asterales,Asteraceae,Stifftia,Stifftia fruticosa,Stifftia,fruticosa,SPECIES,ACCEPTED,NA,São Paulo,"2013","4","23",2013-04-23T00:00:00Z,2021-04-06T14:39:24Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1343860,"10041","Sertão da Praia Dura, estrada da Folha Seca",Ubatuba,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1585338411",RB,urn:catalog:JBRJ:RB:1343860,Physical Object,RB01343860,J.A. Lombardi,RB 739896,JBRJ,"Mata Atlântica, margem de estrada de terra",NA,N. Roque,Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,-23.490833,-45.166667,NA,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.501944,-22.890833,"1090831916",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,"gass84,incomis,diffown",09010edb-5e55-4dc0-8a97-a26a3bb89e85,9610290b-e0ea-439b-b726-ba11bcecfb86,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:46Z,2021-04-08T12:23:27Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5405431","6","7707728","220","414","3065","3149154","5405431","5405431",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,Plantae,Tracheophyta,Asterales,Asteraceae,Stifftia,Stifftia fruticosa,Stifftia,fruticosa,SPECIES,ACCEPTED,NA,São Paulo,"2013","11","21",2013-11-21T00:00:00Z,2021-04-08T12:23:27Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,HUFU - Herbarium Uberlandense,BRA:UFU:HUFU:68005,s.n.,Jardim Botânico Unesp Botucatu Rubião Júnior,Botucatu,HUFU - Herbarium Uberlandense,"1090831916",HUFU,BRA:UFU:HUFU:68005,Collection,"68005","Marzinek, J.",NA,UFU,NA,Cipselas com pápus vermelho.,NA,Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,-22.890833,-48.501944,NA,2019-05-06T14:54:09Z,NA,WGS84,pt,Universidade Federal de Uberlândia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.517222,-23.622222,"1423839226",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5405431","6","7707728","220","414","3065","3149154","5405431","5405431",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,Plantae,Tracheophyta,Asterales,Asteraceae,Stifftia,Stifftia fruticosa,Stifftia,fruticosa,SPECIES,ACCEPTED,2010-12-01T00:00:00Z,São Paulo,"2010","5","28",2010-05-28T00:00:00Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:166890,"56",Parque Estadual da Serra do Mar.,Caraguatatuba,UEC - Herbário da Universidade Estadual de Campinas,"1423839226",UEC,BRA:UNICAMP:UEC:166890,Collection,"166890","Stefani, EJF; Belinello, R; Galvão, J",NA,UNICAMP,NA,"Árvore com 7m, com flores vermelhas, escandente. 50-90 msm; Mata Atlântica.","Monge, M",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,-23.622222,-45.517222,NA,2021-03-01T19:25:19Z,NA,WGS84,pt,Universidade Estadual de Campinas,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"1090582178",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5405431","6","7707728","220","414","3065","3149154","5405431","5405431",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,Plantae,Tracheophyta,Asterales,Asteraceae,Stifftia,Stifftia fruticosa,Stifftia,fruticosa,SPECIES,ACCEPTED,2009-03-18T00:00:00Z,São Paulo,"2009","3","18",2009-03-18T00:00:00Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:55393,"701","IAC, Centro",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090582178",IAC,BRA:IAC:IAC:55393,Collection,"55393",M. Monge,NA,IAC,NA,NA,M. Monge,Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,-22.9056,-47.0608,NA,2019-01-25T17:38:48Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,WGS84,pt,Instituto Agronômico de Campinas,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.066667,-23.55,"1086914822",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5405431","6","7707728","220","414","3065","3149154","5405431","5405431",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,Plantae,Tracheophyta,Asterales,Asteraceae,Stifftia,Stifftia fruticosa,Stifftia,fruticosa,SPECIES,ACCEPTED,2019-04-25T00:00:00Z,Sp,"2008","2","21",2008-02-21T00:00:00Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:46591,"2357",Parque Estadual da Ilha Anchieta (PEIA),Ubatuba,SPSF - Herbário Dom Bento José Pickel,"1086914822",SPSF,BRA:IF:SPSF:46591,Collection,"46591",V.B.Zipparro,NA,IF,NA,"COLETA: Árvore com ca. de 6 m de altura, tronco fissurado, com muita cortiça internamente. Presença de flores tubulares vermelhas com estames amarelos.; GEOGRAFIA: Floresta Ombrófila Densa, em estágio avançado de regeneração. Ambiente sombreado, próximo",M.M.Egeo,Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,-23.55,-45.066667,SOUTH_AMERICA,2021-03-04T18:42:41Z,NA,WGS84,pt,Instituto Florestal,835c4b58-e96d-49cc-b711-0f3de04547c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.065751,-22.9056,"1090581871",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5405431","6","7707728","220","414","3065","3149154","5405431","5405431",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,Plantae,Tracheophyta,Asterales,Asteraceae,Stifftia,Stifftia fruticosa,Stifftia,fruticosa,SPECIES,ACCEPTED,2006-02-17T00:00:00Z,São Paulo,"2006","2","17",2006-02-17T00:00:00Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:55122,"993","IAC, Av. Barão de Itapura, Parque, maciço 23",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090581871",IAC,BRA:IAC:IAC:55122,Collection,"55122",J.E.A. Bertoni,NA,IAC,NA,NA,J.E.A. Bertoni,Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,-22.9056,-47.065751,NA,2019-01-25T17:38:48Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,WGS84,pt,Instituto Agronômico de Campinas,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.065751,-22.9056,"1090566972",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5405431","6","7707728","220","414","3065","3149154","5405431","5405431",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,Plantae,Tracheophyta,Asterales,Asteraceae,Stifftia,Stifftia fruticosa,Stifftia,fruticosa,SPECIES,ACCEPTED,2007-12-12T00:00:00Z,São Paulo,"2000","9","12",2000-09-12T00:00:00Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:40038,"1","IAC, Av. Barão de Itapura, Parque",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090566972",IAC,BRA:IAC:IAC:40038,Collection,"40038",J.P. Cabral,NA,IAC,NA,cultivada,J. Semir,Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,-22.9056,-47.065751,NA,2019-01-25T17:38:48Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,WGS84,pt,Instituto Agronômico de Campinas,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.065751,-22.9056,"1090563431",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5405431","6","7707728","220","414","3065","3149154","5405431","5405431",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,Plantae,Tracheophyta,Asterales,Asteraceae,Stifftia,Stifftia fruticosa,Stifftia,fruticosa,SPECIES,ACCEPTED,2007-03-17T00:00:00Z,São Paulo,"1998","7","17",1998-07-17T00:00:00Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:36466,"29","IAC, Av. Barão de Itapura, Parque",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090563431",IAC,BRA:IAC:IAC:36466,Collection,"36466",F.A.L. Moraes,NA,IAC,NA,cultivada,J. Semir,Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,-22.9056,-47.065751,NA,2019-01-25T17:38:48Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,WGS84,pt,Instituto Agronômico de Campinas,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.95,-23.3,"1424162478",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,"gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:14Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5405431","6","7707728","220","414","3065","3149154","5405431","5405431",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,Plantae,Tracheophyta,Asterales,Asteraceae,Stifftia,Stifftia fruticosa,Stifftia,fruticosa,SPECIES,ACCEPTED,NA,São Paulo,"1980","5","10",1980-05-10T00:00:00Z,2021-04-06T14:39:14Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:429573,"012",Ilha de S. Sebastião.,São Paulo,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424162478",RB,urn:catalog:JBRJ:RB:429573,Physical Object,RB00429573,José E.R. Colares,RB 209347,JBRJ,Floresta Ombrófila,"Arbusto de 3,5m de altura, folhas verdes, flor vermelha, frequência fraca. Folha: SF.23-YD",M. Monge,Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,-23.3,-46.95,NA,NA,NA,WGS84,NA,NA,NA,NA,"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1090549709",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5405431","6","7707728","220","414","3065","3149154","5405431","5405431",Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,Plantae,Tracheophyta,Asterales,Asteraceae,Stifftia,Stifftia fruticosa,Stifftia,fruticosa,SPECIES,ACCEPTED,2010-05-22T00:00:00Z,São Paulo,"1969","8","22",1969-08-22T00:00:00Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:20788,"866","IAC, Fazenda Santa Elisa, cultivada na Seção de Floricultura, introduzida de Ubatuba, SP.",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090549709",IAC,BRA:IAC:IAC:20788,Collection,"20788",H.F. Leitão Filho,NA,IAC,NA,"Nome popular: jambeiro-do-mato;&nf;floresce de junho até agosto.",M. Monge,Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,-22.870251,-47.077171,NA,2019-01-25T17:38:48Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,WGS84,pt,Instituto Agronômico de Campinas,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
