X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,preparations,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,elevation,elevationAccuracy,institutionKey,gadm,otherCatalogNumbers,fieldNotes,county,individualCount,references,habitat,institutionID,verbatimElevation,verbatimEventDate,nomenclaturalCode,georeferenceProtocol,endDayOfYear,startDayOfYear,collectionID,coordinateUncertaintyInMeters,georeferencedDate,georeferenceSources,nomenclaturalStatus,taxonID,bibliographicCitation,higherGeography,higherClassification,accessRights,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,identificationVerificationStatus,locationAccordingTo,eventTime,identificationRemarks,georeferencedBy,georeferenceVerificationStatus,verbatimLocality,organismID,previousIdentifications,identificationQualifier,dynamicProperties,http...unknown.org.recordId,rights,http...unknown.org.recordEnteredBy,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,lifeStage,locationID,datasetID,georeferenceRemarks,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,typeStatus,verbatimCoordinateSystem,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,disposition,organismRemarks,locationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.549294,-22.748706,"2983543590",Xylopia brasiliensis Spreng.,-22.748706,-48.549294,"gass84,colmafu,inmano",a776a61d-f01e-4a8e-8fb0-c69d08795118,56f3bf17-6cf6-4d18-ac42-c5e16dae24c7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-19T13:11:04Z,2021-04-19T13:11:09Z,"29",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157181","6","7707728","220","718","9291","3157015","3157181","3157181",Xylopia brasiliensis Spreng.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Xylopia,Xylopia brasiliensis,Xylopia,brasiliensis,SPECIES,ACCEPTED,2020-07-01T00:00:00Z,SOUTH_AMERICA,São Paulo,"2020","7","18",2020-07-18T00:00:00Z,2021-04-12T13:07:54Z,2021-04-19T13:11:09Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,c91103dd-90f9-413f-83c4-dfa52b06bb5b,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SHPR - Herbário da Universidade Tecnológica Federal do Paraná (UTFPR), campus Santa Helena",BRA:UTFPR-SL:SHPR:1060,"2196",Fazenda Nossa Senhora da Conceição.,São Manuel,"SHPR - Herbário da Universidade Tecnológica Federal do Paraná (UTFPR), campus Santa Helena","2983543590",pt,SHPR,BRA:UTFPR-SL:SHPR:1060,Collection,exsicata,"1060","Biral, L. | G. Marcusso",UTFPR-SL,Universidade Tecnológica Federal do Paraná,"Árvore, 7 m de altura, frutos imaturos verdes.Habitat: Floresta Estacional Semidecidual","Biral, L.",Xylopia brasiliensis Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.588056,-24.051389,"1086916492",Xylopia brasiliensis Spreng.,-24.051389,-47.588056,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157181","6","7707728","220","718","9291","3157015","3157181","3157181",Xylopia brasiliensis Spreng.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Xylopia,Xylopia brasiliensis,Xylopia,brasiliensis,SPECIES,ACCEPTED,2013-03-30T00:00:00Z,SOUTH_AMERICA,Sp,"2013","3","30",2013-03-30T00:00:00Z,2021-03-04T18:44:30Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:48379,"892",Trilha do Chagas,Tapiraí,SPSF - Herbário Dom Bento José Pickel,"1086916492",pt,SPSF,BRA:IF:SPSF:48379,Collection,NA,"48379",F.N. Cabral & C.M. Potascheff & A.P. Liboni & I.C. Fagundes & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas,IF,Instituto Florestal,"COLETA: Árvore de 15m. Tronco acizentado, não cascudo. Com fruto verde.; GEOGRAFIA: UHE da Fumaça. &nf;Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.;",R.R.Rodrigues,Xylopia brasiliensis Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.588139,-24.051639,"1089114187",Xylopia brasiliensis Spreng.,-24.051639,-47.588139,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157181","6","7707728","220","718","9291","3157015","3157181","3157181",Xylopia brasiliensis Spreng.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Xylopia,Xylopia brasiliensis,Xylopia,brasiliensis,SPECIES,ACCEPTED,2013-03-30T00:00:00Z,NA,São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2021-03-01T19:21:30Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:179780,"892","Trilha do Chagas, UHE da Fumaça.",Tapiraí,UEC - Herbário da Universidade Estadual de Campinas,"1089114187",pt,UEC,BRA:UNICAMP:UEC:179780,Collection,NA,"179780","Cabral, FN; Potascheff, CM; Liboni, AP; Fagundes, IC; Sousa, VC; Rodrigues, RR",UNICAMP,Universidade Estadual de Campinas,"Árvore de 15m. Tronco acinzentado, não cascudo. Com fruto verde.; Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.","Rodrigues, RR",Xylopia brasiliensis Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.346389,-24.029167,"1089114868",Xylopia brasiliensis Spreng.,-24.029167,-47.346389,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157181","6","7707728","220","718","9291","3157015","3157181","3157181",Xylopia brasiliensis Spreng.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Xylopia,Xylopia brasiliensis,Xylopia,brasiliensis,SPECIES,ACCEPTED,2013-04-04T00:00:00Z,NA,São Paulo,"2013","3","31",2013-03-31T00:00:00Z,2021-03-01T19:21:30Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:180511,"1008","UHE da Barra, trilha da vila dos moradores em direção à caixa d'água, aproximadamente 2 Km.",Tapiraí,UEC - Herbário da Universidade Estadual de Campinas,"1089114868",pt,UEC,BRA:UNICAMP:UEC:180511,Collection,NA,"180511","Kuntz, J; Colletta, GD; Girão, VJ; Moreno, VS; Souza, VC; Rodrigues, RR",UNICAMP,Universidade Estadual de Campinas,"Árvore ca. 12 m alt. Frutos imaturos verdes.; Floresta Ombrófila Densa.","Souza, VC",Xylopia brasiliensis Spreng.,"422","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47,-24,"1094926947",Xylopia brasiliensis Spreng.,-24,-47,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:31Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157181","6","7707728","220","718","9291","3157015","3157181","3157181",Xylopia brasiliensis Spreng.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Xylopia,Xylopia brasiliensis,Xylopia,brasiliensis,SPECIES,ACCEPTED,NA,NA,São Paulo,"2013","3","31",2013-03-31T00:00:00Z,2019-10-07T12:23:19Z,2021-04-08T12:39:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:210414,"1008","UHE Barra, trilha da vila dos moradores em direção à caixa d'água, aproximadamente 2 Km.",Tapiraí,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1094926947",pt,HUEFS,BRA:UEFS:HUEFS:210414,Collection,NA,"210414","Kuntz, J.",UEFS,Universidade Estadual de Feira de Santana,Floresta Ombrófila Densa.,NA,Xylopia brasiliensis Spreng.,"422","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47,-24,"1094927047",Xylopia brasiliensis Spreng.,-24,-47,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:26Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157181","6","7707728","220","718","9291","3157015","3157181","3157181",Xylopia brasiliensis Spreng.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Xylopia,Xylopia brasiliensis,Xylopia,brasiliensis,SPECIES,ACCEPTED,NA,NA,São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2019-10-07T12:23:19Z,2021-04-08T12:39:26Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:210559,"892","Trilha do Chagas, UHE da Fumaça.",Tapiraí,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1094927047",pt,HUEFS,BRA:UEFS:HUEFS:210559,Collection,NA,"210559","Cabral, F.N.",UEFS,Universidade Estadual de Feira de Santana,"Floresta Ombrófila Densa, margem esquerda do Rio Juquiá.",NA,Xylopia brasiliensis Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.351667,-24.030556,"1095635793",Xylopia brasiliensis Spreng.,-24.030556,-47.351667,"gass84,colmafu,diffown",3b8e9d83-b2d4-4a97-973c-31d98b67b1e9,ab5c0b99-5af3-4958-b03c-0b7e85481cc1,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:42:12Z,2021-04-08T12:46:25Z,"244",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157181","6","7707728","220","718","9291","3157015","3157181","3157181",Xylopia brasiliensis Spreng.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Xylopia,Xylopia brasiliensis,Xylopia,brasiliensis,SPECIES,ACCEPTED,2013-03-30T00:00:00Z,SOUTH_AMERICA,São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2020-12-21T19:12:05Z,2021-04-08T12:46:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,d3b42067-b567-4d47-a136-bb5d52ed32fc,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,MBM - Herbário do Museu Botânico Municipal,BRA:MBM:MBM:391203,"892","Trilha do Chagas, UHE da Fumaça",Tapiraí,MBM - Herbário do Museu Botânico Municipal,"1095635793",pt,MBM,BRA:MBM:MBM:391203,Collection,NA,"391203","Cabral, F.N.; Potascheff, C.M.; Liboni, A.P.; Fagundes, I.C.; Souza, V.C.; Rodri; Potascheff, C.M.; Liboni, A.P.; Fagundes, I.C.; Souza, V.C.; Rodrigues, R.R.",MBM,Museu Botânico Municipal de Curitiba,"Árvore de 15m; tronco acinzentado, não cascudo; com fruto verde.; Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.","Rodrigues, R.R.",Xylopia brasiliensis Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47,-24,"1424482915",Xylopia brasiliensis Spreng.,-24,-47,"gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3157181","6","7707728","220","718","9291","3157015","3157181","3157181",Xylopia brasiliensis Spreng.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Xylopia,Xylopia brasiliensis,Xylopia,brasiliensis,SPECIES,ACCEPTED,2013-03-30T00:00:00Z,NA,São Paulo,"2013","3","30",2013-03-30T00:00:00Z,NA,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:857957,"892","Trilha do Chagas, UHE da Fumaça.",Tapiraí,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424482915",NA,RB,urn:catalog:JBRJ:RB:857957,Physical Object,NA,RB00857957,"F.N. Cabral; et al",JBRJ,NA,"Árvore de 15m. Tronco acinzentado, não cascudo. Com fruto verde",R.R. Rodrigues,Xylopia brasiliensis Spreng.,NA,NA,NA,NA,RB 599339,Floresta Ombrófila Densa à margem esquerda do Rio Juquiá,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.584528,-24.058972,"2243330481",Xylopia brasiliensis Spreng.,-24.058972,-47.584528,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157181","6","7707728","220","718","9291","3157015","3157181","3157181",Xylopia brasiliensis Spreng.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Xylopia,Xylopia brasiliensis,Xylopia,brasiliensis,SPECIES,ACCEPTED,2013-04-01T00:00:00Z,NA,São Paulo,"2013","3","31",2013-03-31T00:00:00Z,2019-11-13T14:14:40Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:228206,"1008",NA,Tapiraí,SPF - Herbário da Universidade de São Paulo,"2243330481",pt,SPF,BRA:USP:SPF:228206,Collection,NA,"228206","Kuntz, J",USP,Universidade de São Paulo,NA,"Souza, VC",Xylopia brasiliensis Spreng.,"422","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.588139,-24.051639,"2243330756",Xylopia brasiliensis Spreng.,-24.051639,-47.588139,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157181","6","7707728","220","718","9291","3157015","3157181","3157181",Xylopia brasiliensis Spreng.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Xylopia,Xylopia brasiliensis,Xylopia,brasiliensis,SPECIES,ACCEPTED,2013-03-01T00:00:00Z,NA,São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2019-11-13T14:14:40Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:228205,"892",NA,Tapiraí,SPF - Herbário da Universidade de São Paulo,"2243330756",pt,SPF,BRA:USP:SPF:228205,Collection,NA,"228205","Cabral, FN",USP,Universidade de São Paulo,NA,"Rodrigues, RR",Xylopia brasiliensis Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
