X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,day,individualCount,elevation,elevationAccuracy,preparations,continent,gadm,otherCatalogNumbers,fieldNotes,infraspecificEpithet,fieldNumber,habitat,verbatimEventDate,institutionID,taxonID,datasetID,identificationID,coordinateUncertaintyInMeters,references,georeferencedBy,dynamicProperties,http...unknown.org.recordId,georeferenceVerificationStatus,rights,startDayOfYear,http...unknown.org.recordEnteredBy,higherClassification,collectionID,georeferenceSources,county,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,endDayOfYear,reproductiveCondition,nomenclaturalCode,verbatimCoordinateSystem,verbatimLocality,disposition,accessRights,verbatimTaxonRank,nomenclaturalStatus,bibliographicCitation,georeferenceProtocol,organismID,locationID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimElevation,georeferencedDate,georeferenceRemarks,eventRemarks,depth,depthAccuracy,recordedByIDs.type,recordedByIDs.value,identifiedByIDs.type,identifiedByIDs.value,identificationRemarks,previousIdentifications,typeStatus,waterBody,typifiedName,informationWithheld,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.871944,-23.078611,"1570743909",Myrciaria cuspidata Berg,-23.078611,-46.871944,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:54Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186408","6","7707728","220","690","5014","3186407","3186408","3186408",Myrciaria cuspidata Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrciaria,Myrciaria cuspidata,Myrciaria,cuspidata,SPECIES,ACCEPTED,VU,2015-02-25T00:00:00Z,São Paulo,"2014","5",2014-05-14T00:00:00Z,2020-11-23T14:39:24Z,2021-03-30T09:40:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:56118,"239",Fragmento A,Louveira,IAC - Herbário do Instituto Agronômico de Campinas,"1570743909",pt,IAC,BRA:IAC:IAC:56118,Collection,"56118","C.F. Nardin; J.F. Benedito & L.C. Bernacci",IAC,Instituto Agronômico de Campinas,"coordenadas originais: 23°04#?#43""S, 46°52#?#19""W",O.T. Aguiar,Myrciaria cuspidata Berg,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.073333,-24.045833,"1086913095",Myrciaria cuspidata Berg,-24.045833,-49.073333,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:40Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186408","6","7707728","220","690","5014","3186407","3186408","3186408",Myrciaria cuspidata Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrciaria,Myrciaria cuspidata,Myrciaria,cuspidata,SPECIES,ACCEPTED,VU,NA,Sp,"2010","12",2010-12-07T00:00:00Z,2021-03-04T18:45:37Z,2021-04-08T12:14:40Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:44741,"2516",Estação Experimental,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086913095",pt,SPSF,BRA:IF:SPSF:44741,Collection,"44741",J.B.Baitello & R.Cielo-Filho & C.R.Lima,IF,Instituto Florestal,"COLETA: Arbusto 0,8m, flores em botão; GEOGRAFIA: Cerradinho próximo a ponte antiga;",O.T. Aguiar,Myrciaria cuspidata Berg,"7",NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.073333,-24.045833,"1086913103",Myrciaria cuspidata Berg,-24.045833,-49.073333,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:40Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186408","6","7707728","220","690","5014","3186407","3186408","3186408",Myrciaria cuspidata Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrciaria,Myrciaria cuspidata,Myrciaria,cuspidata,SPECIES,ACCEPTED,VU,NA,Sp,"2010","12",2010-12-07T00:00:00Z,2021-03-04T18:45:37Z,2021-04-08T12:14:40Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:44751,"2526",Estação Experimental,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086913103",pt,SPSF,BRA:IF:SPSF:44751,Collection,"44751",J.B.Baitello & C.R.Lima & R.Cielo-Filho,IF,Instituto Florestal,"COLETA: Árvore 3m, fruto maduro negro.; GEOGRAFIA: Cerradinho próximo a ponte antiga;",O.T. Aguiar,Myrciaria cuspidata Berg,"7",NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.054444,-24.079167,"1086913213",Myrciaria cuspidata Berg,-24.079167,-49.054444,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:40Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186408","6","7707728","220","690","5014","3186407","3186408","3186408",Myrciaria cuspidata Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrciaria,Myrciaria cuspidata,Myrciaria,cuspidata,SPECIES,ACCEPTED,VU,NA,Sp,"2010","12",2010-12-09T00:00:00Z,2021-03-04T18:45:37Z,2021-04-08T12:14:40Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:44856,"367",Estação Experimental,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086913213",pt,SPSF,BRA:IF:SPSF:44856,Collection,"44856",C.R.Lima & J.B.Baitello & R.Cielo-Filho,IF,Instituto Florestal,"COLETA: Arbusto 1,5m, fruto veremelho.; GEOGRAFIA: Borda Cerrado / Campo Cerrado;",O.T. Aguiar,Myrciaria cuspidata Berg,"9",NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.068333,-24.079722,"1086910390",Myrciaria cuspidata Berg,-24.079722,-49.068333,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186408","6","7707728","220","690","5014","3186407","3186408","3186408",Myrciaria cuspidata Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrciaria,Myrciaria cuspidata,Myrciaria,cuspidata,SPECIES,ACCEPTED,VU,2013-06-18T00:00:00Z,Sp,"2008","10",2008-10-28T00:00:00Z,2021-03-04T18:45:37Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:41858,"1255",Estação Ecológica,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086910390",pt,SPSF,BRA:IF:SPSF:41858,Collection,"41858",O.T. Aguiar & J.B.Baitello & R.Cielo-Filho,IF,Instituto Florestal,"COLETA: Arbusto 0,8m; fruto verde a maduro.; GEOGRAFIA: Trilha da Vila.;",O.T.Aguiar,Myrciaria cuspidata Berg,"28",NA,"700","0",NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.068056,-24.080833,"1086910385",Myrciaria cuspidata Berg,-24.080833,-49.068056,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186408","6","7707728","220","690","5014","3186407","3186408","3186408",Myrciaria cuspidata Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrciaria,Myrciaria cuspidata,Myrciaria,cuspidata,SPECIES,ACCEPTED,VU,2016-06-22T00:00:00Z,Sp,"2008","11",2008-11-25T00:00:00Z,2021-03-04T18:45:37Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:41828,"914",Estação Ecológica,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086910385",pt,SPSF,BRA:IF:SPSF:41828,Collection,"41828",R.Cielo-Filho & O.T. Aguiar & R.S.Almeida & C.R.Lima,IF,Instituto Florestal,"COLETA: Árvore 4m. Frutos vermelhos.; GEOGRAFIA: Trilha do Rio Pirituba.;",O.T.Aguiar,Myrciaria cuspidata Berg,"25",NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.205278,-24.268333,"1090576685",Myrciaria cuspidata Berg,-24.268333,-49.205278,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186408","6","7707728","220","690","5014","3186407","3186408","3186408",Myrciaria cuspidata Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrciaria,Myrciaria cuspidata,Myrciaria,cuspidata,SPECIES,ACCEPTED,VU,2013-05-14T00:00:00Z,São Paulo,"2006","1",2006-01-20T00:00:00Z,2020-11-23T14:39:24Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:49830,"1107",Unidade de Pesquisa e Desenvolvimento de Itararé,Itararé,IAC - Herbário do Instituto Agronômico de Campinas,"1090576685",pt,IAC,BRA:IAC:IAC:49830,Collection,"49830",J.L.S. Tannus,IAC,Instituto Agronômico de Campinas,NA,F.F. Mazine-Capelo,Myrciaria cuspidata Berg,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.205278,-24.268333,"1585338494",Myrciaria cuspidata Berg,-24.268333,-49.205278,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:23Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3186408","6","7707728","220","690","5014","3186407","3186408","3186408",Myrciaria cuspidata Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrciaria,Myrciaria cuspidata,Myrciaria,cuspidata,SPECIES,ACCEPTED,VU,2016-07-21T00:00:00Z,São Paulo,"2006","1",2006-01-20T00:00:00Z,NA,2021-04-06T14:39:23Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1343783,"1107",Unidade de Pesquisa e Desenvolvimento de Itararé,Itararé,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1585338494",NA,RB,urn:catalog:JBRJ:RB:1343783,Physical Object,RB01343783,J.L.S. Tannus,JBRJ,NA,NA,A. Stadnik,Myrciaria cuspidata Berg,"20",NA,NA,NA,NA,NA,NA,RB 739872,"Campo altimontano; campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.205278,-24.268333,"1090576692",Myrciaria cuspidata Berg,-24.268333,-49.205278,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186408","6","7707728","220","690","5014","3186407","3186408","3186408",Myrciaria cuspidata Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrciaria,Myrciaria cuspidata,Myrciaria,cuspidata,SPECIES,ACCEPTED,VU,2011-04-26T00:00:00Z,São Paulo,"2005","8",2005-08-26T00:00:00Z,2020-11-23T14:39:24Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:49831,"865",Unidade de Pesquisa e Desenvolvimento de Itararé,Itararé,IAC - Herbário do Instituto Agronômico de Campinas,"1090576692",pt,IAC,BRA:IAC:IAC:49831,Collection,"49831",J.L.S. Tannus,IAC,Instituto Agronômico de Campinas,NA,F.F. Mazine-Capelo,Myrciaria cuspidata Berg,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.004167,-22.110556,"2812908401",Myrciaria cuspidata Berg,-22.110556,-49.004167,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186408","6","7707728","220","690","5014","3186407","3186408","3186408",Myrciaria cuspidata Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrciaria,Myrciaria cuspidata,Myrciaria,cuspidata,SPECIES,ACCEPTED,VU,2001-07-31T00:00:00Z,Sp,"2000","1",2000-01-06T00:00:00Z,2021-03-04T18:45:37Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:53858,s/n,NA,Arealva,SPSF - Herbário Dom Bento José Pickel,"2812908401",pt,SPSF,BRA:IF:SPSF:53858,Collection,"53858",G. Durigan et al.,IF,Instituto Florestal,NA,G.A.D.C.Franco,Myrciaria cuspidata Berg,"6",NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
