X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,decimalLatitude,decimalLongitude,geodeticDatum,identifiedBy,institutionKey,otherCatalogNumbers,fieldNotes,references,habitat,http...unknown.org.recordId,county,taxonID,rights,startDayOfYear,http...unknown.org.recordEnteredBy,higherClassification,collectionID,infraspecificEpithet,iucnRedListCategory,georeferenceVerificationStatus,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,preparations,coordinateUncertaintyInMeters,georeferencedBy,dynamicProperties,georeferenceSources,reproductiveCondition,identificationQualifier,individualCount,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,identificationRemarks,nomenclaturalStatus,bibliographicCitation,verbatimElevation,georeferenceProtocol,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,accessRights,datasetID,identificationID,disposition,verbatimTaxonRank,georeferencedDate,previousIdentifications,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,identifiedByIDs.type,identifiedByIDs.value,organismID,locationID,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,taxonRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.66,-22.783889,"1563169500",Psidium rufum Mart. ex DC.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420661","6","7707728","220","690","5014","3187232","5420661","5420661",Psidium rufum Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium rufum,Psidium,rufum,SPECIES,ACCEPTED,2016-02-04T00:00:00Z,"1428","0",SOUTH_AMERICA,Sp,"2016","2","4",2016-02-04T00:00:00Z,2021-03-04T18:45:39Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:51353,"290",NA,Campos do Jordão,SPSF - Herbário Dom Bento José Pickel,"1563169500",pt,SPSF,BRA:IF:SPSF:51353,Collection,"51353",A. Maruyama & L. Cicco,IF,Instituto Florestal,"COLETA: Árvore ca. 4 m de altura com frutos imaturos de coloração verde.; GEOGRAFIA: Floresta ombrófila mista, borda;",Psidium rufum Mart. ex DC.,-22.783889,-45.66,WGS84,A. Maruyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.4275,-23.391667,"2452942637",Psidium rufum Mart. ex DC.,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:17Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420661","6","7707728","220","690","5014","3187232","5420661","5420661",Psidium rufum Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium rufum,Psidium,rufum,SPECIES,ACCEPTED,NA,"783","0",NA,São Paulo,"2015","3","25",2015-03-25T00:00:00Z,2019-11-21T13:12:38Z,2021-04-12T14:22:17Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:487842,"3931","Lote 6, OEA 604",Guarulhos,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452942637",pt,SP,BRA:IBT:SP:487842,Collection,"487842","Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,Psidium rufum Mart. ex DC.,-23.391667,-46.4275,WGS84,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.417778,-23.391667,"1913577804",Psidium rufum Mart. ex DC.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420661","6","7707728","220","690","5014","3187232","5420661","5420661",Psidium rufum Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium rufum,Psidium,rufum,SPECIES,ACCEPTED,2014-05-15T00:00:00Z,"745","0",SOUTH_AMERICA,Sp,"2014","1","23",2014-01-23T00:00:00Z,2021-03-04T18:45:39Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:53033,"2002",Rodoanel Mário Covas,Guarulhos,SPSF - Herbário Dom Bento José Pickel,"1913577804",pt,SPSF,BRA:IF:SPSF:53033,Collection,"53033",R.Simão-Bianchini & E.P.Fortes & S.A.Nicolau,IF,Instituto Florestal,"COLETA: Subarbusto ramificado com aprox. 80-100cm de altura. Frutos verdes com tricomas acastanhados. Indumento velutino.; GEOGRAFIA: Trecho norte, lote 6.;",Psidium rufum Mart. ex DC.,-23.391667,-46.417778,WGS84,R.J.Almeida-Scabbia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.417694,-23.391694,"2452942040",Psidium rufum Mart. ex DC.,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:17Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420661","6","7707728","220","690","5014","3187232","5420661","5420661",Psidium rufum Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium rufum,Psidium,rufum,SPECIES,ACCEPTED,2014-05-15T00:00:00Z,"745","0",NA,São Paulo,"2014","1","23",2014-01-23T00:00:00Z,2019-11-21T13:12:38Z,2021-04-12T14:22:17Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:487843,"2002",Lote 6,Guarulhos,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452942040",pt,SP,BRA:IBT:SP:487843,Collection,"487843","Simão Bianchini, R; Fortes, EP; Nicolau, SA",Instituto de Botânica,Instituto de Botânica,NA,Psidium rufum Mart. ex DC.,-23.391694,-46.417694,WGS84,"Almeida Scabbia, RJ",95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-47.0018,-23.1483,"1090582094",Psidium rufum Mart. ex DC.,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420661","6","7707728","220","690","5014","3187232","5420661","5420661",Psidium rufum Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium rufum,Psidium,rufum,SPECIES,ACCEPTED,2014-05-09T00:00:00Z,NA,NA,NA,São Paulo,"2014","5","9",2014-05-09T00:00:00Z,2020-11-23T14:39:25Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:55377,"67",Parque do Cerrado,Jundiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090582094",pt,IAC,BRA:IAC:IAC:55377,Collection,"55377",T.P. Pires,IAC,Instituto Agronômico de Campinas,NA,Psidium rufum Mart. ex DC.,-23.1483,-47.0018,WGS84,T.P. Pires,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.615278,-23.6425,"2452937009",Psidium rufum Mart. ex DC.,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:17Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420661","6","7707728","220","690","5014","3187232","5420661","5420661",Psidium rufum Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium rufum,Psidium,rufum,SPECIES,ACCEPTED,NA,"824","0",NA,São Paulo,"2013","10","18",2013-10-18T00:00:00Z,2019-11-21T13:12:38Z,2021-04-12T14:22:17Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:454704,"214","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 10, espécime nº 435",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452937009",pt,SP,BRA:IBT:SP:454704,Collection,"454704","Kondrat, H",Instituto de Botânica,Instituto de Botânica,NA,Psidium rufum Mart. ex DC.,-23.6425,-46.615278,WGS84,"Kondrat, H",95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.421944,-23.391667,"1913599984",Psidium rufum Mart. ex DC.,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420661","6","7707728","220","690","5014","3187232","5420661","5420661",Psidium rufum Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium rufum,Psidium,rufum,SPECIES,ACCEPTED,2013-09-03T00:00:00Z,NA,NA,NA,São Paulo,"2012","12","11",2012-12-11T00:00:00Z,2019-10-03T13:04:22Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,9351dbb9-194e-4cf3-8ad2-774ee7efc326,FALSE,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:6120,"912","Sítio Costa, Floresta. Floresta secundária com dossel aberto e subosque aberto. Alt: 716m",Guarulhos,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1913599984",pt,SORO,BRA:UFSCAR:SORO:6120,Collection,"6120","Almeida-Scabbia, R.J.; Rossi, S.; Aragaki, C.; Fortes, E.P.",UFSCar,Universidade Federal de São Carlos,"Arbusto ca. 1,0m alt., frutos verdes com tricomas amarronzados.",Psidium rufum Mart. ex DC.,-23.391667,-46.421944,WGS84,R.J. Almeida-Scabbia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-48.784167,-23.5275,"1086907863",Psidium rufum Mart. ex DC.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420661","6","7707728","220","690","5014","3187232","5420661","5420661",Psidium rufum Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium rufum,Psidium,rufum,SPECIES,ACCEPTED,2008-09-02T00:00:00Z,"610","0",SOUTH_AMERICA,Sp,"2008","1","30",2008-01-30T00:00:00Z,2021-03-04T18:45:39Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:39225,"1988",Estação Ecológica de Paranapanema,Paranapanema,SPSF - Herbário Dom Bento José Pickel,"1086907863",pt,SPSF,BRA:IF:SPSF:39225,Collection,"39225",J.B.Baitello & C.R.Lima & R.Cielo-Filho,IF,Instituto Florestal,"COLETA: arbusto 1,5m; frutos verdes.; GEOGRAFIA: Palmital.;",Psidium rufum Mart. ex DC.,-23.5275,-48.784167,WGS84,O. T. Aguiar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-44.77278,-22.93472,"694210024",Psidium rufum Mart. ex DC.,"gass84,incomis,inmafu",b5cdf794-8fa4-4a85-8b26-755d087bf531,2cd829bb-b713-433d-99cf-64bef11e5b3e,86c2834b-fcd6-418d-9b32-aca45110a0fe,FR,DWC_ARCHIVE,2021-04-14T13:48:43Z,2021-04-14T14:30:21Z,"331",2cd829bb-b713-433d-99cf-64bef11e5b3e,PRESERVED_SPECIMEN,PRESENT,"5420661","6","7707728","220","690","5014","3187232","5420661","5420661",Psidium rufum Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium rufum,Psidium,rufum,SPECIES,ACCEPTED,NA,"1099",NA,NA,São Paulo,"2006","11","17",2006-11-17T00:00:00Z,NA,2021-04-14T14:30:21Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,NA,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06647207,NA,NA,NA,NA,"694210024",NA,P,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06647207,NA,P06647207,"Lucas, E.J.|Mazine, F.F.|Brummit, N.A.|Caliari, C.P.|Flores, T.B.|Jennings, L.V.S.|Souza, R.P.M.|Souza, V.C.|Lima, M.T.G.",MNHN,NA,. .,Psidium rufum Mart. ex DC.,-22.93472,-44.77278,WGS84,Staggemeier,cc3e1f45-e430-4835-951e-4dd33c4b7201,NA,NA,NA,NA,NA,Cunha,NA,NA,NA,NA,NA,NA,NA,NA,NA,17abcf75-2f1e-46dd-bf75-a5b21dd02655,"450","Distrito de Campos Novos, estrada entre Campos Novos e a localidade de Sete Cabeças. Cunha, São Paulo, Sudeste, Brasil, América do Sul",hb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-44.772778,-22.934722,"1213625421",Psidium rufum Mart. ex DC.,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:08Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420661","6","7707728","220","690","5014","3187232","5420661","5420661",Psidium rufum Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium rufum,Psidium,rufum,SPECIES,ACCEPTED,NA,"1099","0",SOUTH_AMERICA,São Paulo,"2006","11","17",2006-11-17T00:00:00Z,2019-11-01T18:06:58Z,2021-03-30T12:56:08Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,8b3ca7ca-6147-496a-8c97-7109f988ea2a,TRUE,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:168910,"450","Distrito de Campos Novos, estrada entre Campos Novos e a localidade de Sete Cabeças.",Cunha,UB - Herbário da Universidade de Brasília,"1213625421",pt,UB,BRA:UNB:UB:168910,Collection,"168910","Lucas, EJ; Mazine-Capelo, FF; Brummitt, NA; Caliari, CP; Flores, TB; Jennings, LVS; Souza",UnB,Universidade de Brasília,"Árvore de cerca de 6m de altura; botões creme; frutos imaturos verde.; Floresta ombrófila densa, alto-montana.",Psidium rufum Mart. ex DC.,-22.934722,-44.772778,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
