X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,individualCount,preparations,institutionKey,continent,dynamicProperties,county,fieldNotes,gadm,otherCatalogNumbers,nomenclaturalStatus,nomenclaturalCode,taxonID,identificationQualifier,bibliographicCitation,collectionID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,institutionID,higherClassification,coordinateUncertaintyInMeters,references,habitat,verbatimElevation,verbatimEventDate,georeferenceProtocol,endDayOfYear,startDayOfYear,georeferenceSources,georeferencedBy,http...unknown.org.recordId,georeferenceVerificationStatus,rights,http...unknown.org.recordEnteredBy,fieldNumber,higherGeography,verbatimLocality,previousIdentifications,reproductiveCondition,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,lifeStage,organismID,locationID,datasetID,accessRights,georeferencedDate,verbatimCoordinateSystem,typeStatus,typifiedName,eventID,eventRemarks,higherGeographyID,identificationID,recordedByIDs.type,recordedByIDs.value,informationWithheld,taxonRemarks,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.131667,-22.828889,"1089111423",Gouania ulmifolia Hook. & Arn.,-22.828889,-47.131667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5602873","6","7707728","220","691","2407","3039434","5602873","5602873",Gouania ulmifolia Hook. & Arn.,Plantae,Tracheophyta,Rosales,Rhamnaceae,Gouania,Gouania ulmifolia,Gouania,ulmifolia,SPECIES,ACCEPTED,2012-08-01T00:00:00Z,NA,NA,São Paulo,"2012","7","4",2012-07-04T00:00:00Z,2019-08-20T13:23:46Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:175738,81/ 2012,Mata Santa Genebra - Mata de Planalto,Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089111423",pt,UEC,BRA:UNICAMP:UEC:175738,Collection,"175738","Santos, H",UNICAMP,Universidade Estadual de Campinas,frutos verdes,"Santos, H",Gouania ulmifolia Hook. & Arn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.316389,-20.708056,"1090577881",Gouania ulmifolia Hook. & Arn.,-20.708056,-49.316389,"cdround,gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5602873","6","7707728","220","691","2407","3039434","5602873","5602873",Gouania ulmifolia Hook. & Arn.,Plantae,Tracheophyta,Rosales,Rhamnaceae,Gouania,Gouania ulmifolia,Gouania,ulmifolia,SPECIES,ACCEPTED,2009-03-21T00:00:00Z,NA,NA,São Paulo,"2009","3","21",2009-03-21T00:00:00Z,2019-01-25T17:45:30Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:51017,"30","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",São José do Rio Preto,IAC - Herbário do Instituto Agronômico de Campinas,"1090577881",pt,IAC,BRA:IAC:IAC:51017,Collection,"51017",I.M. Silva,IAC,Instituto Agronômico de Campinas,Coordenadas medidas 20o42`29`` S e 49o18`59``,I.M. Silva,Gouania ulmifolia Hook. & Arn.,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.316389,-20.708056,"1090577965",Gouania ulmifolia Hook. & Arn.,-20.708056,-49.316389,"cdround,gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5602873","6","7707728","220","691","2407","3039434","5602873","5602873",Gouania ulmifolia Hook. & Arn.,Plantae,Tracheophyta,Rosales,Rhamnaceae,Gouania,Gouania ulmifolia,Gouania,ulmifolia,SPECIES,ACCEPTED,2009-07-09T00:00:00Z,NA,NA,São Paulo,"2009","7","9",2009-07-09T00:00:00Z,2019-01-25T17:45:30Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:51121,"134","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",São José do Rio Preto,IAC - Herbário do Instituto Agronômico de Campinas,"1090577965",pt,IAC,BRA:IAC:IAC:51121,Collection,"51121",I.M. Silva,IAC,Instituto Agronômico de Campinas,Coordenadas medidas 20o42`29`` S e 49o18`59`` W,I.M. Silva,Gouania ulmifolia Hook. & Arn.,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.353333,-22.586667,"1086905692",Gouania ulmifolia Hook. & Arn.,-22.586667,-50.353333,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5602873","6","7707728","220","691","2407","3039434","5602873","5602873",Gouania ulmifolia Hook. & Arn.,Plantae,Tracheophyta,Rosales,Rhamnaceae,Gouania,Gouania ulmifolia,Gouania,ulmifolia,SPECIES,ACCEPTED,NA,NA,NA,Sp,"2004","3","28",2004-03-28T00:00:00Z,2021-03-04T18:45:55Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:37009,"1",Estação Ecológica,Itaberá,SPSF - Herbário Dom Bento José Pickel,"1086905692",pt,SPSF,BRA:IF:SPSF:37009,Collection,"37009",D.R.Rossatto,IF,Instituto Florestal,"COLETA: XLS: SPSFNovo; GEOGRAFIA: cerrado&nf;;",NA,Gouania ulmifolia Hook. & Arn.,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.668492,-22.694886,"1090569648",Gouania ulmifolia Hook. & Arn.,-22.694886,-46.668492,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:53Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5602873","6","7707728","220","691","2407","3039434","5602873","5602873",Gouania ulmifolia Hook. & Arn.,Plantae,Tracheophyta,Rosales,Rhamnaceae,Gouania,Gouania ulmifolia,Gouania,ulmifolia,SPECIES,ACCEPTED,2003-01-13T00:00:00Z,NA,NA,São Paulo,"2003","1","13",2003-01-13T00:00:00Z,2019-01-25T17:36:15Z,2021-03-30T09:40:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:42752,"3340","IAC, Estação Experimental, área nativa",Monte Alegre do Sul,IAC - Herbário do Instituto Agronômico de Campinas,"1090569648",pt,IAC,BRA:IAC:IAC:42752,Collection,"42752",L.C. Bernacci & J.A. Azevedo Filho,IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci & J.A. Azevedo Filho,Gouania ulmifolia Hook. & Arn.,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.668492,-22.694886,"1090564952",Gouania ulmifolia Hook. & Arn.,-22.694886,-46.668492,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:54Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5602873","6","7707728","220","691","2407","3039434","5602873","5602873",Gouania ulmifolia Hook. & Arn.,Plantae,Tracheophyta,Rosales,Rhamnaceae,Gouania,Gouania ulmifolia,Gouania,ulmifolia,SPECIES,ACCEPTED,2016-03-11T00:00:00Z,NA,NA,São Paulo,"1999","5","28",1999-05-28T00:00:00Z,2019-01-25T17:45:30Z,2021-03-30T09:40:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:37985,"1010","IAC, Estação Experimental",Monte Alegre do Sul,IAC - Herbário do Instituto Agronômico de Campinas,"1090564952",pt,IAC,BRA:IAC:IAC:37985,Collection,"37985",S.L. Jung-Mendaçolli et al.,IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci,Gouania ulmifolia Hook. & Arn.,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.8194,-22.2197,"1090564007",Gouania ulmifolia Hook. & Arn.,-22.2197,-49.8194,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5602873","6","7707728","220","691","2407","3039434","5602873","5602873",Gouania ulmifolia Hook. & Arn.,Plantae,Tracheophyta,Rosales,Rhamnaceae,Gouania,Gouania ulmifolia,Gouania,ulmifolia,SPECIES,ACCEPTED,1999-01-27T00:00:00Z,NA,NA,São Paulo,"1998","8","18",1998-08-18T00:00:00Z,2019-01-25T17:45:30Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:37048,"541",Escola Agrícola Estadual,Vera Cruz,IAC - Herbário do Instituto Agronômico de Campinas,"1090564007",pt,IAC,BRA:IAC:IAC:37048,Collection,"37048",R.B. Torres & J.C. Sales et al.,IAC,Instituto Agronômico de Campinas,NA,R.B. Torres,Gouania ulmifolia Hook. & Arn.,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.380556,-20.81,"1089047091",Gouania ulmifolia Hook. & Arn.,-20.81,-49.380556,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5602873","6","7707728","220","691","2407","3039434","5602873","5602873",Gouania ulmifolia Hook. & Arn.,Plantae,Tracheophyta,Rosales,Rhamnaceae,Gouania,Gouania ulmifolia,Gouania,ulmifolia,SPECIES,ACCEPTED,1997-09-23T00:00:00Z,NA,NA,São Paulo,"1996","8","22",1996-08-22T00:00:00Z,2021-03-01T19:38:42Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:92997,"507",Mirassol,São José do Rio Preto,UEC - Herbário da Universidade Estadual de Campinas,"1089047091",pt,UEC,BRA:UNICAMP:UEC:92997,Collection,"92997","Rezende, AA",UNICAMP,Universidade Estadual de Campinas,"Liana, frutos imaturos e frutos secos em fase de dispersão. Borda da mata. (Estação de coleta 1)","Rezende, AA",Gouania ulmifolia Hook. & Arn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-51.566667,-20.783333,"1570746631",Gouania ulmifolia Hook. & Arn.,-20.783333,-51.566667,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5602873","6","7707728","220","691","2407","3039434","5602873","5602873",Gouania ulmifolia Hook. & Arn.,Plantae,Tracheophyta,Rosales,Rhamnaceae,Gouania,Gouania ulmifolia,Gouania,ulmifolia,SPECIES,ACCEPTED,NA,"355","0",São Paulo,"1995","4","11",1995-04-11T00:00:00Z,2019-11-13T14:29:40Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:110318,MSP1035,Reserva Biológica de Andradina,Andradina,SPF - Herbário da Universidade de São Paulo,"1570746631",pt,SPF,BRA:USP:SPF:110318,Collection,"110318","Pereira-Noronha, MR",USP,Universidade de São Paulo,NA,"Lima, RB",Gouania ulmifolia Hook. & Arn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.558056,-21.620833,"1570746259",Gouania ulmifolia Hook. & Arn.,-21.620833,-48.558056,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5602873","6","7707728","220","691","2407","3039434","5602873","5602873",Gouania ulmifolia Hook. & Arn.,Plantae,Tracheophyta,Rosales,Rhamnaceae,Gouania,Gouania ulmifolia,Gouania,ulmifolia,SPECIES,ACCEPTED,1994-05-01T00:00:00Z,"600","0",São Paulo,"1994","4","14",1994-04-14T00:00:00Z,2019-11-13T14:29:40Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:95891,"5641",NA,Matão,SPF - Herbário da Universidade de São Paulo,"1570746259",pt,SPF,BRA:USP:SPF:95891,Collection,"95891","Souza, VC",USP,Universidade de São Paulo,NA,"Capellari, L",Gouania ulmifolia Hook. & Arn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
