X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,identificationQualifier,elevation,elevationAccuracy,continent,modified,collectionKey,language,ownerInstitutionCode,gadm,fieldNotes,individualCount,preparations,institutionKey,higherGeography,georeferenceProtocol,higherClassification,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,institutionID,endDayOfYear,startDayOfYear,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,collectionID,coordinateUncertaintyInMeters,references,habitat,verbatimElevation,verbatimEventDate,georeferenceSources,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,georeferencedDate,previousIdentifications,typeStatus,verbatimCoordinateSystem,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.345833,-22.701944,"1135074016",Eryngium eurycephalum Malme,-22.701944,-45.345833,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3631518","6","7707728","220","1351","6720","3034387","3631518","3631518",Eryngium eurycephalum Malme,Plantae,Tracheophyta,Apiales,Apiaceae,Eryngium,Eryngium eurycephalum,Eryngium,eurycephalum,SPECIES,ACCEPTED,NA,São Paulo,"2012","3","8",2012-03-08T00:00:00Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:212759,"841","Parque Estadual de Campos do Jordão, Estrada para São José dos Alpes.",Campos do Jordão,SPF - Herbário da Universidade de São Paulo,"1135074016",SPF,BRA:USP:SPF:212759,Collection,"212759","Santos, MF",NA,USP,NA,NA,Eryngium eurycephalum Malme,NA,"1800","0",NA,2019-11-13T14:14:43Z,NA,pt,Universidade de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.685369,-20.0473,"1087652832",Eryngium eurycephalum Malme,-20.0473,-49.685369,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:50Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3631518","6","7707728","220","1351","6720","3034387","3631518","3631518",Eryngium eurycephalum Malme,Plantae,Tracheophyta,Apiales,Apiaceae,Eryngium,Eryngium eurycephalum,Eryngium,eurycephalum,SPECIES,ACCEPTED,2011-03-01T00:00:00Z,Minas Gerais,"2011","1","13",2011-01-13T00:00:00Z,2021-04-08T12:21:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:149022,"4903","Serra Gandarela, Projeto Mina Apolo",Santa Bárbara,BHCB - Herbário da Universidade Federal de Minas Gerais,"1087652832",BHCB,BRA:UFMG:BHCB:149022,Collection,"149022","Tameirão Neto, E; Mansur, T",NA,Universidade Federal de Minas Gerais,"Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, herbáceo",NA,Eryngium eurycephalum Malme,NA,"1596","0",SOUTH_AMERICA,2020-12-11T14:31:36Z,b5e442dc-03c0-45f5-b326-1b481914dfde,pt,Universidade Federal de Minas Gerais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.404167,-22.966389,"1087508759",Eryngium eurycephalum Malme,-22.966389,-48.404167,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:32Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3631518","6","7707728","220","1351","6720","3034387","3631518","3631518",Eryngium eurycephalum Malme,Plantae,Tracheophyta,Apiales,Apiaceae,Eryngium,Eryngium eurycephalum,Eryngium,eurycephalum,SPECIES,ACCEPTED,2018-04-06T00:00:00Z,São Paulo,"2010","12","16",2010-12-16T00:00:00Z,2021-04-08T12:17:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:28254,"63",NA,Botucatu,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087508759",BOTU,BRA:UNESP-IBB:BOTU:28254,Collection,"28254","Cota, M.R.C.",NA,Universidade Estadual Paulista,NA,"Lucas, D.B.",Eryngium eurycephalum Malme,NA,NA,NA,NA,2021-02-08T14:07:03Z,NA,pt,Universidade Estadual Paulista,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.893222,-22.442056,"1806847974",Eryngium eurycephalum Malme,-22.442056,-44.893222,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3631518","6","7707728","220","1351","6720","3034387","3631518","3631518",Eryngium eurycephalum Malme,Plantae,Tracheophyta,Apiales,Apiaceae,Eryngium,Eryngium eurycephalum,Eryngium,eurycephalum,SPECIES,ACCEPTED,NA,Minas Gerais,"2007","3","14",2007-03-14T00:00:00Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:183388,"3000",Serra Fina,Passa Quatro,SPF - Herbário da Universidade de São Paulo,"1806847974",SPF,BRA:USP:SPF:183388,Collection,"183388","Meireles, LD",NA,USP,NA,NA,Eryngium eurycephalum Malme,NA,NA,NA,NA,2019-11-13T14:14:43Z,NA,pt,Universidade de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.460278,-20.247778,"1806847955",Eryngium eurycephalum Malme,-20.247778,-47.460278,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3631518","6","7707728","220","1351","6720","3034387","3631518","3631518",Eryngium eurycephalum Malme,Plantae,Tracheophyta,Apiales,Apiaceae,Eryngium,Eryngium eurycephalum,Eryngium,eurycephalum,SPECIES,ACCEPTED,2018-02-01T00:00:00Z,São Paulo,"2003","3","16",2003-03-16T00:00:00Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:172972,"102",Parque Estadual das Furnas do Bom Jesus,Pedregulho,SPF - Herbário da Universidade de São Paulo,"1806847955",SPF,BRA:USP:SPF:172972,Collection,"172972","Sasaki, D",NA,USP,NA,"Lucas, D",Eryngium eurycephalum Malme,NA,NA,NA,NA,2019-11-13T14:14:43Z,NA,pt,Universidade de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.842778,-22.428056,"1806847865",Eryngium eurycephalum Malme,-22.428056,-44.842778,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3631518","6","7707728","220","1351","6720","3034387","3631518","3631518",Eryngium eurycephalum Malme,Plantae,Tracheophyta,Apiales,Apiaceae,Eryngium,Eryngium eurycephalum,Eryngium,eurycephalum,SPECIES,ACCEPTED,2018-02-01T00:00:00Z,São Paulo,"1997","2","19",1997-02-19T00:00:00Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:122801,"9787",Pedra da Mina,Queluz,SPF - Herbário da Universidade de São Paulo,"1806847865",SPF,BRA:USP:SPF:122801,Collection,"122801","Shepherd, GJ",NA,USP,NA,"Lucas, D",Eryngium eurycephalum Malme,NA,"2770","0",NA,2019-11-13T14:14:43Z,NA,pt,Universidade de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.5,-22.751389,"1087500782",Eryngium eurycephalum Malme,-22.751389,-45.5,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:31Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3631518","6","7707728","220","1351","6720","3034387","3631518","3631518",Eryngium eurycephalum Malme,Plantae,Tracheophyta,Apiales,Apiaceae,Eryngium,Eryngium eurycephalum,Eryngium,eurycephalum,SPECIES,ACCEPTED,2018-04-06T00:00:00Z,São Paulo,"1987","11","6",1987-11-06T00:00:00Z,2021-04-08T12:17:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:17377,"33",NA,Campos do Jordão,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087500782",BOTU,BRA:UNESP-IBB:BOTU:17377,Collection,"17377","Carmello, S.M.",NA,Universidade Estadual Paulista,NA,"Lucas, D.B.",Eryngium eurycephalum Malme,NA,NA,NA,NA,2021-02-08T14:07:03Z,NA,pt,Universidade Estadual Paulista,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.5,-22.763889,"1806847868",Eryngium eurycephalum Malme,-22.763889,-45.5,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3631518","6","7707728","220","1351","6720","3034387","3631518","3631518",Eryngium eurycephalum Malme,Plantae,Tracheophyta,Apiales,Apiaceae,Eryngium,Eryngium eurycephalum,Eryngium,eurycephalum,SPECIES,ACCEPTED,2018-02-01T00:00:00Z,São Paulo,"1987","11",NA,1987-11-01T00:00:00Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:125257,"33",Pico do Itapeva.,Campos do Jordão,SPF - Herbário da Universidade de São Paulo,"1806847868",SPF,BRA:USP:SPF:125257,Collection,"125257","Carmello-Guerreiro, SM",NA,USP,NA,"Lucas, D",Eryngium eurycephalum Malme,NA,"2000","0",NA,2019-11-13T14:14:43Z,NA,pt,Universidade de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.5,-22.75,"1087498164",Eryngium eurycephalum Malme,-22.75,-45.5,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:31Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3631518","6","7707728","220","1351","6720","3034387","3631518","3631518",Eryngium eurycephalum Malme,Plantae,Tracheophyta,Apiales,Apiaceae,Eryngium,Eryngium eurycephalum,Eryngium,eurycephalum,SPECIES,ACCEPTED,2018-04-06T00:00:00Z,São Paulo,"1985","5","17",1985-05-17T00:00:00Z,2021-04-08T12:17:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:13205,"53",NA,Campos do Jordão,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087498164",BOTU,BRA:UNESP-IBB:BOTU:13205,Collection,"13205","Amaral Jr., A.",NA,Universidade Estadual Paulista,NA,"Lucas, D.B.",Eryngium eurycephalum Malme,NA,NA,NA,NA,2021-02-08T14:07:03Z,NA,pt,Universidade Estadual Paulista,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.5,-22.75,"1806847792",Eryngium eurycephalum Malme,-22.75,-45.5,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3631518","6","7707728","220","1351","6720","3034387","3631518","3631518",Eryngium eurycephalum Malme,Plantae,Tracheophyta,Apiales,Apiaceae,Eryngium,Eryngium eurycephalum,Eryngium,eurycephalum,SPECIES,ACCEPTED,2018-02-01T00:00:00Z,São Paulo,"1985","5","17",1985-05-17T00:00:00Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:125053,s.n.,NA,Campos do Jordão,SPF - Herbário da Universidade de São Paulo,"1806847792",SPF,BRA:USP:SPF:125053,Collection,"125053","Amaral Jr, A",NA,USP,NA,"Lucas, D",Eryngium eurycephalum Malme,NA,NA,NA,NA,2019-11-13T14:14:43Z,NA,pt,Universidade de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
