X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,identificationQualifier,occurrenceRemarks,identifiedBy,name,elevation,elevationAccuracy,continent,modified,collectionKey,language,ownerInstitutionCode,gadm,infraspecificEpithet,fieldNotes,institutionKey,county,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,references,habitat,verbatimEventDate,nomenclaturalCode,preparations,collectionID,coordinateUncertaintyInMeters,georeferenceProtocol,georeferenceSources,nomenclaturalStatus,fieldNumber,taxonID,bibliographicCitation,accessRights,verbatimElevation,organismID,locationID,datasetID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,georeferencedDate,identificationRemarks,typeStatus,dynamicProperties,verbatimLocality,disposition,reproductiveCondition,taxonRemarks,verbatimCoordinateSystem,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.681111,-24.545,"1639432290",Vriesea ensiformis var. bicolor L.B.Sm.,-24.545,-48.681111,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:24Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5289297","6","7707728","196","1369","3740","2699764","5289292","5289292",Vriesea ensiformis (Vell.) Beer,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea ensiformis,Vriesea,ensiformis,VARIETY,SYNONYM,NA,São Paulo,"2016","2","9",2016-02-09T00:00:00Z,2021-04-06T14:39:24Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1362667,"4588","PETAR - Parque Estadual Turístico do Alto Ribeira, Núcleo Ouro Grosso, gruta Ouro Grosso",Iporanga,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1639432290",RB,urn:catalog:JBRJ:RB:1362667,Physical Object,RB01362667,"P.H.A. Melo; J.A. Lombardi",RB 745324,JBRJ,NA,NA,R. Moura,Vriesea ensiformis var. bicolor L.B.Sm.,"173",NA,NA,NA,NA,NA,NA,NA,bicolor,"Morro com afloramento de calcário em vertentes, paredões, blocos abatidos, grandes fendas e no topo. Floresta ombrófila densa e mata ciliar. Envolto por floresta ombrófila densa e trilhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.311111,-23.780556,"1801098000",Vriesea ensiformis (Vell.) Beer,-23.780556,-46.311111,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:53Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289292","6","7707728","196","1369","3740","2699764","5289292","5289292",Vriesea ensiformis (Vell.) Beer,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea ensiformis,Vriesea,ensiformis,SPECIES,ACCEPTED,NA,São Paulo,"2014","1","23",2014-01-23T00:00:00Z,2021-04-08T12:21:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:188122,"582","Reserva Biológica Alto da Serra de Paranapiacaba, Trilha para o mirante",Santo André,BHCB - Herbário da Universidade Federal de Minas Gerais,"1801098000",BHCB,BRA:UFMG:BHCB:188122,Collection,"188122","Machado, TM; Falcão, BF; Moreira, SN; Rodrigues, IMC",NA,Universidade Federal de Minas Gerais,NA,"Epífita em interior de mata ombrófila. Folhas com bainha levemente arroxeada, lâmina verde, brácteas do escapo vermelha, bráctea floral e ramo da inflorescência vermelha",NA,Vriesea ensiformis (Vell.) Beer,"831","0",SOUTH_AMERICA,2020-12-11T14:43:36Z,b5e442dc-03c0-45f5-b326-1b481914dfde,pt,Universidade Federal de Minas Gerais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-47.55841,-24.16651,"2459850103",Vriesea ensiformis (Vell.) Beer,-24.16651,-47.55841,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:42Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289292","6","7707728","196","1369","3740","2699764","5289292","5289292",Vriesea ensiformis (Vell.) Beer,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea ensiformis,Vriesea,ensiformis,SPECIES,ACCEPTED,NA,São Paulo,"2013","3","28",2013-03-28T00:00:00Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128793,"854.0",Trilha Casa das Pedras. Floresta Umbrófila Densa.,Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459850103",ESA,BRA:ESALQ:ESA:128793,Collection,"128793","Delfini, C.",NA,Universidade de São Paulo,NA,"Erva, ca. 1,5m alt. do solo, inflorescência avermelhada.","Forster, W.",Vriesea ensiformis (Vell.) Beer,"54","0",NA,2020-11-04T14:03:57Z,51c61583-68fb-4e49-bc5d-729aa098bc43,pt,Universidade de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.312933,-23.775667,"1880806202",Vriesea ensiformis (Vell.) Beer,-23.775667,-46.312933,"gass84,incomis,diffown",cd6905cf-54d7-4628-b762-f63d269e239b,4205110f-3f0f-40d8-bd0f-2fa71bc827b5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-28T18:00:59Z,2021-03-30T12:45:25Z,"270",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289292","6","7707728","196","1369","3740","2699764","5289292","5289292",Vriesea ensiformis (Vell.) Beer,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea ensiformis,Vriesea,ensiformis,SPECIES,ACCEPTED,2012-10-02T00:00:00Z,São Paulo,"2012","9","15",2012-09-15T00:00:00Z,2021-03-30T12:45:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,R - Herbário do Museu Nacional,BRA:MN:R:215442,NA,Paranapiacaba,Santo André,R - Herbário do Museu Nacional,"1880806202",R,BRA:MN:R:215442,Collection,"215442","Neves, B.F.S. 60; Uribbe, F.P.",NA,MN,NA,NA,"Neves, B.F.S.",Vriesea ensiformis (Vell.) Beer,"776","0",NA,2021-02-07T11:35:14Z,NA,pt,Universidade Federal do Rio de Janeiro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-45.895167,-23.753,"2452927824",Vriesea ensiformis (Vell.) Beer,-23.753,-45.895167,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:13Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289292","6","7707728","196","1369","3740","2699764","5289292","5289292",Vriesea ensiformis (Vell.) Beer,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea ensiformis,Vriesea,ensiformis,SPECIES,ACCEPTED,2008-01-01T00:00:00Z,São Paulo,"2007","6","8",2007-06-08T00:00:00Z,2021-04-12T14:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:399704,"436","Parque Estadual da Serra do Mar, Núcleo Picinguaba.",Ubatuba,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452927824",SP,BRA:IBT:SP:399704,Collection,"399704","Versieux, LM; Calvente, AM",NA,Instituto de Botânica,NA,NA,"Versieux, LM",Vriesea ensiformis (Vell.) Beer,"1","0",NA,2019-11-21T13:02:51Z,ef48401a-d9e5-467c-b40a-0146618d38de,pt,Instituto de Botânica,NA,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.908611,-24.238611,"1424227009",Vriesea ensiformis (Vell.) Beer,-24.238611,-46.908611,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:29Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5289292","6","7707728","196","1369","3740","2699764","5289292","5289292",Vriesea ensiformis (Vell.) Beer,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea ensiformis,Vriesea,ensiformis,SPECIES,ACCEPTED,NA,São Paulo,"2007","10","24",2007-10-24T00:00:00Z,2021-04-06T14:39:29Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:496258,"183","Próximo à saída do Balneário Gaivota beirando a SP 055. Restinga arbórea, próxima à rodovia.",Itanhaém,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424227009",RB,urn:catalog:JBRJ:RB:496258,Physical Object,RB00496258,"R.F.Monteiro; A.Lobão, R.C.Forzza, J.C.Silva.",RB 453272,JBRJ,NA,"Epífita. Folhas verdes, bainha alva a vinácea. Escapo, brácteas do escapo e brácteas florais vermelhas. Cálice vermelho na base e amarelo esverdeado no ápice. Corola amarela.",Mariana Santana & Igor M.,Vriesea ensiformis (Vell.) Beer,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-48.400278,-24.643333,"1086904971",Vriesea ensiformis (Vell.) Beer,-24.643333,-48.400278,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289292","6","7707728","196","1369","3740","2699764","5289292","5289292",Vriesea ensiformis (Vell.) Beer,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea ensiformis,Vriesea,ensiformis,SPECIES,ACCEPTED,NA,Sp,"2005","3","22",2005-03-22T00:00:00Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:36246,"73","Parque Estadual de Jacupiranga, Núcleo Cedro",Eldorado,SPSF - Herbário Dom Bento José Pickel,"1086904971",SPSF,BRA:IF:SPSF:36246,Collection,"36246",M.Carboni,NA,IF,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,Vriesea ensiformis (Vell.) Beer,NA,NA,SOUTH_AMERICA,2021-03-04T18:41:58Z,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-48.403611,-24.630556,"1086904977",Vriesea ensiformis (Vell.) Beer,-24.630556,-48.403611,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289292","6","7707728","196","1369","3740","2699764","5289292","5289292",Vriesea ensiformis (Vell.) Beer,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea ensiformis,Vriesea,ensiformis,SPECIES,ACCEPTED,2007-05-17T00:00:00Z,Sp,"2005","3","25",2005-03-25T00:00:00Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:36275,"70",P.E.Jacupiranga- Núcleo Caverna do Diabo,Eldorado,SPSF - Herbário Dom Bento José Pickel,"1086904977",SPSF,BRA:IF:SPSF:36275,Collection,"36275",J.C.Braidotti,NA,IF,NA,"COLETA: XLS: SPSFNovo&nf;floresta ombrofila densa baixo montana&nf;Epífita, bráctea da inflorescência, de cor vermelha; GEOGRAFIA: Trilha da Água Grande.;",J.V.Coffani Nunes,Vriesea ensiformis (Vell.) Beer,NA,NA,SOUTH_AMERICA,2021-03-04T18:41:58Z,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-48.400278,-24.643333,"1089085653",Vriesea ensiformis (Vell.) Beer,-24.643333,-48.400278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289292","6","7707728","196","1369","3740","2699764","5289292","5289292",Vriesea ensiformis (Vell.) Beer,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea ensiformis,Vriesea,ensiformis,SPECIES,ACCEPTED,NA,São Paulo,"2005","3","22",2005-03-22T00:00:00Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:143732,"73","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Rolado. Floresta Ombrófila Densa Baixo Montana Ribeirinha Degradda com afloramento de calcário.",Eldorado,UEC - Herbário da Universidade Estadual de Campinas,"1089085653",UEC,BRA:UNICAMP:UEC:143732,Collection,"143732","Carboni, M; Sampaio, D; Breier, TB; Faraco, AG; Soares, PG; Fernandez, RR; Rodrigues",NA,UNICAMP,NA,"Epífita, 60 cm do solo; corola amarela, inflorescência com brácteas vermelhas.",NA,Vriesea ensiformis (Vell.) Beer,NA,NA,NA,2019-08-20T12:59:17Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-48.403611,-24.630556,"1094824308",Vriesea ensiformis (Vell.) Beer,-24.630556,-48.403611,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:24Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289292","6","7707728","196","1369","3740","2699764","5289292","5289292",Vriesea ensiformis (Vell.) Beer,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea ensiformis,Vriesea,ensiformis,SPECIES,ACCEPTED,2007-02-01T00:00:00Z,São Paulo,"2005","3","25",2005-03-25T00:00:00Z,2021-04-08T12:39:24Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:106605,"70","Parque estadual de Jacupiranga, núcleo caverna do Diabo. Trilha da água Grande/Ressurgência.",Eldorado,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1094824308",HUEFS,BRA:UEFS:HUEFS:106605,Collection,"106605","Braidotti, J.C.",NA,UEFS,NA,Floresta Ombrófila densa Montana pouco degradada.,M.G.L.Wanderley,Vriesea ensiformis (Vell.) Beer,NA,NA,NA,2019-10-07T12:20:42Z,NA,pt,Universidade Estadual de Feira de Santana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
