X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,continent,references,institutionKey,collectionKey,habitat,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,collectionID,elevation,elevationAccuracy,verbatimElevation,gadm,otherCatalogNumbers,fieldNotes,coordinateUncertaintyInMeters,georeferencedDate,georeferenceProtocol,georeferenceSources,higherGeography,accessRights,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,organismID,locationID,datasetID,higherClassification,typeStatus,dynamicProperties,disposition,reproductiveCondition,identificationRemarks,verbatimCoordinateSystem,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,typifiedName,locationRemarks,nomenclaturalStatus,taxonID,bibliographicCitation,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.071917,-23.541528,"1563167637",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,-23.541528,-45.071917,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9549347","6","7707728","220","933","2395","7329598","9549347","9549347",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,Plantae,Tracheophyta,Sapindales,Simaroubaceae,Homalolepis,Homalolepis insignis,Homalolepis,insignis,SPECIES,ACCEPTED,EN,2017-06-01T00:00:00Z,São Paulo,"2015","1","15",2015-01-15T00:00:00Z,2021-03-15T21:30:07Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:216508,"388","Ilha Anchieta, Trilha para a Praia do Sul.",Ubatuba,SPF - Herbário da Universidade de São Paulo,"1563167637",pt,SPF,BRA:USP:SPF:216508,Collection,"216508","Devecchi, MF",USP,Universidade de São Paulo,"Árvore ca. 5 m alt. Folhas adensadas no ápice do caule. Discolores. Inflorescência terminal, ca. 70 cm compr. Frutos imaturos verde-vináceos.; Mata Atlântica.","Devecchi, MF",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.071917,-23.541528,"1563167663",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,-23.541528,-45.071917,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9549347","6","7707728","220","933","2395","7329598","9549347","9549347",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,Plantae,Tracheophyta,Sapindales,Simaroubaceae,Homalolepis,Homalolepis insignis,Homalolepis,insignis,SPECIES,ACCEPTED,EN,2017-06-01T00:00:00Z,São Paulo,"2015","1","15",2015-01-15T00:00:00Z,2021-03-15T21:30:07Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:216509,"389","Ilha Anchieta, Trilha para a Praia do Sul.",Ubatuba,SPF - Herbário da Universidade de São Paulo,"1563167663",pt,SPF,BRA:USP:SPF:216509,Collection,"216509","Devecchi, MF",USP,Universidade de São Paulo,"Árvore ca. 6 m alt. Folhas adensadas no ápice do caule, discolores. Inflorescência terminal ca. 40 cm compr. Flores com cálice verde-ferrugineo, pétalas alvo-esverdeadas, estames com filete e antera creme.; Mata Atlântica.","Devecchi, MF",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.07192,-23.54153,"1927815545",Simaba insignis A.St.-Hil. & Tul.,-23.54153,-45.07192,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:24Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3709328","6","7707728","220","933","2395","7329598","9549347","9549347",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,Plantae,Tracheophyta,Sapindales,Simaroubaceae,Homalolepis,Homalolepis insignis,Simaba,insignis,SPECIES,SYNONYM,EN,2015-01-15T00:00:00Z,São Paulo,"2015","1","15",2015-01-15T00:00:00Z,NA,2021-03-30T13:06:24Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,034c53a3-a34a-4c93-90fa-c1fc4181693b,"389",Ilha Anchieta. Trilha para a Praia do Sul.,NA,Vascular plants,"1927815545",en,NY,034c53a3-a34a-4c93-90fa-c1fc4181693b,PhysicalObject,"02694853",M. F. Devecchi,NY,NA,NA,M. F. Devecchi,Simaba insignis A.St.-Hil. & Tul.,SOUTH_AMERICA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2978449,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,Mata Atlântica,15 Jan 2015,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,"15",Ubatuba,sheet,"15",http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.07192,-23.54153,"1930485391",Simaba insignis A.St.-Hil. & Tul.,-23.54153,-45.07192,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:50Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3709328","6","7707728","220","933","2395","7329598","9549347","9549347",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,Plantae,Tracheophyta,Sapindales,Simaroubaceae,Homalolepis,Homalolepis insignis,Simaba,insignis,SPECIES,SYNONYM,EN,2015-01-15T00:00:00Z,São Paulo,"2015","1","15",2015-01-15T00:00:00Z,NA,2021-03-30T13:06:50Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,c03b44ac-cb7c-4a0c-8d5b-48a54095e1db,"388",Ilha Anchieta. Trilha para a Praia do Sul.,NA,Vascular plants,"1930485391",en,NY,c03b44ac-cb7c-4a0c-8d5b-48a54095e1db,PhysicalObject,"02694835",M. F. Devecchi,NY,NA,NA,M. F. Devecchi,Simaba insignis A.St.-Hil. & Tul.,SOUTH_AMERICA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2978426,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,Mata Atlântica,15 Jan 2015,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,"15",Ubatuba,sheet,"15",http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.071917,-23.541528,"1275054168",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,-23.541528,-45.071917,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9549347","6","7707728","220","933","2395","7329598","9549347","9549347",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,Plantae,Tracheophyta,Sapindales,Simaroubaceae,Homalolepis,Homalolepis insignis,Homalolepis,insignis,SPECIES,ACCEPTED,EN,2017-06-01T00:00:00Z,São Paulo,"2014","1","31",2014-01-31T00:00:00Z,2021-03-15T21:30:07Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:216189,"271","Parque Estadual da Ilha Anchieta, Mata atrás dos alojamentos, no caminho que leva para as trilhas para as Praia das Palmas e do Sul.",Ubatuba,SPF - Herbário da Universidade de São Paulo,"1275054168",pt,SPF,BRA:USP:SPF:216189,Collection,"216189","Devecchi, MF",USP,Universidade de São Paulo,Arvoreta ca. 3 m alt. Caule ereto sem ramificações com as folhas saindo da região do ápice. Folhas discolores. Estéril.,"Devecchi, MF",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.071917,-23.541528,"1275054180",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,-23.541528,-45.071917,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9549347","6","7707728","220","933","2395","7329598","9549347","9549347",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,Plantae,Tracheophyta,Sapindales,Simaroubaceae,Homalolepis,Homalolepis insignis,Homalolepis,insignis,SPECIES,ACCEPTED,EN,2017-06-01T00:00:00Z,São Paulo,"2014","1","30",2014-01-30T00:00:00Z,2021-03-15T21:30:07Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:216188,"270","Parque Estadual da Ilha Anchieta, Trilha para a praia do Sul, ca. 500m depois da bifurcação da trilha para a Praia das Palmas.",Ubatuba,SPF - Herbário da Universidade de São Paulo,"1275054180",pt,SPF,BRA:USP:SPF:216188,Collection,"216188","Devecchi, MF",USP,Universidade de São Paulo,Arvoreta ca. 5 m alt. Caule ereto sem ramificações e folhas concentradas no ápice. Folhas discolores. Estéril.,"Devecchi, MF",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.071917,-23.541528,"1275054184",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,-23.541528,-45.071917,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:33Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9549347","6","7707728","220","933","2395","7329598","9549347","9549347",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,Plantae,Tracheophyta,Sapindales,Simaroubaceae,Homalolepis,Homalolepis insignis,Homalolepis,insignis,SPECIES,ACCEPTED,EN,2017-06-01T00:00:00Z,São Paulo,"2014","1","30",2014-01-30T00:00:00Z,2021-03-15T21:30:07Z,2021-03-30T09:57:33Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:216193,"269","Parque Estadual da Ilha Anchieta, Trilha para a praia do Sul, ca. 500m depois da bifurcação da trilha para a Praia das Palmas.",Ubatuba,SPF - Herbário da Universidade de São Paulo,"1275054184",pt,SPF,BRA:USP:SPF:216193,Collection,"216193","Devecchi, MF",USP,Universidade de São Paulo,Arvoreta ca. 4 m alt. Caule ereto sem ramificações e folhas concentradas no ápice. Folhas discolores. Estéril.,"Devecchi, MF",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.071917,-23.541528,"1702650788",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,-23.541528,-45.071917,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:33Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9549347","6","7707728","220","933","2395","7329598","9549347","9549347",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,Plantae,Tracheophyta,Sapindales,Simaroubaceae,Homalolepis,Homalolepis insignis,Homalolepis,insignis,SPECIES,ACCEPTED,EN,2017-06-01T00:00:00Z,São Paulo,"2014","1","30",2014-01-30T00:00:00Z,2021-03-15T21:30:07Z,2021-03-30T09:57:33Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:233641,"270","Parque Estadual da Ilha Anchieta, Trilha para a praia do Sul, ca. 500m depois da bifurcação da trilha para a Praia das Palmas.",Ubatuba,SPF - Herbário da Universidade de São Paulo,"1702650788",pt,SPF,BRA:USP:SPF:233641,Collection,"233641","Devecchi, MF",USP,Universidade de São Paulo,Arvoreta ca. 5 m alt. Caule ereto sem ramificações e folhas concentradas no ápice. Folhas discolores. Estéril.,"Devecchi, MF",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.07192,-23.54153,"1928929734",Simaba insignis A.St.-Hil. & Tul.,-23.54153,-45.07192,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:37Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3709328","6","7707728","220","933","2395","7329598","9549347","9549347",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,Plantae,Tracheophyta,Sapindales,Simaroubaceae,Homalolepis,Homalolepis insignis,Simaba,insignis,SPECIES,SYNONYM,EN,2014-02-03T00:00:00Z,São Paulo,"2014","1","31",2014-01-31T00:00:00Z,NA,2021-03-30T13:06:37Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,522c45b4-567c-40da-9565-a0d6adb37ef1,"271","Parque Estadual da Ilha Anchieta. Mata atrás dos alojamentos, no caminho que leva para as trilhas para as Praia das Palmas e do Sul.",NA,Vascular plants,"1928929734",en,NY,522c45b4-567c-40da-9565-a0d6adb37ef1,PhysicalObject,"02694846",M. F. Devecchi,NY,NA,NA,M. F. Devecchi,Simaba insignis A.St.-Hil. & Tul.,SOUTH_AMERICA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2978352,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,Mata Atlântica.,31 Jan 2014,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,"31",Ubatuba,sheet,"31",http://biocol.org/urn:lsid:biocol.org:col:15556,"5","0",16 ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.07192,-23.54153,"1930201222",Simaba insignis A.St.-Hil. & Tul.,-23.54153,-45.07192,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:19Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3709328","6","7707728","220","933","2395","7329598","9549347","9549347",Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,Plantae,Tracheophyta,Sapindales,Simaroubaceae,Homalolepis,Homalolepis insignis,Simaba,insignis,SPECIES,SYNONYM,EN,2014-02-03T00:00:00Z,São Paulo,"2014","1","30",2014-01-30T00:00:00Z,NA,2021-03-30T13:07:19Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,ac215998-5c39-4569-a27a-608df4886013,"270","Parque Estadual da Ilha Anchieta. Trilha para a praia do Sul, ca. 500m depois da bifurcação da trilha para a Praia das Palmas.",NA,Vascular plants,"1930201222",en,NY,ac215998-5c39-4569-a27a-608df4886013,PhysicalObject,"02694840",M. F. Devecchi,NY,NA,NA,M. F. Devecchi,Simaba insignis A.St.-Hil. & Tul.,SOUTH_AMERICA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2978351,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,Mata Atlântica.,30 Jan 2014,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,"30",Ubatuba,sheet,"30",http://biocol.org/urn:lsid:biocol.org:col:15556,"5","0",16 ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
