X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,geodeticDatum,typeStatus,otherCatalogNumbers,individualCount,continent,institutionKey,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,collectionID,fieldNotes,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.036389,-23.659306,"1829093131",Eremanthus praetermissus Loeuille & Pirani,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9028764","6","7707728","220","414","3065","3133590","9028764","9028764",Eremanthus praetermissus Loeuille & Pirani,Plantae,Tracheophyta,Asterales,Asteraceae,Eremanthus,Eremanthus praetermissus,Eremanthus,praetermissus,SPECIES,ACCEPTED,2016-01-01T00:00:00Z,São Paulo,"2013","6","17",2013-06-17T00:00:00Z,2021-03-15T21:25:29Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:221600,"830",Pedra do Garrafão. No topo do morro.,Biritiba-Mirim,SPF - Herbário da Universidade de São Paulo,"1829093131",pt,SPF,BRA:USP:SPF:221600,Collection,"221600","Loeuille, B",USP,Universidade de São Paulo,"Arvoreta até 3 m. Flores lilases a esbranquiçadas.; Campo de altitude.","Loeuille, B",Eremanthus praetermissus Loeuille & Pirani,-23.659306,-46.036389,"999","0",WGS84,HOLOTYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.036389,-23.659444,"2243141265",Eremanthus praetermissus Loeuille & Pirani,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:25Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"9028764","6","7707728","220","414","3065","3133590","9028764","9028764",Eremanthus praetermissus Loeuille & Pirani,Plantae,Tracheophyta,Asterales,Asteraceae,Eremanthus,Eremanthus praetermissus,Eremanthus,praetermissus,SPECIES,ACCEPTED,2016-01-01T00:00:00Z,São Paulo,"2013","6","17",2013-06-17T00:00:00Z,NA,2021-04-06T14:39:25Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1409371,"830",Pedra do Garrafão. No topo do morro.,Biritiba-Mirim,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"2243141265",NA,RB,urn:catalog:JBRJ:RB:1409371,Physical Object,RB01409371,"B. Loeuille; C.A. Mittelstaedt, F. Reis, D. Coelho & M. Peixoto",JBRJ,NA,Arvoreta até 3 m. Flores lilases a esbranquiçadas.,"Loeuille, B.",Eremanthus praetermissus Loeuille & Pirani,-23.659444,-46.036389,NA,NA,WGS84,ISOTYPE,RB 785567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.036389,-23.659306,"3025469322",Eremanthus praetermissus Loeuille & Pirani,"cdround,gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:23:27Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9028764","6","7707728","220","414","3065","3133590","9028764","9028764",Eremanthus praetermissus Loeuille & Pirani,Plantae,Tracheophyta,Asterales,Asteraceae,Eremanthus,Eremanthus praetermissus,Eremanthus,praetermissus,SPECIES,ACCEPTED,2019-01-01T00:00:00Z,São Paulo,"2013","6","17",2013-06-17T00:00:00Z,NA,2021-04-13T11:23:27Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:101245021,Loeuille 830,Pedra do Garrafão,NA,Tropicos,"3025469322",NA,MO,urn:catalog:MO:Tropicos:101245021,PhysicalObject,"101245021",B. Loeuille|et al.,MO,MOBOT,NA,fide Loeuille et al.,Eremanthus praetermissus Loeuille & Pirani,-23.659306,-46.036389,"999",NA,WGS84,HOLOTYPE,NA,"1",SOUTH_AMERICA,1be3aa67-8f90-4309-92f4-bd55426a8c09,No opinion,ICNafp,Biritiba-Mirim,"100440174",http://www.tropicos.org/Specimen/101245021,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.699056,-23.637972,"1087615109",Eremanthus praetermissus Loeuille & Pirani,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:49Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9028764","6","7707728","220","414","3065","3133590","9028764","9028764",Eremanthus praetermissus Loeuille & Pirani,Plantae,Tracheophyta,Asterales,Asteraceae,Eremanthus,Eremanthus praetermissus,Eremanthus,praetermissus,SPECIES,ACCEPTED,2015-06-01T00:00:00Z,São Paulo,"2000","4","25",2000-04-25T00:00:00Z,2020-12-11T14:32:53Z,2021-04-08T12:21:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,b5e442dc-03c0-45f5-b326-1b481914dfde,TRUE,Magnoliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:60566,"3006","Parque Estadual da Serra do Mar, Estrada intermediária, km 45.",Salesópolis,BHCB - Herbário da Universidade Federal de Minas Gerais,"1087615109",pt,BHCB,BRA:UFMG:BHCB:60566,Collection,"60566","Franco, G; Baptista, VR; Ferreira, L; Cielo Filho, F; Zidko, A; Mendonça, CG; Rodrigues, R",Universidade Federal de Minas Gerais,Universidade Federal de Minas Gerais,"Arbóreo, ca. 2,5m. Frutos imaturos verdes.; Floresta Ombrófila Densa com perturbação. Borda de mata.",NA,Eremanthus praetermissus Loeuille & Pirani,-23.637972,-45.699056,"1150","0",WGS84,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.699056,-23.637972,"1089064284",Eremanthus praetermissus Loeuille & Pirani,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9028764","6","7707728","220","414","3065","3133590","9028764","9028764",Eremanthus praetermissus Loeuille & Pirani,Plantae,Tracheophyta,Asterales,Asteraceae,Eremanthus,Eremanthus praetermissus,Eremanthus,praetermissus,SPECIES,ACCEPTED,2016-01-01T00:00:00Z,São Paulo,"2000","4","25",2000-04-25T00:00:00Z,2021-03-01T19:24:09Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,TRUE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:116053,"3016","Estrada intermediária, Parque Estadual da Serra do Mar, km 45.",Salesópolis,UEC - Herbário da Universidade Estadual de Campinas,"1089064284",pt,UEC,BRA:UNICAMP:UEC:116053,Collection,"116053","Franco, G; Baptista, VR; Ferreira, L; Cielo-Filho, R; Zidko, A; Mendonça, CG; Rodrigues",UNICAMP,Universidade Estadual de Campinas,"Árvore ca. 6m alt., frutos verdes, flores brancas.; Foresta Ombrófila densa com pertubação.","Loeuille, BFP",Eremanthus praetermissus Loeuille & Pirani,-23.637972,-45.699056,"1150","0",WGS84,PARATYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.699056,-23.637972,"1089064507",Eremanthus praetermissus Loeuille & Pirani,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9028764","6","7707728","220","414","3065","3133590","9028764","9028764",Eremanthus praetermissus Loeuille & Pirani,Plantae,Tracheophyta,Asterales,Asteraceae,Eremanthus,Eremanthus praetermissus,Eremanthus,praetermissus,SPECIES,ACCEPTED,2016-01-01T00:00:00Z,São Paulo,"2000","4","25",2000-04-25T00:00:00Z,2021-03-01T19:24:09Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,TRUE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:116395,"3006","Estrada intermediária, Parque Estadual da Serra do Mar, km 45",Salesópolis,UEC - Herbário da Universidade Estadual de Campinas,"1089064507",pt,UEC,BRA:UNICAMP:UEC:116395,Collection,"116395","Franco, G; Baptista, VR; Ferreira, L; Cielo-Filho, R; Zidko, A; Mendonça, CG; Rodrigues",UNICAMP,Universidade Estadual de Campinas,"Árvore ca. 2,5m de alt, frutos imaturos verdes.; Foresta Ombrófila densa com pertubação.","Loeuille, BFP",Eremanthus praetermissus Loeuille & Pirani,-23.637972,-45.699056,"1150","0",WGS84,PARATYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.6725,-23.645556,"1089064576",Eremanthus praetermissus Loeuille & Pirani,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9028764","6","7707728","220","414","3065","3133590","9028764","9028764",Eremanthus praetermissus Loeuille & Pirani,Plantae,Tracheophyta,Asterales,Asteraceae,Eremanthus,Eremanthus praetermissus,Eremanthus,praetermissus,SPECIES,ACCEPTED,2016-01-01T00:00:00Z,São Paulo,"2000","4","25",2000-04-25T00:00:00Z,2019-08-20T13:05:36Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:116484,"3477","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, estrada intermediária, ca km 41.&nf;Campo de altitude com dominância de Eremanthus.",Caraguatatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089064576",pt,UEC,BRA:UNICAMP:UEC:116484,Collection,"116484","Souza, JP; Oliveira, RC; Souza, VC; Salino, A; Paranaguá, PA; Scarpa, FM",UNICAMP,Universidade Estadual de Campinas,"Arbusto, ca. 1,5-2,0 m de altura, muito freqüente. Botões verdes.","Loeuille, BFP",Eremanthus praetermissus Loeuille & Pirani,-23.645556,-45.6725,NA,NA,WGS84,PARATYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
