X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,identifier,recordNumber,verbatimEventDate,institutionID,county,locality,gbifID,language,verbatimLocality,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,occurrenceRemarks,higherClassification,collectionID,identifiedBy,name,rightsHolder,municipality,datasetName,ownerInstitutionCode,institutionKey,higherGeography,preparations,accessRights,elevation,elevationAccuracy,coordinateUncertaintyInMeters,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,habitat,fieldNumber,vernacularName,http...rs.tdwg.org.dwc.terms.organismQuantityType,verbatimElevation,georeferencedDate,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,verbatimSRS,georeferenceRemarks,verbatimCoordinateSystem,previousIdentifications,georeferenceSources,gadm,individualCount,organismQuantity,taxonRemarks,otherCatalogNumbers,fieldNotes,nomenclaturalCode,associatedReferences,reproductiveCondition,nomenclaturalStatus,taxonID,bibliographicCitation,disposition,rights,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,endDayOfYear,startDayOfYear,eventID,dynamicProperties,higherGeographyID,locationID,identificationID,lifeStage,locationRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,identificationRemarks,http...unknown.org.recordId,eventRemarks,projectId,depth,depthAccuracy,namePublishedInYear,eventTime,nameAccordingTo,acceptedNameUsage,datasetID,parentNameUsage,island,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typeStatus,typifiedName,organismID,materialSampleID,parentNameUsageID,acceptedNameUsageID,samplingProtocol,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.297222,-22.666667,"1089011806",Tephrosia sessiliflora (Poir.) Hassl.,-22.666667,-48.297222,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:55Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5341901","6","7707728","220","1370","5386","2933053","5341901","5341901",Tephrosia sessiliflora (Poir.) Hassl.,Plantae,Tracheophyta,Fabales,Fabaceae,Tephrosia,Tephrosia sessiliflora,Tephrosia,sessiliflora,SPECIES,ACCEPTED,2012-01-28T00:00:00Z,NA,São Paulo,"1986","3","4",1986-03-04T00:00:00Z,2020-11-11T19:42:18Z,2021-04-08T12:43:55Z,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BRA:UNICAMP:UEC:44787,"664",NA,NA,NA,À margem da rodovia municipal - estrada,"1089011806",pt,NA,UEC,BRA:UNICAMP:UEC:44787,Collection,"44787","Hernandes-Bicudo, LR; Campos, CJ; Amaral Jr, A; A",UNICAMP,"flor, 50 cm de altura, sépalas verdes, quilha verde, alas amarela esverdeadas, estandarte amarelo esverdeado, sem odor.",NA,NA,"Queiroz, RT",Tephrosia sessiliflora (Poir.) Hassl.,UEC - Herbário da Universidade Estadual de Campinas,Botucatu,UEC - Herbário da Universidade Estadual de Campinas,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.284722,-22.8,"2452833377",Tephrosia sessiliflora (Poir.) Hassl.,-22.8,-48.284722,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5341901","6","7707728","220","1370","5386","2933053","5341901","5341901",Tephrosia sessiliflora (Poir.) Hassl.,Plantae,Tracheophyta,Fabales,Fabaceae,Tephrosia,Tephrosia sessiliflora,Tephrosia,sessiliflora,SPECIES,ACCEPTED,1996-09-01T00:00:00Z,NA,São Paulo,"1986","3","4",1986-03-04T00:00:00Z,2019-11-21T13:06:49Z,2021-04-12T14:22:12Z,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BRA:IBT:SP:217149,"664",NA,NA,NA,"À margem da rodovia municipal (estrada do Roberto), que liga Vitoriana ao Rio Bonito a Náutica, a mais ou menos 5km de Vitoriana, Fazenda Gold Farm","2452833377",pt,NA,SP,BRA:IBT:SP:217149,Collection,"217149","Bicudo, LRH; et al.",Instituto de Botânica,NA,NA,NA,"Saleh, EOL",Tephrosia sessiliflora (Poir.) Hassl.,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",Botucatu,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",Instituto de Botânica,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"1089101521",Tephrosia sessiliflora (Poir.) Hassl.,-22.75,-48.416667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5341901","6","7707728","220","1370","5386","2933053","5341901","5341901",Tephrosia sessiliflora (Poir.) Hassl.,Plantae,Tracheophyta,Fabales,Fabaceae,Tephrosia,Tephrosia sessiliflora,Tephrosia,sessiliflora,SPECIES,ACCEPTED,2009-03-20T00:00:00Z,NA,São Paulo,"1980","2","7",1980-02-07T00:00:00Z,2021-03-01T19:31:29Z,2021-04-08T12:43:53Z,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BRA:UNICAMP:UEC:163103,"64",NA,NA,NA,Fazenda Treze de Maio.,"1089101521",pt,NA,UEC,BRA:UNICAMP:UEC:163103,Collection,"163103","Noronha, MRP",UNICAMP,"Flores amarelas.; Cerrado.",NA,NA,"Queiroz, RT",Tephrosia sessiliflora (Poir.) Hassl.,UEC - Herbário da Universidade Estadual de Campinas,Botucatu,UEC - Herbário da Universidade Estadual de Campinas,Universidade Estadual de Campinas,NA,NA,NA,NA,"550","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.433333,-22.883333,"1087494914",Tephrosia sessiliflora (Poir.) Hassl.,-22.883333,-48.433333,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:30Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5341901","6","7707728","220","1370","5386","2933053","5341901","5341901",Tephrosia sessiliflora (Poir.) Hassl.,Plantae,Tracheophyta,Fabales,Fabaceae,Tephrosia,Tephrosia sessiliflora,Tephrosia,sessiliflora,SPECIES,ACCEPTED,NA,NA,São Paulo,"1978","3","13",1978-03-13T00:00:00Z,2021-02-08T14:08:59Z,2021-04-08T12:17:30Z,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BRA:UNESP-IBB:BOTU:8956,"14",NA,NA,NA,NA,"1087494914",pt,NA,BOTU,BRA:UNESP-IBB:BOTU:8956,Collection,"8956","Campos, C.J.",Universidade Estadual Paulista,Flores amarelas,NA,NA,NA,Tephrosia sessiliflora (Poir.) Hassl.,BOTU - Herbário Irina Delanova Gemtchújnicov,Botucatu,BOTU - Herbário Irina Delanova Gemtchújnicov,Universidade Estadual Paulista,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"1213586151",Tephrosia sessiliflora (Poir.) Hassl.,-22.75,-48.416667,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:08Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5341901","6","7707728","220","1370","5386","2933053","5341901","5341901",Tephrosia sessiliflora (Poir.) Hassl.,Plantae,Tracheophyta,Fabales,Fabaceae,Tephrosia,Tephrosia sessiliflora,Tephrosia,sessiliflora,SPECIES,ACCEPTED,1981-01-01T00:00:00Z,SOUTH_AMERICA,São Paulo,"1973","1","4",1973-01-04T00:00:00Z,2019-11-01T18:01:12Z,2021-03-30T12:56:08Z,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,8b3ca7ca-6147-496a-8c97-7109f988ea2a,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BRA:UNB:UB:129562,2143220R,NA,NA,NA,18km north of Botucatu,"1213586151",pt,NA,UB,BRA:UNB:UB:129562,Collection,"129562","Gottsberger, IS",UnB,"Flowers yellow.; Cerrado",NA,NA,"Gottsberger, IS",Tephrosia sessiliflora (Poir.) Hassl.,UB - Herbário da Universidade de Brasília,Botucatu,UB - Herbário da Universidade de Brasília,Universidade de Brasília,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"1213586187",Tephrosia sessiliflora (Poir.) Hassl.,-22.75,-48.416667,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:09Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5341901","6","7707728","220","1370","5386","2933053","5341901","5341901",Tephrosia sessiliflora (Poir.) Hassl.,Plantae,Tracheophyta,Fabales,Fabaceae,Tephrosia,Tephrosia sessiliflora,Tephrosia,sessiliflora,SPECIES,ACCEPTED,1981-01-01T00:00:00Z,SOUTH_AMERICA,São Paulo,"1972","2","24",1972-02-24T00:00:00Z,2019-11-01T18:01:12Z,2021-03-30T12:56:09Z,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,8b3ca7ca-6147-496a-8c97-7109f988ea2a,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BRA:UNB:UB:129566,214379R,NA,NA,NA,18km north of Botucatu,"1213586187",pt,NA,UB,BRA:UNB:UB:129566,Collection,"129566","Gottsberger, IS",UnB,"Flowers yellow.; Cerrado",NA,NA,"Gottsberger, IS",Tephrosia sessiliflora (Poir.) Hassl.,UB - Herbário da Universidade de Brasília,Botucatu,UB - Herbário da Universidade de Brasília,Universidade de Brasília,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"1213586166",Tephrosia sessiliflora (Poir.) Hassl.,-22.75,-48.416667,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:10Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5341901","6","7707728","220","1370","5386","2933053","5341901","5341901",Tephrosia sessiliflora (Poir.) Hassl.,Plantae,Tracheophyta,Fabales,Fabaceae,Tephrosia,Tephrosia sessiliflora,Tephrosia,sessiliflora,SPECIES,ACCEPTED,1981-01-01T00:00:00Z,SOUTH_AMERICA,São Paulo,"1971","2","25",1971-02-25T00:00:00Z,2019-11-01T18:01:12Z,2021-03-30T12:56:10Z,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,8b3ca7ca-6147-496a-8c97-7109f988ea2a,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BRA:UNB:UB:129569,214342R-2,NA,NA,NA,18km north of Botucatu,"1213586166",pt,NA,UB,BRA:UNB:UB:129569,Collection,"129569","Gottsberger, IS",UnB,"Flowers yellow.; Cerrado",NA,NA,"Gottsberger, IS",Tephrosia sessiliflora (Poir.) Hassl.,UB - Herbário da Universidade de Brasília,Botucatu,UB - Herbário da Universidade de Brasília,Universidade de Brasília,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"1213586188",Tephrosia sessiliflora (Poir.) Hassl.,-22.75,-48.416667,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:09Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5341901","6","7707728","220","1370","5386","2933053","5341901","5341901",Tephrosia sessiliflora (Poir.) Hassl.,Plantae,Tracheophyta,Fabales,Fabaceae,Tephrosia,Tephrosia sessiliflora,Tephrosia,sessiliflora,SPECIES,ACCEPTED,1981-01-01T00:00:00Z,SOUTH_AMERICA,São Paulo,"1971","2","25",1971-02-25T00:00:00Z,2019-11-01T18:01:12Z,2021-03-30T12:56:09Z,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,8b3ca7ca-6147-496a-8c97-7109f988ea2a,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BRA:UNB:UB:129564,214316R-2,NA,NA,NA,18km north of Botucatu,"1213586188",pt,NA,UB,BRA:UNB:UB:129564,Collection,"129564","Gottsberger, IS",UnB,"Flowers yellow.; Cerrado",NA,NA,"Gottsberger, IS",Tephrosia sessiliflora (Poir.) Hassl.,UB - Herbário da Universidade de Brasília,Botucatu,UB - Herbário da Universidade de Brasília,Universidade de Brasília,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"1087496299",Tephrosia sessiliflora (Poir.) Hassl.,-22.75,-48.416667,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:30Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5341901","6","7707728","220","1370","5386","2933053","5341901","5341901",Tephrosia sessiliflora (Poir.) Hassl.,Plantae,Tracheophyta,Fabales,Fabaceae,Tephrosia,Tephrosia sessiliflora,Tephrosia,sessiliflora,SPECIES,ACCEPTED,1981-01-01T00:00:00Z,NA,São Paulo,"1971","3","18",1971-03-18T00:00:00Z,2021-02-08T14:08:59Z,2021-04-08T12:17:30Z,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BRA:UNESP-IBB:BOTU:10815,"18371",NA,NA,NA,"18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","1087496299",pt,NA,BOTU,BRA:UNESP-IBB:BOTU:10815,Collection,"10815","Gottsberger, I.S.",Universidade Estadual Paulista,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Flowers yellows.; Coleção: Cerrado Estação 13 de Maio",NA,NA,"Gottsberger, I.S.",Tephrosia sessiliflora (Poir.) Hassl.,BOTU - Herbário Irina Delanova Gemtchújnicov,Botucatu,BOTU - Herbário Irina Delanova Gemtchújnicov,Universidade Estadual Paulista,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"1213586165",Tephrosia sessiliflora (Poir.) Hassl.,-22.75,-48.416667,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:09Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5341901","6","7707728","220","1370","5386","2933053","5341901","5341901",Tephrosia sessiliflora (Poir.) Hassl.,Plantae,Tracheophyta,Fabales,Fabaceae,Tephrosia,Tephrosia sessiliflora,Tephrosia,sessiliflora,SPECIES,ACCEPTED,1981-01-01T00:00:00Z,SOUTH_AMERICA,São Paulo,"1971","3","15",1971-03-15T00:00:00Z,2019-11-01T18:01:12Z,2021-03-30T12:56:09Z,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,8b3ca7ca-6147-496a-8c97-7109f988ea2a,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BRA:UNB:UB:129568,214372R,NA,NA,NA,18km north of Botucatu,"1213586165",pt,NA,UB,BRA:UNB:UB:129568,Collection,"129568","Gottsberger, IS",UnB,"Flowers yellow.; Cerrado",NA,NA,"Gottsberger, IS",Tephrosia sessiliflora (Poir.) Hassl.,UB - Herbário da Universidade de Brasília,Botucatu,UB - Herbário da Universidade de Brasília,Universidade de Brasília,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
