X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,geodeticDatum,institutionKey,collectionKey,individualCount,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,dynamicProperties,county,references,habitat,verbatimEventDate,nomenclaturalCode,preparations,verbatimElevation,collectionID,coordinateUncertaintyInMeters,identificationRemarks,georeferenceProtocol,georeferenceSources,fieldNumber,verbatimLocality,previousIdentifications,nomenclaturalStatus,taxonID,bibliographicCitation,http...unknown.org.recordId,rights,reproductiveCondition,otherCatalogNumbers,fieldNotes,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,typeStatus,organismID,locationID,datasetID,accessRights,disposition,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.983056,-24.156111,"2464879580",Mikania smaragdina Dusén ex Malme,"gass84,colmafu,inmafu",78dcee36-b0a2-4679-802d-bc0b5016518b,eec37c7c-2dce-440e-8de1-966214931e74,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:40Z,2021-04-08T12:18:06Z,"254",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5398780","6","7707728","220","414","3065","7722389","5398780","5398780",Mikania smaragdina Dusén ex Malme,Plantae,Tracheophyta,Asterales,Asteraceae,Mikania,Mikania smaragdina,Mikania,smaragdina,SPECIES,ACCEPTED,NA,NA,São Paulo,"2012","3","16",2012-03-16T00:00:00Z,2020-11-12T19:58:23Z,2021-04-08T12:18:06Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,FUEL - Herbário da Universidade Estadual de Londrina,BRA:UEL:FUEL:54028,"15",Pq. Estadual Carlos Botelho,São Miguel Arcanjo,FUEL - Herbário da Universidade Estadual de Londrina,"2464879580",pt,FUEL,BRA:UEL:FUEL:54028,Collection,"54028","Godoy, SM",Universidade Estadual de Londrina,Universidade Estadual de Londrina,NA,"Ritter, MR",Mikania smaragdina Dusén ex Malme,-24.156111,-47.983056,NA,NA,WGS84,515c3a20-01fa-4794-9e5c-4a5d888b9f79,f817d0ad-f92a-43d3-a82c-f0d1e1d39b2c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.983056,-24.156111,"2464879988",Mikania smaragdina Dusén ex Malme,"gass84,colmafu,inmafu",78dcee36-b0a2-4679-802d-bc0b5016518b,eec37c7c-2dce-440e-8de1-966214931e74,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:40Z,2021-04-08T12:18:06Z,"254",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5398780","6","7707728","220","414","3065","7722389","5398780","5398780",Mikania smaragdina Dusén ex Malme,Plantae,Tracheophyta,Asterales,Asteraceae,Mikania,Mikania smaragdina,Mikania,smaragdina,SPECIES,ACCEPTED,NA,NA,São Paulo,"2012","3","16",2012-03-16T00:00:00Z,2020-11-12T19:58:23Z,2021-04-08T12:18:06Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,FUEL - Herbário da Universidade Estadual de Londrina,BRA:UEL:FUEL:54027,"14",Pq. Estadual Carlos Botelho,São Miguel Arcanjo,FUEL - Herbário da Universidade Estadual de Londrina,"2464879988",pt,FUEL,BRA:UEL:FUEL:54027,Collection,"54027","Godoy, SM",Universidade Estadual de Londrina,Universidade Estadual de Londrina,NA,"Ritter, MR",Mikania smaragdina Dusén ex Malme,-24.156111,-47.983056,NA,NA,WGS84,515c3a20-01fa-4794-9e5c-4a5d888b9f79,f817d0ad-f92a-43d3-a82c-f0d1e1d39b2c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.313889,-22.79,"1077299627",Mikania smaragdina Dusén ex Malme,"gass84,ambinst,colmafu",330d773a-abe3-4234-b423-129dc4d00963,303e2432-448c-41ec-be2b-020a25c7adc4,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:12:20Z,2021-04-08T12:13:00Z,"254",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5398780","6","7707728","220","414","3065","7722389","5398780","5398780",Mikania smaragdina Dusén ex Malme,Plantae,Tracheophyta,Asterales,Asteraceae,Mikania,Mikania smaragdina,Mikania,smaragdina,SPECIES,ACCEPTED,2008-01-01T00:00:00Z,SOUTH_AMERICA,Paraná,"2008","4","19",2008-04-19T00:00:00Z,2019-11-21T17:32:04Z,2021-04-08T12:13:00Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,CESJ - Herbário Leopoldo Krieger,BRA:UFJF:CESJ:64294,"2143",Mananciais da Serra,Piraquara,CESJ - Herbário Leopoldo Krieger,"1077299627",pt,CESJ,BRA:UFJF:CESJ:64294,Collection,"64294","M.G. Caxambu; et al.",Universidade Federal de Juiz de Fora,Universidade Federal de Juiz de Fora,"Trepadeira volúvel, heliófita, com flores de cor creme. Relevo: forte ondulado. Vegetação: Floresta Ombrófila Densa Montana.",J. Cordeiro,Mikania smaragdina Dusén ex Malme,-22.79,-45.313889,"1020","0",WGS84,NA,0674bb79-2a22-4fe7-b657-913540e2c0ba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.313889,-22.79,"1090163294",Mikania smaragdina Dusén ex Malme,"gass84,colmafu,inmano",df761c30-988d-4ff8-b7d4-b24ff51c0c8d,a22bfc81-4a56-411f-9a83-860e28e22374,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:06:58Z,2021-04-08T12:07:04Z,"269",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5398780","6","7707728","220","414","3065","7722389","5398780","5398780",Mikania smaragdina Dusén ex Malme,Plantae,Tracheophyta,Asterales,Asteraceae,Mikania,Mikania smaragdina,Mikania,smaragdina,SPECIES,ACCEPTED,2008-01-01T00:00:00Z,NA,Paraná,"2008","4","19",2008-04-19T00:00:00Z,2014-04-04T21:26:37Z,2021-04-08T12:07:04Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,IRAI - Herbário do Parque da Ciência Newton Freire Maia,BRA:PNFM:IRAI:7590,"2143",Mananciais da Serra,Piraquara,IRAI - Herbário do Parque da Ciência Newton Freire Maia,"1090163294",pt,IRAI,BRA:PNFM:IRAI:7590,Collection,"7590","Caxambu, M.G.",PNFM,Parque da Ciência Newton Freire Maia,"Trepadeira volúvel, heliófita, com flores de cor creme. Relevo forte ondulado. Vegetação floresta ombrófila densa montana","Cordeiro, J.",Mikania smaragdina Dusén ex Malme,-22.79,-45.313889,NA,NA,WGS84,NA,d77c4235-0e76-4089-ad1e-350046d4b32c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.313889,-22.79,"1324959956",Mikania smaragdina Dusén ex Malme,"gass84,colmafu,inmafu",f9040e31-ee85-4b92-9963-a0272a44ec96,a84dccda-c5b2-4319-abbf-3c24601e89a2,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:21:02Z,2021-04-08T12:21:51Z,"242",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5398780","6","7707728","220","414","3065","7722389","5398780","5398780",Mikania smaragdina Dusén ex Malme,Plantae,Tracheophyta,Asterales,Asteraceae,Mikania,Mikania smaragdina,Mikania,smaragdina,SPECIES,ACCEPTED,2008-01-01T00:00:00Z,NA,Paraná,"2008","4","19",2008-04-19T00:00:00Z,2019-10-30T12:27:40Z,2021-04-08T12:21:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,UFMT - Herbário UFMT,BRA:UFMT:UFMT:40577,"2143",Mananciais da Serra,Piraquara,UFMT - Herbário UFMT,"1324959956",pt,UFMT,BRA:UFMT:UFMT:40577,Collection,"40577","Caxambu, M.G.",UFMT,Universidade Federal de Mato Grosso,"Trepadeira volúvel, heliófita, com flores de cor creme; Relevo forte ondulado; vegetação floresta ombrófila densa montana","Cordeiro, I.",Mikania smaragdina Dusén ex Malme,-22.79,-45.313889,"1020","0",WGS84,4bbb3e94-174e-4866-a7c4-3c2e7ba60d97,d0c5fd4f-9eea-4afe-a03d-1de95f6039ed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.994167,-24.141389,"1316183044",Mikania smaragdina Dusén ex Malme,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5398780","6","7707728","220","414","3065","7722389","5398780","5398780",Mikania smaragdina Dusén ex Malme,Plantae,Tracheophyta,Asterales,Asteraceae,Mikania,Mikania smaragdina,Mikania,smaragdina,SPECIES,ACCEPTED,2015-05-01T00:00:00Z,NA,São Paulo,"2002","4","21",2002-04-21T00:00:00Z,2021-03-01T19:24:51Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:128535,"585","Parque Estadual de Carlos Botelho, Estrada Estadual São Miguel Arcanjo-Sete Barras (SP139, km 69).",Sete Barras,UEC - Herbário da Universidade Estadual de Campinas,"1316183044",pt,UEC,BRA:UNICAMP:UEC:128535,Collection,"128535","Udulutsch, RG; Berndt, A; Giannotti, M; Muniz, C; et al.",UNICAMP,Universidade Estadual de Campinas,"Liana volúvel. Flores brancas.; Floresta Ombrófila Densa Montana no entorno do rio Bonito. Coleta em borda de mata.","Oliveira, CT",Mikania smaragdina Dusén ex Malme,-24.141389,-47.994167,NA,NA,WGS84,NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.733333,-23.983333,"1086898370",Mikania smaragdina Dusén ex Malme,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5398780","6","7707728","220","414","3065","7722389","5398780","5398780",Mikania smaragdina Dusén ex Malme,Plantae,Tracheophyta,Asterales,Asteraceae,Mikania,Mikania smaragdina,Mikania,smaragdina,SPECIES,ACCEPTED,2012-05-04T00:00:00Z,SOUTH_AMERICA,Sp,"2001","4","10",2001-04-10T00:00:00Z,2021-03-04T18:42:36Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:29529,"2076","Parque Estadual da Serra do Mar, Núcleo Curucutú",São Paulo,SPSF - Herbário Dom Bento José Pickel,"1086898370",pt,SPSF,BRA:IF:SPSF:29529,Collection,"29529",F.T.Farah & S.Aguiar & T.B.Breier & R.R.Rodrigues & V.C.Souza,IF,Instituto Florestal,"COLETA: XLS: SPSFAntigo&nf;Floresta de neblina com campo adjacente.&nf;Liana, flores esverdeadas.; GEOGRAFIA: Na borda da mata;",J.A.Pastore,Mikania smaragdina Dusén ex Malme,-23.983333,-46.733333,"800","0",WGS84,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.733333,-23.983333,"1089068140",Mikania smaragdina Dusén ex Malme,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5398780","6","7707728","220","414","3065","7722389","5398780","5398780",Mikania smaragdina Dusén ex Malme,Plantae,Tracheophyta,Asterales,Asteraceae,Mikania,Mikania smaragdina,Mikania,smaragdina,SPECIES,ACCEPTED,NA,NA,São Paulo,"2001","4","10",2001-04-10T00:00:00Z,2021-03-01T19:24:51Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121440,"2076","Parque Estadual da Sera do Mar, Núcleo Curucutu, trilha do campo. floresta de neblina com campo adjacente",São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1089068140",pt,UEC,BRA:UNICAMP:UEC:121440,Collection,"121440","Farah, FT; Souza, VC; Rodrigues, RR; Tamashiro, JY; Aguiar, S; Breier, TB",UNICAMP,Universidade Estadual de Campinas,"liana, flores esverdeadas",NA,Mikania smaragdina Dusén ex Malme,-23.983333,-46.733333,"800","0",WGS84,NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.775417,-23.989083,"1316182956",Mikania smaragdina Dusén ex Malme,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5398780","6","7707728","220","414","3065","7722389","5398780","5398780",Mikania smaragdina Dusén ex Malme,Plantae,Tracheophyta,Asterales,Asteraceae,Mikania,Mikania smaragdina,Mikania,smaragdina,SPECIES,ACCEPTED,2015-08-01T00:00:00Z,NA,São Paulo,"2001","4","13",2001-04-13T00:00:00Z,2021-03-01T19:24:51Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121442,"128","Parque Estadual da Serra do Mar, Núcleo Curucutu.",São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1316182956",pt,UEC,BRA:UNICAMP:UEC:121442,Collection,"121442","Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; et al.",UNICAMP,Universidade Estadual de Campinas,"Liana, flores alvas.; Floresta ribeirinha ao longo do rio Mambu.","Oliveira, CT",Mikania smaragdina Dusén ex Malme,-23.989083,-46.775417,"750","0",WGS84,NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.25,-24.55,"1089058568",Mikania smaragdina Dusén ex Malme,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5398780","6","7707728","220","414","3065","7722389","5398780","5398780",Mikania smaragdina Dusén ex Malme,Plantae,Tracheophyta,Asterales,Asteraceae,Mikania,Mikania smaragdina,Mikania,smaragdina,SPECIES,ACCEPTED,NA,NA,São Paulo,"1993","6","26",1993-06-26T00:00:00Z,2019-12-09T18:31:02Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:108631,"259","Estação Ecológica Juréia-Itatins, Trilha para o Morrinho, mata de encosta.",Iguape,UEC - Herbário da Universidade Estadual de Campinas,"1089058568",pt,UEC,BRA:UNICAMP:UEC:108631,Collection,"108631","Anunciação, EA; Gomes, MZ",UNICAMP,Universidade Estadual de Campinas,Trepadeira. Flores creme.,NA,Mikania smaragdina Dusén ex Malme,-24.55,-47.25,NA,NA,WGS84,NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
