X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,continent,institutionKey,geodeticDatum,otherCatalogNumbers,fieldNotes,references,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,verbatimElevation,collectionID,habitat,identificationRemarks,coordinateUncertaintyInMeters,georeferencedDate,georeferenceProtocol,georeferenceSources,individualCount,georeferencedBy,georeferenceVerificationStatus,georeferenceRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,higherClassification,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,organismID,locationID,datasetID,accessRights,fieldNumber,verbatimLocality,infraspecificEpithet,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,verbatimCoordinateSystem,taxonRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.205,-24.238889,"2521001515",Agarista pulchra (Cham. & Schltdl.) G.Don,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5684707","6","7707728","220","1353","2505","2882656","5684707","5684707",Agarista pulchra (Cham. & Schltdl.) G.Don,Plantae,Tracheophyta,Ericales,Ericaceae,Agarista,Agarista pulchra,Agarista,pulchra,SPECIES,ACCEPTED,2017-07-31T00:00:00Z,"1040","0",Sp,"2015","3","10",2015-03-10T00:00:00Z,2021-03-04T18:42:53Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:53435,"1801",Estação Experimental de Itararé,Itararé,SPSF - Herbário Dom Bento José Pickel,"2521001515",pt,SPSF,BRA:IF:SPSF:53435,Collection,"53435",F.A.R.D.P. Arzolla et al.,IF,Instituto Florestal,"COLETA: Arbusto de 2 m de altura. Frutos Secos.; GEOGRAFIA: Vegetação de Campo.;",R.D.V. da Silva,Agarista pulchra (Cham. & Schltdl.) G.Don,-24.238889,-49.205,SOUTH_AMERICA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.09,-24.61,"2459949508",Agarista pulchra (Cham. & Schltdl.) G.Don,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5684707","6","7707728","220","1353","2505","2882656","5684707","5684707",Agarista pulchra (Cham. & Schltdl.) G.Don,Plantae,Tracheophyta,Ericales,Ericaceae,Agarista,Agarista pulchra,Agarista,pulchra,SPECIES,ACCEPTED,NA,"1060","0",São Paulo,"2003","11","13",2003-11-13T00:00:00Z,2020-11-04T14:06:27Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:85471,"3683.0","36km de Itararé para Bom Sucesso de Itararé. Floresta estacional, descida da serra",Bom Sucesso de Itararé,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459949508",pt,ESA,BRA:ESALQ:ESA:85471,Collection,"85471","Paula-Souza, J.; Souza, V.C.; Mazine, F.F.; Lucas, E.; Romão, G.O.",Universidade de São Paulo,Universidade de São Paulo,"Arbusto, até 1,5m alt. Flores vermelhas","Romão, G.O.",Agarista pulchra (Cham. & Schltdl.) G.Don,-24.61,-49.09,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
