X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,name,dateIdentified,elevation,elevationAccuracy,continent,modified,gadm,collectionKey,language,ownerInstitutionCode,identifiedBy,fieldNotes,institutionKey,references,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,preparations,startDayOfYear,verbatimElevation,collectionID,dynamicProperties,county,created,associatedSequences,higherClassification,taxonID,georeferenceVerificationStatus,individualCount,nomenclaturalStatus,bibliographicCitation,habitat,coordinateUncertaintyInMeters,georeferenceProtocol,georeferenceSources,identificationRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,fieldNumber,organismID,locationID,datasetID,accessRights,eventRemarks,projectId,namePublishedInYear,nameAccordingTo,acceptedNameUsage,verbatimCoordinateSystem,identificationID,parentNameUsage,georeferencedDate,identificationQualifier,verbatimLocality,previousIdentifications,typeStatus,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.366389,-23.825556,"1978381760",Tabebuia cassinoides (Lam.) DC.,-23.825556,-45.366389,"cdround,gass84,colmafu,inmafu",b9a43c60-d2b6-445c-9362-2db65465c963,34e6e625-47cf-4d42-8054-af0c2f1b6e64,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:11:08Z,2021-04-08T12:11:34Z,"250",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4094621","6","7707728","220","408","6655","7935410","4094621","4094621",Tabebuia cassinoides (Lam.) DC.,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Tabebuia,Tabebuia cassinoides,Tabebuia,cassinoides,SPECIES,ACCEPTED,São Paulo,"2018","10","23",2018-10-23T00:00:00Z,2021-04-08T12:11:34Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,FURB - Herbário Dr. Roberto Miguel Klein,BRA:FURB:FURB:61441,NA,NA,Ilhabela,FURB - Herbário Dr. Roberto Miguel Klein,"1978381760",FURB,BRA:FURB:FURB:61441,Collection,"61441","Santos, F.T.S.",NA,Universidade Regional de Blumenau,flor branca e centro amarelado Habitat: área alagada Habito: árvore,Tabebuia cassinoides (Lam.) DC.,2018-10-23T00:00:00Z,NA,NA,NA,2020-10-14T12:59:45Z,NA,627ddbec-9628-4339-8a63-71f0f33fe728,pt,Universidade Regional de Blumenau,"Santos, F.T.S.",NA,224a3405-9ef5-4f5d-a2f0-f1a0e47f844a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.499167,-24.001111,"1658213815",Tabebuia cassinoides (Lam.) DC.,-24.001111,-46.499167,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4094621","6","7707728","220","408","6655","7935410","4094621","4094621",Tabebuia cassinoides (Lam.) DC.,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Tabebuia,Tabebuia cassinoides,Tabebuia,cassinoides,SPECIES,ACCEPTED,Sc,"2017","1","25",2017-01-25T00:00:00Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:51892,"734",Km 99 da Rodovia 101,Praia Gande,SPSF - Herbário Dom Bento José Pickel,"1658213815",SPSF,BRA:IF:SPSF:51892,Collection,"51892",A. Maruyama & L. Cicco,NA,IF,"COLETA: Árvore com aprox. 7m de altura. Flores com pétalas de coloração branca.; GEOGRAFIA: Floresta Paludosa Inundável, próximo ao CPD da Praia Grande, sentido Serra da Leoa, Km99 da Rodovia 101, interior.;",Tabebuia cassinoides (Lam.) DC.,2017-01-25T00:00:00Z,"11","0",SOUTH_AMERICA,2021-03-04T18:43:40Z,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,A. Maruyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.93,-25.08,"2304711065",Tabebuia cassinoides (Lam.) DC.,-25.08,-47.93,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:38Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"4094621","6","7707728","220","408","6655","7935410","4094621","4094621",Tabebuia cassinoides (Lam.) DC.,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Tabebuia,Tabebuia cassinoides,Tabebuia,cassinoides,SPECIES,ACCEPTED,NA,"2011","10","1",2011-10-01T00:00:00Z,2021-03-30T12:22:38Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718586,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual da Ilha do Cardoso, Cananeia county, Sao Paulo State",NA,NA,"2304711065",NA,MG718586,NA,NA,G. Frey & R.A.F. Lima,NA,NA,NA,Tabebuia cassinoides (Lam.) DC.,NA,"6",NA,NA,2018-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-04,MG718586,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Lamiales;Bignoniaceae;Crescentiina;Tabebuia alliance;Tabebuia","1277294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.93,-25.08,"2309261714",Tabebuia cassinoides (Lam.) DC.,-25.08,-47.93,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:31Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"4094621","6","7707728","220","408","6655","7935410","4094621","4094621",Tabebuia cassinoides (Lam.) DC.,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Tabebuia,Tabebuia cassinoides,Tabebuia,cassinoides,SPECIES,ACCEPTED,NA,"2011","10","1",2011-10-01T00:00:00Z,2021-03-30T12:22:31Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG719098,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual da Ilha do Cardoso, Cananeia county, Sao Paulo State",NA,NA,"2309261714",NA,MG719098,NA,NA,G. Frey & R.A.F. Lima,NA,NA,NA,Tabebuia cassinoides (Lam.) DC.,NA,"6",NA,NA,2018-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG719098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-04,MG719098,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Lamiales;Bignoniaceae;Crescentiina;Tabebuia alliance;Tabebuia","1277294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.502778,-23.619722,"1089103724",Tabebuia cassinoides (Lam.) DC.,-23.619722,-45.502778,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4094621","6","7707728","220","408","6655","7935410","4094621","4094621",Tabebuia cassinoides (Lam.) DC.,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Tabebuia,Tabebuia cassinoides,Tabebuia,cassinoides,SPECIES,ACCEPTED,São Paulo,"2010","6","1",2010-06-01T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:166883,"134",Parque Estadual da Serra do Mar.,Caraguatatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089103724",UEC,BRA:UNICAMP:UEC:166883,Collection,"166883","Stefani, EJF; Belinello, R; Galvão, JC",NA,UNICAMP,"Árvore com 14 m.; Mata Atlântica.",Tabebuia cassinoides (Lam.) DC.,2010-12-01T00:00:00Z,"70","20",NA,2021-03-01T19:26:43Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,"Stefani, EJF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"1090576475",Tabebuia cassinoides (Lam.) DC.,-23.4339,-45.0711,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4094621","6","7707728","220","408","6655","7935410","4094621","4094621",Tabebuia cassinoides (Lam.) DC.,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Tabebuia,Tabebuia cassinoides,Tabebuia,cassinoides,SPECIES,ACCEPTED,São Paulo,"2007","8","7",2007-08-07T00:00:00Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:49620,"326","encosta, caminho para a ponta do Baguarí",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090576475",IAC,BRA:IAC:IAC:49620,Collection,"49620","E. Ramos; H.R. Gonçalves; J.A.M.A. Gomes & F.J. Benedetti",NA,IAC,nome vulgar: caxeta,Tabebuia cassinoides (Lam.) DC.,2007-08-07T00:00:00Z,NA,NA,NA,2019-01-25T17:38:59Z,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,E. Ramos et al.,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.436667,-22.579167,"1090513518",Tabebuia cassinoides (Lam.) DC.,-22.579167,-46.436667,"gass84,colmafu,inmano",bc81e05b-ed51-46ba-a0a4-90fbae9b5545,c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T13:48:41Z,2021-03-30T12:31:54Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4094621","6","7707728","220","408","6655","7935410","4094621","4094621",Tabebuia cassinoides (Lam.) DC.,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Tabebuia,Tabebuia cassinoides,Tabebuia,cassinoides,SPECIES,ACCEPTED,Rio de Janeiro,"2007","9","8",2007-09-15T00:00:00Z,2021-03-30T12:31:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,CEPEC - Herbário do Centro de Pesquisas do Cacau,BRA:CEPLAC:CEPEC:124624,NA,Reserva Biológica do Tinguá - Vargem dos Macacos.,Nova Iguaçu,CEPEC - Herbário do Centro de Pesquisas do Cacau,"1090513518",CEPEC,BRA:CEPLAC:CEPEC:124624,Collection,"124624",U. Carrera,30/12/2007,Comissão Executiva do Plano da Lavoura Cacaueira,NA,Tabebuia cassinoides (Lam.) DC.,NA,NA,NA,NA,2020-07-23T15:00:10Z,NA,2a3c417c-d633-4838-8894-78094cfe5e49,pt,Comissão Executiva do Plano da Lavoura Cacaueira,U. Carrera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.436667,-22.579167,"1424222798",Tabebuia cassinoides (Lam.) DC.,-22.579167,-46.436667,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:30Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"4094621","6","7707728","220","408","6655","7935410","4094621","4094621",Tabebuia cassinoides (Lam.) DC.,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Tabebuia,Tabebuia cassinoides,Tabebuia,cassinoides,SPECIES,ACCEPTED,Rio de Janeiro,"2007","9","8",2007-09-08T00:00:00Z,2021-04-06T14:39:30Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:492341,NA,Nova Iguaçu. Vargem dos Macucos. Reserva Biológica do Tinguá,Rio de Janeiro,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424222798",RB,urn:catalog:JBRJ:RB:492341,Physical Object,RB00492341,"U. Carrera; V. da Silva",RB 444379,JBRJ,"Árvore ca. 8 m, corola branca com fauce amarelada. Material testemunho da dissertação "" Variação intraespecifica na anatomia da folha e do lenho de Tabebuia cassinoides(Lam). DC. (Bignoniaceae).",Tabebuia cassinoides (Lam.) DC.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Floresta ombrófila densa submontana.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.436612,-22.578961,"2565910322",Tabebuia cassinoides (Lam.) DC.,-22.578961,-46.436612,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4094621","6","7707728","220","408","6655","7935410","4094621","4094621",Tabebuia cassinoides (Lam.) DC.,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Tabebuia,Tabebuia cassinoides,Tabebuia,cassinoides,SPECIES,ACCEPTED,Rio de Janeiro,"2007","9","8",2007-09-08T00:00:00Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:189678,s.n.,Reserva Biológica do Tinguá - Vargem dos Macucos,Nova Iguaçu,SPF - Herbário da Universidade de São Paulo,"2565910322",SPF,BRA:USP:SPF:189678,Collection,"189678","Carrera, U",NA,USP,"Árvore ca. 8m, corola branca com fauce amarelada.",Tabebuia cassinoides (Lam.) DC.,NA,"150","0",NA,2021-03-15T21:26:08Z,NA,NA,pt,Universidade de São Paulo,Anônimo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.918056,-24.9025,"1089090005",Tabebuia cassinoides (Lam.) DC.,-24.9025,-47.918056,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4094621","6","7707728","220","408","6655","7935410","4094621","4094621",Tabebuia cassinoides (Lam.) DC.,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Tabebuia,Tabebuia cassinoides,Tabebuia,cassinoides,SPECIES,ACCEPTED,São Paulo,"2007",NA,NA,2007-01-01T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:149615,"483","Km 31 da rodovia SP-226, estrada de terra para o mar de dentro.",Cananéia,UEC - Herbário da Universidade Estadual de Campinas,"1089090005",UEC,BRA:UNICAMP:UEC:149615,Collection,"149615","Urbanetz, C",NA,UNICAMP,"Árvore de 7m de altura. Flores com pétalas brancas.; Floresta alta de restinga.",Tabebuia cassinoides (Lam.) DC.,NA,NA,NA,NA,2021-03-01T19:26:43Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,"Urbanetz, C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
