X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,lastInterpreted,references,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,habitat,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,locality,datasetName,gbifID,language,collectionCode,occurrenceID,type,preparations,catalogNumber,recordedBy,institutionCode,startDayOfYear,verbatimElevation,collectionID,identifiedBy,name,modified,municipality,ownerInstitutionCode,gadm,otherCatalogNumbers,fieldNotes,occurrenceRemarks,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,higherGeography,higherClassification,coordinateUncertaintyInMeters,georeferencedDate,georeferenceProtocol,georeferenceSources,taxonID,datasetID,identificationID,informationWithheld,verbatimLocality,previousIdentifications,rights,reproductiveCondition,eventRemarks,typeStatus,nomenclaturalStatus,bibliographicCitation,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.733611,-23.987778,"2452882265",Pimenta pseudocaryophyllus var. hoehnei (Burret) Landrum,-23.987778,-46.733611,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186165","6","7707728","220","690","5014","3186060","3186164","3186165",Pimenta pseudocaryophyllus var. hoehnei (Burret) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Pimenta,Pimenta pseudocaryophyllus,Pimenta,pseudocaryophyllus,hoehnei,VARIETY,ACCEPTED,VU,1997-01-01T00:00:00Z,NA,NA,NA,São Paulo,"1996","12","18",1996-12-18T00:00:00Z,2021-04-12T14:22:16Z,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:305944,"930",NA,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do campo","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452882265",pt,SP,BRA:IBT:SP:305944,Collection,NA,"305944","Garcia, RJF; et al.",Instituto de Botânica,NA,NA,NA,"Kawasaki, ML",Pimenta pseudocaryophyllus var. hoehnei (Burret) Landrum,2019-11-21T13:12:34Z,São Paulo,Instituto de Botânica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-45.8403517171314,-23.534165364237,"1928844017",Pimenta pseudocaryophyllus var. hoehnei (Burret) Landrum,-23.534165364237,-45.8403517171314,"cdrep,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:37Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186165","6","7707728","220","690","5014","3186060","3186164","3186165",Pimenta pseudocaryophyllus var. hoehnei (Burret) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Pimenta,Pimenta pseudocaryophyllus,Pimenta,pseudocaryophyllus,hoehnei,VARIETY,ACCEPTED,VU,1984-01-01T00:00:00Z,NA,NA,SOUTH_AMERICA,São Paulo,"1966","9","26",1966-09-26T00:00:00Z,2021-03-30T13:06:37Z,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=670042,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,4c04ddd0-404c-4116-ae04-36d66d764724,"13856",Na mata,26 Sep 1966,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,"26",Salesópolis,"Salesópolis, Estaçao Biologica de Boraceia, nas margens do Rio Coruja",Vascular plants,"1928844017",en,NY,4c04ddd0-404c-4116-ae04-36d66d764724,PhysicalObject,sheet,"616899",J. R. Mattos,NY,"26",NA,http://biocol.org/urn:lsid:biocol.org:col:15556,L. R. Landrum,Pimenta pseudocaryophyllus var. hoehnei (Burret) Landrum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032",NA,Other source,CRIA (Centro de Referência em Informação Ambiental),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
