X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,elevation,otherCatalogNumbers,occurrenceRemarks,fieldNotes,elevationAccuracy,gadm,identificationQualifier,continent,institutionKey,dynamicProperties,county,typeStatus,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.433333,-22.8,"1424221312",Asterostigma lombardii E.G.Gonç.,-22.8,-44.433333,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:14Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"2866767","6","7707728","196","551","6979","2866766","2866767","2866767",Asterostigma lombardii E.G.Gonç.,Plantae,Tracheophyta,Alismatales,Araceae,Asterostigma,Asterostigma lombardii,Asterostigma,lombardii,SPECIES,ACCEPTED,2007-07-31T00:00:00Z,São Paulo,"2006","12","14",2006-12-14T00:00:00Z,NA,2021-04-06T14:39:14Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:491045,"395",Serra da Bocaina.,Bananal,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424221312",NA,RB,urn:catalog:JBRJ:RB:491045,Physical Object,RB00491045,"L. R. Lima; E. L. M. Catharino, T. Trindade & V. P. Castro",JBRJ,NA,Nadruz,Asterostigma lombardii E.G.Gonç.,"1200",RB 442577,"Erva, ca. 1,5 m de alt. Espata madura verde tornando-se acastanhada. Espádice amarelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.916667,-22.833333,"1089105605",Asterostigma lombardii E.G.Gonç.,-22.833333,-46.916667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2866767","6","7707728","196","551","6979","2866766","2866767","2866767",Asterostigma lombardii E.G.Gonç.,Plantae,Tracheophyta,Alismatales,Araceae,Asterostigma,Asterostigma lombardii,Asterostigma,lombardii,SPECIES,ACCEPTED,NA,São Paulo,"2005","12","21",2005-12-21T00:00:00Z,2021-03-01T19:18:55Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:168994,"196","Souzas, Mata Ribeirão Cachoeira, Floresta Estacional Semidecídua.",Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089105605",pt,UEC,BRA:UNICAMP:UEC:168994,Collection,"168994","Vieira, LT",UNICAMP,Universidade Estadual de Campinas,"Vieira, LT",Asterostigma lombardii E.G.Gonç.,"700",NA,Herbácea erecta.,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
