X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,identifiedBy,name,individualCount,modified,collectionKey,language,preparations,ownerInstitutionCode,occurrenceRemarks,dateIdentified,continent,institutionKey,fieldNotes,elevation,elevationAccuracy,gadm,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,establishmentMeans,references,institutionID,county,identificationVerificationStatus,locationAccordingTo,eventTime,identificationRemarks,georeferencedDate,verbatimEventDate,higherGeography,nomenclaturalCode,georeferencedBy,georeferenceVerificationStatus,endDayOfYear,verbatimLocality,organismID,previousIdentifications,identificationQualifier,accessRights,collectionID,higherClassification,nomenclaturalStatus,taxonID,bibliographicCitation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,startDayOfYear,fieldNumber,habitat,georeferenceProtocol,eventRemarks,rights,coordinateUncertaintyInMeters,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimElevation,taxonRemarks,georeferenceSources,typeStatus,dynamicProperties,datasetID,locationRemarks,http...unknown.org.recordId,http...unknown.org.recordEnteredBy,associatedTaxa,georeferenceRemarks,reproductiveCondition,dataGeneralizations,taxonConceptID,eventID,higherGeographyID,locationID,identificationID,samplingProtocol,verbatimCoordinateSystem,disposition,informationWithheld,islandGroup,lifeStage,projectId,depth,depthAccuracy,namePublishedInYear,nameAccordingTo,acceptedNameUsage,parentNameUsage,organismName,verbatimTaxonRank,coordinatePrecision,vernacularName,infraspecificEpithet,associatedReferences,namePublishedIn,island,sex,originalNameUsage,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,http...rs.tdwg.org.dwc.terms.organismQuantityType,programmeAcronym,waterBody,verbatimSRS,identificationReferences,recordedByIDs.type,recordedByIDs.value,typifiedName,organismRemarks,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,materialSampleID,parentNameUsageID,acceptedNameUsageID,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.881694,-24.802083,"1077475834",Paspalum glaucescens Hack.,-24.802083,-47.881694,"gass84,ambinst,colmafu",dd31ac22-63d4-4bb4-a987-5eece5ffadb8,042a7696-696b-492b-ad3e-4076807eaeed,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:34Z,2021-04-08T12:21:22Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4110431","6","7707728","196","1369","3073","2705540","4110431","4110431",Paspalum glaucescens Hack.,Plantae,Tracheophyta,Poales,Poaceae,Paspalum,Paspalum glaucescens,Paspalum,glaucescens,SPECIES,ACCEPTED,Sp,"2012","4","28",2012-04-28T00:00:00Z,2021-04-08T12:21:22Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão,BRA:UTFPR:HCF:10561,"3990",Propriedade do Sr. Flávio,Pariquera-Açu,HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão,"1077475834",HCF,BRA:UTFPR:HCF:10561,Collection,"10561",M.G. Caxambu,NA,Universidade Tecnológica Federal do Paraná,J. Cordeiro & G. Felitto,Paspalum glaucescens Hack.,NA,2019-08-16T11:40:39Z,5d4b5501-35cf-4435-b6d7-b66252375c55,pt,NA,Universidade Tecnológica Federal do Paraná,"erva entouceirada, ereta, heliófita, ca. 0,80 m. Sementes esverdeadas.",2012-01-01T00:00:00Z,NA,NA,NA,"31","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.221666,-24.287777,"1095203768",Paspalum glaucescens Hack.,-24.287777,-49.221666,"gass84,osiic,colmafu,inmano",e38d4c95-3a1d-4594-9ae9-883b48042e6d,7ef169f9-81f8-46a2-a7f7-240df6a1889c,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:09Z,2021-04-08T12:21:13Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4110431","6","7707728","196","1369","3073","2705540","4110431","4110431",Paspalum glaucescens Hack.,Plantae,Tracheophyta,Poales,Poaceae,Paspalum,Paspalum glaucescens,Paspalum,glaucescens,SPECIES,ACCEPTED,Sp,"1993","5","19",1993-05-19T00:00:00Z,2021-04-08T12:21:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,BRA:CENARGEN:CEN:21923,"3717",Estação do IAC. Campo p-49.,ITARARE,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,"1095203768",CEN,BRA:CENARGEN:CEN:21923,Collection,"21923",Vinícius Castro Souza,NA,Cenargen,G. H. Rua,Paspalum glaucescens Hack.,"1",2020-09-02T19:37:19Z,24c42d8b-3272-4695-8fb8-c187d933d718,pt,Exsicatas,Empresa Brasileira de Pesquisa Agropecuária,Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (9462). Piracicaba.,2007-04-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
