X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,institutionKey,otherCatalogNumbers,fieldNotes,gadm,individualCount,preparations,dynamicProperties,county,identificationQualifier,references,http...unknown.org.recordId,taxonID,rights,startDayOfYear,http...unknown.org.recordEnteredBy,higherClassification,collectionID,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,verbatimElevation,coordinateUncertaintyInMeters,georeferencedBy,georeferenceVerificationStatus,georeferenceSources,habitat,verbatimLocality,higherGeography,georeferenceProtocol,eventRemarks,reproductiveCondition,nomenclaturalStatus,fieldNumber,bibliographicCitation,infraspecificEpithet,verbatimCoordinateSystem,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,associatedTaxa,datasetID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,accessRights,identificationID,identificationRemarks,georeferencedDate,previousIdentifications,typeStatus,typifiedName,informationWithheld,recordedByIDs.type,recordedByIDs.value,disposition,organismID,locationID,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,identifiedByIDs.type,identifiedByIDs.value,locationRemarks,verbatimTaxonRank,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.744611,-22.816278,"2243331016",Psidium grandifolium Mart. ex DC.,-22.816278,-48.744611,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420473","6","7707728","220","690","5014","3187232","5420473","5420473",Psidium grandifolium Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium grandifolium,Psidium,grandifolium,SPECIES,ACCEPTED,2018-04-01T00:00:00Z,"730","0",NA,São Paulo,"2017","1","15",2017-01-15T00:00:00Z,2021-03-15T21:29:03Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:228725,"666",Agropecuária Palmeira da Serra. Private reserve of cerrado next to sugar cane plantation.,Pratânia,SPF - Herbário da Universidade de São Paulo,"2243331016",pt,SPF,BRA:USP:SPF:228725,Collection,"228725","Pace, MR",USP,Universidade de São Paulo,"Treelet of 2 m. Fruits immature.; Cerrado s.s.","Sobral, M",Psidium grandifolium Mart. ex DC.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.833356,-22.119361,"1889168645",Psidium grandifolium Mart. ex DC.,-22.119361,-47.833356,"gass84,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:14:02Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420473","6","7707728","220","690","5014","3187232","5420473","5420473",Psidium grandifolium Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium grandifolium,Psidium,grandifolium,SPECIES,ACCEPTED,2017-12-01T00:00:00Z,NA,NA,NA,São Paulo,"2017","11","12",2017-11-12T00:00:00Z,2021-02-11T20:20:48Z,2021-04-08T12:14:02Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,984ad7e0-f17d-4980-9d12-2c3c9509162e,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:92221,"2261",Margem da ferrovia.,São Carlos,UPCB - Herbário do Departamento de Botânica,"1889168645",pt,UPCB,BRA:UFPR:UPCB:92221,Collection,"92221","Meyer, F.S. | Meyer, T.",UFPR,Universidade Federal do Paraná,"Campo-cerrado. Arbusto 1m alt., em campo-cerrado. Folhas com a face abaxial angêntea; flores com pétalas brancas.","Meyer, F.S.",Psidium grandifolium Mart. ex DC.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.236944,-22.791667,"1435461372",Psidium microcarpum Cambess.,-22.791667,-49.236944,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:36Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5420500","6","7707728","220","690","5014","3187232","5420473","5420473",Psidium grandifolium Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium grandifolium,Psidium,microcarpum,SPECIES,SYNONYM,NA,NA,NA,NA,São Paulo,"2016","12","17",2016-12-17T00:00:00Z,NA,2021-04-06T14:39:36Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1223132,"278",cerrado típico. Estação Ecológica de Santa Bárbara,Águas de Santa Bárbara,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1435461372",NA,RB,urn:catalog:JBRJ:RB:1223132,Physical Object,RB01223132,"G.B. Assis; N.A.L. Pilon, G. Durigan",JBRJ,NA,"Arvoreta, 2 m de altura",G. Durigan,Psidium microcarpum Cambess.,NA,RB 675185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.901944,-22.288611,"1424730984",Psidium grandifolium Mart. ex DC.,-22.288611,-47.901944,"cdround,gass84,preswcd,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:23Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5420473","6","7707728","220","690","5014","3187232","5420473","5420473",Psidium grandifolium Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium grandifolium,Psidium,grandifolium,SPECIES,ACCEPTED,NA,"820",NA,NA,São Paulo,"2015","10","16",2015-10-16T00:00:00Z,NA,2021-04-06T14:39:23Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1211127,"2218","Fragmento ao lado da rodovia, São Pedro/Itirapina",Itirapina,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424730984",NA,RB,urn:catalog:JBRJ:RB:1211127,Physical Object,RB01211127,"G.D. Colletta; T.B. Flores; T. Brito",JBRJ,NA,NA,M.SOBRAL,Psidium grandifolium Mart. ex DC.,NA,RB 671649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.0275,-22.3575,"1424730967",Psidium grandifolium Mart. ex DC.,-22.3575,-49.0275,"gass84,preswcd,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:23Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5420473","6","7707728","220","690","5014","3187232","5420473","5420473",Psidium grandifolium Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium grandifolium,Psidium,grandifolium,SPECIES,ACCEPTED,NA,"628",NA,NA,São Paulo,"2015","11","25",2015-11-25T00:00:00Z,NA,2021-04-06T14:39:23Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1211141,"2443",Reserva ao lado do Ipmet (UNESP),Bauru,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424730967",NA,RB,urn:catalog:JBRJ:RB:1211141,Physical Object,RB01211141,G.D. Colletta,JBRJ,NA,NA,M.SOBRAL,Psidium grandifolium Mart. ex DC.,NA,RB 671653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.417778,-23.391667,"1913577777",Psidium cinereum Mart. ex DC.,-23.391667,-46.417778,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420480","6","7707728","220","690","5014","3187232","5420473","5420473",Psidium grandifolium Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium grandifolium,Psidium,cinereum,SPECIES,SYNONYM,NA,"745","0",SOUTH_AMERICA,Sp,"2014","1","23",2014-01-23T00:00:00Z,2021-03-04T18:45:39Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:53035,"2000",Rodoanel Mário Covas,Guarulhos,SPSF - Herbário Dom Bento José Pickel,"1913577777",pt,SPSF,BRA:IF:SPSF:53035,Collection,"53035",R.Simão-Bianchini & E.P.Fortes & S.A.Nicolau,IF,Instituto Florestal,"COLETA: Subarbusto em touceira com 30-40cm de altura. Frutos imaturos verdes, com sabor de goiaba verde.; GEOGRAFIA: Trecho norte, lote 6.;",NA,Psidium cinereum Mart. ex DC.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.417694,-23.391694,"2452944032",Psidium cinereum Mart. ex DC.,-23.391694,-46.417694,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:18Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420480","6","7707728","220","690","5014","3187232","5420473","5420473",Psidium grandifolium Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium grandifolium,Psidium,cinereum,SPECIES,SYNONYM,NA,"745","0",NA,São Paulo,"2014","1","23",2014-01-23T00:00:00Z,2019-11-21T13:12:37Z,2021-04-12T14:22:18Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:487840,"2000",Lote 6,Guarulhos,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452944032",pt,SP,BRA:IBT:SP:487840,Collection,"487840","Simão Bianchini, R; Fortes, EP; Nicolau, SA",Instituto de Botânica,Instituto de Botânica,NA,NA,Psidium cinereum Mart. ex DC.,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.0034,-23.1467,"1090582137",Psidium cinereum Mart. ex DC.,-23.1467,-47.0034,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420480","6","7707728","220","690","5014","3187232","5420473","5420473",Psidium grandifolium Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium grandifolium,Psidium,cinereum,SPECIES,SYNONYM,2014-03-19T00:00:00Z,NA,NA,NA,São Paulo,"2014","3","19",2014-03-19T00:00:00Z,2020-11-23T14:39:25Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:55369,"59",Parque do Cerrado,Jundiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090582137",pt,IAC,BRA:IAC:IAC:55369,Collection,"55369",T.P. Pires,IAC,Instituto Agronômico de Campinas,NA,T.P. Pires,Psidium cinereum Mart. ex DC.,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.814722,-23.013889,"1086916879",Psidium grandifolium Mart. ex DC.,-23.013889,-48.814722,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420473","6","7707728","220","690","5014","3187232","5420473","5420473",Psidium grandifolium Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium grandifolium,Psidium,grandifolium,SPECIES,ACCEPTED,2014-05-01T00:00:00Z,"770","0",SOUTH_AMERICA,Sp,"2014","4","15",2014-04-15T00:00:00Z,2021-03-04T18:45:39Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:48851,"1696",Estação Ecológica de Avaré,Avaré,SPSF - Herbário Dom Bento José Pickel,"1086916879",pt,SPSF,BRA:IF:SPSF:48851,Collection,"48851",F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho,IF,Instituto Florestal,"COLETA: Arbusto de 1m de altura; fruto vináceo.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;",O.T. Aguiar,Psidium grandifolium Mart. ex DC.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.1821,-22.9643,"2459853401",Psidium grandifolium Mart. ex DC.,-22.9643,-47.1821,"gass84,preswcd,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420473","6","7707728","220","690","5014","3187232","5420473","5420473",Psidium grandifolium Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium grandifolium,Psidium,grandifolium,SPECIES,ACCEPTED,2013-01-01T00:00:00Z,"552","0",NA,São Paulo,"2013","2","18",2013-02-18T00:00:00Z,2020-11-04T14:15:05Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:130880,"36083.0",Fragmento 2 (TAV). Próximo ao Aeroporto de Viracopos. Cerrado.,Campinas,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459853401",pt,ESA,BRA:ESALQ:ESA:130880,Collection,"130880","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.",Universidade de São Paulo,Universidade de São Paulo,Árvore. Frutos imaturos verdes.,"Caliari, C.P.",Psidium grandifolium Mart. ex DC.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
