X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,typeStatus,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,gadm,institutionKey,collectionKey,verbatimEventDate,higherClassification,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.78,-20.51,"1094744892",Hyptis riparia Harley,-20.51,-47.78,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:23Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3900728","6","7707728","220","408","2497","2926807","3900728","3900728",Hyptis riparia Harley,Plantae,Tracheophyta,Lamiales,Lamiaceae,Hyptis,Hyptis riparia,Hyptis,riparia,SPECIES,ACCEPTED,2014-03-01T00:00:00Z,"600","0",São Paulo,"1997","3","29",1997-03-29T00:00:00Z,ISOTYPE,2019-10-07T12:16:19Z,2021-04-08T12:39:23Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:26760,"28524","Guará, São José.",Bocaina do Sul,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1094744892",pt,HUEFS,BRA:UEFS:HUEFS:26760,Collection,"26760","Harley, R.M.",UEFS,Universidade Estadual de Feira de Santana,Orla da mata.,R.M.Harley,Hyptis riparia Harley,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.78,-20.51,"1889179934",Hyptis riparia Harley,-20.51,-47.78,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3900728","6","7707728","220","408","2497","2926807","3900728","3900728",Hyptis riparia Harley,Plantae,Tracheophyta,Lamiales,Lamiaceae,Hyptis,Hyptis riparia,Hyptis,riparia,SPECIES,ACCEPTED,NA,"600","0",São Paulo,"1997","3","29",1997-03-29T00:00:00Z,ISOTYPE,2021-03-15T21:27:32Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:132382,"28524","Bocaina do Sul. Guará, São José.",NA,SPF - Herbário da Universidade de São Paulo,"1889179934",pt,SPF,BRA:USP:SPF:132382,Collection,"132382","Harley, RM",USP,Universidade de São Paulo,Orla da mata.,"Antar, GM",Hyptis riparia Harley,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
