X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,elevation,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,fieldNotes,occurrenceRemarks,identifiedBy,name,dateIdentified,elevationAccuracy,modified,language,ownerInstitutionCode,gadm,institutionKey,collectionKey,continent,habitat,higherGeography,georeferenceProtocol,eventRemarks,identificationQualifier,higherClassification,individualCount,nomenclaturalStatus,nomenclaturalCode,fieldNumber,taxonID,bibliographicCitation,collectionID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,typeStatus,preparations,verbatimLocality,datasetID,verbatimEventDate,typifiedName,institutionID,organismID,locationID,accessRights,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.8675,-23.357222,"1424512843",Myrcia insigniflora M.F.Santos,-23.357222,-44.8675,"cdround,gass84,muluriiv,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:22Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"8563692","6","7707728","220","690","5014","3173889","8563692","8563692",Myrcia insigniflora M.F.Santos,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia insigniflora,Myrcia,insigniflora,SPECIES,ACCEPTED,VU,"62",São Paulo,"2011","3","22",2011-03-22T00:00:00Z,2021-04-06T14:39:22Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:981840,"682","Parque Estadual da Serra do Mar - Núcleo Picinguaba. Trilha entre a Praia da Fazenda e a Praia das Conchas. Na encosta na beira da trilha, próxima ao costão. Parque Estadial da Serra do Mar",Ubatuba,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424512843",RB,urn:catalog:JBRJ:RB:981840,Physical Object,RB00981840,"M.F. Santos; T.C.O. Ferreira",RB 627629,JBRJ,No sub-bosque  da mata,"Árvore, 6m alt. Ramo maduro com leve descamação, avermelhado; ramo imaturo verde com escamas ocre. Folhas com pilosidade ocre na face abaxial. Ráquis da inflorescência ocre-esverdeada. Hipanto e cálice ocre, estames e filetes alvos",T.Fernandes,Myrcia insigniflora M.F.Santos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.8675,-23.357222,"1208829489",Myrcia insigniflora M.F.Santos,-23.357222,-44.8675,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"8563692","6","7707728","220","690","5014","3173889","8563692","8563692",Myrcia insigniflora M.F.Santos,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia insigniflora,Myrcia,insigniflora,SPECIES,ACCEPTED,VU,"62",São Paulo,"2011","5","22",2011-05-22T00:00:00Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:214504,682a,"Trilha entre a praia da Fazenda e a praia Brava da Almada, próximo à trilha para a praia das Conchas. Na encosta na beira da trilha, próxima ao costão",Ubatuba,SPF - Herbário da Universidade de São Paulo,"1208829489",SPF,BRA:USP:SPF:214504,Collection,"214504","Santos, MF",NA,USP,NA,"Arvoreta, 2 m alt. Ramo maduro com leve descamação, avermelhado; ramo imaturo verde com escamas ocre. Folhas com pilosidade ocre na face abaxial. Estéril. Material armazenado em sílica gel.; No sub-bosque da mata.","Santos, MF",Myrcia insigniflora M.F.Santos,2014-01-01T00:00:00Z,"0",2021-03-15T21:28:59Z,pt,Universidade de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.081681,-23.372936,"1090576715",Marlierea glazioviana Kiaersk.,-23.372936,-45.081681,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186305","6","7707728","220","690","5014","3173889","8563692","8563692",Myrcia insigniflora M.F.Santos,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia insigniflora,Marlierea,glazioviana,SPECIES,SYNONYM,VU,NA,São Paulo,"2008","4","3",2008-04-03T00:00:00Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:49881,s/nº,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090576715",IAC,BRA:IAC:IAC:49881,Collection,"49881","J.A.M.A. Gomes; F. Benedetti; J.F. Benedito & O. Santos",NA,IAC,NA,"Subparcela 93, Indivíduo H1458",J.A.M.A. Gomes et al.,Marlierea glazioviana Kiaersk.,2008-04-03T00:00:00Z,NA,2020-11-23T14:39:09Z,pt,Instituto Agronômico de Campinas,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.084167,-23.366389,"1089089279",Marlierea glazioviana Kiaersk.,-23.366389,-45.084167,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186305","6","7707728","220","690","5014","3173889","8563692","8563692",Myrcia insigniflora M.F.Santos,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia insigniflora,Marlierea,glazioviana,SPECIES,SYNONYM,VU,"380",São Paulo,"2007","1","8",2007-01-08T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:148821,"433","Fazenda Capricórnio, Parcela J",Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089089279",UEC,BRA:UNICAMP:UEC:148821,Collection,"148821","Aranha, BA",NA,UNICAMP,NA,NA,"Sobral, M",Marlierea glazioviana Kiaersk.,2008-10-01T00:00:00Z,"0",2019-08-20T13:21:17Z,pt,Universidade Estadual de Campinas,NA,NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.083511,-23.367009,"1090577214",Marlierea glazioviana Kiaersk.,-23.367009,-45.083511,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186305","6","7707728","220","690","5014","3173889","8563692","8563692",Myrcia insigniflora M.F.Santos,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia insigniflora,Marlierea,glazioviana,SPECIES,SYNONYM,VU,NA,São Paulo,"2007","9","3",2007-09-03T00:00:00Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:50371,"577","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090577214",IAC,BRA:IAC:IAC:50371,Collection,"50371","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti",NA,IAC,NA,"subparcela 09, indivíduo I 0197","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.",Marlierea glazioviana Kiaersk.,2007-09-03T00:00:00Z,NA,2020-11-23T14:39:09Z,pt,Instituto Agronômico de Campinas,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.078966,-23.380353,"1090576107",Marlierea glazioviana Kiaersk.,-23.380353,-45.078966,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186305","6","7707728","220","690","5014","3173889","8563692","8563692",Myrcia insigniflora M.F.Santos,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia insigniflora,Marlierea,glazioviana,SPECIES,SYNONYM,VU,NA,São Paulo,"2006","9","27",2006-09-27T00:00:00Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:49274,"459","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090576107",IAC,BRA:IAC:IAC:49274,Collection,"49274","E. Ramos; R.B. Torres & S. Santos",NA,IAC,NA,"Subparcela 94 indivíduo F1347.&nf;Nome popular: araçarana",M.E.G. Sobral,Marlierea glazioviana Kiaersk.,2007-06-27T00:00:00Z,NA,2020-11-23T14:39:09Z,pt,Instituto Agronômico de Campinas,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.080223,-23.373498,"1090575959",Marlierea glazioviana Kiaersk.,-23.373498,-45.080223,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186305","6","7707728","220","690","5014","3173889","8563692","8563692",Myrcia insigniflora M.F.Santos,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia insigniflora,Marlierea,glazioviana,SPECIES,SYNONYM,VU,NA,São Paulo,"2006","11","9",2006-11-09T00:00:00Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:49063,"418","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090575959",IAC,BRA:IAC:IAC:49063,Collection,"49063","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti",NA,IAC,NA,"subparcela 22, indivíduo G 372",M.E.G. Sobral,Marlierea glazioviana Kiaersk.,2006-11-01T00:00:00Z,NA,2020-11-23T14:39:09Z,pt,Instituto Agronômico de Campinas,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"2452893841",Marlierea glazioviana Kiaersk.,-23.366667,-44.8,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186305","6","7707728","220","690","5014","3173889","8563692","8563692",Myrcia insigniflora M.F.Santos,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia insigniflora,Marlierea,glazioviana,SPECIES,SYNONYM,VU,"100",São Paulo,"1997","2","5",1997-02-05T00:00:00Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:321808,"718","Picinguaba, mata atlântica de encosta, margens do rio da FAzenda",Ubatuba,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452893841",SP,BRA:IBT:SP:321808,Collection,"321808","Sanchez, M; Pedroni, F",NA,Instituto de Botânica,NA,"Árvore 445 com 20m alt., com botões","Santos, MF",Marlierea glazioviana Kiaersk.,2012-05-01T00:00:00Z,"0",2019-11-21T13:11:49Z,pt,Instituto de Botânica,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"1089062422",Myrcia insigniflora M.F.Santos,-23.366667,-44.8,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"8563692","6","7707728","220","690","5014","3173889","8563692","8563692",Myrcia insigniflora M.F.Santos,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia insigniflora,Myrcia,insigniflora,SPECIES,ACCEPTED,VU,NA,São Paulo,"1996","1","12",1996-01-12T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:113798,445A,Picinguaba,Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089062422",UEC,BRA:UNICAMP:UEC:113798,Collection,"113798","Sanchez, M; Pedroni, F",NA,UNICAMP,NA,"Mata de Planície, rEstinga, árvore 3434 com 8,5m de alt, veg.","Santos, MF",Myrcia insigniflora M.F.Santos,2019-01-01T00:00:00Z,NA,2021-03-01T19:36:40Z,pt,Universidade Estadual de Campinas,NA,NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.050833,-23.275,"1089113374",Marlierea glazioviana Kiaersk.,-23.275,-45.050833,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186305","6","7707728","220","690","5014","3173889","8563692","8563692",Myrcia insigniflora M.F.Santos,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia insigniflora,Marlierea,glazioviana,SPECIES,SYNONYM,VU,"450",São Paulo,NA,NA,NA,NA,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:178221,J669,Fazenda Capricórnio - Bairro Taquaral.,Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089113374",UEC,BRA:UNICAMP:UEC:178221,Collection,"178221","Rochelle, ALC",NA,UNICAMP,NA,Floresta ombrófila densa submontana.,"Sobral, M",Marlierea glazioviana Kiaersk.,2008-03-01T00:00:00Z,"0",2021-03-01T19:36:27Z,pt,Universidade Estadual de Campinas,NA,NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
