X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,dateIdentified,continent,modified,collectionKey,language,preparations,ownerInstitutionCode,elevation,elevationAccuracy,institutionKey,gadm,references,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,startDayOfYear,collectionID,fieldNotes,verbatimElevation,georeferencedDate,georeferenceSources,coordinateUncertaintyInMeters,georeferenceProtocol,habitat,identificationRemarks,identificationQualifier,higherGeography,fieldNumber,verbatimLocality,previousIdentifications,higherClassification,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,nomenclaturalStatus,taxonID,bibliographicCitation,rights,accessRights,eventRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,typeStatus,taxonRemarks,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,datasetID,organismID,locationID,dynamicProperties,disposition,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.244167,-23.5125,"1840924006",Leandra amplexicaulis DC.,-23.5125,-46.244167,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866850","6","7707728","220","690","6683","3188558","10818437","10818437",Miconia pectinata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia pectinata,Leandra,amplexicaulis,SPECIES,SYNONYM,LC,Sp,"2017","5","23",2017-05-23T00:00:00Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:52674,"3040",Estação Ecológica de Itapeti,Mogi Cruzes,SPSF - Herbário Dom Bento José Pickel,"1840924006",SPSF,BRA:IF:SPSF:52674,Collection,"52674",L. Rossi et al.,NA,IF,"COLETA: Árvore pequena, 2 m de altura, infrutescência vinácea.; GEOGRAFIA: Trilha do Sagui. Floresta Ombrófila densa Montana, alterada.;",L. Rossi,Leandra amplexicaulis DC.,2017-06-01T00:00:00Z,SOUTH_AMERICA,2021-03-04T18:44:56Z,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,NA,Instituto Florestal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.467778,-23.273056,"2427781579",Leandra amplexicaulis DC.,-23.273056,-46.467778,"gass84,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:13:55Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866850","6","7707728","220","690","6683","3188558","10818437","10818437",Miconia pectinata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia pectinata,Leandra,amplexicaulis,SPECIES,SYNONYM,LC,São Paulo,"2015","12","15",2015-12-15T00:00:00Z,2021-04-08T12:13:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:95573,"15",Area de floresta secundaria com pasto não manejado adjacente com propriedade particular.,Ñazaré Paulista,UPCB - Herbário do Departamento de Botânica,"2427781579",UPCB,BRA:UFPR:UPCB:95573,Collection,"95573","Boscolo, D.",NA,UFPR,"Arbusto. Flor com petalas alvas, estames com anteras falciformes rosadas.","Gondenberg, R.",Leandra amplexicaulis DC.,2018-01-01T00:00:00Z,NA,2021-02-11T20:19:41Z,984ad7e0-f17d-4980-9d12-2c3c9509162e,pt,NA,Universidade Federal do Paraná,"860.7","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.018056,-22.769444,"2423618020",Leandra amplexicaulis DC.,-22.769444,-45.018056,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:25Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3866850","6","7707728","220","690","6683","3188558","10818437","10818437",Miconia pectinata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia pectinata,Leandra,amplexicaulis,SPECIES,SYNONYM,LC,Rio de Janeiro,"2013","2","9",2013-02-09T00:00:00Z,2021-04-06T14:39:25Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1419417,"1445","P.N. do Itatiaia, parte baixa.",Itatiaia,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"2423618020",RB,urn:catalog:JBRJ:RB:1419417,Physical Object,RB01419417,"M. Reginato; J.B.S. Pereira; P.H. Labiak;",RB 794806,JBRJ,NA,M. Reginato,Leandra amplexicaulis DC.,2014-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Borda da mata.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.218333,-24.188056,"1086914226",Leandra amplexicaulis DC.,-24.188056,-48.218333,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:45Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866850","6","7707728","220","690","6683","3188558","10818437","10818437",Miconia pectinata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia pectinata,Leandra,amplexicaulis,SPECIES,SYNONYM,LC,Sp,"2012","1","31",2012-01-31T00:00:00Z,2021-04-08T12:14:45Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:45940,"1500",Parque Estadual Nascentes do Paranapanema,Capão Bonito,SPSF - Herbário Dom Bento José Pickel,"1086914226",SPSF,BRA:IF:SPSF:45940,Collection,"45940",F.A.R.D.P.Arzolla & C. de Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.C.Martensen & A.C.R.Braga & P.U. da Mota,NA,IF,"COLETA: Arbusto, 1,5m de altura, pétalas alvas e estames róseos.; GEOGRAFIA: Fazenda Sakamoto; Trilha da Barra do Amendoim.&nf;Floresta Ombrófila Densa Montana.;",M. Reginato,Leandra amplexicaulis DC.,2014-02-13T00:00:00Z,SOUTH_AMERICA,2021-03-04T18:44:56Z,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,NA,Instituto Florestal,"760","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.745,-22.471111,"1424271319",Leandra amplexicaulis DC.,-22.471111,-44.745,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:16Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3866850","6","7707728","220","690","6683","3188558","10818437","10818437",Miconia pectinata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia pectinata,Leandra,amplexicaulis,SPECIES,SYNONYM,LC,Rio de Janeiro,"2009","2","13",2009-02-13T00:00:00Z,2021-04-06T14:39:16Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:557580,"73",Parque Nacional do Itatiaia. travessia Rui Braga.,Itatiaia,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424271319",RB,urn:catalog:JBRJ:RB:557580,Physical Object,RB00557580,"L.A.F. Santos Filho; F. Barberena",RB 479623,JBRJ,"ramos, raques e pecíolos verdes; folhas verdes discolores; brácteas alvas, hipanto alvo,pétalas alvas, filetes alvos, anteras alvas na base passando à liláse no ápice",L.A.F. Santos Filho,Leandra amplexicaulis DC.,2009-02-13T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.621667,-23.406944,"1086667416",Leandra amplexicaulis DC.,-23.406944,-46.621667,"gass84,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:14:02Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866850","6","7707728","220","690","6683","3188558","10818437","10818437",Miconia pectinata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia pectinata,Leandra,amplexicaulis,SPECIES,SYNONYM,LC,São Paulo,"2008","2","18",2008-02-18T00:00:00Z,2021-04-08T12:14:02Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:62555,"1270","Parque Estadual da Cantareira, região do pinheirinho.",Mairiporã,UPCB - Herbário do Departamento de Botânica,"1086667416",UPCB,BRA:UFPR:UPCB:62555,Collection,"62555","Arzolla, F.A.R.D.P.",NA,UFPR,"Arbustiva, flores brancas e anteras róseas..","Goldenberg, R.",Leandra amplexicaulis DC.,2008-01-01T00:00:00Z,NA,2021-02-11T20:19:41Z,984ad7e0-f17d-4980-9d12-2c3c9509162e,pt,NA,Universidade Federal do Paraná,"1110","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.621667,-23.406944,"1086908158",Leandra amplexicaulis DC.,-23.406944,-46.621667,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866850","6","7707728","220","690","6683","3188558","10818437","10818437",Miconia pectinata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia pectinata,Leandra,amplexicaulis,SPECIES,SYNONYM,LC,Sp,"2008","2","18",2008-02-18T00:00:00Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:39528,"1270","Parque Estadual da Cantareira, Pinheirinho",Mairiporã,SPSF - Herbário Dom Bento José Pickel,"1086908158",SPSF,BRA:IF:SPSF:39528,Collection,"39528",F. A. R. D. P. Arzolla & J.B.Baitello & S.C.P.M. Souza & F.E.S.P.Vilela,NA,IF,"COLETA: Arbustiva, flores brancas e anteras róseas.;",R.Goldenberg,Leandra amplexicaulis DC.,2008-06-13T00:00:00Z,SOUTH_AMERICA,2021-03-04T18:44:56Z,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,NA,Instituto Florestal,"1110","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.638611,-23.421111,"1086909501",Leandra amplexicaulis DC.,-23.421111,-46.638611,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866850","6","7707728","220","690","6683","3188558","10818437","10818437",Miconia pectinata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia pectinata,Leandra,amplexicaulis,SPECIES,SYNONYM,LC,Sp,"2008","3","18",2008-03-18T00:00:00Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:40924,"1313","Parque Estadual da Cantareira, Núcleo Águas Claras",Mairiporã,SPSF - Herbário Dom Bento José Pickel,"1086909501",SPSF,BRA:IF:SPSF:40924,Collection,"40924",F. A. R. D. P. Arzolla & F.E.S.P.Vilela & R.Cielo-Filho & V.Gregorato,NA,IF,"COLETA: Floresta Ombrófila Densa Montana&nf;Arvoreta 1m altura, flores brancas;",R.Cielo-Filho,Leandra amplexicaulis DC.,2008-04-30T00:00:00Z,SOUTH_AMERICA,2021-03-04T18:44:56Z,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,NA,Instituto Florestal,"1060","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.638611,-23.421111,"1089091200",Leandra amplexicaulis DC.,-23.421111,-46.638611,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866850","6","7707728","220","690","6683","3188558","10818437","10818437",Miconia pectinata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia pectinata,Leandra,amplexicaulis,SPECIES,SYNONYM,LC,São Paulo,"2008","3","18",2008-03-18T00:00:00Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:150957,"1313","Parque Estadual da Cantareira, Núcleo Águas Claras.",Mairiporã,UEC - Herbário da Universidade Estadual de Campinas,"1089091200",UEC,BRA:UNICAMP:UEC:150957,Collection,"150957","Arzolla, FARDP; Vilela, FESP; Cielo-Filho, R; Gregorato, V",NA,UNICAMP,"Arvoreta 1m de altura. Flores brancas.; Floresta Ombrófila Densa Montana.","Cielo-Filho, R",Leandra amplexicaulis DC.,2008-04-01T00:00:00Z,NA,2021-03-01T19:34:11Z,a995cf02-345c-46db-8674-3415572615a6,pt,NA,Universidade Estadual de Campinas,"1060","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.25,-24.16,"2459948120",Leandra longistyla Cogn.,-24.16,-48.25,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3863546","6","7707728","220","690","6683","3188558","10818437","10818437",Miconia pectinata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia pectinata,Leandra,longistyla,SPECIES,SYNONYM,NA,São Paulo,"2003","4","20",2003-04-20T00:00:00Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:84784,"175.0","Parque Estadual Intervales, trilha da caçadinha com início na estrada do Carmo, vegetação secundária (capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração de palmito e madeira",Ribeirão Grande,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459948120",ESA,BRA:ESALQ:ESA:84784,Collection,"84784","Viani, R.A.G.; Souza, S.C.P.M.; Gusson, E.; Cavallari Neto, M.; Melo, A.C.G.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.",NA,Universidade de São Paulo,"Subarbusto 60 cm, frutos avermelhados",NA,Leandra longistyla Cogn.,NA,NA,2020-11-04T14:13:28Z,51c61583-68fb-4e49-bc5d-729aa098bc43,pt,NA,Universidade de São Paulo,"750","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
