X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,continent,preparations,institutionKey,elevation,elevationAccuracy,gadm,otherCatalogNumbers,dynamicProperties,county,fieldNotes,individualCount,nomenclaturalStatus,nomenclaturalCode,fieldNumber,taxonID,identificationQualifier,bibliographicCitation,collectionID,references,verbatimEventDate,institutionID,endDayOfYear,startDayOfYear,habitat,higherGeography,georeferenceProtocol,higherClassification,verbatimLocality,verbatimElevation,datasetID,organismID,locationID,accessRights,coordinateUncertaintyInMeters,georeferenceSources,rights,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,identificationID,identificationRemarks,georeferencedDate,typeStatus,infraspecificEpithet,disposition,typifiedName,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.456739,-22.882864,"2999480314",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,-22.882864,-48.456739,"gass84,colmafu,inmano",a776a61d-f01e-4a8e-8fb0-c69d08795118,56f3bf17-6cf6-4d18-ac42-c5e16dae24c7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-19T13:11:04Z,2021-04-19T13:11:09Z,"29",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"8359138","6","7707728","220","1370","5386","2960229","8359138","8359138",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,Plantae,Tracheophyta,Fabales,Fabaceae,Dahlstedtia,Dahlstedtia muehlbergiana,Dahlstedtia,muehlbergiana,SPECIES,ACCEPTED,2020-11-01T00:00:00Z,São Paulo,"2020","10","28",2020-10-28T00:00:00Z,2021-04-12T13:07:58Z,2021-04-19T13:11:09Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,c91103dd-90f9-413f-83c4-dfa52b06bb5b,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SHPR - Herbário da Universidade Tecnológica Federal do Paraná (UTFPR), campus Santa Helena",BRA:UTFPR-SL:SHPR:1287,"2359",Córrego da Cascata.,Botucatu,"SHPR - Herbário da Universidade Tecnológica Federal do Paraná (UTFPR), campus Santa Helena","2999480314",pt,SHPR,BRA:UTFPR-SL:SHPR:1287,Collection,"1287","Biral, L.",UTFPR-SL,Universidade Tecnológica Federal do Paraná,"Árvore, 4 m de altura, flores com a corola azul.Habitat: Floresta estacional semidecidual.",L. Biral,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,SOUTH_AMERICA,exsicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.968056,-23.218889,"2237780745",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,-23.218889,-46.968056,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:58Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"8359138","6","7707728","220","1370","5386","2960229","8359138","8359138",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,Plantae,Tracheophyta,Fabales,Fabaceae,Dahlstedtia,Dahlstedtia muehlbergiana,Dahlstedtia,muehlbergiana,SPECIES,ACCEPTED,2012-08-01T00:00:00Z,São Paulo,"2012","5","26",2012-05-26T00:00:00Z,2021-03-01T19:30:24Z,2021-04-08T12:43:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:202196,"128",Trilha DAE,Jundiaí,UEC - Herbário da Universidade Estadual de Campinas,"2237780745",pt,UEC,BRA:UNICAMP:UEC:202196,Collection,"202196","Reis, TR; Silva, ED; Galvão, JC; Escobar, NAG; Chinaglia, M",UNICAMP,Universidade Estadual de Campinas,Árvore 14m. Frutos marrons (maduros).,"Reis, TR",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,NA,NA,NA,"816","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.926667,-23.220278,"2237780448",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,-23.220278,-46.926667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:58Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"8359138","6","7707728","220","1370","5386","2960229","8359138","8359138",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,Plantae,Tracheophyta,Fabales,Fabaceae,Dahlstedtia,Dahlstedtia muehlbergiana,Dahlstedtia,muehlbergiana,SPECIES,ACCEPTED,2012-08-01T00:00:00Z,São Paulo,"2011","10","25",2011-10-25T00:00:00Z,2021-03-01T19:30:24Z,2021-04-08T12:43:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:202192,"44",Estrada para Serra do Japi,Jundiaí,UEC - Herbário da Universidade Estadual de Campinas,"2237780448",pt,UEC,BRA:UNICAMP:UEC:202192,Collection,"202192","Reis, TR; Silva, JS; Costa, MFB; Silva, ED; Tozzi, AMGA",UNICAMP,Universidade Estadual de Campinas,"Árvore ca 15m. Frutos castanhos.; Cerrado de alto dossel, solo areno-argiloso.","Reis, TR",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,NA,NA,NA,"850","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-52.866944,-22.596667,"1089272305",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,-22.596667,-52.866944,"gass84,colmafu,inmano",08a179fe-9cd1-4d33-afef-266dd55c59cf,6cfcf69e-9ec1-48e1-be34-5201bdb63bd7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:11:52Z,2021-04-08T12:12:07Z,"263",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"8359138","6","7707728","220","1370","5386","2960229","8359138","8359138",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,Plantae,Tracheophyta,Fabales,Fabaceae,Dahlstedtia,Dahlstedtia muehlbergiana,Dahlstedtia,muehlbergiana,SPECIES,ACCEPTED,2015-05-01T00:00:00Z,Paraná,"2009","5","19",2009-05-19T00:00:00Z,2020-11-04T20:29:23Z,2021-04-08T12:12:07Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,d4c2a220-e300-4ffa-9004-f6d98ac5a9b2,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEM - Herbário UEM,BRA:UEM:HUEM:15940,"2050","Estação Ecológica do Caiuá, Próximo ao Ribeirão Conceição.",Diamante do Norte,HUEM - Herbário UEM,"1089272305",pt,HUEM,BRA:UEM:HUEM:15940,Collection,"15940","Romagnolo, MB",UEM,Universidade Estadual de Maringá,"Frutos de coloração verde musgo.; Floresta Estacional Semidecidual.",M.G.Buchoski,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,NA,NA,NA,"297","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.740278,-23.533611,"1086907529",Lonchocarpus muehlbergianus Hassl.,-23.533611,-48.740278,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2969208","6","7707728","220","1370","5386","2960229","8359138","8359138",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,Plantae,Tracheophyta,Fabales,Fabaceae,Dahlstedtia,Dahlstedtia muehlbergiana,Lonchocarpus,muehlbergianus,SPECIES,SYNONYM,2012-09-30T00:00:00Z,Sp,"2007","12","5",2007-12-05T00:00:00Z,2021-03-04T18:43:17Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:38903,"590",Estação Ecológica de Paranapanema,Paranapanema,SPSF - Herbário Dom Bento José Pickel,"1086907529",pt,SPSF,BRA:IF:SPSF:38903,Collection,"38903",R.Cielo-Filho & O. T. Aguiar & J. B. Baitello,IF,Instituto Florestal,"COLETA: 15m, final de floração, flores roxas.; GEOGRAFIA: Caminho da casinha do motor.;",L.P. de Queiroz,Lonchocarpus muehlbergianus Hassl.,SOUTH_AMERICA,NA,NA,"630","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.740278,-23.533611,"1086907659",Lonchocarpus muehlbergianus Hassl.,-23.533611,-48.740278,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2969208","6","7707728","220","1370","5386","2960229","8359138","8359138",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,Plantae,Tracheophyta,Fabales,Fabaceae,Dahlstedtia,Dahlstedtia muehlbergiana,Lonchocarpus,muehlbergianus,SPECIES,SYNONYM,2012-09-30T00:00:00Z,Sp,"2007","12","5",2007-12-05T00:00:00Z,2021-03-04T18:43:17Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:39020,"1970",Estação Ecológica de Paranapanema,Paranapanema,SPSF - Herbário Dom Bento José Pickel,"1086907659",pt,SPSF,BRA:IF:SPSF:39020,Collection,"39020",J.B.Baitello & R.Cielo-Filho & O.T. Aguiar,IF,Instituto Florestal,"COLETA: Ávore 12m, flores roxas; GEOGRAFIA: Matinha da Sede, caminho da casa do motor;",L.P. de Queiroz,Lonchocarpus muehlbergianus Hassl.,SOUTH_AMERICA,NA,NA,"630","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1090581895",Lonchocarpus muehlbergianus Hassl.,-22.870251,-47.077171,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2969208","6","7707728","220","1370","5386","2960229","8359138","8359138",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,Plantae,Tracheophyta,Fabales,Fabaceae,Dahlstedtia,Dahlstedtia muehlbergiana,Lonchocarpus,muehlbergianus,SPECIES,SYNONYM,2005-06-12T00:00:00Z,São Paulo,"2005","6","12",2005-06-12T00:00:00Z,2019-01-25T17:40:53Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:55112,"983","IAC, Fazenda Santa Elisa",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090581895",pt,IAC,BRA:IAC:IAC:55112,Collection,"55112",J.E.A. Bertoni & A. Geremias,IAC,Instituto Agronômico de Campinas,Q. tristeza 12-2,J.E.A. Bertoni & A. Geremias,Lonchocarpus muehlbergianus Hassl.,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.974722,-23.004722,"1089095560",Lonchocarpus muehlbergianus Hassl.,-23.004722,-46.974722,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2969208","6","7707728","220","1370","5386","2960229","8359138","8359138",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,Plantae,Tracheophyta,Fabales,Fabaceae,Dahlstedtia,Dahlstedtia muehlbergiana,Lonchocarpus,muehlbergianus,SPECIES,SYNONYM,NA,São Paulo,"2002","11","25",2002-11-25T00:00:00Z,2021-03-01T19:30:45Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:156628,s.n.,"Condomínio Estância Marambaia, Rua Pereira Barreto, borda da mata natural.",Vinhedo,UEC - Herbário da Universidade Estadual de Campinas,"1089095560",pt,UEC,BRA:UNICAMP:UEC:156628,Collection,"156628","Guillaumon, JR",UNICAMP,Universidade Estadual de Campinas,"Árvore, 12 m de altura, flores lilás.",NA,Lonchocarpus muehlbergianus Hassl.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.838648,-21.281001,"1090579343",Lonchocarpus muehlbergianus Hassl.,-21.281001,-47.838648,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:53Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2969208","6","7707728","220","1370","5386","2960229","8359138","8359138",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,Plantae,Tracheophyta,Fabales,Fabaceae,Dahlstedtia,Dahlstedtia muehlbergiana,Lonchocarpus,muehlbergianus,SPECIES,SYNONYM,2001-03-28T00:00:00Z,São Paulo,"2001","3","28",2001-03-28T00:00:00Z,2019-01-25T17:40:53Z,2021-03-30T09:40:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:52505,"277",Fazenda Boa Esperança,Ribeirão Preto,IAC - Herbário do Instituto Agronômico de Campinas,"1090579343",pt,IAC,BRA:IAC:IAC:52505,Collection,"52505",O. Kotchetkoff-Henriques & M. Sandrini,IAC,Instituto Agronômico de Campinas,nome popular: embira de sapo,L.C. Bernacci & O. Kotchetkoff-Henriques,Lonchocarpus muehlbergianus Hassl.,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.916667,-22.816667,"1089094315",Lonchocarpus muehlbergianus Hassl.,-22.816667,-46.916667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2969208","6","7707728","220","1370","5386","2960229","8359138","8359138",Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,Plantae,Tracheophyta,Fabales,Fabaceae,Dahlstedtia,Dahlstedtia muehlbergiana,Lonchocarpus,muehlbergianus,SPECIES,SYNONYM,2001-01-01T00:00:00Z,São Paulo,"2000","1","25",2000-01-25T00:00:00Z,2021-03-01T19:30:45Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:155234,"969","Campinas/Itatiba, Mata Ribeirão Cachoeira.",Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089094315",pt,UEC,BRA:UNICAMP:UEC:155234,Collection,"155234","Santos, K",UNICAMP,Universidade Estadual de Campinas,"Árvore decídua; anemocórica. Altura total: 13m.; altura do fuste: 9m. PAP:45cm. Casca lisa; madeira moderadamente pesada.","Santos, K",Lonchocarpus muehlbergianus Hassl.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
