X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,dateIdentified,gadm,fieldNotes,modified,collectionKey,language,ownerInstitutionCode,elevation,institutionKey,dynamicProperties,county,elevationAccuracy,continent,references,habitat,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,preparations,startDayOfYear,verbatimElevation,collectionID,identificationRemarks,coordinateUncertaintyInMeters,taxonID,rights,reproductiveCondition,georeferencedBy,georeferenceVerificationStatus,http...unknown.org.recordId,http...unknown.org.recordEnteredBy,higherClassification,georeferenceSources,nomenclaturalStatus,bibliographicCitation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,higherGeography,georeferenceProtocol,eventRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,georeferencedDate,identificationQualifier,fieldNumber,verbatimLocality,previousIdentifications,organismID,locationID,datasetID,accessRights,typeStatus,verbatimCoordinateSystem,infraspecificEpithet,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,disposition,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.920833,-25.074444,"1424281877",Myrcia insularis Gardner,-25.074444,-47.920833,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:30Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3175214","6","7707728","220","690","5014","3173889","3175214","3175214",Myrcia insularis Gardner,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia insularis,Myrcia,insularis,SPECIES,ACCEPTED,VU,São Paulo,"2006","1","21",2006-01-21T00:00:00Z,2021-04-06T14:39:30Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:569357,"69",Parque Estadual da Ilha do Cardoso.,Cananéia,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424281877",RB,urn:catalog:JBRJ:RB:569357,Physical Object,RB00569357,V. G. Staggemeier,RB 484953,JBRJ,"Porte arbóreo. Os frutos maduros são de coloração atro-púrpura. Fenologia: floração em novembro; frutos verdes em dezembro; frutos maduros com maior intensidade em janeiro. Esta exsicata contém frutos maduros.",Marcos Sobral,Myrcia insularis Gardner,NA,NA,Floresta de Restinga,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"1143435344",Myrcia insularis Gardner,-23.366667,-44.8,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175214","6","7707728","220","690","5014","3173889","3175214","3175214",Myrcia insularis Gardner,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia insularis,Myrcia,insularis,SPECIES,ACCEPTED,VU,São Paulo,"1996","12","15",1996-12-15T00:00:00Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:113773,"178",Picinguaba,Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1143435344",UEC,BRA:UNICAMP:UEC:113773,Collection,"113773","Pedroni, F; Sanches, M",NA,UNICAMP,"Árvore 1456 com 4,5 de altura, com botões.; Mata de Planície. Restinga.","Kawasaki, L",Myrcia insularis Gardner,1997-01-01T00:00:00Z,NA,NA,2021-03-01T19:36:40Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.95,-25.0167,"2270676603",Myrcia insularis Gardner,-25.0167,-47.95,"gass84,incomis,inmafu",e05fd4c2-4d77-4c50-880e-1b22096af300,814cdfb5-d4f8-4453-815f-ea5df98e76bf,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2021-03-26T02:55:33Z,2021-03-30T13:03:51Z,"84",96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,"3175214","6","7707728","220","690","5014","3173889","3175214","3175214",Myrcia insularis Gardner,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia insularis,Myrcia,insularis,SPECIES,ACCEPTED,VU,Sao Paulo,"1981","11","11",1981-11-11T00:00:00Z,2021-03-30T13:03:51Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,"765058","91",No specific.,NA,NA,"2270676603",Plants,a92370bd-e7b2-436e-952b-097205c84cd8,NA,ASU0055110,"J.B. Baitello; S.M. Borges","231724",ASU,"Coor from www.fallingrain.com/world; Arvoreta de folhas coriaceas, botoes jovens esverdeados.","O.T. Aguiar, 1993.",Myrcia insularis Gardner,NA,NA,NA,2018-03-08T09:13:18Z,NA,NA,NA,NA,530c45d0-e0f7-401d-b3f6-34f58482c485,"Arvoreta de folhas coriaceas, botoes jovens esverdeados.",Cananeia,NA,NA,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=765058,"Restinga, estrada em direcao a turbina.",NA,NA,NA,NA,NA,"315",NA,a2e32c87-d320-4a01-bafd-a9182ae2e191,NA,NA,"33892",http://creativecommons.org/licenses/by-nc/3.0/,flowers,NA,NA,urn:uuid:a92370bd-e7b2-436e-952b-097205c84cd8,marisin,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.8811,-24.715,"1090549713",Myrcia insularis Gardner,-24.715,-47.8811,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175214","6","7707728","220","690","5014","3173889","3175214","3175214",Myrcia insularis Gardner,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia insularis,Myrcia,insularis,SPECIES,ACCEPTED,VU,São Paulo,"1968","11","22",1968-11-22T00:00:00Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:20807,"645",Iguape,Pariquera-Açu,IAC - Herbário do Instituto Agronômico de Campinas,"1090549713",IAC,BRA:IAC:IAC:20807,Collection,"20807",H.F. Leitão Filho,NA,IAC,NA,C.M.D.E. Legrand,Myrcia insularis Gardner,1969-11-27T00:00:00Z,NA,NA,2019-01-25T17:35:34Z,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
