X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,otherCatalogNumbers,occurrenceRemarks,institutionKey,fieldNotes,gadm,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,institutionID,county,preparations,http...rs.tdwg.org.dwc.terms.organismQuantityType,verbatimElevation,verbatimEventDate,georeferencedBy,disposition,previousIdentifications,datasetID,samplingProtocol,accessRights,collectionID,higherClassification,individualCount,coordinateUncertaintyInMeters,habitat,fieldNumber,vernacularName,georeferencedDate,georeferenceProtocol,georeferenceVerificationStatus,verbatimSRS,georeferenceRemarks,verbatimCoordinateSystem,verbatimLocality,higherGeography,lifeStage,waterBody,dynamicProperties,eventRemarks,materialSampleID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,endDayOfYear,startDayOfYear,eventID,higherGeographyID,rights,locationID,identificationID,references,nomenclaturalCode,nomenclaturalStatus,taxonID,bibliographicCitation,georeferenceSources,created,associatedSequences,identificationQualifier,infraspecificEpithet,locationRemarks,identificationRemarks,informationWithheld,reproductiveCondition,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,organismID,http...unknown.org.recordId,http...unknown.org.recordEnteredBy,dataGeneralizations,taxonRemarks,associatedOccurrences,typeStatus,recordedByIDs.type,recordedByIDs.value,identifiedByIDs.type,identifiedByIDs.value,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-50.38,-22.6,"2309216905",Bowdichia virgilioides Kunth,-22.6,-50.38,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:31Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"2975476","6","7707728","220","1370","5386","2975475","2975476","2975476",Bowdichia virgilioides Kunth,Plantae,Tracheophyta,Fabales,Fabaceae,Bowdichia,Bowdichia virgilioides,Bowdichia,virgilioides,SPECIES,ACCEPTED,LC,NA,"550",NA,NA,NA,"2014","2","1",2014-02-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:31Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718807,NA,"Brazil:Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State",NA,NA,"2309216905",NA,NA,MG718807,NA,NA,R.A.F. Lima & M.C. Vaz,NA,NA,NA,Bowdichia virgilioides Kunth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Fabales;Fabaceae;Papilionoideae;50 kb inversion clade;genistoids sensu lato;Leptolobieae;Bowdichia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718807,NA,NA,"149685",NA,NA,2018-10-04,MG718807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.38,-22.6,"2311194620",Bowdichia virgilioides Kunth,-22.6,-50.38,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:34Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"2975476","6","7707728","220","1370","5386","2975475","2975476","2975476",Bowdichia virgilioides Kunth,Plantae,Tracheophyta,Fabales,Fabaceae,Bowdichia,Bowdichia virgilioides,Bowdichia,virgilioides,SPECIES,ACCEPTED,LC,NA,"550",NA,NA,NA,"2014","2","1",2014-02-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718274,NA,"Brazil:Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State",NA,NA,"2311194620",NA,NA,MG718274,NA,NA,R.A.F. Lima & M.C. Vaz,NA,NA,NA,Bowdichia virgilioides Kunth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Fabales;Fabaceae;Papilionoideae;50 kb inversion clade;genistoids sensu lato;Leptolobieae;Bowdichia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718274,NA,NA,"149685",NA,NA,2018-10-04,MG718274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.901389,-22.288333,"1503332155",Bowdichia virgilioides Kunth,-22.288333,-47.901389,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:35Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"2975476","6","7707728","220","1370","5386","2975475","2975476","2975476",Bowdichia virgilioides Kunth,Plantae,Tracheophyta,Fabales,Fabaceae,Bowdichia,Bowdichia virgilioides,Bowdichia,virgilioides,SPECIES,ACCEPTED,LC,2015-01-01T00:00:00Z,"801",NA,NA,São Paulo,"2014","7","1",2014-07-01T00:00:00Z,NA,2021-04-06T14:39:35Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1315236,"1858",Área de cerrado ao lado da pista,Itirapina,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1503332155",NA,RB,urn:catalog:JBRJ:RB:1315236,Physical Object,RB01315236,"G.D. Colletta; V.C. Souza; K. Dix; G. Llanes",JBRJ,NA,G.D. Colletta,Bowdichia virgilioides Kunth,RB 729653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.471389,-21.940278,"1265933060",Bowdichia virgilioides Kunth,-21.940278,-47.471389,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:27Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2975476","6","7707728","220","1370","5386","2975475","2975476","2975476",Bowdichia virgilioides Kunth,Plantae,Tracheophyta,Fabales,Fabaceae,Bowdichia,Bowdichia virgilioides,Bowdichia,virgilioides,SPECIES,ACCEPTED,LC,NA,NA,NA,NA,São Paulo,"2014","9","11",2014-09-11T00:00:00Z,2020-06-15T18:30:35Z,2021-04-08T12:23:27Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,fbe9447d-917e-497a-b3c5-090dbeb64222,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:64320,"90",Reserva da USP,Pirassununga,HRCB - Herbário Rioclarense,"1265933060",pt,HRCB,BRA:UNESP-RC:HRCB:64320,Collection,"64320","Souza-Leal, T.",Universidade Estadual Paulista,Universidade Estadual Paulista,NA,Bowdichia virgilioides Kunth,NA,"Árvore ca. 12m de altura. Folhas compostas pinadas com folíolos pubescentes. Caule acinzentado com placas irregulares, cerne creme. Flores aromáticas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.471389,-21.940278,"1423895415",Bowdichia virgilioides Kunth,-21.940278,-47.471389,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:35Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"2975476","6","7707728","220","1370","5386","2975475","2975476","2975476",Bowdichia virgilioides Kunth,Plantae,Tracheophyta,Fabales,Fabaceae,Bowdichia,Bowdichia virgilioides,Bowdichia,virgilioides,SPECIES,ACCEPTED,LC,NA,NA,NA,NA,São Paulo,"2014","9","11",2014-09-11T00:00:00Z,NA,2021-04-06T14:39:35Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1028638,"90",Reserva da USP.,Pirassununga,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423895415",NA,RB,urn:catalog:JBRJ:RB:1028638,Physical Object,RB01028638,T. Souza-Leal,JBRJ,NA,NA,Bowdichia virgilioides Kunth,RB 634295,"Árvore ca. 12 metros de altura. Folhas compostas pinadas com folíolos pubescentes. Caule acinzentado com placas irregulares, cerne creme. Flores aromáticas",NA,Cerrado Stricto Sensu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.733333,-22.8,"1087508132",Bowdichia virgilioides Kunth,-22.8,-48.733333,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:31Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2975476","6","7707728","220","1370","5386","2975475","2975476","2975476",Bowdichia virgilioides Kunth,Plantae,Tracheophyta,Fabales,Fabaceae,Bowdichia,Bowdichia virgilioides,Bowdichia,virgilioides,SPECIES,ACCEPTED,LC,NA,NA,NA,NA,São Paulo,"2008","4","15",2008-04-15T00:00:00Z,2021-02-18T12:29:35Z,2021-04-08T12:17:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:27518,"99",Fazenda Palmeira da Serra,Pratânia,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087508132",pt,BOTU,BRA:UNESP-IBB:BOTU:27518,Collection,"27518","Ishara, K.L.",Universidade Estadual Paulista,Universidade Estadual Paulista,"Ishara, K.L.",Bowdichia virgilioides Kunth,NA,"Árvore 5m, frutos marrons e secos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.733333,-22.8,"1087508146",Bowdichia virgilioides Kunth,-22.8,-48.733333,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:31Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2975476","6","7707728","220","1370","5386","2975475","2975476","2975476",Bowdichia virgilioides Kunth,Plantae,Tracheophyta,Fabales,Fabaceae,Bowdichia,Bowdichia virgilioides,Bowdichia,virgilioides,SPECIES,ACCEPTED,LC,NA,NA,NA,NA,São Paulo,"2007","9","8",2007-09-08T00:00:00Z,2021-02-18T12:29:35Z,2021-04-08T12:17:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:27517,"10",Fazenda Palmeira da Serra,Pratânia,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087508146",pt,BOTU,BRA:UNESP-IBB:BOTU:27517,Collection,"27517","Ishara, K.L.",Universidade Estadual Paulista,Universidade Estadual Paulista,"Ishara, K.L.",Bowdichia virgilioides Kunth,NA,"Árvore 3m, flores roxas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.929167,-20.742778,"1989889010",Bowdichia virgilioides Kunth,-20.742778,-49.929167,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:13Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2975476","6","7707728","220","1370","5386","2975475","2975476","2975476",Bowdichia virgilioides Kunth,Plantae,Tracheophyta,Fabales,Fabaceae,Bowdichia,Bowdichia virgilioides,Bowdichia,virgilioides,SPECIES,ACCEPTED,LC,NA,NA,NA,SOUTH_AMERICA,São Paulo,"2007","11","21",2007-11-21T00:00:00Z,2020-06-22T17:18:00Z,2021-04-08T12:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33836,"225.0",Fazenda Pauã,Macaubal (P2),SJRP - Herbário de São José do Rio Preto,"1989889010",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33836,Collection,"33836","Almeida Neto, A. & Ranga, N. T.",UNESP-IBILCE,Universidade Estadual Paulista,NA,Bowdichia virgilioides Kunth,NA,"Árvore, P-A 15, I-300. Biota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.743278,-22.813944,"1087505336",Bowdichia virgilioides Kunth,-22.813944,-48.743278,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:32Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2975476","6","7707728","220","1370","5386","2975475","2975476","2975476",Bowdichia virgilioides Kunth,Plantae,Tracheophyta,Fabales,Fabaceae,Bowdichia,Bowdichia virgilioides,Bowdichia,virgilioides,SPECIES,ACCEPTED,LC,NA,NA,NA,NA,São Paulo,"2003","1","8",2003-01-08T00:00:00Z,2021-02-18T12:29:35Z,2021-04-08T12:17:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:23522,"113",Reserva Particular Palmeira da Serra,Pratânia,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087505336",pt,BOTU,BRA:UNESP-IBB:BOTU:23522,Collection,"23522","Barbosa, S.B.",Universidade Estadual Paulista,Universidade Estadual Paulista,"Campos, C.J.",Bowdichia virgilioides Kunth,NA,"Cerrado. Árvores de 6m de altura; cerca de 20cm de altura, cerca de 20cm de CAP; flores roxas; Coleção: Biota - Cerrado Pratânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.5,-22.033333,"2452875269",Bowdichia virgilioides Kunth,-22.033333,-47.5,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2975476","6","7707728","220","1370","5386","2975475","2975476","2975476",Bowdichia virgilioides Kunth,Plantae,Tracheophyta,Fabales,Fabaceae,Bowdichia,Bowdichia virgilioides,Bowdichia,virgilioides,SPECIES,ACCEPTED,LC,1997-12-01T00:00:00Z,NA,NA,NA,São Paulo,"1995","3","31",1995-03-31T00:00:00Z,2019-11-21T13:04:58Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:293628,"351",Cerrado de Emas,Pirassununga,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452875269",pt,SP,BRA:IBT:SP:293628,Collection,"293628","Aragaki, S; Batalha, MA",Instituto de Botânica,Instituto de Botânica,"Sartori, A",Bowdichia virgilioides Kunth,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
