X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,gadm,locality,identifiedBy,institutionKey,individualCount,preparations,otherCatalogNumbers,fieldNotes,identificationQualifier,references,habitat,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,startDayOfYear,collectionID,rights,coordinateUncertaintyInMeters,georeferencedDate,georeferenceProtocol,georeferenceSources,nomenclaturalStatus,taxonID,bibliographicCitation,datasetID,higherGeography,higherClassification,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,eventRemarks,verbatimElevation,georeferencedBy,georeferenceVerificationStatus,georeferenceRemarks,accessRights,verbatimCoordinateSystem,informationWithheld,dataGeneralizations,infraspecificEpithet,typeStatus,organismID,locationID,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,recordedByIDs.type,recordedByIDs.value,previousIdentifications,organismName,disposition,identificationID,taxonConceptID,http...unknown.org.recordId,source,identificationRemarks,dynamicProperties,reproductiveCondition,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,identificationVerificationStatus,locationAccordingTo,eventTime,verbatimTaxonRank,islandGroup,associatedTaxa,island,http...unknown.org.recordEnteredBy,projectId,programmeAcronym,organismRemarks,vernacularName,acceptedNameUsage,materialSampleID,parentNameUsageID,acceptedNameUsageID,samplingProtocol,parentNameUsage,locationRemarks,originalNameUsage,namePublishedInYear,nameAccordingTo,lifeStage,taxonRemarks,coordinatePrecision,establishmentMeans,eventID,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.616167,-22.737889,"2873457064",Struthanthus flexicaulis Mart.,-22.737889,-44.616167,"gass84,colmano,diffown",03929cfc-82e3-4f21-97e3-7be4de285584,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:34Z,2021-04-08T12:20:46Z,"269",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4003325","6","7707728","220","934","6663","7287856","4003325","4003325",Struthanthus flexicaulis Mart.,Plantae,Tracheophyta,Santalales,Loranthaceae,Struthanthus,Struthanthus flexicaulis,Struthanthus,flexicaulis,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"2017","2","1",2017-02-01T00:00:00Z,2020-09-22T16:48:52Z,2021-04-08T12:20:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPFw - Xiloteca do Instituto de Biociências da Universidade de São Paulo,BRA:USP:SPFW:8158,"224",São José do Barreiro,SPFw - Xiloteca do Instituto de Biociências da Universidade de São Paulo,"2873457064",pt,SPFW,BRA:USP:SPFW:8158,Collection,"8158","Costa, L.T. Lopes, E.E.; Camargo, E.P.; Ceccantini, G.C.T.; Alecio, P.C.",USP,Universidade de São Paulo,Originalmente fixado em KNV,Struthanthus flexicaulis Mart.,NA,Serra da Bocaina,"Ceccantini, G.C.T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.741389,-23.563056,"1944965261",Struthanthus flexicaulis Mart.,-23.563056,-46.741389,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4003325","6","7707728","220","934","6663","7287856","4003325","4003325",Struthanthus flexicaulis Mart.,Plantae,Tracheophyta,Santalales,Loranthaceae,Struthanthus,Struthanthus flexicaulis,Struthanthus,flexicaulis,SPECIES,ACCEPTED,2016-06-18T00:00:00Z,"729","0",NA,São Paulo,"2016","6","17",2016-06-17T00:00:00Z,2021-03-15T21:28:05Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:225665,"97",São Paulo,SPF - Herbário da Universidade de São Paulo,"1944965261",pt,SPF,BRA:USP:SPF:225665,Collection,"225665","Furlan, CM",USP,Universidade de São Paulo,"Parasita aérea encontrada sobre Anacardiaceae, folhas opostas. Voucher de estudo fitoquímico.; Cultivada em arborização urbana.",Struthanthus flexicaulis Mart.,NA,"Cidade Universitária Armando de Salles Oliveira, Praça do relógio.","Teixeira-Costa, L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.248889,-23.338417,"2873456362",Struthanthus flexicaulis Mart.,-23.338417,-46.248889,"gass84,preswcd,colmano,diffown",03929cfc-82e3-4f21-97e3-7be4de285584,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:34Z,2021-04-08T12:20:46Z,"269",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4003325","6","7707728","220","934","6663","7287856","4003325","4003325",Struthanthus flexicaulis Mart.,Plantae,Tracheophyta,Santalales,Loranthaceae,Struthanthus,Struthanthus flexicaulis,Struthanthus,flexicaulis,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"2016","12","8",2016-12-08T00:00:00Z,2020-09-22T16:48:52Z,2021-04-08T12:20:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPFw - Xiloteca do Instituto de Biociências da Universidade de São Paulo,BRA:USP:SPFW:7166,"1",Santa Isabel,SPFw - Xiloteca do Instituto de Biociências da Universidade de São Paulo,"2873456362",pt,SPFW,BRA:USP:SPFW:7166,Collection,"7166","Lopes, E.E.M.",USP,Universidade de São Paulo,NA,Struthanthus flexicaulis Mart.,NA,Recanto das Gaivotas,G. Ceccantini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.839667,-23.342111,"1208845248",Struthanthus flexicaulis Mart.,-23.342111,-44.839667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4003325","6","7707728","220","934","6663","7287856","4003325","4003325",Struthanthus flexicaulis Mart.,Plantae,Tracheophyta,Santalales,Loranthaceae,Struthanthus,Struthanthus flexicaulis,Struthanthus,flexicaulis,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"2015","9",NA,2015-09-01T00:00:00Z,2019-08-20T13:17:03Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:187023,s.n.,Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1208845248",pt,UEC,BRA:UNICAMP:UEC:187023,Collection,"187023","Souza, I",UNICAMP,Universidade Estadual de Campinas,NA,Struthanthus flexicaulis Mart.,NA,"Prq. Est. Da Serra do Mar, Picinguaba, Casa da Farinha na cas da mãe do Sr. Roberto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.669444,-24.205556,"1095635778",Struthanthus flexicaulis Mart.,-24.205556,-47.669444,"gass84,colmafu,diffown",3b8e9d83-b2d4-4a97-973c-31d98b67b1e9,ab5c0b99-5af3-4958-b03c-0b7e85481cc1,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:42:12Z,2021-04-08T12:46:25Z,"244",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4003325","6","7707728","220","934","6663","7287856","4003325","4003325",Struthanthus flexicaulis Mart.,Plantae,Tracheophyta,Santalales,Loranthaceae,Struthanthus,Struthanthus flexicaulis,Struthanthus,flexicaulis,SPECIES,ACCEPTED,2013-05-04T00:00:00Z,"48","0",SOUTH_AMERICA,São Paulo,"2013","4","2",2013-04-02T00:00:00Z,2020-12-21T19:31:59Z,2021-04-08T12:46:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,d3b42067-b567-4d47-a136-bb5d52ed32fc,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,MBM - Herbário do Museu Botânico Municipal,BRA:MBM:MBM:391175,"1035",Tapiraí,MBM - Herbário do Museu Botânico Municipal,"1095635778",pt,MBM,BRA:MBM:MBM:391175,Collection,"391175","Kuntz, J.; Caramez, R.B.; Mello, F.N.A.; Liboni, A.P.; Oliveira-Neto, M.A.; Caramez, R.B.; Mello, F.N.A.; Liboni, A.P.; Oliveira-Neto, M.A.",MBM,Museu Botânico Municipal de Curitiba,"Trepadeira com flores esverdeadas, filetes alvos com anteras marrons; botões verdes.; Floresta Ombrófila Densa, bem conservada.",Struthanthus flexicaulis Mart.,NA,"Reserva Particular da Votorantim (CBA), UHE Serraria; Trilha da Igrejinha","Oliveira-Neto, M.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47,-24,"1424482873",Struthanthus flexicaulis Mart.,-24,-47,"gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:21Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"4003325","6","7707728","220","934","6663","7287856","4003325","4003325",Struthanthus flexicaulis Mart.,Plantae,Tracheophyta,Santalales,Loranthaceae,Struthanthus,Struthanthus flexicaulis,Struthanthus,flexicaulis,SPECIES,ACCEPTED,NA,"48",NA,NA,São Paulo,"2013","4","2",2013-04-02T00:00:00Z,NA,2021-04-06T14:39:21Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:857936,"1035",Tapiraí,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424482873",NA,RB,urn:catalog:JBRJ:RB:857936,Physical Object,RB00857936,"J. Kuntz; et al",JBRJ,NA,"Trepadeira com flores esverdeadas, filetes alvos com anteras marrons. Botões verdes",Struthanthus flexicaulis Mart.,NA,Reserva Particular da Votorantim (CBA). UHE Serraria. Trilha da Igrejinha.,M.A. Oliveira-Neto,NA,NA,NA,RB 599331,Floresta Ombrófila Densa bem conservada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.669444,-24.205555,"2459846856",Struthanthus flexicaulis Mart.,-24.205555,-47.669444,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4003325","6","7707728","220","934","6663","7287856","4003325","4003325",Struthanthus flexicaulis Mart.,Plantae,Tracheophyta,Santalales,Loranthaceae,Struthanthus,Struthanthus flexicaulis,Struthanthus,flexicaulis,SPECIES,ACCEPTED,2013-05-04T00:00:00Z,"48","0",NA,São Paulo,"2013","4","2",2013-04-02T00:00:00Z,2020-11-04T14:12:19Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:124100,"1035.0",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459846856",pt,ESA,BRA:ESALQ:ESA:124100,Collection,"124100","Kuntz, J. ; Caramez, R.B.",Universidade de São Paulo,Universidade de São Paulo,"Trepadeira com flores esverdeadas, filetes alvos com anteras marrons. Botões verdes.",Struthanthus flexicaulis Mart.,NA,Reserva Particular da Votorantim (CBA). UHE Serraria. Trilha da Igreginha. Floresta Ombrófila Densa.,"Oliveira-Neto, M.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.669444,-24.205555,"2459847951",Struthanthus flexicaulis Mart.,-24.205555,-47.669444,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4003325","6","7707728","220","934","6663","7287856","4003325","4003325",Struthanthus flexicaulis Mart.,Plantae,Tracheophyta,Santalales,Loranthaceae,Struthanthus,Struthanthus flexicaulis,Struthanthus,flexicaulis,SPECIES,ACCEPTED,2013-05-04T00:00:00Z,NA,NA,NA,São Paulo,"2013","4","2",2013-04-02T00:00:00Z,2020-11-04T14:12:19Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:125418,"1035.0",Juquiá,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459847951",pt,ESA,BRA:ESALQ:ESA:125418,Collection,"125418","Kuntz, J.",Universidade de São Paulo,Universidade de São Paulo,"Trepadeira com flores esverdeadas, filetes alvos com anteras marrons. Botões verdes.",Struthanthus flexicaulis Mart.,NA,Reserva Particular da Votorantim (CBA). UHE Serraria. Trilha da Igreginha. Floresta Ombrófila Densa.,"Oliveira-Neto, M.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.939444,-23.825556,"1089104950",Struthanthus flexicaulis Mart.,-23.825556,-46.939444,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4003325","6","7707728","220","934","6663","7287856","4003325","4003325",Struthanthus flexicaulis Mart.,Plantae,Tracheophyta,Santalales,Loranthaceae,Struthanthus,Struthanthus flexicaulis,Struthanthus,flexicaulis,SPECIES,ACCEPTED,2012-01-01T00:00:00Z,"725","18",NA,São Paulo,"2010","10","19",2010-10-19T00:00:00Z,2021-03-01T19:33:03Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:168335,"7892",São Lourenço da Serra,UEC - Herbário da Universidade Estadual de Campinas,"1089104950",pt,UEC,BRA:UNICAMP:UEC:168335,Collection,"168335","Lombardi, JA; Saka, MN; Cavalca, LB",UNICAMP,Universidade Estadual de Campinas,"Arbusto hemiparasita em árvore caída, folhas papiráceas, botões verdes.",Struthanthus flexicaulis Mart.,NA,"Reserva Particular do Patrimônio Natural Paiol Maria, Trilha das Águas.&nf;Trilhas no interior de mata atlântica secundária.","Saka, MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.141944,-25.0775,"1086905233",Struthanthus flexicaulis Mart.,-25.0775,-48.141944,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4003325","6","7707728","220","934","6663","7287856","4003325","4003325",Struthanthus flexicaulis Mart.,Plantae,Tracheophyta,Santalales,Loranthaceae,Struthanthus,Struthanthus flexicaulis,Struthanthus,flexicaulis,SPECIES,ACCEPTED,NA,NA,NA,SOUTH_AMERICA,Sp,"2005","3","31",2005-03-31T00:00:00Z,2021-03-04T18:46:15Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:36546,"143",Cananéia,SPSF - Herbário Dom Bento José Pickel,"1086905233",pt,SPSF,BRA:IF:SPSF:36546,Collection,"36546",J.E.Meireles,IF,Instituto Florestal,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrófila densa baixo montana&nf;;",Struthanthus flexicaulis Mart.,NA,"Parque Estadual de Jacupiranga, Núcleo Cedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
