X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,gadm,continent,preparations,occurrenceRemarks,institutionKey,otherCatalogNumbers,elevation,elevationAccuracy,identificationQualifier,fieldNotes,georeferenceVerificationStatus,references,created,associatedSequences,higherClassification,taxonID,nomenclaturalStatus,nomenclaturalCode,bibliographicCitation,collectionID,individualCount,habitat,institutionID,county,identificationRemarks,verbatimElevation,verbatimEventDate,endDayOfYear,startDayOfYear,dynamicProperties,rights,coordinateUncertaintyInMeters,georeferenceProtocol,georeferenceSources,datasetID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,georeferencedBy,http...unknown.org.recordId,http...unknown.org.recordEnteredBy,higherGeography,accessRights,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,fieldNumber,identificationID,reproductiveCondition,georeferencedDate,organismID,locationID,typeStatus,informationWithheld,verbatimCoordinateSystem,verbatimLocality,previousIdentifications,typifiedName,recordedByIDs.type,recordedByIDs.value,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,eventID,higherGeographyID,locationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.4526,-24.4201,"1978382463",Trichilia pallens C.DC.,-24.4201,-48.4526,"gass84,colmafu,inmano",0ec3229f-2b53-484e-817a-de8ceb1fce2b,cc8ec135-6ade-4a8e-8b31-475dc1d3c433,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:10:28Z,2021-04-08T12:10:36Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3852312","6","7707728","220","933","2397","3190490","3852312","3852312",Trichilia pallens C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia pallens,Trichilia,pallens,SPECIES,ACCEPTED,2016-12-05T00:00:00Z,Paraná,"2016","11","30",2016-11-30T00:00:00Z,2020-11-24T20:10:51Z,2021-04-08T12:10:36Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,519e669b-b888-481a-a303-2389e9b90f60,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos,BRA:UTFPR:DVPR:5629,"9654","Tatupeba; Estrada para João Surrá.",Adrianópolis,DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos,"1978382463",pt,DVPR,BRA:UTFPR:DVPR:5629,Collection,"5629","Silva, JM; Brotto, ML; Völtz, RR; Lozano, ED",UTFPR,Universidade Tecnológica Federal do Paraná,"Brotto, ML",Trichilia pallens C.DC.,NA,NA,NA,"Avoreta com 2 m de altura; Flores de cor creme.; Floresta Ombrófila Densa Submontana, vegetação em estágio médio de sucessão.",NA,NA,"130","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.92,-24.18,"2307283365",Trichilia pallens C.DC.,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:47Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"3852312","6","7707728","220","933","2397","3190490","3852312","3852312",Trichilia pallens C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia pallens,Trichilia,pallens,SPECIES,ACCEPTED,NA,NA,"2012","6","1",2012-06-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:47Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718250,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2307283365",NA,NA,MG718250,NA,NA,R.A.F. Lima,NA,NA,NA,Trichilia pallens C.DC.,NA,NA,NA,NA,NA,NA,"400",NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718250,2018-10-04,MG718250,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Sapindales;Meliaceae;Trichilia","1640477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.92,-24.18,"2309865813",Trichilia pallens C.DC.,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:58Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"3852312","6","7707728","220","933","2397","3190490","3852312","3852312",Trichilia pallens C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia pallens,Trichilia,pallens,SPECIES,ACCEPTED,NA,NA,"2012","6","1",2012-06-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:58Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718786,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2309865813",NA,NA,MG718786,NA,NA,R.A.F. Lima,NA,NA,NA,Trichilia pallens C.DC.,NA,NA,NA,NA,NA,NA,"400",NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718786,2018-10-04,MG718786,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Sapindales;Meliaceae;Trichilia","1640477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.722778,-24.577222,"1086915516",Trichilia pallens C.DC.,-24.577222,-48.722778,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3852312","6","7707728","220","933","2397","3190490","3852312","3852312",Trichilia pallens C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia pallens,Trichilia,pallens,SPECIES,ACCEPTED,2012-10-28T00:00:00Z,Sp,"2012","10","9",2012-10-09T00:00:00Z,2021-03-04T18:46:27Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:47308,"1597",Sem Fim,Iporanga,SPSF - Herbário Dom Bento José Pickel,"1086915516",pt,SPSF,BRA:IF:SPSF:47308,Collection,"47308",F.A.R.D.P.Arzolla & N.M.Ivanauskas & A.A.de Oliveira,IF,Instituto Florestal,F.A.R.D.P.Arzolla,Trichilia pallens C.DC.,NA,SOUTH_AMERICA,NA,"COLETA: Árvore com flores.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,NA,"490","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.945278,-23.330333,"1089100035",Trichilia pallens C.DC.,-23.330333,-45.945278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3852312","6","7707728","220","933","2397","3190490","3852312","3852312",Trichilia pallens C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia pallens,Trichilia,pallens,SPECIES,ACCEPTED,2011-12-01T00:00:00Z,São Paulo,"2011","1","5",2011-01-05T00:00:00Z,2021-03-01T19:35:40Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:161510,"532",Parque Estadual.,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1089100035",pt,UEC,BRA:UNICAMP:UEC:161510,Collection,"161510","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC",UNICAMP,Universidade Estadual de Campinas,"Marchiori, NM",Trichilia pallens C.DC.,NA,NA,NA,"Material vegetativo. Cerca de 5m de altura e 2 individuos distribuídos em ilha.; Floresta Ombrófila Densa Montana.",NA,NA,"999","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.410278,-24.308333,"1086912634",Trichilia pallens C.DC.,-24.308333,-48.410278,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:40Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3852312","6","7707728","220","933","2397","3190490","3852312","3852312",Trichilia pallens C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia pallens,Trichilia,pallens,SPECIES,ACCEPTED,2010-10-14T00:00:00Z,Sp,"2010","6","27",2010-06-27T00:00:00Z,2021-03-04T18:46:27Z,2021-04-08T12:14:40Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:44258,"91",Parque Estadual de Intervales,Iporanga,SPSF - Herbário Dom Bento José Pickel,"1086912634",pt,SPSF,BRA:IF:SPSF:44258,Collection,"44258",R.L.Miashike & N.M.Ivanauskas & B.M.Beisiegel & Y.E.Tuermorezow & L.A.Ribeiro & E.T.R.Costa,IF,Instituto Florestal,J.A.Pastore,Trichilia pallens C.DC.,NA,SOUTH_AMERICA,NA,"COLETA: Floresta Ombrófila Densa.&nf;Arvoreta 2,5m altura, frutos imaturos verdes.; GEOGRAFIA: Base do Carmo.&nf;Trilha do Carmo Acima;",NA,NA,"575","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.511389,-24.336667,"1086911758",Trichilia pallens C.DC.,-24.336667,-48.511389,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3852312","6","7707728","220","933","2397","3190490","3852312","3852312",Trichilia pallens C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia pallens,Trichilia,pallens,SPECIES,ACCEPTED,2009-09-08T00:00:00Z,Sp,"2009","9","4",2009-09-04T00:00:00Z,2021-03-04T18:46:27Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:43246,"1137",Parque Estadual Turistico do Alto Ribeira,Iporanga,SPSF - Herbário Dom Bento José Pickel,"1086911758",pt,SPSF,BRA:IF:SPSF:43246,Collection,"43246",F.M.Souza & N. M. Ivanauskas & D.Souza & A.Modesto & L.H.Sartre,IF,Instituto Florestal,J.A. Pastore,Trichilia pallens C.DC.,NA,SOUTH_AMERICA,NA,"COLETA: Arvoreta, 2m. Frutos imaturos verdes.; GEOGRAFIA: Núcleo Bulha d'água, Trilha do Bueno, Floresta Ombrófila Densa Montana.;",NA,NA,"569","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.675278,-24.541667,"1086911764",Trichilia pallens C.DC.,-24.541667,-48.675278,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3852312","6","7707728","220","933","2397","3190490","3852312","3852312",Trichilia pallens C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia pallens,Trichilia,pallens,SPECIES,ACCEPTED,2010-01-21T00:00:00Z,Sp,"2009","9","30",2009-09-30T00:00:00Z,2021-03-04T18:46:27Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:43250,"530",Parque Estadual Turistico do Alto Ribeira,Iporanga,SPSF - Herbário Dom Bento José Pickel,"1086911764",pt,SPSF,BRA:IF:SPSF:43250,Collection,"43250",J.R.L.Godoy & N. M. Ivanauskas & J.B.Silva & V.A.Costa & A.Mota,IF,Instituto Florestal,J.A. Pastore,Trichilia pallens C.DC.,NA,SOUTH_AMERICA,NA,"COLETA: Árvore, 8m. Frutos maduros deiscentes. Sementes com arilo vermelho.; GEOGRAFIA: Núcleo Ouro Grosso, Trilha Garrafão da Ouro Grosso, Floresta Ombrófila Densa Submontana.;",NA,NA,"313","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.669722,-24.517778,"1086911772",Trichilia pallens C.DC.,-24.517778,-48.669722,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3852312","6","7707728","220","933","2397","3190490","3852312","3852312",Trichilia pallens C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia pallens,Trichilia,pallens,SPECIES,ACCEPTED,2010-01-29T00:00:00Z,Sp,"2009","9","27",2009-09-27T00:00:00Z,2021-03-04T18:46:27Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:43249,"505","PETAR, Núcleo Santana",Iporanga,SPSF - Herbário Dom Bento José Pickel,"1086911772",pt,SPSF,BRA:IF:SPSF:43249,Collection,"43249",J.R.L.Godoy & N. M. Ivanauskas & J.B.Silva & V.A.Costa & A.Mota,IF,Instituto Florestal,G.A.D.C. Franco,Trichilia pallens C.DC.,NA,SOUTH_AMERICA,NA,"COLETA: Arbusto, 4m. Botões verdes. Frutos verdes imaturos.; GEOGRAFIA: Trilha da Onça Parda (Sítio do Luizinho), Floresta Ombrófila Densa Montana.;",NA,NA,"487","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.669722,-24.517778,"1094902051",Trichilia pallens C.DC.,-24.517778,-48.669722,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:30Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3852312","6","7707728","220","933","2397","3190490","3852312","3852312",Trichilia pallens C.DC.,Plantae,Tracheophyta,Sapindales,Meliaceae,Trichilia,Trichilia pallens,Trichilia,pallens,SPECIES,ACCEPTED,NA,São Paulo,"2009","9","27",2009-09-27T00:00:00Z,2019-10-07T12:36:54Z,2021-04-08T12:39:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:185001,"505","Parque Estadual Turístico do Alto Ribeira, Núcleo Santana, Trilha da Onça Parda (Sitio do Luizinho).",Iporanga,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1094902051",pt,HUEFS,BRA:UEFS:HUEFS:185001,Collection,"185001","Godoy, J.R.L.",UEFS,Universidade Estadual de Feira de Santana,NA,Trichilia pallens C.DC.,NA,NA,NA,Floresta Ombrófila Densa Montana.,NA,NA,"487","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
